unit_id,WaferYield,ChamberPressure,BakeTemperature,GasFlowArgon
56,16.811627946440947,66.39462818327202,46.843371921053915,40.69003284879579
57,29.84182532355389,91.11595525751856,50.81769839572152,65.94408275509723
58,24.823212215841348,63.05910058660649,40.550776262650245,85.12247153148027
59,22.328446612298126,78.25949957901153,43.69142998965735,42.35885126111264
60,26.1572341962111,82.30509491011134,51.121492518895536,48.35881728422802
61,11.678511296231996,41.63904919954079,46.32251429085222,72.74532655171662
62,24.789198992647524,107.21196407945848,59.41510717633938,55.36403937158142
63,26.889300931125415,84.32474502087753,55.008484429730046,57.18024009844843
64,15.345734056239033,50.30918776660218,44.73375759674919,52.03547898597975
65,10.936248451394786,91.46265116835143,31.68751153494955,39.52149263454991
66,18.213702070690193,76.25096264241893,69.84736976056982,59.91553522768113
67,29.09753888128852,94.63106760926938,47.353561032944455,56.42172089360386
68,26.77309382325143,93.47640072394915,46.198092547302956,62.966944741249826
69,13.187913970266838,66.54106676140134,31.17464571499063,48.012983463015466
70,22.275101941651485,70.11625524703246,54.0257159231941,75.3980070088654
71,11.02364818921901,57.5216677422306,23.594333593208454,41.685338690867354
72,25.407311582285374,79.79437569264901,66.00670837041166,17.236862065968076
73,19.17425799781792,70.38647540770005,51.56608628392509,38.1805807312865
74,25.24587025457833,69.95011673899447,77.09906961754777,51.404694293351966
75,14.999857407916704,68.07358361730303,56.63957369379641,59.77399053150141
76,16.755031866677257,84.02846174513598,42.37399867807937,53.01023861153382
77,21.13004647961511,67.49959516649108,65.95214203627307,79.92773141289318
78,21.323144824375483,79.52385347027993,60.877124190721815,52.28483995560624
79,-1.117605773809856,66.91907286982274,40.29303244973806,52.81332367227437
80,13.348785674059554,70.10952199426099,60.968636548807936,62.14630065663419
81,22.89837649334592,73.71259187748187,35.58674261684732,37.50448282368302
82,21.758954464111262,76.9140177186961,55.475787450935236,47.07480295261661
83,-8.053310613697674,81.47605758535059,58.2665369881946,71.01825272062113
84,22.491190103350576,66.8298644475441,75.08551287260833,63.34361665523541
85,23.461672783880882,83.3434187515838,66.24078221736488,62.23564140112814
86,20.530974891284586,86.50957870898495,51.92409905596792,57.64112647375575
87,19.27091556241858,75.42789813845776,58.78123464736604,60.12360680982234
88,24.873142534515377,80.60322093675286,44.32322929582799,43.494744937501316
89,7.767679526146075,101.60554101893682,47.51488575624866,55.82554430014416
90,20.593185046460334,76.2121251295568,49.656304321781235,42.85427356390168
91,18.81006072869238,71.12186863495955,58.689280342972815,60.470811653971445
92,28.62202941157861,72.07498528241646,53.64427328804132,49.69624340988192
93,29.615753940050514,97.51555370038307,44.65747865172055,64.43174144228497
94,0.2804497515263935,62.5021802316833,54.05229354998104,40.10610730935599
95,16.89273598812811,74.34781751281265,40.69236384489255,50.738268042964116
96,29.187140739690108,68.16702405853202,52.56341173522627,76.38396748897894
97,9.01313482219552,71.05393748019195,51.215992008510874,71.04851860656387
98,19.37612193268805,76.68786148208075,60.823404959543495,55.85898261919642
99,20.247400574498453,76.93639357700086,53.92483881275049,73.17206136982558
100,19.69620279419084,67.27542818053989,56.86525254378096,40.99669363287028
101,20.974981517051095,68.99982522739774,64.57315842383055,61.991634323200714
102,23.428471930297274,63.02644560715886,45.449726460361475,64.35462136444153
103,26.703975851531585,88.53088550446745,55.35672040006888,69.68643405194717
104,-4.121640066906684,71.66136594121073,62.96213833753789,68.80055715506431
105,20.635540934043203,81.48869905693337,55.57383274561288,55.377167741086794
106,22.905622764484885,87.99358020884294,58.71009014511509,29.37331587979632
107,5.909723244577631,78.87905036558826,61.94609820957142,58.250089169121864
108,19.682943176839498,77.53777307910687,45.516138038185254,52.67571741869062
109,17.248910348054075,77.98677979133059,51.465403460350764,47.368016409371954
110,30.7000913887532,89.54130549952052,61.14688562131351,54.39614883858678
111,-14.824045910398965,86.1764960482991,60.00405840635004,40.29153669078996
112,18.303755569463004,80.42097360638087,39.71414170367358,50.402454335569914
113,16.695754986148255,62.6579121481062,34.27207193866698,44.998843624657475
114,30.98750930067483,69.14472431973842,48.04740874814075,39.7981649019018
115,17.443715647930997,68.76886665987624,45.14336550117382,32.78397424026769
116,27.23710389125452,71.8001870910582,65.4784490779629,48.2436287084825
117,19.710356547265313,60.06404867820918,58.38387593466165,49.51575945820464
118,29.814745565799313,90.27828132942439,50.10262924940659,69.09267074347645
119,-10.963384356372474,75.90650818558701,48.20398530271926,37.662464105674296
120,27.27743210917716,96.10231340625114,34.933416809006914,39.92110125616169
121,18.859867692915003,61.80432975025265,71.95060801497428,59.50855042972113
122,-2.6244112856638746,66.4879771111145,37.16758707480561,56.85773153443068
123,27.21467855638648,80.92581566049844,38.52069986774648,39.23126781436086
124,20.454016320902642,75.9392053070337,72.2182742203631,60.7328028239317
125,17.82622139542628,64.34398429006559,48.6733078847346,45.37197359698331
126,12.755259646386401,71.4138606089286,45.01705564989085,34.670711056604084
127,22.36421084492153,69.96001398407466,77.91018022775746,51.57551489092275
128,16.852190667371197,79.48767745783245,33.389584108883156,32.584992013973576
129,2.240681029194865,75.69834241084092,52.98528315955814,44.23834667093861
130,26.866112295908138,75.67529040957244,51.837260614375566,55.04256698988397
131,22.76965280576092,71.60304330315422,48.50939535435503,41.75821472253063
132,22.748673978362383,87.9192323751858,57.015396408248314,66.46278174891813
133,13.79952870749029,62.143045563873116,44.2595403487551,59.123949050360174
134,13.60602050259213,60.90716256979651,44.02055098064067,34.66028419622146
135,25.31275788555118,82.91465292488223,59.57209315102853,40.54481914876147
136,21.580476301961514,87.32296908354465,55.93033965580826,53.829812703476414
137,15.09993022016948,84.14465724766426,68.4442108678826,55.76666093501947
138,23.742065494959927,63.091851185887926,55.95677730531508,51.62297905675706
139,21.066871885562684,89.63369493078363,65.19469267563454,48.718122182822135
140,21.141432755833204,94.13770590465519,57.175098852190736,36.42782344085862
141,28.147414860673184,81.41227583581826,56.640740748969414,74.042898750602
142,16.84089040215725,103.09503078771637,31.754361206979766,76.9027969404777
143,20.480465299356318,68.51356623550103,50.155762184941175,40.85920129418259
144,7.7255423393175295,76.22817876993358,42.380358345384685,25.81203086528057
145,22.61389141114454,69.02577133048175,30.672056197242867,28.396584419242217
146,18.005061521200805,81.82670662515065,64.66403569275604,57.19758430776095
147,21.594737199749236,61.699534101130894,45.03680414485372,59.48309008399821
148,20.624064580800795,68.36774632031629,62.65854323738068,23.196461466067102
149,27.420625114196856,91.0192106526556,65.15015746231691,40.47097835163522
150,22.000172462823592,72.42621907956057,57.22863135014069,44.23780743410503
151,29.3107278175798,102.92342848577337,44.544213182483176,58.42841624288853
152,14.98322683590754,78.55587258900101,58.556015087321036,48.99494598833574
153,26.83008069534877,77.02511229794273,50.07627120259,60.2892273913999
154,15.223876141358692,65.9851607556929,48.673083700255795,43.762557953052685
155,23.541251629651143,73.40285373065052,53.76709675195641,36.14137494828461
156,26.124434940383285,69.6581881577866,44.006080461730505,62.71939599572737
157,20.40533484990415,74.15157410478156,74.08347401806382,54.77146468018004
158,9.414454245529459,61.3709757837577,63.14549562614453,56.597033230030114
159,24.439022264487846,69.50291385905575,53.72526482046733,22.41163318644421
160,17.292399558453887,53.72975057300386,60.251739051232015,55.00635847277708
161,17.92689979600578,68.77834909744493,65.95982368938529,59.325241172998574
162,21.06945158629765,64.41748179628448,38.18926434437028,52.3313868746382
163,20.787458176886958,74.07897194611273,38.636443578421755,42.86798967157794
164,18.781370220158323,59.57561756204553,39.3945387141715,58.09143878551668
165,-2.5058391532482633,68.64098227934831,61.587122241536996,50.75827596396942
166,16.849456533398342,67.78739451207963,67.05444793972296,36.991950842803114
167,23.447537807196547,73.81850651946517,56.835591444597775,59.10265242335534
168,16.018055974713377,69.71514984299792,28.49065654811143,51.92515253846483
169,18.90831496073822,68.62152632338918,53.454925614404814,68.35249255304791
170,11.5537433195248,69.62220809427247,49.12653300010287,47.59843967731559
171,15.310869135867662,62.87162906173341,37.32714056269617,77.12713153004586
172,25.109352883873136,76.73272681777081,74.53725840267754,51.855541430769705
173,20.867041799401036,65.1869177613304,60.63420354444289,40.928789963026354
174,13.396283129363585,65.43533511639947,62.67849592171755,50.56624649381848
175,-2.5716291914769407,77.03124903628363,30.89009481372662,67.60692010138835
176,13.391929668110901,85.20801539868694,39.2283400565118,53.65456013404896
177,22.308257455283133,87.73255478503292,35.68767685057487,57.55338928122542
178,26.82214732366767,92.50139891988759,42.34711949410402,35.28930686398711
179,22.782448838800065,70.35032603764681,34.48078045839517,58.071926050130905
180,23.04515707056793,68.70982057018196,57.03984629411313,58.70617086033943
181,17.328692817636885,69.92433990976785,49.82939498082638,46.993037513552856
182,-4.03849810241714,78.90305925090017,52.34574566061891,46.57881777258552
183,18.262787139765262,76.99041753216598,46.22812618198381,58.367424220249916
184,17.467381219152813,72.85633786630613,58.10215211089541,50.17128865855778
185,27.021488862308548,74.33021732498761,49.36851235575973,61.35868188720297
186,21.449253220832524,52.92057652718044,67.76516441157374,43.04271974647386
187,7.362872176541135,75.48353197134256,49.32999955186466,48.35356711153768
188,20.43678771037994,73.15142268477587,75.09031634769737,57.42627690013592
189,19.89869841652156,73.91054102414688,19.53925108034806,64.67801725888157
190,19.975283759846906,68.6824842095022,64.90458493201976,65.10594931306713
191,20.409678672663862,63.865923456669236,50.12231515526321,35.893850877405804
192,24.236843564009472,66.95946017397567,48.93508627176799,37.33939473280939
193,25.499263898776707,69.77823885598002,51.31441230038278,55.72787416392527
194,22.05606180035002,69.7689972544417,48.42185152424761,58.581642008245
195,22.427403213926492,69.18559027147704,60.676594911515465,54.383275848493
196,27.397127791827387,79.92614235703985,46.572458699761675,53.854666931012716
197,28.454525895092715,93.62866780358392,37.70524238465667,60.58728784883085
198,14.36284776579021,64.37847602599395,39.66013028052932,59.583276235798195
199,23.726039040346823,90.61770604911521,53.8647922878253,68.64550681062025
200,29.846110639367573,82.77962358349981,50.51523296819783,46.407692096617225
201,17.087228754907652,59.38536345663019,59.99788625501539,59.303813234491045
202,15.986578350843281,89.93909532139247,39.19165458725209,40.225123112196584
203,21.7243382031655,83.68243234249124,50.6518235221519,35.238969259957955
204,20.466755055198075,76.2425692566783,53.97160889581115,64.42221767128424
205,19.08269603858939,73.71856363896055,36.4429665091412,43.60215034766003
206,26.78588574788463,88.42737344901776,42.64101670015802,31.84273988257985
207,26.500591851497045,101.11421080294089,37.30915770603606,40.09766956306821
208,26.581568999672704,87.25793839502384,54.84931583352413,64.91345088729788
209,23.269997289829,78.10852873390931,56.79909906884929,50.917336666051014
210,13.161843202785672,70.10548732791213,45.304472130990675,30.07463615824576
211,27.88526017577961,87.60318462885283,77.21417759643927,37.10255470113222
212,23.523910303846506,64.61673218404795,51.35958272470569,57.10662677621319
213,29.32169983709133,90.30577716138473,29.293463638841892,69.48153972843326
214,20.352707282780898,83.7506074610344,50.39027736210245,53.20635285941254
215,18.946154253789203,72.83411156976048,68.37294448272525,44.33937288634011
216,14.127769358244095,78.79179805812315,33.03454819133182,50.94675933588636
217,22.847831473721026,70.990142338412,76.33505325076486,57.327326260563765
218,17.292740737898253,77.32582689200103,44.664556509057334,32.06954035755229
219,18.014470697876273,67.41909861138923,61.04564236551781,41.454790264968196
220,15.826782353146843,80.63283915277609,61.94220907764961,64.52676562666656
221,25.779360599379785,67.45889291324251,31.629673857623196,51.756718180440046
222,23.56718360096398,76.66636485018311,59.29452662162638,49.8142355469968
223,27.275147980216918,84.8276594539374,41.64057910398142,60.11302102595269
224,30.51713559031805,83.02183124758389,55.51796900691315,50.82296884413844
225,23.705109324537137,86.36898859435321,52.44490553182312,42.603953486871816
226,17.479974144165677,72.1645083601841,58.581781201546534,56.120478986434776
227,13.176970352766809,67.05031324545075,68.509422643895,51.059204312306164
228,16.955945131905807,57.96072372988236,63.00279169469859,46.08427449966394
229,24.871745641853668,69.98636956370116,58.97901614579773,41.879247434343846
230,22.619097325938696,79.26552738741255,52.155073161304415,46.086678994880465
231,11.524762114268643,46.8882846064841,36.10319626982244,29.947978905233473
232,17.50889435731861,86.50716383673146,43.53954040812231,73.68693184217092
233,28.45448216544861,81.268353209848,44.870303365493264,49.24921634379469
234,-8.217634892445899,69.29471083458037,38.18155282728186,42.91367442640063
235,18.659066987576008,62.278610133157066,65.89271493438686,62.42577709227535
236,16.007333500571598,69.26476321194971,51.27954992703766,53.39199585740159
237,14.00513513468402,62.796263311925124,42.10618359568817,17.90446334965067
238,19.903399240934434,68.72563245282716,36.940268268219796,64.4611773166659
239,21.016497293301825,77.19827417479111,63.17686720045713,48.23685313484213
240,8.202629166474486,48.35861120192916,40.23964279822376,27.988136647216812
241,25.54771960540034,85.77181279922753,45.97527934114455,73.37384438385034
242,24.220824116288505,77.11923194040605,35.0548907195086,75.28724897366581
243,26.53027360685384,86.00714025705173,13.535839597482898,67.45811491395874
244,23.041717326433435,73.72140954338039,45.56778997553991,47.18424378699991
245,20.34774606233009,84.09241075401067,22.778351657654557,64.39169167562943
246,21.540600080774695,77.36227521132656,39.66518924205157,44.57340593914701
247,17.997143539943742,70.82596206523453,44.91064196477317,60.97993946457436
248,22.77450153890713,63.32099898467457,74.5615798341184,66.11462702756731
249,22.887426508675635,74.47158348118693,56.92647060594486,53.06005634847207
250,11.762580775975831,69.1637060252653,45.169075767572835,40.459359981548445
251,14.0981669451436,57.40451160937815,64.18055827466324,53.43742026920324
252,27.357167870311457,67.39043836809087,55.776976331238046,42.9346809201589
253,18.030824286924926,57.73496714806327,24.5735790268307,68.6936396322628
254,23.699438161026762,66.30325264113895,40.62860527199659,56.16551497232575
255,1.5748962604917933,60.03191479557599,57.77276999320056,40.99868085436143
256,14.02522597288095,87.35301881875478,45.0899824612227,38.742532930128085
257,7.529999859688692,68.17732510376182,73.46051798144843,57.38590985602854
258,23.404907821058142,81.45396955290084,36.66103172118103,52.74430860416682
259,22.309019345192937,78.92633818492801,43.09491360451482,64.23126152249353
260,17.67887461788027,69.61851256294185,52.77650999025839,47.47577812006736
261,17.61672182110181,76.82907812129167,55.72614492211221,28.459056631125314
262,25.039125588740117,85.80683461708041,44.93911348504159,61.42076360234713
263,19.132519664133497,77.98943388296732,49.23953164582558,52.90563796662012
264,26.93933862570624,77.48604125941769,61.15612594045838,46.798272795180964
265,-13.02872672636878,70.64959593441294,32.7380507023348,54.30442989123982
266,18.274971482266366,69.03140790422313,16.978601487934228,36.82133604573473
267,23.926504605585713,46.45527628650971,59.13198237965875,27.781774436711103
268,18.584419131399823,57.92792015561803,46.67027758014825,38.13727428501486
269,13.410707374162946,66.24591351445801,44.49176235177205,50.32814779942505
270,20.6682292399183,69.22973496942168,36.681483740905406,45.68086627921224
271,26.995266218935814,76.5185534251179,54.6058727181569,49.714714433597536
272,29.73884999275376,92.62921515726173,48.66025177004653,59.30897961549402
273,24.847303792201732,83.86756965021593,62.102115229254956,49.20311830976994
274,19.43234264995396,60.50348123397995,49.46424341322995,31.65613743640984
275,17.480673944192276,59.890696607361214,38.342742972534865,41.317289386154854
276,20.26135206335165,88.32844446907579,29.279319058254977,43.97010041443821
277,-0.8263475375741421,89.90443602648841,40.01106362608788,52.54393808380158
278,31.58349858264175,94.30422179952998,49.190955312194255,53.89120210342836
279,12.732123786732242,82.04913767870488,37.47029074241047,67.27311914518054
280,11.94402952710775,95.86631567527814,33.801227156657326,54.773535963272856
281,18.311059281879313,72.34184500876954,57.307039450245334,51.292848312559435
282,9.264840778242252,72.35293440493442,58.386456417878264,54.85956701947049
283,21.397768591118364,71.14195064475975,41.643272992676664,38.94430799579626
284,19.885363210117504,75.900694625551,46.23884489010506,50.57894833025646
285,20.703696475272935,84.55493196747997,77.82407134950199,49.63332395638655
286,19.75448250001565,74.53103327520608,33.08612191903136,56.214077549406014
287,7.130118648089,61.703596090587496,66.08512850222189,32.825142221309136
288,18.430234853686756,76.03350681538225,56.4842365816777,67.1302043069072
289,13.563250917939804,80.23002070098035,51.0613496303681,57.204536570904494
290,30.705023886097955,91.24971079413474,63.329824075699484,42.20541357555413
291,27.412877312861955,81.01081914722087,53.326005698376306,42.98522275837683
292,29.976444192294462,80.9452332375696,57.04646192859552,50.222295971465186
293,23.389890588529568,75.73482259735727,48.78478111390579,45.900288935105124
294,23.384702668829533,85.20540118230386,59.16774791348139,68.69602315429626
295,7.595681551409538,84.38009651877195,46.83486783891615,43.68485889414369
296,32.458598976229624,89.96630390430812,80.81074147163984,49.30416855037834
297,16.237323693788053,54.10855860580691,53.967573993726255,36.45370546139563
298,20.483559639720973,86.15270074070128,42.24562686310476,45.37693653748944
299,23.614326548242477,91.97860953931036,48.606210115753804,63.44000096661436
300,21.65013082988659,80.91312769432594,47.7550773661896,45.69843578000901
301,23.535335185575008,76.82820642605124,51.07839296440742,73.8805297768992
302,19.138978700144293,86.11713994555075,66.75233805872661,43.05311080558522
303,26.60284294133119,74.02606455223362,36.72476976142828,66.5350120484962
304,20.33006462908606,71.50592331704556,39.634104344775885,71.12247744839172
305,21.48452318563311,88.81663116052626,29.925807431220893,40.01088014456725
306,16.380416635640188,70.76218712651024,53.638800092188575,28.254875621998863
307,13.404857381818626,69.39324864450077,70.56914154837453,50.39692550409196
308,19.356980212267146,70.3333169815784,49.50476762758891,40.711398754176436
309,17.847703613927102,77.52135461133979,55.13161404564763,41.499690777180206
310,20.043054880064446,68.14773319826472,26.862310875531634,45.082883520977866
311,13.699332890695818,68.30010793250088,45.00720655177193,48.33272333480674
312,24.48870741472941,64.93132574070263,57.37578414192669,62.16887140468597
313,20.04012352164278,84.75096711109573,60.5435623935739,46.421835707898346
314,26.347347774777305,88.34616293683527,71.89178999819,72.15315102651725
315,18.365381390086004,78.83274009119879,32.81360345284987,45.150788891053885
316,28.871730262809635,107.17410090597645,44.921602238710655,44.39161124314995
317,15.961362162797391,56.965324959847756,43.61535097342372,54.29538777266548
318,32.90011647650577,87.62455496232725,70.39639565957313,39.70875163725673
319,0.35802672517032486,69.04590935618876,58.392584472632805,66.94134951266535
320,21.595170243815453,65.02496948293458,61.72573201844122,43.342792608874774
321,21.255270982759797,68.68092151594135,22.40698637595528,66.68788758617976
322,26.872545053660577,69.13376377348911,37.14695309460946,55.83659244182559
323,28.831222519373547,88.47147438268757,36.48042664146281,42.13296655162049
324,4.561466362279539,65.54179874818169,48.15940115099753,29.620256095217165
325,32.99722987826584,80.46519233949505,72.9162726939324,64.03694056258826
326,-9.940423513256231,91.34555566454024,59.39044308715316,62.1578478269839
327,24.294647372239776,77.82916368251887,40.1236273872709,71.17958673964121
328,27.36833394037542,86.35574871108491,43.224893769444144,37.447638674435034
329,27.574902909210536,63.25093019199471,73.33342699157096,58.89129668987736
330,20.277425042825293,83.05208202962466,41.203241632855246,48.432130479972216
331,24.268051577499254,85.15268498147182,57.22559675632906,57.482845873420956
332,15.597990582595173,80.10920878270026,46.073822967679405,50.51019327911702
333,14.673723445571557,64.18574355489376,56.51011340022774,61.16783053577361
334,12.14816133225043,55.034449264364746,30.360597637666157,51.18932259509346
335,17.839563266117878,78.56429533550181,78.26491958683962,63.10771564028789
336,29.579508573674172,79.15927397384286,57.34269561404221,49.526035462064506
337,12.357613761786268,61.46297009715994,54.15882488236854,37.6086825279178
338,28.927066738611213,100.39435146559198,59.77022887275303,54.39163942254031
339,16.58125418831286,76.58989619874093,48.024972910664665,68.3313910838692
340,16.982885595564795,67.95144957531325,57.9843771350501,62.36536972054612
341,16.040301697586933,75.44354374688162,53.45759346888844,40.508117486921144
342,17.005068008694966,73.33502804845912,45.75711687109133,39.8148092190329
343,21.47452024070615,70.93660156367801,41.8618578220022,27.955325499915794
344,2.823231646596334,78.90590329924196,51.13721663722952,67.33791835278606
345,-16.702721224467076,74.71554228429132,59.62374485354026,55.53326096629664
346,14.34929283502969,63.61862324316013,43.429148269427856,38.216517158981
347,21.987991950123213,74.14721055482751,58.90698229213121,42.456342303584044
348,4.319209643012257,87.42576229085955,60.17323115468512,48.18581045696946
349,30.640678771512718,92.78699958749172,40.15887062852626,50.9861707551043
350,8.180742440207416,74.20723642974397,31.92767515036767,41.644107486211695
351,18.23058427058528,61.10625934433399,61.700623659916324,41.06561791629381
352,20.74131799451609,93.78085240344167,36.18353799008926,60.73674646354443
353,30.657635400818734,93.97946552673994,23.70779355735675,44.85058976529549
354,16.952571530794962,76.51116184589179,49.75120205567387,38.88568197751822
355,1.301606635517249,72.78238685583116,54.7099396319729,70.86697328088107
356,16.82836524764844,75.71641321597168,53.86623470069372,48.08802147152606
357,15.564228489875067,62.91247786927499,60.849406507189734,35.72832229894951
358,21.62879663853422,62.35965292129672,46.23511870203358,52.64756235578429
359,26.06078544067126,88.83906442980087,45.64764509406543,50.57205823302029
360,20.630451053557824,83.6008738059181,55.28728487092834,36.28338587414557
361,9.227228453827975,94.50122243690463,65.11236164216763,59.02079641304296
362,21.445698994915126,80.36971398288699,31.889014817614445,45.418489446649986
363,19.976485319655033,75.08150877089768,39.705049532405596,27.28335076777033
364,18.272326760817553,70.90188025223907,42.92308617100797,66.74208641964567
365,22.699429017607294,71.03506983671609,64.22633915397502,56.8478752741
366,18.092908049924084,57.577414286263306,41.38938750852785,52.21219981647858
367,10.381319564555222,74.10322345832542,49.099293954455895,52.926227269840865
368,19.754057906873708,85.60519674831913,68.98942566293793,30.007742873485878
369,20.718262356809866,56.699882280618965,36.45740255365882,63.59439982835755
370,19.351047746310634,64.55603858551068,46.81247776134326,29.542455042059117
371,-3.517437861391688,68.59476702806163,37.41730762337692,67.57700403553716
372,20.658432744171975,76.5788116074287,60.83459890681289,53.5492023292677
373,25.79925861926723,89.4444536931031,41.68352607033181,41.43813694262989
374,19.940540415710263,67.09113126062928,35.667969556786446,36.80154907437305
375,33.579739198914005,120.09491628380954,49.920294477338224,49.43551887260343
376,27.143908621850713,106.93276409315058,58.14981285539594,61.326565001864466
377,8.250934031241512,59.240390587159936,62.71634154078714,62.68976812003095
378,30.192383093602892,82.12765560300286,28.219697321848965,57.0418652535639
379,18.618211790294637,57.714373707529845,46.19642093717434,36.64354461206462
380,-10.332108437001853,99.85859563303676,56.795013267881366,69.5117632162308
381,28.486764133493196,86.00332105639504,37.87191937202121,52.96823102174324
382,21.50499649452884,82.62606104278578,52.07867453210825,71.89525851434954
383,3.327542839985301,65.92068216887353,46.544269848575254,43.97657874004256
384,18.9439858734783,64.8713786893721,73.82197587548096,24.88269156927827
385,16.66042032996581,76.93122971346037,52.10969273318314,47.070476330644006
386,27.750412153926753,95.24619675236178,46.2086398256576,49.8103338047607
387,24.999050224586913,78.10608623182611,30.777201672500496,55.442793323531426
388,18.80469342332955,71.423094874022,48.7592760404427,46.57571028686425
389,19.954906138225727,76.03986710163319,75.22199797046646,51.060573391725086
390,19.17484245968805,76.84222956902708,50.14801095892962,61.580258059489424
391,23.014229616652536,90.11281326767909,35.29770458905791,36.111439068165865
392,12.046754472737517,75.39035112334051,45.53826705225087,64.63182531114758
393,22.289408860871724,64.34056569205967,30.626786929876282,53.63345351358368
394,26.670386853607255,87.16046275506517,51.618432428115995,54.973722847155706
395,18.125121558423523,78.17127230873172,65.30029464466821,42.84655046583337
396,17.23945958837737,82.10804560165451,74.46699030815637,35.55258006164615
397,6.656226114288858,62.94035710932532,50.981496772652434,61.81059366752562
398,24.686118970170263,73.04266476836983,34.94988981039337,42.07197346121214
399,24.35134191046931,82.33445742215987,52.51830540812088,64.87675913368057
