unit_id,WaferYield,ChamberPressure,do_DepositionRate
96,27.263219570872064,86.73752207238894,0.8
97,24.184577407567563,70.68942230208597,0.8
98,20.06217921116071,63.51437826202084,0.8
99,22.354478702092546,75.15736530910004,0.8
100,28.286364041586314,73.9445422380654,0.8
101,19.364492539545545,57.87167186169366,0.8
102,23.6479378612648,82.57875608723799,0.8
103,10.78484332603155,55.25041348075095,0.8
104,26.354556901968397,75.59199968723418,0.8
105,18.55181298767625,63.89922350835925,0.8
106,30.41544585438413,62.6535172453719,0.8
107,21.68431591204705,71.07773082724916,0.8
108,23.95137007887841,92.56671809624002,0.8
109,21.9780901381066,67.58144472929419,0.8
110,24.488627934297426,73.28208604076269,0.8
111,24.19491576472214,73.77580340564447,0.8
112,22.82531651092298,82.19795953428643,0.8
113,26.19768599673954,91.98534540572999,0.8
114,22.754587864713166,86.44870944723594,0.8
115,22.00050295105293,66.33993037244178,0.8
116,18.643490070520542,54.28107069365373,0.8
117,17.516973784343772,58.861584040726484,0.8
118,30.350646807014627,89.14198395397628,0.8
119,22.899333936183233,77.2345867854099,0.8
120,24.987638105118013,67.083453653358,0.8
121,23.119481723916227,90.26590572448765,0.8
122,27.16408815543476,87.65211933242009,0.8
123,23.1094207964541,68.87499008631164,0.8
124,26.752085414713807,54.486202644911145,0.8
125,25.59471374316267,88.41858324609268,0.8
126,17.13686231045412,69.94310444551004,0.8
127,21.093021771629292,82.33228895534259,0.8
128,21.397053831415892,59.74324349460759,0.8
129,26.69954972576756,79.03100391017533,0.8
130,25.195931656510762,75.46110663486454,0.8
131,27.346891063540944,72.34986624484094,0.8
132,20.653575689887756,83.67187796389081,0.8
133,29.04880045327113,95.93932140332873,0.8
134,14.502539457690718,61.70518435075692,0.8
135,20.67950397764167,70.39202036579923,0.8
136,13.970958856109785,50.54887947375352,0.8
137,17.437696575073595,65.02587685186282,0.8
138,29.26814047057665,77.78035319166712,0.8
139,22.16799497529059,67.46162426465588,0.8
140,22.84807166665158,75.4773009161093,0.8
141,24.69943333338342,68.62027541398906,0.8
142,24.185746018565073,91.90806739262517,0.8
143,30.850386992482,82.56768768266765,0.8
144,30.453567393622507,90.30541834047938,0.8
145,24.29505887161051,77.4434024581393,0.8
146,23.315751806234353,76.45438001287138,0.8
147,24.550350004631145,91.82341517409483,0.8
148,23.845266916758185,77.99123326359167,0.8
149,21.50778895851317,76.49162798326559,0.8
150,26.147444547154667,83.22655919956667,0.8
151,21.400281023991237,65.6376296339688,0.8
152,24.982809266277563,61.91582286981679,0.8
153,30.272353915300442,90.05308897893887,0.8
154,27.481866375707845,77.4939783586315,0.8
155,22.235174960707383,78.87154062816673,0.8
156,25.45407675259041,72.845779605185,0.8
157,15.245544391895063,64.40717854673497,0.8
158,22.285162281615143,65.59013775445396,0.8
159,23.42459023769093,68.43665648235755,0.8
160,22.321848787054677,72.63791199942688,0.8
161,23.651297865910085,67.7626415342043,0.8
162,21.936899585069334,78.04763937933596,0.8
163,24.95628686734932,63.77792772004037,0.8
164,16.425779616537703,51.250725363914036,0.8
165,20.1919567022084,66.67278867113545,0.8
166,27.206755371864745,58.178080900380614,0.8
167,19.201070993914566,60.126129605117534,0.8
168,22.133115828444307,59.75699307705399,0.8
169,24.699578263697024,76.83879701580226,0.8
170,23.754637280482825,83.15539827955446,0.8
171,24.278350289314176,91.25997968447643,0.8
172,24.9747038561414,80.77780512778267,0.8
173,22.45902338458009,82.68067318439293,0.8
174,23.72714775228189,87.44070443761531,0.8
175,13.123976588291958,66.7313721712143,0.8
176,29.72695739200645,91.49643006804122,0.8
177,17.59402952883736,70.14997246739019,0.8
178,16.21108290142207,53.21986974337682,0.8
179,32.71564930961177,81.8055011916725,0.8
180,22.577947749222368,62.374371635123204,0.8
181,26.361809660199405,72.33400025395343,0.8
182,13.519257442277866,50.5401703052283,0.8
183,24.19087810575659,60.071001635601206,0.8
184,14.89799557336114,63.09291259602155,0.8
185,23.34551525650625,62.53738645439502,0.8
186,22.952304945754804,74.51036356207652,0.8
187,32.00138576398071,86.39531027983132,0.8
188,25.90572544071354,74.53171926355738,0.8
189,21.172187238767577,68.86331270843313,0.8
190,30.37527083640712,82.16452659498744,0.8
191,26.322479246791172,78.77200578353656,0.8
192,22.337436584865998,70.61880463757937,0.8
193,15.967020367468368,45.38416517284099,0.8
194,27.356256455654684,96.66794911146958,0.8
195,19.980318654147005,55.51666223691175,0.8
196,25.29522329827705,59.33151210645234,0.8
197,21.759993031929696,66.2593229799753,0.8
198,27.50749040443647,90.64407806991261,0.8
199,22.758557170821256,75.49206744627179,0.8
200,21.622539717025937,53.59118254232099,0.8
201,30.536727478073324,95.15746097506221,0.8
202,27.564678778576198,63.292281550427724,0.8
203,22.95980846456362,69.58931039505515,0.8
204,22.92475311366846,62.99544180342644,0.8
205,16.056948878547924,51.677317125569374,0.8
206,22.993592581841444,85.14980668069889,0.8
207,18.72492667610538,66.03996518629089,0.8
208,21.775624833356048,68.14333061861991,0.8
209,26.211143228394427,75.83110467710092,0.8
210,30.709618049389498,102.15674384599403,0.8
211,19.27351946071531,62.26247337612524,0.8
212,26.780260607990336,85.01776791935598,0.8
213,24.628150544193975,86.02079224389213,0.8
214,21.129533598897012,66.01534503192127,0.8
215,18.81606695488143,73.7227114497524,0.8
216,23.61265821352228,75.30796452735578,0.8
217,29.62265717486864,57.88946587742261,0.8
218,24.935719786689873,67.39307876947655,0.8
219,19.999838228140973,76.7297291828099,0.8
220,27.113430337802928,86.6680099266123,0.8
221,30.945244850972,73.79726614652878,0.8
222,14.817422001879267,67.39773841095725,0.8
223,25.365759865861026,67.69446087428499,0.8
224,19.08330802632261,72.05921759351787,0.8
225,28.696654509863215,94.24288146325945,0.8
226,30.516040705793827,83.82066701687604,0.8
227,30.235569268787764,101.95102600765685,0.8
228,21.09096809037719,83.53192976845757,0.8
229,14.100179627438624,50.2184571122677,0.8
230,27.269034637365202,97.16647974748714,0.8
231,27.883091060870573,68.5593004995786,0.8
232,20.692659863745376,70.12905323874092,0.8
233,23.21385720444806,82.43438107468748,0.8
234,27.17667821536247,91.20796643900927,0.8
235,22.842971167714918,65.73605722809637,0.8
236,25.84338483861878,70.95335652032344,0.8
237,21.674132138685547,80.89108658539719,0.8
238,26.15191183976512,78.1952222162162,0.8
239,22.724316822473593,51.28862184257234,0.8
240,22.681505646126794,63.4266369386574,0.8
241,17.535016093508666,66.09192531569845,0.8
242,25.12764582716003,56.33296698084935,0.8
243,17.126819864487718,62.033633504855636,0.8
244,17.203539407254183,49.803091534180545,0.8
245,19.89624852953445,45.74376124205684,0.8
246,23.35472205596956,80.40114437079389,0.8
247,26.8950023191615,78.73019570619533,0.8
248,18.524016443943346,49.43346404686719,0.8
249,21.718319324023717,63.79806777488588,0.8
250,20.62686249898632,68.13424963199327,0.8
251,23.14581767109459,81.80027687718106,0.8
252,26.88413878267377,66.6971811822817,0.8
253,20.063635334930698,76.70178742177536,0.8
254,27.320778605649814,96.10501842899505,0.8
255,26.454941926944205,90.0541369202725,0.8
256,24.91120444028489,60.74085152342971,0.8
257,11.596162045954115,53.31570726875467,0.8
258,29.809321543205808,78.3266625565198,0.8
259,17.896578386581737,62.61475052199872,0.8
260,20.355316862365903,79.86673163884011,0.8
261,15.011998928647527,60.47797306709898,0.8
262,26.96687407082611,81.47804174767393,0.8
263,26.36668942771034,79.0347624142555,0.8
264,24.787344467930545,77.0707174139181,0.8
265,29.917088408268803,84.38135999114861,0.8
266,22.851196053526987,71.51288241252114,0.8
267,24.198341811575517,73.93731162911602,0.8
268,15.710291980020541,47.596595871041224,0.8
269,19.26194675338181,72.1674768504439,0.8
270,30.096609172537566,92.53195773527314,0.8
271,20.47810355887887,74.32807845052167,0.8
272,24.501858794626454,84.28873081254757,0.8
273,25.50681790792838,77.94693363264373,0.8
274,26.829077487608604,77.88327121758984,0.8
275,24.666548855822022,71.47202757553113,0.8
276,18.676025785516025,74.16282038145607,0.8
277,25.70924090833853,74.49832652956387,0.8
278,33.08522959349073,81.29402512852599,0.8
279,12.36531196829914,50.843430456402885,0.8
280,25.8814461592152,70.71823029431235,0.8
281,20.198324602871633,61.104235869826546,0.8
282,19.395571946100496,64.62454089962763,0.8
283,24.724733474522164,65.8887420649648,0.8
284,22.350547634799714,88.78617453875967,0.8
285,13.876111277159154,54.435242743223576,0.8
286,20.804446402211376,61.161386933555924,0.8
287,29.828610218168865,95.8720604100568,0.8
288,20.01365117282276,75.98767837099348,0.8
289,22.090322634224517,71.54471268288992,0.8
290,29.56785603087747,85.81476211590439,0.8
291,27.99538858335158,92.64025313094284,0.8
292,29.162051482572984,71.87337749461524,0.8
293,20.3606429472129,65.71297679655586,0.8
294,22.414729776468295,69.93393303542572,0.8
295,26.050999898591762,74.11115075570045,0.8
296,24.286963733597666,86.92628022169914,0.8
297,24.18118134483813,71.93443941724692,0.8
298,18.908834142859018,81.83249068081054,0.8
299,27.51787026001346,100.54513772046745,0.8
300,21.26931532529568,57.34619006581833,0.8
301,17.27211929503992,62.60288758370824,0.8
302,25.685287409718768,62.1926962370471,0.8
303,22.96421429343142,73.68551060197032,0.8
304,24.349859121068004,81.88136785750454,0.8
305,24.862437078019386,91.97757212972833,0.8
306,24.989737696648547,85.64169559125847,0.8
307,21.81749929628654,89.28188076529534,0.8
308,15.266231538708388,50.72098550171134,0.8
309,23.503650626031465,69.79751147301889,0.8
310,21.796355148694364,72.07841885208074,0.8
311,18.93872342140971,74.29757297082587,0.8
312,26.511794813888855,83.85816550707182,0.8
313,28.388234210836146,69.1612471188256,0.8
314,22.501977599975106,63.788317346546044,0.8
315,22.676595491706394,62.92682152047499,0.8
316,21.869127115832026,75.80585140230399,0.8
317,23.891184688432105,68.65745493176749,0.8
318,23.914673240683356,74.18816505845052,0.8
319,20.52558333991159,75.78054636772563,0.8
320,27.420530293508097,87.2583645693166,0.8
321,31.132105677050973,89.82750590008918,0.8
322,19.79492307055298,60.30298726642716,0.8
323,19.182796747711546,71.06359338933436,0.8
324,23.907806813969703,61.39043689537318,0.8
325,23.520327135431167,70.79751586559891,0.8
326,26.80730798763895,89.74200431395677,0.8
327,24.15001235040685,76.77510842380063,0.8
328,31.170065165121247,92.59679966553756,0.8
329,18.951900002026477,81.4316948905325,0.8
330,28.07780349264443,92.67595425915142,0.8
331,29.865977456456577,84.40982398653702,0.8
332,21.329755577199222,71.09160898290206,0.8
333,25.192569405816926,68.12717658899916,0.8
334,22.0687996685173,68.74768980743373,0.8
335,18.667972095939874,75.68296297915768,0.8
336,22.429819596975477,71.64842986001868,0.8
337,20.387394015448102,65.60853372058148,0.8
338,29.3463189086872,103.08179000456511,0.8
339,20.90881821176594,82.47392967042859,0.8
340,22.40403104942089,66.19782954184556,0.8
341,26.448852941135694,74.62120044816118,0.8
342,20.835026511134917,60.89598048878496,0.8
343,21.836698738313334,62.111389120047264,0.8
344,16.56677975995988,65.69264574512601,0.8
345,27.09551384649589,95.85862569841306,0.8
346,24.779473536834814,84.91845752068548,0.8
347,24.104285451108804,76.12821487226103,0.8
348,24.9174584321166,76.84024422657214,0.8
349,23.293724800870127,63.287733502912445,0.8
350,11.317258185286594,61.68678196342937,0.8
351,27.531009549142887,68.0154814599769,0.8
352,21.408129528103323,72.147542472648,0.8
353,29.911977630326394,74.87329219352142,0.8
354,24.887547155406487,70.90171733495539,0.8
355,22.949365615044353,81.5777833727817,0.8
356,25.593546874933455,80.94785924982759,0.8
357,24.565868100958546,68.08027666452405,0.8
358,26.741426739481653,95.23908705854585,0.8
359,25.623215252991717,88.36284688109305,0.8
360,21.394859824305165,78.4940251946053,0.8
361,19.717423169213106,72.45602778517042,0.8
362,27.73661952281746,89.29421873927824,0.8
363,22.121310175113166,69.90739756077224,0.8
364,22.807794225873376,71.94799310086776,0.8
365,18.91250915140982,64.22621255415308,0.8
366,19.347020102454024,82.00351010226272,0.8
367,21.72844697701121,79.01142538151768,0.8
368,23.026275519927438,65.88644190379317,0.8
369,24.363537125994625,88.90019423238031,0.8
370,26.144699196760595,83.65073832323276,0.8
371,25.92136777324843,78.25000198634955,0.8
372,28.02499679288732,84.79622662109612,0.8
373,23.034654549835242,70.30032145380322,0.8
374,16.486031498982307,64.71870916234847,0.8
375,21.36516803039355,69.44491798193317,0.8
376,26.045163689555128,71.32298532268685,0.8
377,25.772076908131506,72.47953628294725,0.8
378,12.111392878791602,64.0897911495607,0.8
379,22.856190301836378,74.64501406305673,0.8
380,23.07295256440494,65.8794338838878,0.8
381,23.3164998072867,79.008765612019,0.8
382,22.578092346693182,82.06195416679977,0.8
383,25.183076104115038,75.35575593887319,0.8
384,21.766237966251197,65.4851770992222,0.8
385,16.397142296579773,60.26632654270861,0.8
386,24.730940420916678,72.00472218602668,0.8
387,32.58217157243976,74.6218142597035,0.8
388,25.745629320699827,75.00462519346866,0.8
389,20.02689099982873,87.15632385946633,0.8
390,19.849098601543815,71.53661758808505,0.8
391,16.234340821270063,53.11685902971926,0.8
392,24.371135445393477,76.62703476214304,0.8
393,26.924636160803413,71.00387469560113,0.8
394,25.26858471076693,73.69422280250686,0.8
395,23.480350200022365,76.02792538753614,0.8
396,14.70116436709074,68.64391873995147,0.8
397,21.815024317270215,66.12780045126941,0.8
398,31.370513891635984,86.22129378509412,0.8
399,16.055174924248877,71.61939001698805,0.8
