unit_id,WaferYield,DepositionRate,ChamberPressure
134,3.8553975413869246,29.269037000898262,52.30322268183476
135,15.26719926678104,30.599874078801605,52.93477567428681
136,28.10666846106644,22.41438360475923,83.80601911712922
137,22.728691282686768,61.19884140762145,71.33424443529816
138,15.516389478349664,57.90380962463864,87.04580538644204
139,-5.630355440635396,57.528570905487726,60.47770517438007
140,6.82535782158498,44.55763861190763,58.52456316117184
141,25.318182394966126,47.7229373752231,77.04198359381914
142,19.326908108839778,33.63332590347504,62.52786796378304
143,29.338751323913296,36.85900955462695,72.64052148534664
144,21.442749263073537,47.91475939572926,69.95300752442704
145,-5.195832646976135,55.35743036964149,69.81101686069346
146,23.614021051724293,34.218509220149485,64.4169523671111
147,-0.6455246491213655,56.82965117176321,63.819639974788466
148,15.826967950521203,31.56620214422021,76.49081988312102
149,26.28712170252567,44.31797203409691,84.39700920453791
150,14.416195741294263,39.08960519576357,54.68389669659178
151,10.771753737940232,56.99439296003622,73.03794933155875
152,16.49272012723786,45.13199502441491,76.05837028892819
153,29.30997485535563,43.06143892758644,94.18209853091909
154,23.16691963366418,42.68295918683988,70.15411401684351
155,-2.1457625530956395,66.6236730685444,85.54732923556703
156,30.672969793506343,29.379362258370577,87.28492723605463
157,20.206364108796333,31.520621981166535,66.14068268999175
158,19.72362564952764,18.21681314880995,73.56857639820409
159,21.238043161749566,40.38438740411419,72.6623694777258
160,19.94482820529685,40.89143322815583,68.94220950691773
161,11.175587340992328,45.79933731864165,82.21850804692377
162,25.320381301541055,38.766826122158974,77.38779727788874
163,24.166280098712004,34.767945515719454,94.87116428703882
164,17.48624810352618,38.90667692886319,54.97327433115284
165,31.0191409869049,41.168571967466235,86.98877424112037
166,23.9241135624361,29.593767794582792,79.51913049771343
167,19.380351799724398,24.020893104280702,58.71900071560547
168,13.23347913389163,49.04193124161994,72.23209201525306
169,19.759603944647154,29.344333231783217,71.46294607445624
170,20.10011889433085,25.21546553951775,61.43695578811966
171,28.64604438411353,35.55071456845488,84.8193302672228
172,8.591846637618476,34.72956268908919,53.498820738811986
173,11.601127734995973,57.112437768075914,66.82990298258376
174,27.716537051648306,36.55807992984473,91.90249982747854
175,18.753667899830425,22.224220665335586,64.92860240147057
176,26.256048926667944,40.36943416925735,67.73256535485848
177,19.412117690176036,30.25089715357095,80.46551648962098
178,-12.607656759936855,64.57392560667867,73.20877781668203
179,25.13608801896987,44.50424024858048,87.76859885690365
180,26.25396544789338,38.65205677589043,71.79396864174949
181,20.78882510169239,45.662251812734304,79.91525641735514
182,16.20746335271356,42.447060163719065,61.963272309580454
183,19.925926003254702,43.728229246524435,66.39303622996698
184,16.224200053748874,28.535588154159065,54.02744274275049
185,19.424468732765785,49.93675235421383,63.436320456593776
186,22.390656069307227,39.14283603050663,90.66948911331914
187,21.956731512883483,46.42743968907048,83.6825523116262
188,22.662940288034648,42.90440581666324,68.29657477851688
189,9.532115352161966,57.06003100015486,79.28434952901478
190,11.312669814848231,30.167556353899577,50.16534667862986
191,18.712009215753294,45.070198060217784,54.60906992083146
192,22.506795028334555,40.063354882766994,74.05311212221727
193,17.433733672212828,33.85756650706228,64.01860060183513
194,24.55984318623326,42.844699982999956,81.95939604517245
195,14.813420539953002,45.85791668212343,77.59280803090131
196,19.70617071694987,40.80967450673956,75.99529752464689
197,31.815409216749217,30.501214288948166,93.01545865782897
198,28.268521096451458,42.59085557406095,103.32456918402944
199,15.129241425455792,52.632668685281274,66.52050989585146
200,14.639824827788187,40.22801844784168,77.38934671298198
201,20.244076879160826,42.821358541757476,70.61120367884882
202,26.934932161668474,32.29249800891434,79.07628772089608
203,23.061602906679898,41.00648469708416,67.78116690388343
204,10.875841475035676,51.84927153867971,63.88374921389386
205,19.88471893093378,43.6266339670047,54.03997595461047
206,19.1189698418877,50.71552689380566,72.89917374960696
207,18.58378560720702,44.53938548232536,79.48784482971413
208,29.762551264991007,48.713859217661394,78.34141011598321
209,13.880776160422808,35.023919585953344,52.700294949476515
210,18.837477657251213,22.409558340696123,70.18883362639752
211,20.932890072317228,29.62883865826882,82.54767328831336
212,18.335865532545302,43.76212936375421,68.62991507916502
213,18.716259200574804,30.338102916462013,94.73506642635968
214,28.070500456614347,31.673497812360832,100.67719025049777
215,28.32566119127484,42.60599191666659,70.18732586286396
216,23.109514669476056,51.545285958046016,83.01016677405516
217,20.159612287796797,30.393068387897728,79.76080822347181
218,13.471249763650935,52.820539465700726,70.58025938399983
219,7.264569887665017,49.459630310793074,75.9905447704318
220,28.358772360718444,44.939790543344984,89.81692690757043
221,24.60767475005303,31.36043010940173,81.777264522708
222,23.273361024086622,40.47411738798672,91.71095213720739
223,29.832595136024253,31.846003500961917,90.20772789803576
224,25.77184683817873,29.543803632752432,76.85564528087698
225,25.736794431907917,50.366110710321124,93.59095723195745
226,25.9590344754805,32.65718547688633,77.6339156225372
227,16.521370837300992,-1.8774351507321525,75.80177388601581
228,23.32235805235787,40.1476321040255,71.552595381718
229,16.332162133536077,32.206605466230485,47.47065086684093
230,28.38054620657757,25.646697498186807,87.53409996137134
231,18.95488458405683,29.431002972327228,68.68066326420526
232,20.580080365981594,54.65390778158441,87.57806634447473
233,3.6396187044546795,56.272053041410935,57.129053202769576
234,8.203782451072026,55.32548698179602,87.07588696558476
235,22.977444029744973,33.314917270485246,89.73781785038719
236,22.75095258749369,34.52943160269716,67.80864012579325
237,26.339016823620707,35.69804835351551,64.91140177145421
238,13.037034553856074,45.385536958111075,47.11227793385948
239,27.114022088350435,23.829715846386495,81.77090158936555
240,11.915460988086842,40.41633777573361,67.93234480400379
241,14.059793241984314,52.50861711016752,89.28115123125296
242,14.038109362746063,34.634822509063135,62.41841085128727
243,11.221824121973599,67.23403785487857,94.78827474628832
244,24.380587056143163,42.82036038004564,70.84933129307394
245,20.382579194725306,17.75687695112298,69.50502242035442
246,23.119599184467877,25.885685064751655,64.19778637297284
247,27.39629025120952,40.28580783038068,92.06808131159026
248,19.48162182704522,42.818157678266786,68.2922564609157
249,5.245908597828201,51.35907233826035,100.24905575178201
250,15.149047178487626,33.67818813564202,59.302889365095396
251,15.892898033781998,41.69369011168777,54.5865335855316
252,19.208705839630177,48.4094922942871,74.89925404372939
253,7.742550575044744,57.47138432391396,55.69450693605883
254,23.08617986366572,43.97948067613631,83.7741624429427
255,22.020401029603786,25.59347149419386,70.34254642370924
256,19.30747234870217,24.339696391950493,88.47074968619003
257,15.33845763032559,46.374757719133136,65.10591686017894
258,-5.264364124435316,64.35351896214252,80.0318476612945
259,14.909771802953616,56.70662004098342,75.77478377133873
260,-5.758236713156704,68.98996354823014,82.91928892128296
261,22.502316236864893,38.63748134780635,69.83412607354612
262,25.292174991208622,30.053391842407876,69.50894418400796
263,16.89039991763211,34.951650173711954,64.50322641415089
264,-16.850783567764942,62.82837142307671,87.91719918207029
265,3.0497203020914854,51.65639717433208,58.880528007449016
266,24.978831011525457,48.25147607929825,56.84586207303074
267,26.46313808395973,35.20222710277592,82.19700736453777
268,16.978260473286372,47.70203659336535,59.640748560848536
269,24.463581786514297,34.41597041436952,53.99990840927477
270,22.34388289424189,49.939125387451114,72.02373706228569
271,20.932860901721433,41.30831033592884,103.31856475324804
272,13.495313065953633,39.228468581968436,59.14197201899006
273,11.401614254552848,49.92740586676492,88.33406324899474
274,26.410889810371845,25.114276162691112,77.95161046412349
275,23.03363099798122,33.92828278692803,71.06402988075448
276,17.99513684423003,47.84530154622481,64.48471695511728
277,19.049548938258752,38.60525013772146,82.36011102411683
278,18.357652522825795,51.21697080439026,91.7978594402755
279,13.304429190918306,30.298405941730294,75.63310721236007
280,28.90101987360122,27.281187703024386,89.5560418504001
281,35.05001584484788,32.38514728087351,83.51279336335274
282,24.022023259589155,43.24616988307962,70.78169975654527
283,36.964756002887,28.247175692996667,81.82180369461669
284,26.359768537557027,49.68691654099513,82.49163284364397
285,24.377463080003224,29.05685175021926,75.02766733577235
286,29.8113984664747,33.846654260739975,90.08965251776284
287,29.915572292518593,46.03506088758092,102.78904158956598
288,26.250768358808237,45.88622028184375,73.9161378961635
289,25.52687778751948,57.14644634226723,81.52564607679331
290,27.81244456057696,44.73515565961618,92.21851596727137
291,0.5569284622751285,55.82257339218838,68.08678182319532
292,31.384812228594743,37.15994056421413,80.64448640876937
293,24.910477786555948,37.59277086018294,72.73243568327275
294,25.324818176358683,41.0651644994216,89.7649097268894
295,25.911046082694696,29.829146608793174,89.1679609204221
296,14.574054322704214,30.2094290422703,58.077672296481296
297,21.78033303230251,41.495717415786366,71.76312272575095
298,17.2961754020361,41.48693580346617,54.411229171278805
299,20.45717525251444,42.81447232380635,66.35347478864435
300,28.16899376095715,31.79448316213072,68.47377472177926
301,19.038572946157704,54.88843497205327,87.76214230954368
302,21.49260315784647,31.970905325514163,80.5023803222462
303,32.64165886136833,42.79640070080128,86.35648650545092
304,17.850806944657375,29.11428487914478,60.04471385656084
305,7.8857919558521425,62.55998951198457,93.60728457634764
306,19.584049406358478,26.596162301200312,77.54604301483039
307,34.31615656537562,29.13675363844341,86.73136577160028
308,24.995308826293083,53.75743238549863,87.88038880644679
309,18.01922480910435,24.681591701775243,88.48904298522058
310,23.34512789779757,33.07128039456279,79.18220597205085
311,20.782600888517294,17.2906764559383,88.47467667268263
312,12.765226503910771,44.37666223168476,62.026330636876125
313,13.625786486904264,41.743248453812384,63.95151282474727
314,23.346400304489418,42.20723687391878,53.309599296552804
315,-3.4965308338970718,63.644620758536774,79.1418007027337
316,7.749640135995586,71.61309555721168,80.70704163681678
317,26.639520412324135,35.962629176245294,85.71181939630162
318,18.098341260024107,29.776293450287096,53.18960370817484
319,20.981666941426454,37.699617628244496,66.45482464131636
320,25.424434145009773,41.60343040378838,71.78191097515825
321,1.7828263572435934,62.49498637999705,79.47931567641902
322,15.744969995448251,48.62332563368252,62.893978111810014
323,27.453110956890384,12.102699207467005,75.51703730786934
324,24.035689992327857,42.626134655871134,70.81812482118374
325,23.67082852770003,35.49154654531589,91.96759388096955
326,19.5109236999113,22.066007726109127,67.1617247433436
327,20.470569772441507,23.90314015865735,76.6236144698129
328,31.88342163187695,49.1801718502425,83.3265513598756
329,19.366040473600837,35.56338105185299,78.57340200832913
330,17.205609617781754,44.77943165881231,61.59631633004745
331,25.618210854797006,32.89011675136703,75.16547109369505
332,3.5232729879139777,53.68201281590912,75.6463283881199
333,20.603895510072565,29.566185726765376,67.30737827721788
334,22.84901848623049,29.77537197735221,77.14855678953506
335,21.034005721570292,3.411119844246879,77.79304560715677
336,17.036227315726414,32.470421169788864,52.27480481265457
337,14.474495561937555,47.174545124658394,90.37793255749881
338,25.02686031925142,35.12516573166914,79.65204183382578
339,19.33172565980147,38.24213648300406,54.96758725028872
340,30.365696814800337,33.1167695215942,70.93701663529289
341,24.76495842759849,33.586339667931085,76.49306975690814
342,-2.397565256443882,55.023244382666384,79.63539542725871
343,22.918143033229764,34.9234264819578,89.12615803298533
344,19.042098896050668,41.00332667448311,76.48779439539767
345,20.080318366975035,27.8516938406686,66.73637588151007
346,16.238778623957348,47.92101423589497,48.7506708354114
347,18.851530298682825,43.87961155132262,79.26762847066739
348,28.368578461278165,36.020988416072164,77.08772882092747
349,13.925675906477592,26.590728917817096,55.85369415219381
350,16.709023600879647,32.739652887835874,63.53789621271994
351,19.17783497839901,48.02140356577234,82.31523655939101
352,22.97483135024358,40.38791131628543,77.32631689350181
353,20.50605325170989,35.82569909815792,75.9156772503066
354,27.671545164017807,29.542823068300088,68.08641694716081
355,33.571897823902745,21.69370461810637,85.40809853839954
356,18.213051895322383,29.360770247487437,78.95143551200425
357,20.471285900777676,34.107781227675915,79.18723063737275
358,23.494259834430714,20.9732252684849,80.248271594802
359,10.732997727851334,25.767549833979718,67.2373940950957
360,20.17666153456139,27.022814300709616,57.38832928191726
361,19.99210603090449,30.762265254341507,73.66340577069722
362,22.943245121908838,41.87105404370648,79.02205073831126
363,18.47184211740925,35.99706749966205,47.75434907556233
364,15.90137091188623,48.56877170259965,68.08932043204115
365,14.222470104914471,54.63893382567216,77.99007864253245
366,15.140220205013946,52.109042767504896,83.55268968769562
367,29.383902091959268,34.174516029410725,65.11509059952586
368,20.14074055210485,37.32079520263078,62.14141681558474
369,-0.014017257766423707,52.33352859617045,76.25726673563781
370,22.06653150822105,44.107965276089566,76.04862513611191
371,14.042468572406637,56.047201949508406,70.98672656153785
372,14.870703616472607,21.235635542592235,80.1351359349369
373,-7.889895009681419,56.79159538292876,77.331521856379
374,24.539927438736868,41.419413939989454,91.30136319115965
375,21.434401059205463,21.684968080123884,91.76746521320513
376,22.572123500947384,33.479120964595054,69.1252499308599
377,28.801574279969582,30.120480120052843,74.46712557245097
378,39.11908982503803,39.159894300229716,102.3283526285069
379,12.172294904233425,53.94042186297653,88.3104879471512
380,17.74073897899813,39.31884708782188,80.7340220717957
381,18.13715354958003,35.649147975466526,74.9028069213427
382,7.7065519269861085,44.428235454764256,62.84845511714202
383,19.29213938995737,27.098395738808634,73.17523275911078
384,20.910495881609442,45.51996746389368,60.84191361310782
385,23.617834274975845,43.85392156477976,74.49820246320938
386,29.09673346190584,44.46182438661268,87.69739574397946
387,22.650415339470207,31.18020225516418,72.85019270728961
388,7.180082625424872,60.47956666302227,72.69568539842813
389,-14.511756788136166,74.61926760358446,68.57798905606948
390,12.440600215474586,50.74391723186042,101.85691082928261
391,21.824250971883902,30.69631799939989,73.38631872189453
392,23.612214506448005,33.98390826871033,58.94471872385887
393,20.340506337098194,30.756928559218952,67.98410201920976
394,27.946326347772544,35.79638989964933,94.48850994607967
395,12.4262611992697,48.1370304809471,65.62769853135462
396,-3.5976218534238593,63.43360029504474,84.49871563631145
397,21.99419123886865,9.239029719578575,69.51634994879416
398,19.14300744958842,39.01005179013675,81.1819091699703
399,22.756763137666805,26.49603767508849,83.29726582320973
