unit_id,ReactorPressure
334,67.0013880106983
335,47.520874289704395
336,70.19021508368212
337,77.65492999553236
338,64.50600870206871
339,58.15362116904386
340,80.33302363593702
341,86.95622118132924
342,81.00547304666486
343,87.24060345861109
344,75.9122466315904
345,64.65514459110604
346,78.13089810479117
347,77.6671681675833
348,65.49532946971608
349,77.20073683431978
350,56.70291245984056
351,85.71966065760904
352,74.0152832416218
353,81.98111206770223
354,82.63327763807071
355,83.71503059750027
356,96.20855019077327
357,78.18484944305864
358,74.72403933968725
359,87.96747156931069
360,77.49329253326079
361,72.77703501757536
362,67.50384296165424
363,63.404403311611574
364,74.57046187983302
365,74.72348457805285
366,83.63587972861986
367,76.6188051291945
368,78.00526929747488
369,71.69992065780433
370,64.13796855248096
371,63.96108726714495
372,71.08931483692633
373,78.87912372351998
374,84.45547989609548
375,81.93924195390204
376,80.77955717151912
377,94.08482863645101
378,91.67616505669241
379,77.38460971539193
380,67.24145591948044
381,78.41680338465153
382,83.24125509405846
383,87.71024930242675
384,72.4892407353592
385,65.22682555829775
386,70.42524083990769
387,80.25195464543013
388,104.30140629777298
389,61.676441279116595
390,75.04365478728198
391,96.45841778708767
392,85.82644878924464
393,89.32947351138267
394,64.347145469258
395,78.32043069242302
396,81.1616473075747
397,67.69572999146637
398,65.10159409903508
399,57.46258781528672
