unit_id,ConversionEfficiency,FeedFlowRate,ReactorPressure,PressureDropBed
78,25.81983642976032,46.46608842603839,70.22087156464123,74.10705734832
79,22.895156419801896,55.809965771580806,80.84305847030895,36.04551937890858
80,23.766100493204735,39.88789264118309,77.70032047789459,44.56604779478371
81,22.407492030670408,41.62002039013465,81.36836887299518,21.032539688496804
82,29.41348901022537,66.10270629616802,66.07705293646642,22.60906004444741
83,20.253352264004803,33.69757556713799,66.62792554706671,31.15965612524704
84,20.135373891843166,40.22492298910239,74.57769826999265,32.89486532430676
85,17.391833276133436,47.41387261097158,57.03508663708565,36.82673354650648
86,26.63107455400147,32.88813836036262,75.45372899957451,47.03714450062339
87,17.576608796281675,45.35701329177833,57.07004225501757,30.629222778356887
88,17.202009571172738,50.32790302316489,75.85144103351294,62.792764832750976
89,21.98470690372376,53.399355967071656,67.85938222479021,55.25908965800253
90,21.814102432600286,18.192502356694305,77.31170171337565,43.42672007180692
91,19.646386370026267,42.28718467692051,66.42158509402208,74.12699412602014
92,25.086785572776904,68.26467493529982,74.68182208520899,55.57849088165108
93,23.48592279259195,54.37193779994352,76.57532616968649,83.54149887602324
94,20.640415429969682,52.903015897460854,74.1599505004965,39.99116533482824
95,22.634537855892482,44.131985874823606,90.36879885616432,41.79446432819614
96,22.444145004030478,58.23313034120812,85.76050391738578,50.850305310634546
97,13.62200586213698,43.85381984591957,74.89838016125692,67.80028584299912
98,24.46745883381915,53.05147353128031,81.17217582823736,29.484457594810156
99,23.337679221069955,56.731204788256214,84.62184676151314,40.585090314225106
100,27.32180329269342,32.903655540991096,84.67010461451262,73.92196401322775
101,16.21850439595725,55.319979179270995,51.07339788603916,35.04049388880253
102,12.990560940210873,51.4108981555521,57.25836806284734,23.66704226072474
103,23.19721749579629,42.474052902026415,74.2691494972431,39.12693736650752
104,26.026032018697727,31.94253685038567,71.30726945784582,47.54461765768836
105,16.096292361762117,59.253066023247314,68.71417704277626,30.697975295565584
106,23.21438509126962,26.616890550719017,77.59609327043017,43.96950946031927
107,22.51037822217828,54.96401294627011,70.65632827751912,72.17282406203599
108,14.417258284813572,41.97745814582591,60.65933627100067,77.52696008668575
109,24.039353304525417,40.75571981128999,70.0732700978213,38.60078970264753
110,22.628635403906127,44.32972733992341,75.15914383940842,50.242404051907755
111,26.2840981622806,56.223565359225034,83.74565325787685,77.90267433357695
112,13.570843192394912,50.31990047139781,64.3008697314389,53.48967775552153
113,23.502841015205487,30.769762127100883,83.83657335672702,85.129359370069
114,29.39834470367456,51.82090373966231,72.83809530584884,45.80699924802783
115,20.610789411607605,44.796034510657215,77.09183376922128,33.91028466280491
116,21.86558512236974,50.48679438690543,75.9404467059957,33.26433426538894
117,21.186299591671848,59.49631712243932,80.87967438567833,66.93039559029992
118,18.960534438368107,28.05817366210725,61.13688611195849,55.096114869937075
119,27.225490555153566,43.23122017223523,66.40470755962873,60.24567550131228
120,22.404758188464346,49.769417611513845,64.26805864803872,58.88785201421039
121,22.85206162282325,37.26982301126245,62.27210007342511,67.03413857023027
122,23.199709051909892,33.43363219486442,88.58066804280635,49.95342701708578
123,24.490957772721874,39.14894199927834,77.82343515642152,9.597200160671344
124,29.19552797936459,35.45837510620393,73.84151611771273,71.7984189463599
125,24.511203010757416,30.013805358670005,105.48663835621569,59.466287929716785
126,24.695956401003265,24.25718436920126,60.604553977270655,47.259407381922415
127,23.869856131824257,34.25239131779533,72.94284481344513,67.95373839664806
128,23.026492717366473,29.942634223052732,72.12558419455164,20.229652910080524
129,14.837972675452171,21.68204938769697,71.49722997611131,16.15911199846689
130,24.079011660291584,59.75454930323246,80.33761910061028,45.149387690838005
131,25.793467522793936,26.605208267004492,82.95853807313236,37.336260401527845
132,26.21015476075722,39.99051411747397,73.47779834312134,71.52174537249688
133,30.61150846252471,41.122867592882926,80.65382953266574,13.172975643485696
134,23.366035515751864,44.41495464382814,69.1273687077814,50.136682688613114
135,25.782524764677635,32.93921716922607,94.54328650696822,53.80598805282282
136,26.899786593201796,25.770130605709088,86.91846832568001,58.942920720115445
137,20.566725761549485,50.643813767857885,77.7019137618466,47.72477877562247
138,18.377317222792968,41.362189758653834,67.25829668468114,74.40738265056802
139,18.148470510745135,46.56265013525221,59.49765200721387,54.154088753368576
140,24.996228244838694,48.140971017103304,75.13017412517823,35.52873211052275
141,25.930617325135458,23.08134417802254,82.66876956299615,40.12251170966878
142,21.72274465064687,45.95610994037334,61.26673138033938,48.59307068637991
143,24.099204188088425,56.749965297022186,72.39989431507516,40.052425981816214
144,17.292503799103727,63.810811416684416,73.39209385924057,41.537910528573974
145,24.503122230243843,40.665546997506446,69.79094601130143,77.31458803411613
146,22.213093602915105,47.352867659080076,73.78312428084365,49.892099295067155
147,30.117422848781615,38.91787692936254,105.36544933694897,37.686712191918424
148,25.753380328528948,51.47983655706716,81.8208998314385,54.475010764167855
149,18.92081598944392,38.193928975113394,72.46709464474417,32.394837817866716
150,22.251689550371598,32.635201186496516,80.4676002918282,62.3992494423536
151,22.514810580948705,35.78154419060063,89.43753941508874,28.10670055485602
152,22.44657654150272,44.50979185982839,78.21165585936977,69.9989992843931
153,18.159746677536436,28.722149830516805,85.92653480017,55.25752642044658
154,21.87270362450903,43.014512940698374,60.05241273655038,79.4575869389241
155,19.402584032299913,34.49161580037034,61.05767367838069,60.88469896626905
156,27.586582985561055,25.55837815572623,95.597853970193,76.96232528092857
157,27.02055930281703,27.874744304914543,87.14966817063822,52.05695941772766
158,19.355617613181433,24.001655926864835,66.31827401096905,48.183877110010805
159,19.438368110629753,32.26072995517074,70.34474080689728,53.15659806828794
160,22.12878112241799,41.971575207101246,78.58883817611841,31.91989305653547
161,23.117837729769924,57.856056342431074,80.02852883832486,17.021423448091788
162,21.867575556559693,39.19710575463298,71.63461807616768,63.93438832591217
163,21.744671872718335,38.36045601304953,69.77601910643348,61.3741214441131
164,21.731074356629563,39.787303361670645,83.14114476302345,26.287253476962153
165,16.12983702396883,54.55304546714093,68.67710268066512,46.78107581316357
166,17.8228974905112,25.04378203739518,60.21396562153781,18.47476105070231
167,18.36030010001106,45.804983801758716,78.95713162086126,65.92098291539547
168,16.32987782583968,43.91622746500339,60.82153667335238,32.4521740821479
169,21.57461763781963,45.788385268137716,86.52151184084099,20.23798114857476
170,25.662037225949422,34.677381332397495,92.91350921822094,50.652780648565034
171,24.78390313351544,57.57566688263445,86.66354321318187,52.603256579962114
172,28.964356327149325,54.879931425435174,88.2989149704002,56.681707320171604
173,20.40739981161798,46.85596503438373,78.92712952132952,16.213569253400713
174,21.99951894921336,23.95308642623041,65.70849805159438,44.12700919637251
175,23.144452842306084,52.561721231057064,49.33221671724776,73.63210112421265
176,20.244803986471922,36.55883354033313,77.32440373625208,18.214211974727597
177,28.931903724899268,53.696174222125265,87.29230487843083,60.52310440823842
178,17.824567981812248,25.277932566285678,60.62105786961909,75.94176983488492
179,16.847394894622454,27.125323225380843,84.2294723572249,44.53931823870316
180,18.39764295966249,37.41840292347594,56.97505289864193,46.72682212396288
181,18.602077291737533,46.164196984248136,62.086225653762426,54.07925078801846
182,16.78659329715966,47.573531121132966,67.19354204473956,-0.15497058260301344
183,23.127782035581717,31.7761243326855,78.84294251816344,92.27808192320086
184,18.373424491046663,54.999303531419116,54.46320319632515,14.252241044476435
185,17.89472008248971,36.335024714644334,57.16983180838633,47.913793254086585
186,20.50433503871243,54.4485537213159,72.44304532807766,61.349459034654934
187,21.920321999318183,68.16223236902178,87.55950988945288,34.39423103955931
188,18.072401338626467,47.21259556051827,69.82715836276842,60.32153188728691
189,24.22010861639485,34.86001837890118,76.70441315133968,23.341926244379916
190,30.6844109960771,45.844137420913114,99.77361827732818,51.82624815683762
191,23.21889362880363,29.66276377132318,76.54858789833868,35.42787547389912
192,23.096693411383733,54.05607356040106,83.66938244317464,70.71178033038191
193,26.909112117691485,15.291545620826323,67.38885046228593,49.250983004705866
194,14.454159403128404,25.305707642694276,85.71771474047291,72.39507722784074
195,16.961051132095474,31.679923605742506,63.33033399997338,45.650874665277115
196,23.25082057109729,59.70833677553122,81.6863574999349,73.18342839664273
197,23.860336734100116,44.7650982919026,76.8673460824441,46.19728533355222
198,19.507496021865137,39.59747470969648,50.007424457337834,32.706599088539775
199,31.775522314770427,26.79505980211014,82.22891908658687,70.18426446927009
200,23.50443078689659,49.31277298304733,83.66282066054534,11.437848584497797
201,20.687605610848827,52.215044909119314,71.3627518773561,9.57362219399829
202,19.60675058253471,58.20518350708894,68.44763924872876,42.80360718349564
203,21.372883969326576,44.58930127706563,77.51641367002016,41.129981267908576
204,17.14299827960859,36.94282754006339,58.50491559522274,47.76880891167479
205,20.813093866058725,62.647738658904956,82.22442456023487,52.24313300364232
206,24.338233323349616,57.749759851628006,78.79165368304912,45.02863078284092
207,20.452344570574525,46.31245314288159,58.7429509914018,37.34391729127487
208,16.148227269669487,30.895025493630754,65.43917149235786,24.33843651631787
209,21.15682487452555,39.56793367489922,77.51271470862731,66.52814818842559
210,21.96464957427761,33.48506635457277,72.57011393537397,58.12701636621981
211,31.622123142992933,60.08572633446683,96.90810914420378,30.191208543505915
212,23.27301019332806,23.95273141621956,82.93075849361567,14.03440155607419
213,23.021646013801366,33.284131400977024,65.61742705744429,26.474670105500497
214,21.3488941706765,51.98660749405103,68.59247994750139,47.01563124494356
215,26.961134632436554,43.33622462135922,93.08143045866588,77.21352366843654
216,19.948620673766417,36.66256659135124,81.05414556284688,61.252250509929965
217,27.90941061421479,22.990026777931803,91.01918317204589,32.45376289632819
218,24.776798275844847,46.10009409056049,78.40314427131611,74.48807557373419
219,27.555424505605174,52.47210439853328,61.634285664925926,20.14640910691476
220,20.107445445011656,44.54003738546863,55.1134714555478,88.898679634396
221,21.753870358944766,57.732628614512635,84.53848586915025,72.81853722724064
222,18.839263001864996,44.017545480389,73.01704239956729,53.42016616328827
223,22.711757007819717,33.67667791680691,90.9277866951489,50.01538061955841
224,22.946888677043695,34.52991118191066,63.7906227500428,45.65325171806555
225,17.575232112407036,43.88003411437239,54.235255986231685,53.463615567194786
226,20.43545736793156,43.41148911059614,72.95973899813835,30.45198618342385
227,19.635930761872057,33.483318695839834,55.35080142075296,22.922593343685875
228,27.191645972554923,41.28838801525488,96.83619323935358,42.094726244393286
229,18.562506936552015,22.549453021113873,59.47571396343484,45.69437363631657
230,25.763617435219743,40.157204010983214,101.42115187921038,65.64074402552984
231,19.212344879360558,51.122233371191925,72.45172121191706,41.73472752133148
232,29.229618551100017,42.294660419916134,91.57278960881271,12.083288910702608
233,23.628913139627485,21.196089605171018,86.54172652367109,13.62466619748716
234,22.045043819726384,35.812578475485566,77.31218328192189,54.00016881231696
235,25.96145144150448,43.93406830931671,98.82709187315345,85.32410857505553
236,15.920887953861216,38.18690514563889,69.80116206692934,76.1167398336421
237,18.318541676971865,44.32803410713806,63.644628847537795,71.47571577895552
238,19.960076533613275,34.00979202047341,70.72225374351882,51.92288681419403
239,22.72294353796173,23.9222839939386,94.27514791050767,29.50420793356879
240,24.337086919847415,42.63800528644307,88.70605367779523,65.8066127266958
241,19.675162086910873,37.305120613469015,56.86064942021389,53.495713878718256
242,19.672809701076996,44.28763115098749,78.41190357667428,59.40364056453717
243,20.39200527887671,17.23830423098084,67.69846748786146,103.67275158758112
244,20.244888357318636,19.206919519531784,74.00944159675086,55.489762989926916
245,19.98864123427556,30.44097571887362,65.8808034250918,41.432544810427146
246,27.36103046834913,29.329266757838802,80.41323706774448,56.268193562019654
247,31.326526020946847,52.86453151250163,87.64238633864903,16.823375637137545
248,20.981156115532436,50.475093521972646,79.57189844193447,26.025977026145085
249,21.217692601563176,42.819456542090926,78.02064382060668,51.77288055670032
250,19.11177350019444,29.70769453162228,61.46739565046204,52.8948886806809
251,21.320544697681377,61.474896834925275,91.00867464452007,31.46185124661916
252,19.18191610184473,42.200527150546755,68.54521924547898,2.4838544176688973
253,31.474704465387767,48.88447984654595,87.50480818232009,60.45870572884454
254,23.475056740670386,58.32098127318663,86.90237137474202,50.33959988326077
255,20.556356262387467,41.75127604082232,78.06792072923174,37.71219726432849
256,16.368655259242793,31.612577958372434,84.06686467894855,81.21026721491398
257,23.565110008991066,42.20210433272661,70.87560463699258,21.8061800886002
258,26.63894947508438,43.739868094509106,95.62328913748418,56.78042996481872
259,27.93733934226826,48.41402218869843,68.45510780519284,66.39147608307724
260,24.59470268988261,53.49021174102125,92.91497929410323,59.90816776664663
261,17.109069234592667,49.75375155608758,75.82437270643227,57.007288976361735
262,31.16907682518277,25.43713811439185,79.80280118810299,64.69967731204844
263,26.038553751122322,57.603521142502075,88.02464143043699,62.086407815732
264,20.915147697938448,40.16070850770208,76.55409936575514,56.24684424504707
265,16.3147757425424,17.733133318875403,66.67393249140784,63.234833779623244
266,18.496271702704277,32.680326121094176,57.79456195843701,60.91475947709153
267,24.661145034501185,44.20173713538078,51.119530524756456,51.73508500611728
268,23.355100570647384,34.655890611125464,74.473021995008,55.76079547996055
269,15.86378005972398,41.378408582931954,98.5134763140032,49.40288627188604
270,19.80614241661121,56.31554874085661,70.34314264680589,53.419594782484054
271,27.960852978459833,47.61266419592889,62.79529796926325,59.52497050164798
272,20.76720179947429,53.674837838972266,72.84914589737484,68.10792920757746
273,26.925151191088414,47.80588561197058,76.24035086665216,28.866826729092093
274,24.267735426315355,44.704088663754426,68.9708339800693,32.15787219243486
275,24.168599333640323,54.11697097507789,73.09602902046763,47.543003569485506
276,23.264339354988294,85.34701493376265,80.54595625203088,27.06642214032691
277,25.01919946649999,51.18163194521341,78.6323853638367,39.97113579772404
278,20.397661229058563,33.613161173351834,67.79115630427293,57.43131990971014
279,22.148462890600456,30.622359969888965,80.28493437906918,54.97325639254238
280,22.73182094285484,27.080847910617855,80.6437347719951,59.21111639908162
281,23.95784246792526,36.88456909786602,81.69767210401646,21.487369042959287
282,20.079948790065668,41.29186164440159,68.74873283616861,51.98510728322024
283,20.216604853252107,49.9187462685083,71.02008788712499,12.96975508001152
284,19.495792105721463,33.193218790945245,61.4143357959834,60.16322498541953
285,22.346504860990468,40.25488553955704,61.248257593796104,32.409935877928994
286,20.465556124404657,23.158554873834902,73.77323789056202,42.94610661682837
287,20.132649556609092,49.12343612855247,72.59259940442854,74.97280089743397
288,20.51682324467711,19.638149286032718,59.56355822845895,43.01794472711407
289,15.416138657766481,38.37171636402095,62.322558499294566,38.23240069715408
290,24.38063967654652,35.69556758941764,86.73690230849769,28.576323250223776
291,22.4088777246956,35.88164781827728,81.16049377141611,70.84905991219699
292,19.391277726210987,30.12716295427784,77.46428570467083,66.47405461235192
293,24.737487139295283,51.36157968713974,74.59650049945165,50.89530773783126
294,18.67894363074545,52.900463535658915,54.69170212420838,62.41793457396798
295,22.002828207372836,36.59375896477571,69.94023500663954,77.62809014731859
296,24.019111070551354,59.26625970698435,69.55741606751464,95.50831376847819
297,30.257849540084436,57.76982355682112,95.68418558763979,38.772492801838105
298,20.170144301628802,29.562986623892957,81.36817148590224,39.99621031671225
299,20.54573672352191,31.86789746733736,74.10491568777837,14.996898505322484
300,24.93322592942251,31.308961886272066,87.18646976516358,74.01415645500023
301,17.072405540563103,29.782530182072968,56.42880256386638,45.27253470466552
302,23.92450025765167,22.44713423179546,76.87034985031424,39.36385024071353
303,26.780257756437482,39.31739606377807,69.68116785045339,46.67045331944826
304,25.734456386277095,40.598495223194284,78.71207061324411,39.92266128080935
305,23.959594138579263,33.530417864373206,68.97972359370225,62.835999113470066
306,24.858402093179553,32.48032942256392,80.69814863527449,24.580032406462806
307,23.385578987145085,44.85909173965835,90.22494270232657,48.65927720137041
308,22.21078545163643,41.85306727775376,69.95590241416835,44.256302545673435
309,21.480645495447664,38.00712300503383,74.46353654161067,42.66898289378004
310,22.292264038404085,46.96878990176616,79.27338155360289,54.04770077798332
311,17.084793999035522,40.73936654152826,65.65169623889632,47.418933267622116
312,24.571716264462715,44.01256345748509,99.28155878322369,52.07778263615591
313,17.1996584343253,30.10604800330345,55.225746831264054,31.506257731958204
314,19.715051257898708,39.67936149771019,61.595985469070335,52.97704827266702
315,26.77259531841956,31.95472102617057,93.84574639779272,12.725692292805372
316,23.36202222632112,9.525049685104593,84.8534723048312,51.81186827739331
317,21.41896283414648,31.456356159198425,60.08269147275371,45.530666812955275
318,18.23980354591935,42.601999204841206,65.86085946783066,64.16719408999809
319,16.92168138023456,27.132573789003523,67.2994599053305,61.98498413749693
320,24.649050204148,50.57577968309617,81.11050507725646,70.08934030103512
321,22.370949104790316,50.41624859904884,83.8701949355339,6.148695503403239
322,29.990070346299973,26.099692996876755,77.59250032179371,52.17528474351806
323,20.692316094325342,30.780182140820255,77.66055354863973,36.93650294079107
324,18.94896884365159,32.00603912747538,67.75274004104095,62.412226841382896
325,15.634093332990886,14.830410508210313,59.78555329019971,14.059198535494751
326,18.2511773333546,36.112161862590874,48.00858251104591,25.22971241556234
327,21.19197880188158,40.67508739449118,72.0015695483491,44.23573531592809
328,19.686810350328077,35.44809050830943,72.56746474854734,51.351070290739585
329,20.91453730205511,45.736343203115894,62.219710265499764,53.029337087580316
330,25.599280341065658,52.124115863869434,70.53483628901232,45.19681456307777
331,20.210068671441046,36.46602556357011,54.72937797089217,70.30757004276983
332,24.39556309372242,32.403591205929914,71.13200611318989,31.802295992208734
333,18.159501107574517,33.5201855929588,65.41586941649471,80.30492812972734
334,24.05084787240314,47.0115576230855,80.61560447337762,64.62433672701168
335,20.820942486494562,32.594309558613034,74.18463866220074,72.9567021971155
336,28.277848147934815,33.47052605866886,93.20348818021772,72.93928745964945
337,22.337580428709547,42.93410588656734,84.12433315067845,56.33084122454252
338,21.62026872853364,37.14363706463592,68.16299442687657,72.76118967628852
339,14.632183187582948,42.85934776428453,58.21049700461698,56.40061601557806
340,20.989866422515618,17.73058480315854,86.19251977109073,16.98734661194485
341,22.12000874630498,42.41346714656936,69.43528037936784,60.67032095044423
342,22.382359333588266,51.663451605461674,77.62260927939528,35.63515976979475
343,19.342990046240985,39.73379142806195,90.4921476300454,32.88690880617971
344,13.760791159087834,41.11844262980353,57.78045868435341,12.300051100779775
345,22.45028529432671,43.63732862679659,63.12624698243397,34.78405517593949
346,21.403120771839,54.1591824875764,83.90321463597856,76.24987039548843
347,20.706009641206883,51.21188275746516,74.3394734970895,63.695515889492
348,27.774062706932696,37.25887018114288,90.23583697184439,29.20723469746295
349,18.393542659850407,45.896487181786135,70.96438826690613,45.83980466387627
350,24.38402054902653,40.417084276467925,72.98622497778223,68.12248984894809
351,23.678770104302902,10.143619037781345,89.75090410163574,52.14510669727902
352,18.935502786657597,49.40923266612672,87.37848506415368,59.24037813536221
353,26.196413887057403,36.96326269784413,88.39118659766397,67.2503084302631
354,22.219670492656117,49.65347769252663,72.92680140251694,47.37110980303429
355,23.343675290537075,44.68651435676504,90.46980722581043,51.16080588881393
356,21.19040256694624,58.121877536358,76.52109707316365,68.62251311776063
357,24.2309634005642,10.880417445383255,60.4787304199257,51.05861414804224
358,18.984389946641535,29.04379185761499,90.7435380387283,57.817588425324566
359,23.8246410835013,31.474997094524106,74.67558948115412,57.534971955926814
360,26.105260686045938,52.915191525432846,77.43067470387378,91.25339011974238
361,20.82291910507115,27.901782865697022,83.19330750796301,66.82701693284693
362,15.748591995209658,39.61572224867075,81.10064829169764,37.71801029977484
363,18.154606106719818,38.991570276247536,62.86274123491112,66.25169517814679
364,23.666358404584358,22.375808126337493,72.14146035973681,56.69981937949497
365,14.23503879390657,35.913872477950164,66.01457416155692,59.91747747992852
366,16.99272053854877,52.57918060061586,64.4254631418448,48.50595854040718
367,19.1423237351252,32.51991442132862,67.7445628932479,50.8533248625302
368,20.16339798110913,38.86369858172265,55.57544014095005,46.510609984307784
369,23.995434752062366,43.6508949642047,84.82171053210509,68.7686389483399
370,22.39984142874353,45.01861891704099,79.09348099065284,48.871948044417856
371,21.75188878874792,44.70981560888615,64.77408989913215,25.480977108147325
372,18.915876122073772,42.78416485693951,77.49283474510855,29.671013869385547
373,19.99326792432979,52.8714628605026,74.88526715800022,17.82911038787956
374,22.805877919007777,33.906477321808374,87.207554060656,52.78657749149076
375,19.823187760181753,33.03833884736665,59.054572689086726,90.37984655510903
376,13.975892098056283,39.917637438555225,68.1578866549143,29.515031124580084
377,18.821190781263205,27.085376348531405,70.34176748139852,47.376597516136165
378,24.723580149187754,32.82940281123102,77.56331756125734,78.78610555467375
379,15.63138437703155,26.564748340300536,66.46552935516537,65.9009807026947
380,18.132394775736902,37.350041607648095,84.32142877535921,53.61754478874191
381,30.991382102591913,53.63393926845663,76.11335642704374,56.653892588097456
382,22.37103287183193,31.954074005080017,60.90844513360344,71.13592717055775
383,20.40749773722899,49.24698067741318,79.47742189556601,17.949518569738093
384,32.61871259309859,28.375034202290536,103.63852351287565,66.3594895259887
385,17.912774241021125,29.734125837294812,43.615811760019575,87.14696029581648
386,22.451787052223,44.025049487062944,81.04589531382335,30.5407292921905
387,18.107467881846134,23.527999596104582,82.04624460906945,25.94734422824601
388,20.630858881994545,43.1540664492348,66.57062816680994,18.18055904559843
389,22.132961519659002,54.4152801488676,72.51342122787611,34.339498586746615
390,28.096086558028905,50.04944698319351,96.97778372464293,56.05374939747654
391,20.915514056321893,30.688683631820386,76.16181326320904,85.52751411143443
392,16.71588888689888,43.244204098211775,65.86857549180156,43.35168274044017
393,20.72091851398167,50.21203260390023,66.93644976431716,40.054148489362284
394,26.42649690564882,36.59570261550865,97.20280955059167,36.71801945005795
395,22.440456569170856,38.52378976354983,69.8082520496436,50.50974717350779
396,23.47874644504293,63.747477963307304,66.24001941882545,61.50968303528052
397,21.74680717803103,38.51836758488918,78.612478351864,55.070122843783686
398,19.89791552697139,32.03623343141844,85.89362191965908,17.34155364529118
399,26.176810225270884,47.38551338667264,71.10751186246314,59.87811289831707
