unit_id,ConversionEfficiency,do_FeedMoisture
217,19.93802961922695,0.0
218,20.711449001840887,0.0
219,21.444125780084214,0.0
220,27.114899267605512,0.0
221,20.515726531516478,0.0
222,21.454185530437652,0.0
223,23.996755500332974,0.0
224,23.297666234626483,0.0
225,23.849522584045832,0.0
226,23.183676734652146,0.0
227,18.671325131794077,0.0
228,23.49100550879892,0.0
229,22.466301012911508,0.0
230,24.827790041574033,0.0
231,21.96948872816446,0.0
232,24.925316777118347,0.0
233,22.004262786431646,0.0
234,18.03047279878177,0.0
235,18.412026271120034,0.0
236,24.164572979088785,0.0
237,26.38788110687375,0.0
238,19.117228816512554,0.0
239,26.399362437832377,0.0
240,17.838518140637817,0.0
241,22.880820697929988,0.0
242,15.415712466763217,0.0
243,22.702782700009553,0.0
244,24.91169092495114,0.0
245,20.040118193425194,0.0
246,26.065608970093738,0.0
247,20.135729101068236,0.0
248,21.265733285093734,0.0
249,19.040610759435157,0.0
250,20.29379266048931,0.0
251,20.501534198849434,0.0
252,23.192894353413465,0.0
253,24.22777236424264,0.0
254,23.304588204312925,0.0
255,22.598890569515248,0.0
256,18.66964861699639,0.0
257,16.707922512014427,0.0
258,24.014759086698298,0.0
259,26.007750529384936,0.0
260,19.782078302595625,0.0
261,23.900566528605765,0.0
262,27.70757809486074,0.0
263,16.083819925388347,0.0
264,16.556028938827428,0.0
265,18.79920126326465,0.0
266,27.17231345595237,0.0
267,22.68482209150909,0.0
268,24.71704153524574,0.0
269,29.09818338812029,0.0
270,21.396755197730602,0.0
271,15.95070586595706,0.0
272,20.219413933688575,0.0
273,19.6322706622422,0.0
274,25.963826435620817,0.0
275,23.867076232726973,0.0
276,19.266408920667196,0.0
277,17.616887892186007,0.0
278,18.590258834841805,0.0
279,14.082344592329143,0.0
280,23.710986490320757,0.0
281,28.349286155277426,0.0
282,25.300798383222585,0.0
283,33.79251601672247,0.0
284,21.852313803731235,0.0
285,25.113369267917705,0.0
286,23.96702542220584,0.0
287,22.81845928219056,0.0
288,24.829006308604225,0.0
289,23.171276945024083,0.0
290,23.399217394084086,0.0
291,13.036104129324816,0.0
292,27.987174855598482,0.0
293,22.29177228465085,0.0
294,18.120820511475763,0.0
295,23.36801973956729,0.0
296,20.153925905212414,0.0
297,23.87582592664358,0.0
298,22.731275135338244,0.0
299,19.89463151837127,0.0
300,26.33514102052508,0.0
301,19.424040802216666,0.0
302,19.16916498604071,0.0
303,27.727771484748153,0.0
304,22.541443381752533,0.0
305,22.428935137756646,0.0
306,17.28703550601338,0.0
307,25.68557020051075,0.0
308,22.618417875840677,0.0
309,14.380270045250555,0.0
310,21.034573238328537,0.0
311,16.821376519653143,0.0
312,18.009732730099905,0.0
313,20.073869203209156,0.0
314,23.730516192850974,0.0
315,17.533493486400456,0.0
316,19.23969439198772,0.0
317,19.388974758088057,0.0
318,24.935057619461176,0.0
319,21.86705802410993,0.0
320,26.25440788817082,0.0
321,20.986852534779462,0.0
322,23.58093284351655,0.0
323,24.872624042352776,0.0
324,26.088506165484016,0.0
325,18.334016062186993,0.0
326,20.848181123385544,0.0
327,20.74069491144683,0.0
328,28.76930713259432,0.0
329,18.74487479981604,0.0
330,19.620094529564113,0.0
331,24.50910274006221,0.0
332,19.722367998909704,0.0
333,23.413668522273188,0.0
334,23.05094227324654,0.0
335,19.561155860104076,0.0
336,23.59780866728721,0.0
337,25.839208098143235,0.0
338,23.58316149104545,0.0
339,24.264888114017225,0.0
340,30.271791802750734,0.0
341,23.41008178416679,0.0
342,17.560777468181765,0.0
343,16.518173499557196,0.0
344,24.032653614672085,0.0
345,21.04951714311396,0.0
346,22.21345000129203,0.0
347,14.947165304323253,0.0
348,25.685152646114496,0.0
349,19.595029918648116,0.0
350,22.263177317778993,0.0
351,20.016880865433276,0.0
352,21.989267660617106,0.0
353,19.423069118402946,0.0
354,25.766967806215085,0.0
355,29.686681218122704,0.0
356,19.7308810762743,0.0
357,20.918629616995187,0.0
358,19.64496882335829,0.0
359,12.56749898191854,0.0
360,22.159123414051134,0.0
361,21.835157826988326,0.0
362,20.968743323869184,0.0
363,26.925645753453697,0.0
364,22.759208942368964,0.0
365,27.06641364202327,0.0
366,23.94215442986508,0.0
367,28.3830640545297,0.0
368,21.824190968862737,0.0
369,20.10013230987716,0.0
370,21.27010658774124,0.0
371,19.9904627685717,0.0
372,14.915866339162854,0.0
373,18.02226463107574,0.0
374,22.527911342667363,0.0
375,17.083662518953552,0.0
376,23.20161319963128,0.0
377,26.095569285046878,0.0
378,32.52922120502897,0.0
379,20.89509727578332,0.0
380,17.91968125878981,0.0
381,20.001744578923446,0.0
382,17.038370675972473,0.0
383,21.178231076638568,0.0
384,21.04208357754666,0.0
385,21.409147374420538,0.0
386,22.17999411294236,0.0
387,23.396047537027243,0.0
388,23.805641870299993,0.0
389,19.272916173805726,0.0
390,20.72209352969708,0.0
391,20.7519476191257,0.0
392,25.43665549341369,0.0
393,21.32452705012646,0.0
394,22.261210770092227,0.0
395,23.883892751559152,0.0
396,19.763166357990347,0.0
397,24.665840899333812,0.0
398,18.419111279285886,0.0
399,22.15016078232542,0.0
