unit_id,ConversionEfficiency,do_FeedMoisture
86,23.29448880969939,50.0
87,23.954582201853327,50.0
88,25.97511764140381,50.0
89,27.185760805211665,50.0
90,21.225923939158136,50.0
91,26.907873930066632,50.0
92,25.360040189104286,50.0
93,20.991756471630115,50.0
94,25.992381440665365,50.0
95,22.410396901821326,50.0
96,26.97575399563745,50.0
97,21.217608903414753,50.0
98,17.32603559244208,50.0
99,31.670019641145817,50.0
100,35.384255476366306,50.0
101,17.34608095070409,50.0
102,24.74113482861598,50.0
103,27.67269664028477,50.0
104,27.290443158285203,50.0
105,18.433231526521826,50.0
106,25.73230884799284,50.0
107,36.362262273132096,50.0
108,22.02205234972433,50.0
109,24.142716855820066,50.0
110,23.86718714752598,50.0
111,25.827197184398415,50.0
112,17.37052541768329,50.0
113,24.892560087182385,50.0
114,17.539059945661474,50.0
115,24.41297769738173,50.0
116,27.116630458695916,50.0
117,23.861915659553983,50.0
118,19.068877834169527,50.0
119,18.64429233641838,50.0
120,22.94935914677072,50.0
121,28.4268660551575,50.0
122,23.795870527828924,50.0
123,28.355578483533574,50.0
124,41.00870206791848,50.0
125,22.16161055671214,50.0
126,25.331488753761295,50.0
127,30.198249636278927,50.0
128,30.95167460202365,50.0
129,29.978693526124683,50.0
130,21.952902873395214,50.0
131,29.632304463898578,50.0
132,19.87607910462883,50.0
133,24.876405908229557,50.0
134,20.384410588898227,50.0
135,24.538542897882373,50.0
136,22.596238856699788,50.0
137,23.12797411018599,50.0
138,23.912697362703483,50.0
139,22.224392888411636,50.0
140,23.129373657742647,50.0
141,35.14664352892567,50.0
142,20.479146464055425,50.0
143,27.60816178809562,50.0
144,25.749911132434114,50.0
145,41.78493628127273,50.0
146,26.261133712637154,50.0
147,28.70136511213425,50.0
148,21.438827343451717,50.0
149,29.745396612785143,50.0
150,36.80598900886433,50.0
151,28.604637948831368,50.0
152,24.789515950067003,50.0
153,24.32369095779044,50.0
154,25.479096582457846,50.0
155,25.008731108918237,50.0
156,22.506657653789674,50.0
157,36.82689951319941,50.0
158,24.118902275290655,50.0
159,29.06352838981523,50.0
160,15.28753711104942,50.0
161,29.248404620750584,50.0
162,20.453001085965578,50.0
163,33.82154998489019,50.0
164,24.779544457256243,50.0
165,23.95482416901241,50.0
166,21.927596352165303,50.0
167,27.33077027250105,50.0
168,23.21899701960852,50.0
169,25.269962695117535,50.0
170,21.99085155778527,50.0
171,22.05925297284481,50.0
172,22.59464063262771,50.0
173,25.391542935274806,50.0
174,30.872458014116773,50.0
175,40.737613365138465,50.0
176,26.55206426018673,50.0
177,28.650701990162926,50.0
178,24.09102838744724,50.0
179,25.860156116694597,50.0
180,19.557047256076274,50.0
181,29.231430023503396,50.0
182,37.11824885199233,50.0
183,27.230311384097295,50.0
184,24.36621320658583,50.0
185,24.202842982377,50.0
186,24.066978353178463,50.0
187,25.326313637341954,50.0
188,27.50179448861623,50.0
189,21.11369717364057,50.0
190,25.613746450201358,50.0
191,36.73768636166661,50.0
192,26.065971304183414,50.0
193,27.08481393423945,50.0
194,23.650527359087633,50.0
195,38.19135725145222,50.0
196,16.590503048580125,50.0
197,33.428757280329854,50.0
198,23.73201814067705,50.0
199,21.915321175985614,50.0
200,23.818789291083363,50.0
201,23.936335903561776,50.0
202,22.93181023539633,50.0
203,20.98096362244665,50.0
204,20.330127033668642,50.0
205,26.386226634752234,50.0
206,30.975697173411408,50.0
207,36.81423095416609,50.0
208,26.813938841522724,50.0
209,21.23922047545865,50.0
210,17.552158170610667,50.0
211,28.232103054236806,50.0
212,18.18853847240929,50.0
213,29.46877054276113,50.0
214,26.062533569686458,50.0
215,22.455531463278636,50.0
216,30.26367729226833,50.0
217,29.736142196213127,50.0
218,35.88840587581541,50.0
219,26.539337186074718,50.0
220,21.409237499171223,50.0
221,19.440021977467374,50.0
222,34.026137432895155,50.0
223,25.820901498304213,50.0
224,21.939307379749447,50.0
225,41.8388249971025,50.0
226,45.53979488994095,50.0
227,21.86654572696068,50.0
228,27.98968600802652,50.0
229,26.223546043650646,50.0
230,39.271438182050325,50.0
231,27.327930143396202,50.0
232,20.370826705548154,50.0
233,25.724942981816927,50.0
234,22.138423765879736,50.0
235,28.24576683698433,50.0
236,26.463211072287766,50.0
237,39.24898274263881,50.0
238,24.199027174975093,50.0
239,28.164903716533995,50.0
240,31.159105805740154,50.0
241,20.249782233646602,50.0
242,30.219379875363007,50.0
243,25.752018265027104,50.0
244,24.62032514015127,50.0
245,26.04346134251997,50.0
246,31.78551313312119,50.0
247,30.41738345122546,50.0
248,25.011067205221657,50.0
249,27.205608597398957,50.0
250,25.129003688977182,50.0
251,24.019224979363663,50.0
252,20.784158896395272,50.0
253,21.29289986259165,50.0
254,43.01974041932096,50.0
255,29.177425626689494,50.0
256,44.576915484614894,50.0
257,44.877052716867205,50.0
258,42.89926400257825,50.0
259,24.026572333863328,50.0
260,20.351030240158504,50.0
261,28.117730234156806,50.0
262,21.545971298065883,50.0
263,20.825227127978643,50.0
264,23.682045630797433,50.0
265,27.71016590985255,50.0
266,26.15949052134705,50.0
267,22.922116372517895,50.0
268,26.08791274328336,50.0
269,25.698668493868613,50.0
270,20.259709097936394,50.0
271,27.697221635044034,50.0
272,29.217369308426345,50.0
273,26.845418451538173,50.0
274,30.912206037488136,50.0
275,27.982807115802057,50.0
276,28.72977612158465,50.0
277,41.10173634566042,50.0
278,43.19526925585117,50.0
279,25.278140043217288,50.0
280,34.720317812850006,50.0
281,21.26032055563431,50.0
282,27.467120891738745,50.0
283,27.567115677698972,50.0
284,31.45366439318171,50.0
285,25.64985870871581,50.0
286,23.183754658917746,50.0
287,45.48960995349702,50.0
288,38.46992430434586,50.0
289,36.557010282306926,50.0
290,33.23562837316218,50.0
291,26.300342696266302,50.0
292,26.378143769404772,50.0
293,42.950678215812594,50.0
294,19.38203049230434,50.0
295,23.941665137044335,50.0
296,25.157410131861152,50.0
297,24.406738287785508,50.0
298,37.36073645804424,50.0
299,23.18513625021207,50.0
300,23.24270919587781,50.0
301,20.664861856333367,50.0
302,36.175961193075366,50.0
303,27.1774317707976,50.0
304,16.669099107991038,50.0
305,29.790090180752586,50.0
306,20.90468430983169,50.0
307,30.604244762412577,50.0
308,26.45468574254493,50.0
309,33.72812703665275,50.0
310,28.309416548885338,50.0
311,21.66016631531386,50.0
312,23.689587347342915,50.0
313,31.09572359643885,50.0
314,13.90910387612023,50.0
315,21.932871380423197,50.0
316,24.230157432578146,50.0
317,27.70573158640176,50.0
318,17.930138133994774,50.0
319,23.234795280842626,50.0
320,27.532688477160548,50.0
321,22.53819926125673,50.0
322,23.672541215892814,50.0
323,28.224229429710036,50.0
324,26.475879077026505,50.0
325,22.338469538001476,50.0
326,17.925111579463344,50.0
327,34.82343823511386,50.0
328,28.009881308560004,50.0
329,22.334308022393454,50.0
330,23.238591714910374,50.0
331,27.80269708782403,50.0
332,25.527192070842126,50.0
333,20.814908246147947,50.0
334,30.8849936563157,50.0
335,23.62565476608078,50.0
336,22.084198956647242,50.0
337,30.31978351917173,50.0
338,25.339321612365357,50.0
339,26.0152035959903,50.0
340,19.768800547005267,50.0
341,22.36904296934002,50.0
342,27.520933731592272,50.0
343,41.46105565413655,50.0
344,30.084076655243788,50.0
345,23.517587178717218,50.0
346,19.201931870843595,50.0
347,35.82424166623065,50.0
348,32.24186448112949,50.0
349,21.640161637092866,50.0
350,19.457257450564004,50.0
351,24.358647903616443,50.0
352,24.21740332520377,50.0
353,33.16072326538236,50.0
354,23.02665976742891,50.0
355,21.574174544209477,50.0
356,28.999520400355703,50.0
357,24.406171181968226,50.0
358,26.028278341904784,50.0
359,23.03157631698584,50.0
360,25.161305415674978,50.0
361,15.053214446759043,50.0
362,26.00974009102029,50.0
363,26.272381794124335,50.0
364,20.81110798884091,50.0
365,22.456044990006646,50.0
366,38.969293486896554,50.0
367,24.594616800149108,50.0
368,29.582357633324918,50.0
369,30.807608200194505,50.0
370,24.583203416785558,50.0
371,32.15335572700861,50.0
372,33.285599741736156,50.0
373,15.276236111311945,50.0
374,24.862662260276302,50.0
375,21.201296354798117,50.0
376,23.272557067270174,50.0
377,44.761221289187596,50.0
378,24.401814264198954,50.0
379,25.327928367231337,50.0
380,45.54748827111136,50.0
381,23.053927929248868,50.0
382,26.89621747787038,50.0
383,23.61213477980675,50.0
384,24.600069522143436,50.0
385,27.99155597366082,50.0
386,33.316618406467434,50.0
387,22.517989472640913,50.0
388,28.024959613392095,50.0
389,45.294684224860546,50.0
390,26.951454197399357,50.0
391,24.332378682864565,50.0
392,23.127068649174223,50.0
393,29.47746029298053,50.0
394,23.829240955055504,50.0
395,31.71820667314055,50.0
396,39.50382427794921,50.0
397,27.331411069261826,50.0
398,14.224648651661123,50.0
399,17.58988005372303,50.0
