unit_id,JobThroughput,RackInletTemp,CpuClock,GpuTemp,PduLoad,JobQueueDepth
47,32.2352435597614,50.00346608212576,40.75051287632077,47.42186406991349,33.755715854009765,64.27275714819088
48,12.100138518824064,62.928359502713775,39.260878721597486,54.177647824835965,55.58145944347435,43.012362936224186
49,35.3929191875559,51.02163175757067,59.166578700951156,56.805802921682414,56.7967441640391,58.96161094545478
50,1.6893994353986779,69.05297821156606,59.4962306678868,52.851314427424235,70.24193959807661,56.35386137022006
51,11.276197346784663,71.22084622113594,44.694193531751466,37.38761604699341,40.80296106007062,45.278452919086085
52,9.956286310967847,55.67628121527923,46.84381964115374,67.3956887685267,61.09888558613827,68.55400801859139
53,47.86911133999151,44.791835518549455,38.26398645976071,54.49360333533859,68.3621346205245,43.03008027133176
54,5.694310498821298,62.62082979245921,53.188396832442734,30.452664132226147,27.882184745321,66.53954465280518
55,15.967165833149538,64.69921152694157,47.570585412803354,32.37489801812127,33.0780756379309,46.073837849561166
56,10.815286358534054,63.68146126590707,56.48575381964583,41.15401192408331,60.58156679843207,27.80437642099097
57,23.613208264268863,52.53262491056948,61.89075765407354,47.97688124670036,44.08702643873373,54.16355812815111
58,-1.0935310847709552,67.32442699233361,52.76733193567647,38.53373335625169,52.45993279826099,43.9059568335441
59,22.322636129793626,25.542661998153218,45.62632223206489,34.988334422977594,56.41076266544419,74.88374789632608
60,27.32285425163708,52.7588546690473,60.74674651277664,47.92572146231688,33.34097307731935,59.05693117910046
61,5.768436341139156,75.1345017146738,42.49409478134147,55.20508891220616,54.36976820926101,55.85279867001452
62,53.942864474275424,56.206731709838785,54.06624580982499,59.50724013092386,32.31900969480041,38.942025526251165
63,19.72680745613509,57.3064983086967,66.91659595086658,35.17979767554567,76.81928785036743,65.66823892102796
64,-3.4719595302845065,69.9314416220481,55.41319429551417,62.837433835638556,23.833728270422753,52.24270974455143
65,8.009181164450027,47.34632798383375,41.90226371075646,58.87513556446014,43.121171116041374,52.73786686068164
66,10.939943351070076,44.37750389229109,53.10769459285791,54.53077484366083,48.180847086175206,38.66163500430228
67,12.078701020379079,64.02545906468367,59.20882456744362,64.70747217298,52.24608277747054,51.39669368480209
68,44.41183450038666,59.254085169242245,51.53792206901109,26.218652318698375,48.7547289374278,67.31803745691604
69,0.8776516836202992,48.691279611925694,49.76632247433572,44.91001714607871,59.37927838355095,37.79849673958015
70,10.967507938464868,38.922635401546756,36.80533257587409,56.96262937643368,52.284052869155346,37.89922882421931
71,8.5203419823371,55.145907339909314,46.630499635413834,48.30978368892331,44.17657831341023,67.9770124998991
72,21.741605637227078,53.80489993318246,58.61926853499293,43.409358887043055,51.37390171473352,30.48638086081836
73,0.41526721486731644,60.088680344323315,51.121651336940346,65.15264230635599,29.159151772928237,56.63646937224837
74,9.286790485270064,47.51687261276547,49.5846078848761,39.98066365147728,72.81703095615029,39.79996445614654
75,4.060977548928033,59.68748334005504,57.0063716647477,53.37900341020445,51.81597156900915,36.36810504877185
76,11.146807412477864,61.4834046558037,51.628279213444145,50.27519310246856,59.71457507260726,60.05446230867015
77,-1.0394034117667756,57.29047781789655,59.61851432484367,61.57581419862357,44.978210569769615,48.738809398043124
78,13.860295339079101,55.038317476087755,38.332926585068655,47.94574567007406,49.48665472892994,52.904311982753285
79,18.081452667098432,54.66945715588258,59.78424287229746,35.14105776417094,35.859006090731086,46.466817479773205
80,48.399044434732815,60.43069674416597,40.0726049519087,56.301008757082684,69.10470085136397,68.44766143250915
81,26.386630560927337,51.76952539017732,46.367936579290536,59.22082077254805,48.88841282317124,76.32581819651719
82,8.65240811779669,52.75220874911399,44.40140109000792,52.879881499137326,50.56446577666298,41.846481671937966
83,49.78440344053248,66.72880936045868,48.63266184394834,23.97634197984,38.9991832200649,45.02969789736838
84,4.313776841485894,61.23859589764941,42.99464998378026,35.08549463645973,47.769353887711205,48.99028367458928
85,8.492553536019615,70.25179286684164,51.24197866149948,55.154024191801646,56.780285113266814,54.24346299581223
86,19.561280090329305,51.563404543577775,44.480107813762174,44.639050677490005,62.323424216154045,43.20216694349839
87,15.808116515355405,57.21208984700286,52.601236317029276,41.809615748277146,42.00408001287136,52.580029864682075
88,6.303833090553106,59.035675494533585,50.66209781746242,52.74653081033085,51.215899050520065,62.499113530985156
89,13.681165809503216,71.29751102243534,64.0187627639485,71.68720428882446,49.84339692429016,74.50882408186008
90,43.491880929934055,48.59851934693967,46.85303684503481,53.06073050966043,54.23339905241801,55.71974776806943
91,23.132015930525267,71.28129807796654,45.30398876046615,40.940301926847816,44.97167046549038,47.8266208377573
92,16.705051995745656,38.937915876819964,46.287007075743176,58.16000924171749,52.10146254744405,48.550704250203495
93,28.372615532023087,47.88623065128263,47.596521104208804,57.28017594896811,56.1438175991135,64.93272729858077
94,32.87218365990344,66.18239820250636,41.33802532220976,51.328835709194095,40.62220603720227,59.820580949502066
95,39.49417835327611,56.14564118887227,48.73100743288735,44.86835622603053,50.19272586618663,52.34970628268708
96,11.812404345160559,46.55879715994908,48.99271544167011,39.91733085516388,40.00838074632771,42.94271357449792
97,24.14782601818802,53.371901533719985,36.687029784437335,46.39297808325795,35.60941318457052,23.28843132958938
98,22.68433783762707,74.84504804654777,56.377904282749675,35.23177834739475,49.02123651330278,52.465980461578795
99,50.04514297756543,48.211884039587076,44.58222703080987,51.591652635623404,53.93147640221215,40.37955774183713
100,16.78894460010483,46.224470125768114,51.19186276710734,61.92794433191312,34.38236480581841,56.88199293846162
101,5.139085003920501,55.973915589986944,49.70988274315256,50.76599478569235,68.3585499111683,35.79333918300509
102,3.7368324561533597,62.476419670145354,49.73007459401429,47.57926113175506,67.34988542411007,53.61664427075838
103,6.771376632283935,64.06393274576318,39.46614689874537,34.096108403180914,48.439361038904984,49.98357802098816
104,7.826340866851213,56.7006716304006,47.63877442418909,43.483868741421524,57.54796660073102,35.87270107795628
105,21.494587116432648,66.81167866981917,49.83220509303194,52.647773781079366,29.85916082628211,43.97489482891572
106,8.27442403485555,67.67620693207796,52.82620317345914,44.513333171719964,49.20163573243002,46.202146292679906
107,26.208931185564126,57.83749875089533,46.34452016515343,39.09718383765675,58.7113279563956,38.683948384104966
108,19.751003595801052,61.051075699068626,38.0189954238115,40.58266616722526,38.66628550786867,46.13831576871482
109,2.2919985214315717,77.70143969475303,50.78169220913701,49.29560030427656,59.99246624541044,48.87455675463982
110,18.255024359828255,61.98326403677299,51.932619312077186,56.494134334943496,55.889802551142544,55.99509937865584
111,20.914387226688284,76.86325651538641,54.89929547420293,54.25606406593773,43.23999287708911,30.362079739176238
112,24.847426707271907,57.214302007266085,58.37722987541414,57.76437685325195,44.167425588913154,52.78468675287972
113,30.70637814868241,49.30538411360375,48.74138811850971,50.92480616346765,39.38415628239398,51.745028156559655
114,20.05620900740618,50.68115456305315,54.32651430013164,75.90029577794014,51.79212222204552,58.82284887294143
115,19.581016448117623,54.84292018367508,46.10613887171905,49.70357116320161,31.55415225318746,42.244217699589235
116,31.300026832097647,50.79415570476524,50.557912779201736,30.897802611310123,36.7572586655806,48.08251921933385
117,14.617898883640542,34.81399435663465,37.4009729827584,59.58351450565559,50.96455813260019,33.511963239575955
118,28.182829113174062,34.153177357320295,37.95097564991246,42.03768578720664,32.81511085936621,57.65744357248872
119,1.1389929854429788,60.02092842835366,33.12642846170302,34.09955253932469,23.21568365631632,49.361721715978824
120,37.94682022311924,41.028101774451535,50.817112153637574,31.059253280290875,53.236550319078106,63.46782524257277
121,18.22871234059106,62.15495051913423,44.04946410157631,53.5186623027845,69.40623245881866,50.55730984510073
122,-5.684908182029179,73.96790005187569,46.65689772604183,37.75801994707388,36.7498435514314,60.72426884967008
123,23.031215287686244,42.768034025424406,46.58503122221883,42.63325400786911,35.19528687717772,50.71620978897227
124,8.862063781950502,61.73652241553119,36.80931547384027,64.44544039082872,61.30667918384462,58.092909536030355
125,-5.814759536277207,71.94968387935226,64.22417060473286,34.96945337392947,50.947884818434744,26.327868248958858
126,11.289363046623878,56.24368567727328,37.951340184383945,46.15575534644829,35.16219773851539,44.26957700646024
127,10.36539805733209,46.25303415021019,47.73938864646832,51.96103623711141,43.97249372014512,44.244023462106284
128,18.909905553196204,40.857984152334126,43.26337815271295,35.8765227291472,68.41303925814911,59.356237396979594
129,39.38949297672191,60.23634811186787,50.793002368809866,61.67804690938108,37.96983713942225,58.84240148683899
130,38.726143648284946,46.47274984960552,58.36472854587088,58.89843805179483,42.833095531847775,48.211137763766246
131,22.34093440932714,37.38861773938146,49.916258963139946,46.606098922064525,37.12574059709545,56.82435668523543
132,35.926729703783266,84.37501871630175,61.35780839166872,40.065126460589696,64.85407618100724,57.26096960213495
133,65.49747335818654,48.617164448329625,54.09923415867863,56.40566144603776,72.856765850122,50.5404093147646
134,22.01425057085657,61.244545488218364,60.89587885761938,48.789084959045226,61.78412784672393,36.030939526087195
135,48.3120637010129,39.765368870165794,53.14416703086244,37.19263500272254,62.23903615545472,49.61719337079657
136,27.13597756764531,48.50793800443721,54.65895579433925,39.28166876898992,63.59101392658919,31.14633589836789
137,53.13852671908142,69.30433706650129,59.67445915917151,38.15473568430774,45.84077436129001,46.035052136213245
138,6.9340216630636045,66.00268431999415,57.49775292212847,37.32863516227467,63.248235134370276,64.54735548225406
139,18.401410769974312,52.71711594281596,50.446679834702486,61.80404645013667,51.12194034486388,63.457793584530826
140,42.826113103820006,42.077088059011984,36.443052716245504,53.44496786234952,60.723053983544716,54.20892753296033
141,6.800782952453864,77.85268515183412,45.00015617977026,62.55195666488716,55.47447529993352,48.93362372877709
142,45.752329978254046,53.21344180107014,62.32766342665831,52.154786150714415,72.84329180610696,33.023228490258916
143,64.16233657053377,43.03416716999617,45.74465500431758,46.7497816707405,53.50191301811876,50.964548206362075
144,2.6386483099294384,60.97790603844248,54.180606672851724,63.833147002980496,34.39699053127868,13.17159567487121
145,47.35241174461829,38.875593441854996,40.11420462735211,58.63516712350307,41.52451899611931,53.72704672267639
146,36.77785914041226,49.691664975017545,41.40114144828974,56.35094564697093,41.01366312778137,63.597989933373626
147,11.601055605303513,63.7954326690542,49.14965171766482,48.73398605947027,44.12395560998576,42.374381732070006
148,19.21271134022101,44.21256443590132,34.85553226770763,39.23553038280397,40.015017760666346,47.59349077903349
149,12.69736374316041,57.77439968707104,49.292307471548284,43.89341460092996,64.32576502144681,59.26875034919114
150,22.72871538224752,50.26719070512295,61.11805768026695,37.95172827722018,59.25136057156795,41.91579111151063
151,25.43838481284055,63.161212365939974,64.3788488295562,54.69158615880699,49.28031790090881,64.43144708042895
152,9.233852415360179,63.54694593596884,51.86789392071661,58.874645538043126,36.6190492251521,46.42937974673768
153,6.703756654846654,62.64458182670939,38.1526285382301,69.6667326843649,45.80756000526466,46.99958503416265
154,10.329363160793969,54.764273823526565,55.13942585886109,48.62542890351,59.47077142571073,61.40527454253742
155,47.49730290127877,55.13635843953004,54.10528369365999,34.83829098915827,68.09555265999899,31.47005266798199
156,-1.7777436252821763,68.66691594298548,59.25023158514903,47.32115452716143,41.975178822632,47.87449593247129
157,31.61280275748993,52.349780505805086,52.922573582619776,39.98031358591092,55.62525955480667,51.593647715235576
158,-0.0234648170276337,76.58490812247217,50.75725340478996,41.64101253508353,55.395443035705135,60.49014146506641
159,1.0726042695363063,53.62929981893501,48.95273767109612,61.94112612391211,50.07477747882725,67.49725632238696
160,-0.21494984211560553,72.13862373068353,41.67004283402284,29.339935842150403,39.10485153687257,56.19515616124666
161,11.69507112854987,52.468291636493575,43.18065741665379,47.81088336353874,48.72050372100118,63.5088343086441
162,22.04632310436463,53.59375636414995,49.82717632884473,83.86361887145907,71.32094014854304,38.777519156305694
163,-1.3860528968568255,62.1719126000883,51.38625031053248,62.42635709774621,80.97012614545658,71.32717205527595
164,-1.4569671894986005,58.136559390680524,33.719105174124245,42.27993296271653,60.99942751645784,61.39417586587131
165,8.235698835385874,63.01166264323697,43.683669411301366,29.426421351461315,43.557249476273356,78.8984569857322
166,20.743067475803908,57.7090388028297,52.66826573477906,59.3139400508467,64.12835897914897,35.33574003076949
167,17.68105031855794,65.15467130488923,57.47459133905433,58.4663545140895,51.57562557818711,46.43370137515682
168,48.09510960802486,63.56980293433943,44.85270290331463,39.290143319586655,33.73170022119217,68.62184912516815
169,18.291156166920167,45.51889208664738,44.52764153399534,23.222334136225925,54.13485304120605,28.794847785365405
170,24.65379846069299,63.132803807409005,49.90813776827968,40.95960781790223,53.149849754136355,31.66681430088637
171,21.736643902252197,42.62563815530862,53.13024350295946,67.48733124927146,66.22783298115101,49.19380533210575
172,9.272609408496187,49.464295284038656,42.5541174763489,49.23624891495028,19.948564663478038,32.852770188877784
173,16.45547011728182,51.58979300229592,58.55391312311294,59.17040046704564,35.077269683162555,58.852858375179146
174,38.74007188496646,74.77371094335845,54.31756137950829,55.556261885701915,38.54430817043962,38.56661623566391
175,11.146153686340007,47.41018533004334,58.171785344473136,24.35504017169141,54.25750217574571,43.192133922123524
176,8.408606750678093,63.16647129897214,51.21692438005236,57.14894317365205,35.46710203787922,59.06829915899828
177,18.90887356894838,56.68876680179537,44.36094616875598,48.55502029401516,30.176881578824485,84.65267653640613
178,13.591872648565746,68.0094769924099,49.543479765146714,64.96514862516477,45.2024684600211,54.0750948777185
179,19.56342931132898,42.78711732873704,46.418024935480524,22.484918554546656,48.96986189999156,56.25726613605474
180,46.371374192935214,56.058585889624766,49.05927116456924,63.66884610988873,63.37834217223879,53.53023356199657
181,18.984271903041247,48.06342265356461,35.61184757237793,51.09909529114299,61.47784706069956,30.990277888100096
182,1.8031889314805944,66.4399694929534,62.1712546088295,56.04277166717097,35.66034128019281,34.27004008296423
183,1.723267959019271,41.856969987902744,54.27393418739097,58.116959322534534,44.914474545735196,51.170637181239975
184,14.807138066640663,37.60520998769723,45.88112494242956,55.25326463668266,45.880071847200256,47.54938946104602
185,16.359740131618086,39.115385664405764,50.671962971376665,59.895058508403125,56.78042353640606,63.96654514155598
186,56.28707095315071,62.50359118966187,41.7774317945305,37.02209604659281,71.38422814157865,41.855766884917486
187,9.816913864954177,46.058426553681336,54.68614078705716,45.65599769167212,32.51050234031849,68.04687360872867
188,8.285630778375353,54.090467095309414,52.43932206641881,68.04434232017904,59.242908285366354,27.382638345512888
189,38.63276780367417,32.523158020956025,56.48184438100402,37.41055401956765,36.85385940216727,27.742094147291123
190,5.597695514250378,60.90284511988433,58.49720521521538,64.85978745310545,54.99229235784059,45.28660564609099
191,29.941219645996235,51.68151859221415,48.98426373552132,47.74243391333507,31.829871328912233,35.392968447145826
192,14.731930416534802,44.28291726317702,50.4698037457091,63.29048692129147,46.888288154865954,42.373395332878786
193,1.3788921089759691,69.14135788497552,57.0557007910336,39.83308083186472,44.9170407440402,23.072869690601397
194,7.071422580816624,64.33523013102135,48.631164386796875,62.46757459815835,39.73379789651586,38.91379419357708
195,20.394643444307032,41.348891308417684,53.887292769832385,63.669460124287276,53.688466661463735,55.408841617160384
196,17.931928809833693,42.32900462127387,52.23612805860242,61.50280754789437,56.37691125350987,44.105963962662884
197,36.09097588806232,48.648357016561896,47.090513571754045,75.92025658385164,48.05491718900965,40.69974651799924
198,16.93947746242712,74.32737964925161,57.892350488853566,51.039630137181135,49.82649976620546,30.583702923557333
199,10.533994398300724,53.21911663495848,54.9658246660516,40.094168888333385,55.570857183616006,65.62555559963468
200,13.96352167246922,45.93884431070367,40.944090167225774,55.07055868338194,57.39700889860962,29.489455202794904
201,4.801628219930403,59.65053802401455,48.459979446920855,43.66014086270301,63.8877987177307,30.569491023200055
202,35.67504998273585,62.28703732380488,55.10106368519119,51.39045238451075,46.97679696672731,50.288427467351966
203,8.579484194670124,65.66784037443766,53.26712649612211,36.28873799596539,32.6559952672992,63.45235249778321
204,21.457982332923496,40.94627261117043,47.444813218329934,37.2364625158891,25.661878931953993,44.829180149823344
205,14.819501311110274,60.55168161462375,50.18554550337472,38.31319137444288,36.446230646637375,51.616612141667694
206,28.4781121738056,19.999349811980167,57.00688075278672,38.12241946958811,54.09761238539773,70.39102119938104
207,43.10305704676837,58.89602757616481,58.17808651982026,46.21952818349879,40.47563595461771,66.3803852617352
208,28.09053833383741,36.50397015184478,69.98150454002251,58.40850784330607,59.943332588344504,57.726818888003876
209,26.807258843781554,44.14215058788027,43.25503427050262,56.18378651199792,50.526802358117834,52.460649983248295
210,7.739998672811234,40.45548620314781,48.06915638092244,49.94680097779241,50.23211433769982,34.27386752122508
211,16.818836808054645,48.67209884551304,44.6139364495966,74.88049598025907,53.77076644505338,48.552321951119936
212,9.510742106105713,49.62971671811867,46.49601555337507,45.202043724906495,48.59324133823082,45.871656637033
213,30.08556872712475,59.379430892925996,38.87563960388461,32.129557521638034,60.46671761851848,75.80031208205804
214,31.929147462823003,41.898717078718775,31.019487599442815,44.305727536940935,40.214443572930016,35.24577900431577
215,10.290298069943464,54.50949267910947,55.31966077634946,55.667545319008745,56.8231826008975,65.57925913015919
216,38.31212629352025,52.11004025258592,49.65014884794016,65.90578131120175,56.3884941700401,58.19750084718285
217,18.061546598209045,62.67767416650227,47.08267509953055,57.95913936090328,63.240017565605,37.21985992687412
218,43.0407913558213,57.650687205542944,52.050365344047464,49.65580197878882,23.90261003164524,34.586412284921906
219,-0.6538512818098114,61.627107426924454,40.623513543122414,45.054654703439965,63.600922879422924,39.383768713151426
220,13.813574570020965,76.2864638581661,37.071267074322336,54.973624696054436,50.82777807291707,50.158411776218266
221,16.015632614260284,37.44381356918386,44.57591245948692,64.67179417852488,73.34975781982901,53.05610492389123
222,9.703476743261772,46.84980175790286,46.88712886157153,64.56404442895075,28.35860519089158,40.40479714251574
223,40.69372887541731,58.244840262147974,50.7643838895386,44.879528198531084,33.02064227534846,59.61173967423408
224,20.700441451289727,57.086483431476026,39.259795357495726,32.18013260714274,50.85704377191717,63.60762901975771
225,51.259289051949395,35.93327532301606,58.617981189224516,29.70078147169705,58.2007627857722,80.47353599652848
226,28.329290929831725,29.765666579447473,56.01584526116788,47.4261026469507,45.27724718931128,75.60174698412412
227,22.16262623051974,60.39272191819553,55.02363972362175,43.210085012476576,41.53325602271851,28.793009887453625
228,0.703677292636061,73.10645003479571,57.30775471601775,44.78807787372376,60.765648024129725,31.95270283982857
229,34.28568473873968,45.83740714243397,45.09487335828293,47.23146477621448,59.56514490621067,40.499389855141686
230,56.987974201510546,54.62453829663299,48.69540521922394,52.89608448634671,51.43966772852367,62.51629155117832
231,4.3949504824749965,49.03178974923992,49.4586619260514,57.81612653651369,56.81691721849802,43.85231505430569
232,18.644955368290667,72.16963921756948,39.26443252875764,42.54722407659034,50.69284085451306,79.45159591458403
233,23.524687454903358,51.37506303088866,55.3793876953608,47.044094993496294,37.08608699965442,60.4814868085271
234,0.7585981339939494,68.43030030092416,57.0667068499712,59.70808533485656,63.44181737299301,48.00011294661918
235,10.58976343892349,62.963193974405876,54.38736753917725,63.02220021444577,57.328081923769396,65.09359463678437
236,22.78045407384192,54.44748981601646,61.3881151100214,30.214214312767368,53.17280975219815,38.078670277593964
237,16.05686523168646,43.38489756414927,52.00347856752123,55.62302753289043,73.33825386271734,59.72428436830446
238,9.557312673279142,48.576108770070896,51.06497796948199,28.66916958277096,46.735142787416294,58.19441480523156
239,-3.971596360253953,71.89574032551083,64.2304039996631,34.40564863123666,50.888929549442636,44.52065508483636
240,-0.1945476387727183,54.19703236231129,39.106499627303336,41.82908216434831,59.90378320506952,54.682242940645764
241,34.417334748133754,62.71019475290818,51.95096576287868,86.16256874439087,39.952363808287,5.288273146604841
242,25.995226463135413,42.120502305841065,50.79213619652307,36.4297259132271,68.1086051922277,71.91878609790618
243,31.90573970154961,32.416177879083584,58.05444515486708,42.23085331197513,57.75724865689351,53.976710136928716
244,21.389900437813438,42.59533306650062,47.58106144991857,36.624120221309674,48.99378638006869,59.65965281461305
245,13.300700001712013,65.47507860278444,28.155280465409973,71.749807192378,78.50552363127723,49.71477808298985
246,40.44450031738761,59.199289044769706,30.795542457545555,36.59054212104975,37.79667835626287,35.76021781337631
247,8.121865352897728,46.873869783613976,63.09186699434889,39.50670660077858,54.035550483537826,61.13810771081746
248,19.864346829566372,37.45139170718363,42.692856409350604,83.18877088039606,68.74463411905867,33.673154739766055
249,-0.7448290066188443,72.41328306073265,61.564858172866494,70.6309440552393,61.95253943834437,36.30542070338928
250,6.7345311542049,48.5415686135444,53.64018481906158,50.107396957092874,54.92926104188506,50.63049743838851
251,20.91406380616942,60.70070491391435,48.54126304403583,57.42276499985115,54.86721125931572,44.93205259852915
252,15.070030133077001,43.883549013894864,58.328404022879745,61.52829490807188,53.94289846734566,48.311984124284436
253,3.1353423591542184,66.75786476734312,44.427096221518966,57.61816935248632,42.581452587910896,58.07221266647326
254,3.788515356521714,57.40727427169239,36.03424501549776,53.82534849694453,72.55240361364793,50.65552792854645
255,9.724454933966808,40.685932633363194,47.12328676394302,30.50119553700952,60.67173762364096,56.66156699374382
256,37.196651353386386,40.37543655262001,39.9850551737203,40.896326373959816,77.48257616492467,72.69673820219333
257,8.90666189268733,59.89403434236635,60.113984601518986,55.993494251093296,44.86227666298859,72.31431589866419
258,6.405013228650901,59.719284720970926,44.06099748305186,45.75913826348144,34.07489339807796,36.87432878101377
259,13.48591096046504,45.68137198452037,45.87552080602746,61.45504597956621,60.7411542196763,60.95139747523457
260,25.77129776239423,57.737386343338365,30.524675474146644,60.17937698484308,66.36506554739677,26.280554891466586
261,49.5145322083937,43.55815230798938,57.0049463629579,58.49296291703695,46.81194945226648,49.46244909116835
262,38.95150355914666,43.92437574122134,53.61134617711846,52.800246251441116,32.858283491603835,66.18273778147417
263,17.268124690930506,74.8698373414842,54.42000578024152,49.224988792091594,57.389417869064374,53.2268170715383
264,43.2340559642126,41.05680111224225,54.33476386075128,54.38474210756971,55.417502150795876,27.616261062117736
265,61.42190211880776,51.933413405715854,49.456359088208295,54.17698637758496,56.43030172165166,56.93233506467
266,33.50873125976803,58.67711281741098,49.17358599881507,45.18001161696665,40.733259774740574,53.03046282185843
267,5.041512108466717,69.31356149439087,66.8449836921579,54.72469943225254,40.27241313376233,46.96564078424066
268,8.552093484241892,46.01514031560397,53.35645715264414,41.66887310144854,66.03041244981195,65.55905706802446
269,0.9663841884973721,60.9762355145964,50.37801353410432,57.63293366660552,41.680711711715276,55.317707306686565
270,43.9700452608199,53.2607261362798,43.761742002116485,56.24173757178696,68.56971589478087,43.36666304606016
271,39.161744928350366,47.02196216801352,49.08263571877448,46.60164981482983,50.386121938342896,41.28833312006751
272,31.873340186792415,57.99198505973004,50.29064018138718,70.21297663698891,48.13769202623785,39.025043048953435
273,26.554597950162204,60.15645592376042,60.04605887954344,56.84026417067899,66.18963746819466,42.177857955215394
274,-0.29494161199973323,56.787312746057566,55.521612473273926,39.411737723483164,59.56529115905775,62.76818269694619
275,7.439929983791357,59.12810735605074,59.4681100840942,39.8552318340523,45.29562315985482,46.37392914630269
276,13.558227500434683,86.60564522294412,55.3355763192627,26.187564605416576,45.070972378505544,35.25123159801109
