unit_id,JobThroughput,RackInletTemp,CpuClock,GpuTemp,do_cooling_setpoint_controller
31,18.273616524692976,45.01042535478473,39.01796188232482,36.3850314629993,66.25
32,40.95053088247578,30.810484278176435,50.07498116111249,28.437936657726183,66.25
33,12.679439425237316,57.212933022241465,43.63878845885836,34.701020822583764,66.25
34,45.48428079265166,50.705658949106414,57.8982335418394,44.23968640351409,66.25
35,12.886052038648213,61.84051327158213,46.831662545958665,44.705489119129474,66.25
36,19.74981785850511,47.01051497647784,37.054924608942365,52.08495016775631,66.25
37,9.812444511281718,49.850602559347955,27.10141094480268,38.841954480198076,66.25
38,65.45886590169114,47.41159985423437,53.88592901123242,42.18355989389747,66.25
39,5.809364525252624,63.95331705035085,47.86070976628595,49.254018276647905,66.25
40,8.528173811687122,69.6713409514443,53.658030427673914,49.13911216125133,66.25
41,40.04296820419728,54.36392096689141,60.096807334039056,61.34132747312763,66.25
42,14.588877747633104,61.13840491090439,43.75440491564907,62.875438592127736,66.25
43,39.15879270357229,47.51213255181887,57.31066561351293,53.66612880786876,66.25
44,42.904377523672025,59.24665564024596,47.08744281343974,34.43659441686592,66.25
45,27.215991873401972,39.74831236244816,49.17175064625088,36.341756405090024,66.25
46,29.33549621231603,68.93882117999186,48.89551239601734,39.89110928850746,66.25
47,28.689931945647782,48.66868049613788,48.19934780258494,63.763589582264224,66.25
48,12.974378339505334,54.99938005119109,27.062276032710585,56.32985369691461,66.25
49,30.24804505833525,51.94589063066904,47.06244541763039,42.95400887843445,66.25
50,17.420371136667384,53.4572654537236,29.129562084547995,42.72270275895497,66.25
51,44.09227443490243,62.43512670517531,49.825389776687985,25.544989068123932,66.25
52,24.897088154438393,46.443635209540346,64.06667015871683,41.378914316980904,66.25
53,27.981676497335442,47.86299510437201,44.60905486530841,58.69259622061989,66.25
54,13.358618742922847,50.97876137798181,58.75715119212532,32.1043195971103,66.25
55,22.89500913377327,49.299877726049885,53.017823653147346,44.37643805154058,66.25
56,34.15078852097053,45.17345585158863,48.11915843194445,61.312376533057446,66.25
57,28.08652346430377,60.68776002103562,56.39158454762742,47.34464140550775,66.25
58,15.512887910565043,48.89938555316068,46.526476398110866,64.49869572561278,66.25
59,12.830841510957754,52.75849009208057,48.07216949796894,48.64016477981857,66.25
60,17.82079702689997,54.515050809338014,58.36530397918713,56.18619027629488,66.25
61,36.73401816338155,56.9556514598357,53.39967643830202,66.15921071001705,66.25
62,36.048329338748886,45.183526005917145,58.19721160529592,63.32472792572216,66.25
63,14.493375601586603,62.30106285283626,57.36358865406424,51.738772058105624,66.25
64,23.476346064665684,64.19839179464611,44.37718140530841,39.89184348561195,66.25
65,49.80563955678765,61.295675443378876,62.456083995604324,55.63850782394181,66.25
66,36.83845430207418,57.96297587772453,44.42199805174914,44.39356054353102,66.25
67,24.843417465713102,38.099003255754106,41.97572057251411,61.66070218788116,66.25
68,16.8598278705965,47.171455220391,35.07465473337542,55.58554673461519,66.25
69,23.056211869961633,38.47865801730537,58.675184903960336,48.34404147794241,66.25
70,20.02234784105545,57.70538712124087,55.80654403151846,53.13993180030997,66.25
71,55.66057147058525,56.436044472242244,51.97836251920159,38.603206218316366,66.25
72,32.85097428589918,37.93891150259523,59.14635390394965,39.33105691244777,66.25
73,53.39910100689617,39.678724969686705,45.89447845428647,46.134893587205234,66.25
74,19.994069116000674,41.67700994242895,32.49579715015158,44.56815316215377,66.25
75,17.102707386862356,67.4056743216322,56.471321269798,51.528756415664,66.25
76,15.044913653079659,73.47364345968052,46.744624529111206,12.704076725114392,66.25
77,16.804179539738552,66.82319557438626,53.48999656880926,40.81631946842945,66.25
78,9.157014844674965,59.01340426402842,51.123026664201674,38.563989354114035,66.25
79,16.526921396586687,62.51087578707446,55.7166589582006,63.94292627703007,66.25
80,16.49302844255534,57.577776102606194,64.73938384225306,68.41215872165536,66.25
81,28.064228414221105,66.58199069793426,38.98834753579002,45.73973743954037,66.25
82,22.475724408064792,50.6828857108536,60.13883200458436,69.82644587878768,66.25
83,22.35901327228625,62.72738584654796,41.54922525664314,68.70355630603818,66.25
84,16.529543739259978,57.37141370165577,52.163994851034694,59.97129982810976,66.25
85,27.629412453130715,54.97186761085679,59.93132073641206,50.21138671713663,66.25
86,25.773050355057222,38.846024703737356,49.68104177959436,62.63958100443362,66.25
87,4.104240177556148,53.586440884369374,45.38881674443131,43.903543527317936,66.25
88,45.46873444157271,56.13642779865937,52.61530254500506,30.60354310548343,66.25
89,31.565087916186684,64.6037256987717,60.741934750425855,53.318888053999665,66.25
90,53.1372184784597,70.4914593824959,52.48643877375655,57.20219489195607,66.25
91,14.172726277429254,55.96812370401457,56.15899337877802,52.010451930208255,66.25
92,-4.410265206462936,76.58768201813382,38.12539157642959,65.86229528063703,66.25
93,47.568176831233224,39.37564596167773,49.40694413715938,28.60028267085554,66.25
94,22.86532367273899,55.80733887941594,57.95361617357998,47.2906222225311,66.25
95,12.30361834005242,35.58791767220666,44.00339539349389,51.78439563216202,66.25
96,41.68036934104315,49.47007519885146,46.88758298709893,40.427675986592384,66.25
97,19.894039448905666,57.11994152042772,45.94158723968179,47.22790871308798,66.25
98,13.146152409488945,66.94842703832312,50.76196728037954,66.69654445106944,66.25
99,27.133182729308892,67.27497418237489,35.11057387773401,62.14184283192659,66.25
100,28.875053870360833,39.307836610769314,39.451279823518156,29.04110537697109,66.25
101,9.16228453170484,57.99820884497181,52.71605093366888,43.09096733407814,66.25
102,14.78226298764907,73.99932946092574,53.647587432492415,30.921828634849437,66.25
103,41.28264925742157,34.39725613551697,66.09909396237471,40.05829326675169,66.25
104,33.39262955427581,32.421257081871694,67.0677593071025,47.7791256187866,66.25
105,14.654685885432597,54.7081267863567,50.38372362423441,59.148170842595405,66.25
106,27.15246093954018,50.57542991836088,30.35904157680035,56.097184226439246,66.25
107,13.142159274968863,52.724854749613584,49.28060191570715,41.64943647116638,66.25
108,24.42340689024299,47.99186768197384,37.04182005524978,55.70674782986444,66.25
109,22.806452578234705,67.1466825630566,38.515925596360255,63.538570258395765,66.25
110,31.119118022213055,56.354409751140416,59.46950398650039,56.135785278724185,66.25
111,20.382028869546374,52.43323653808266,55.12654936789354,62.40973895929137,66.25
112,32.984025158828395,63.43076951582538,42.46909297375737,78.87422138728734,66.25
113,29.036339525904587,28.318661967192547,43.25054015980641,68.04443424990724,66.25
114,16.078702747345034,60.02244981752126,58.688539570612434,35.06748697296598,66.25
115,18.603590490053993,44.648452467193614,43.73681142874806,44.16345889892946,66.25
116,13.4407429927184,48.66097341038568,50.76963744862831,49.87395460305794,66.25
117,29.875734674085187,38.166712351136105,63.09812422045636,67.73102562780524,66.25
118,10.704539215361327,56.7522539292543,61.700102219915735,30.338302723651953,66.25
119,43.43940822156448,42.49150479993666,49.6425885406025,51.97884244820474,66.25
120,41.88393684771989,50.495620716455136,56.29920614238013,58.139553674469504,66.25
121,26.520410028690414,50.505909271850854,60.2647067513067,59.59948973637404,66.25
122,44.795123857826326,67.69211830566947,50.56530628045506,42.01977812029153,66.25
123,41.62328838073898,56.45574578650743,46.47152736734661,47.356529351835874,66.25
124,18.265368973303122,54.84886602649638,43.618723654133035,43.51677672807371,66.25
125,24.417389919796207,58.50907883698475,42.16363286697153,46.413439521091696,66.25
126,23.407011416253916,44.110327074852975,51.28274644530142,51.91068686038049,66.25
127,30.624059972296905,48.494111172625516,49.65992184496181,39.04275148728055,66.25
128,28.009260707279303,59.30928356354074,30.88539859532337,55.66291204609388,66.25
129,37.01528888291679,57.12962804872934,50.647380923823924,30.636446025604528,66.25
130,17.474841673771735,53.66107373750983,49.452534733110156,39.66384056531275,66.25
131,18.459460879173847,59.700890615424,46.45601782484472,49.440717216746286,66.25
132,21.47715041933617,45.97858479668115,29.103751381282642,47.723372573883665,66.25
133,36.16081483898252,51.922921304307536,50.092401078798304,59.82846092360387,66.25
134,33.08928947961896,49.601377768441296,60.93852592119788,48.385926685914676,66.25
135,26.481825455739063,48.6593431189413,52.19001523855617,77.22334078960306,66.25
136,18.73135276148254,45.25532426055462,38.277361933051836,55.425298261717515,66.25
137,17.716945972817093,48.22792752747622,52.004396619082,35.69646444066675,66.25
138,20.819276483601712,46.261263771465664,52.17013490997466,35.87756293605452,66.25
139,9.453278095998877,67.37980850838231,47.323051009400885,38.57839188212114,66.25
140,18.853889592271763,55.80135471309579,29.261527662167573,39.85812968709559,66.25
141,20.31404011096631,50.093703416978926,47.46925324908057,46.17493735377739,66.25
142,21.915203103530256,68.67829681628007,39.054141064381,32.857988487200075,66.25
143,22.327728221309535,45.25014533368718,37.87614781367185,83.21323590419324,66.25
144,21.764611983866487,65.23457739372945,48.053995751695155,73.24785805932721,66.25
145,20.436003931150914,54.76722347242835,32.88694253848428,53.89211107898826,66.25
146,8.51752991551167,71.41946348127955,45.28205865774126,41.991916819294154,66.25
147,49.96418369744205,40.04542670873634,37.939447394125594,45.54401150287421,66.25
148,26.67702503185576,61.97277272945257,49.197500609658746,37.32690461875996,66.25
149,14.884864264053565,47.94529935140603,48.39173543776606,35.223424751696975,66.25
150,15.966947514345364,59.8116916767301,47.184041185036754,76.79695425226535,66.25
151,15.934812154185279,51.80556053756939,51.40208550699857,45.766819263597974,66.25
152,7.580111562827796,67.05409887334801,41.64858100239799,33.298541675260346,66.25
153,41.80430948738572,50.42216623779635,62.682198882148576,55.22016877368995,66.25
154,32.597449719523226,38.690087663470635,46.10943777970577,54.28785860260843,66.25
155,23.719491668517815,69.61667614809254,55.43906018826879,39.91755839292467,66.25
156,36.694312064370806,66.17741606923592,53.606836454794724,34.19586363891551,66.25
157,22.824641070180146,63.39306235007099,30.57516423070676,39.563431333645646,66.25
158,32.56499263716674,47.65707327806703,55.93482279440885,54.7050964783439,66.25
159,29.332802819230274,43.52857931887886,52.66658177940188,44.82247175263162,66.25
160,30.9137525628859,40.27919760206059,63.869227181285694,66.52251930130983,66.25
161,23.862738636971127,52.30381349217562,43.430280651701906,61.02863655115383,66.25
162,16.237850568112904,57.39863398995496,63.24526265992163,57.3463262578371,66.25
163,31.016699273639713,37.40839530932679,44.62047516715541,37.12002915424646,66.25
164,20.781028741081833,40.19645980476288,50.74084116339065,69.65537250627442,66.25
165,23.542005710130585,65.57290639223031,47.30133939690562,47.891593365230946,66.25
166,43.5247764903589,59.52605087726603,51.156585708363906,59.06701929566074,66.25
167,28.663712019269386,57.55656113882518,43.64634663515417,66.95640894178203,66.25
168,31.588229462660333,48.108888064950804,50.674038887229706,33.64586259950114,66.25
169,29.35128419401355,56.87080825445937,60.1726819754948,30.011908437677864,66.25
170,20.028763605021595,40.01729079574706,70.20824770167461,50.334964009552955,66.25
171,36.27073429114363,34.97100886015285,59.38275323634285,40.96377614891389,66.25
172,54.283588752133035,51.513175118420854,59.47404627094558,22.155052811619367,66.25
173,17.11429727242365,51.23198889034032,33.9889877319532,79.32144980471753,66.25
174,24.770699264602626,52.647418032104724,39.70153209482317,52.03748761384137,66.25
175,22.837410908930625,46.84509074385027,60.05314838723804,47.61707194008602,66.25
176,20.552566124988996,58.99678589067442,42.58073468693582,63.95583438520613,66.25
177,49.3586301159135,55.28313752463331,33.890037416544146,31.456917356593948,66.25
178,6.874751427426555,56.6403529599693,54.045527714844354,50.29722878733003,66.25
179,12.388488728040617,52.559238452592986,62.179732118142624,47.56285401382628,66.25
180,38.69821869963991,38.98640544740586,54.67173320498936,54.42715009863565,66.25
181,8.987569088055768,68.36138056301296,42.7539141988622,29.293649330688293,66.25
182,19.65100677344803,45.947052790998264,49.39555062910163,59.74889826446358,66.25
183,14.266755542498018,62.14766515670322,50.66924133009016,32.53833507729872,66.25
184,17.797577650701,62.600833449082174,54.89937022880908,47.49747479458682,66.25
185,31.302619331787238,46.13535512819573,57.24238956220486,55.25520029500559,66.25
186,33.6329618157818,29.407473379932906,41.328892891301656,51.85827237269648,66.25
187,18.53710015997612,65.74871826170872,56.49798601681321,58.60227618539227,66.25
188,36.73315288150066,57.470311869167894,41.48325343734861,58.43338595547586,66.25
189,8.164439194898868,79.59955399164589,40.983099122867756,54.4507628415272,66.25
190,24.787669933176364,47.568527431865604,44.95784302848683,40.547891281486734,66.25
191,24.93377153656696,60.37076963120079,62.6172281446254,50.494791981619386,66.25
192,66.14510014750684,51.68479846965081,43.42800873311026,52.67697137170928,66.25
193,26.54366276524378,44.914297320989476,48.904842181117985,32.901858929703856,66.25
194,14.803603139228711,52.59855725337724,48.23385499281391,55.1633724338369,66.25
195,16.036055163658546,57.77904450223341,65.00908076533294,26.674803480523305,66.25
196,16.180651336312472,44.000621359428834,42.874356658807,54.392875002179316,66.25
197,18.5394082680234,63.99167153491198,41.364532639899835,43.33941857248083,66.25
198,24.79611497655574,74.04219499788331,46.053465417357565,43.18691140877246,66.25
199,30.22478577442713,51.356854114400264,46.45000969579244,41.985509635986766,66.25
200,15.78091657964155,61.20866441592999,51.04664243303145,58.303544499065545,66.25
201,31.98374642086875,50.39408587165256,48.133457775810896,60.08396160282649,66.25
202,30.395877135298946,39.7870313888867,29.963112932261215,59.57770038335915,66.25
203,52.182011220565734,53.99349435395236,39.625647009975005,43.08546665523709,66.25
204,43.02007743170961,54.38650813427042,57.81192998813056,75.54802121804839,66.25
205,26.40350484236901,34.415419343645986,46.81494093692182,68.5717781490155,66.25
206,26.809804304415856,44.182426408769004,48.08859865916298,51.66694814266463,66.25
207,26.906690658992854,51.32931071370061,49.07220690054172,32.17163714436264,66.25
208,29.50776524543352,59.82993661303273,48.58764733773539,46.55643122561513,66.25
209,22.226154843975863,52.70306433298313,55.2760568946711,54.435942544388354,66.25
210,25.549669921496616,57.93571479202012,41.35194242684967,40.11769372947875,66.25
211,43.74763233105437,58.11064274770544,46.57542752690791,58.896818591395885,66.25
212,15.312289466917912,50.55536343348422,48.55862092608769,51.26866931425376,66.25
213,13.804958428576752,73.90380200791861,46.23142016892315,53.46669598079296,66.25
214,33.20372939461481,57.24817894840621,50.59489096980941,64.12396429833721,66.25
215,21.467543353176143,59.94200817065756,64.06873300917674,42.97177130361644,66.25
216,20.44622733041781,41.7910972992699,56.787653817332654,57.80285152763494,66.25
217,16.253645091229046,38.92508354146045,39.264300021207156,49.23239367486173,66.25
218,28.876024460719083,54.09175200587667,30.560602988737546,31.497533432791926,66.25
219,38.582539432402,40.9322705910088,40.130053138703246,58.740538087918196,66.25
220,42.90374336135333,39.839380859263414,64.93036226536903,56.23359906168953,66.25
221,36.47406738075474,45.507658755108025,44.629121044578305,51.49569356064399,66.25
222,12.510713291290614,54.03839976455021,62.88183286526606,56.8996080475258,66.25
223,15.973767121243084,49.63399975514242,46.22037251905357,29.33476699954947,66.25
224,33.435053358128776,49.21743768317526,56.2015831925934,61.80991789183573,66.25
225,0.9187564209814028,65.85013668474349,50.76232597457915,61.688254557729,66.25
226,19.984203073560376,56.843795023271404,41.729738060337574,55.10911867442961,66.25
227,33.31747936205357,41.22919677486462,39.28482136938773,59.93907188492267,66.25
228,7.713037036631849,58.51494607469401,49.531460912797606,44.89984788849417,66.25
229,6.379045314659275,68.23420962126991,42.641546324771944,55.04368385213304,66.25
230,3.609888055835369,71.50626573943173,48.945302710542656,70.54701080034009,66.25
231,25.512194895719766,58.591938988011265,38.480191494385856,26.398737641981693,66.25
232,21.634028990059615,59.214429927364264,46.167079615474876,35.65400643911049,66.25
233,17.99625220020746,42.584210573268614,59.34683740953096,54.33088794364867,66.25
234,53.010559145322404,73.45977488750039,56.67378048361486,52.85603876493942,66.25
235,40.22703753314622,45.25551072153975,42.58768724785568,48.69228306894279,66.25
236,17.104914807545736,70.77203442341344,43.94217034589185,38.9892874732096,66.25
237,10.893162734893718,81.34589489637024,45.94797720756783,72.162687038659,66.25
238,7.346804667364293,77.64408400092492,35.39794312775169,75.62314279798471,66.25
239,23.902371765235316,51.18052298735796,63.34417842273456,43.04463188238125,66.25
240,20.975295767047076,50.89914656027395,63.51390082908306,56.83071706385821,66.25
241,18.504154350538297,72.26256476046989,44.679669590407435,41.898717249078295,66.25
242,16.396303212331937,61.88274831677796,40.76580653997822,36.932682339197285,66.25
243,5.714776226446493,65.03466832405084,45.117883416618106,30.08808795507345,66.25
244,19.942832233881944,38.54330701993391,59.96160836153292,59.61270831592496,66.25
245,23.626855882892812,48.84543197778539,65.26140641403443,60.424493775318325,66.25
246,29.093578268811193,61.665232351205155,46.894763999125026,65.18932919454615,66.25
247,30.79831570937222,61.5092065706614,42.282330594028146,35.72855005230533,66.25
248,40.91738027861366,49.07764050005584,42.052169464483995,59.242442553971664,66.25
249,51.88655256474462,29.54929252406209,55.89550923886852,64.2147337786825,66.25
250,27.966324269717326,49.47192919975564,46.69569105191633,42.802267270175896,66.25
251,38.45057244923392,57.29369328219982,51.01817807130608,43.34053037340817,66.25
252,25.869980718624927,48.0322235502026,54.82761485546839,43.48073659388146,66.25
253,7.507654179267982,54.14174509656267,55.9487306227957,63.753241075091175,66.25
254,56.768382495637475,41.58998930322272,54.07509985693815,59.12993342376351,66.25
255,15.593235364163764,55.35508692684661,58.32021766446916,55.80148073649711,66.25
256,36.39563471646756,51.28452064785348,49.073047498356715,72.67211672250441,66.25
257,4.404998389700118,74.899842113482,59.057763756657934,66.40472773154413,66.25
258,43.09711887628797,62.93968201286193,48.983048995785055,60.912667210509596,66.25
259,27.666579137161644,65.6567956060717,42.28641644436421,23.872391324478556,66.25
260,50.34886781722203,50.33362779615305,42.50063152796331,55.642860548486134,66.25
261,66.76716284389705,36.85486177576082,43.319328929726396,58.71244978956471,66.25
262,14.214151105335523,63.10429103112285,53.069940801838115,40.01401808578847,66.25
263,24.944807731657008,66.34157191054369,39.16454809800189,40.10454819445921,66.25
264,14.181628726107888,44.534661519954795,48.82211912349001,28.534901876896726,66.25
265,39.907183499809186,43.71588215473291,54.19639338069709,61.839509281146086,66.25
266,20.191104232065094,61.16583306036894,41.82906519969666,69.99580889186072,66.25
267,22.290338948143287,54.44146181376319,41.84083758508942,40.034997285692576,66.25
268,30.64731538793719,45.75520713941612,41.125020981279235,53.72886079252461,66.25
269,31.99738611398512,44.92585155770978,51.47372570419557,48.20252128552619,66.25
270,5.755313306179593,80.65843388812551,63.99134331425644,48.693537476525236,66.25
271,15.743796120873144,55.30630410710063,51.25776696358464,46.57282667041164,66.25
272,55.87164482726145,45.50105193387243,35.01431855091072,74.65500309971394,66.25
273,23.5169336732389,57.674767836515414,51.473886783249796,42.312140268745004,66.25
274,33.46361747022417,56.31918999541967,52.22100930197312,38.34668390393402,66.25
275,25.20830956954183,61.196177300679494,47.9349615741105,39.54411927863081,66.25
276,17.26173902032965,50.29708901767066,58.39020512699996,38.9770105360257,66.25
277,23.825722153554022,52.506131608121315,47.33470629581441,30.96391645584817,66.25
278,-4.339803154418964,85.92923578625962,40.239281920211766,47.52282249690778,66.25
279,28.184481270573173,54.890956308792155,62.39748284852432,44.741328730858655,66.25
280,43.87979182856054,51.51221962184951,47.97571793451241,45.452513493772265,66.25
281,33.54756149497094,58.354066989198394,59.69005891693447,66.54332915100862,66.25
282,5.195638956224257,72.41333918472162,51.442076001241546,63.483024030557075,66.25
283,36.384449603350724,50.4827566826057,54.710074114966446,52.459454748819056,66.25
284,3.148326199793041,66.76072346060371,53.1113337212648,42.28597400943094,66.25
285,42.373499587001675,49.764864181310585,63.08222061093114,24.2389384500173,66.25
286,16.14506801428098,45.233625655938674,35.620415091181336,59.952724871984366,66.25
287,29.657883200175903,50.8306364581842,49.147789221252474,70.12597392332903,66.25
288,38.13305614506883,47.4830368179074,50.79365334960133,46.6352106658554,66.25
289,6.537689459252398,65.58348934901026,57.96731968879115,44.01077977949548,66.25
290,25.112233433636582,45.39333936827341,50.69703691096911,36.1073841870931,66.25
291,6.8663366698325845,56.904603570758795,53.993976171719325,60.82796219320722,66.25
292,20.094343780321434,65.57516028255672,44.09500774859966,45.12214311044842,66.25
293,43.058800364584556,51.884086477980766,51.360081363387195,27.2168419235756,66.25
294,21.072402240177876,53.185297924299825,53.54978889413994,57.22663430312865,66.25
295,29.573361085608692,59.90749541137744,54.67383170833986,60.13400912255953,66.25
296,30.309592365010733,65.23107590522191,41.51865636989802,55.88518470374646,66.25
297,25.596603169071265,70.49708403355741,44.269771879620365,37.498902642673606,66.25
298,35.217451891852576,44.96534234692987,56.42961616657292,33.33983406586518,66.25
299,23.586870811594324,54.250353129244424,74.17305414263694,65.20157182680576,66.25
300,48.571472199912016,47.1349030385987,49.75807954887881,56.990947539345676,66.25
301,13.121178210889525,58.65798988725404,51.24287057408366,42.63870739238424,66.25
302,11.492438236267216,67.80913904810362,41.528752438484915,30.820715742556082,66.25
303,46.03092491373643,41.024647971476,54.608611717573766,52.455452128106735,66.25
304,24.907431172697734,50.59073765349457,50.46760769537231,39.0640664265181,66.25
305,12.889495952077715,62.6523589780875,55.31552895484946,58.40046150265633,66.25
306,12.075506227909973,49.407373037418175,60.623589957990575,54.472163195833865,66.25
307,18.610866538390898,59.524196033450515,64.24583693774383,61.05628351065572,66.25
308,18.389283134009666,61.89153674383213,55.52803075113482,31.854845437318787,66.25
309,17.928399340638094,59.4065605511188,45.61281070041638,53.372754583833995,66.25
310,27.47364952946424,51.63842027830717,47.9749021765322,42.276532095775146,66.25
311,24.878163699355774,53.4666037953229,48.892595534031656,28.797726213288463,66.25
312,45.787490240239336,52.750664260467794,56.0408383547536,45.08364854641999,66.25
313,14.549914537476994,49.940599235093536,51.69961382975875,49.506224009425615,66.25
314,20.517624624290896,64.164792862106,55.79161144788362,50.68417389974818,66.25
315,33.68185939583292,38.86962543951814,40.29049932845011,50.92284103660096,66.25
316,22.554702404015337,65.70048441028689,69.92639469891542,39.12641121978001,66.25
317,60.350869814749714,65.79309659166273,44.77755006467075,30.32027721346405,66.25
318,30.494353825284445,64.07278619100546,50.18047266953569,55.451180281048686,66.25
319,12.192002073856258,66.58917830222185,33.787287418363704,66.60319056779316,66.25
320,9.95178073575961,76.06155631740114,44.063793282388,45.499928951476555,66.25
321,15.097318836564737,57.796357761199765,50.384474362083324,42.02008323553742,66.25
322,10.590739769896995,84.76093514172558,39.210349498455486,51.344891453263514,66.25
323,5.892855087984331,65.86556795367045,51.6381122683969,49.76939127844964,66.25
324,38.17825003297945,59.826415620669,43.07651024596397,48.411231615393305,66.25
325,18.634641578116977,46.02518387549266,59.020571711130515,33.24021677629178,66.25
326,24.192296174329982,40.494705240821446,41.5897520621982,63.13904837853768,66.25
327,20.350333670195816,64.52135269375856,45.635635916423645,51.55137647096179,66.25
328,14.274679284805078,63.75855609023341,56.11742513453182,50.06514221347878,66.25
329,32.48142681170732,42.407940513688416,55.059007526286756,59.48422422264697,66.25
330,60.45517945269786,43.217313996618074,45.33382779145654,51.043577663025445,66.25
331,41.5092612652828,50.79334842730459,48.204970414565814,43.30304184722249,66.25
332,23.51584052118614,50.60216388880334,66.89047026014373,52.26199479344777,66.25
333,15.510566121371003,58.0769714893695,45.10819673436226,51.47428573723187,66.25
334,41.39453492429475,39.75497001003588,59.64892644103016,58.984879253465934,66.25
335,60.87237260002475,33.009310970277895,51.75577064244245,60.538788621262434,66.25
336,44.03148356158479,35.421188159273754,58.68516721446539,53.78433279389213,66.25
337,23.197210585784255,50.37554688115868,31.86817008672183,61.85043052846105,66.25
338,39.673234278422214,70.44592452100306,51.82275041414729,53.66337504014294,66.25
339,26.684907194039152,69.5387941591818,55.438646762851846,49.85769202250104,66.25
340,18.292981119994447,40.79772180970573,43.1599834191756,48.983624221927414,66.25
341,22.886569214438865,47.445856330125906,61.9887393567178,50.77067324990501,66.25
342,4.519151603275583,52.80608613575805,49.436983791153104,31.5207815747698,66.25
343,5.869951419034581,70.91011453296987,56.51937146297813,49.930813674177244,66.25
344,15.179043515861359,73.74502969753357,53.26037080644652,58.367426053532924,66.25
345,31.549659538392742,54.9270075962207,58.924778085869015,49.73064651971051,66.25
346,18.544971552528136,50.999449188052616,59.75474944950529,36.79711547263265,66.25
347,36.95691902148011,35.255777344248294,61.82483602682088,61.334018015230136,66.25
348,39.663169759557846,41.110341416226035,41.077584302839746,43.88403354626172,66.25
349,30.39172302448135,47.80314484361628,57.72321597891959,21.098009333215252,66.25
350,54.10800136153762,38.13471145007013,58.21471743782451,35.41900483481634,66.25
351,18.509576319927785,62.497756795926406,68.22926991201022,58.62279726498288,66.25
352,34.83804443825959,48.919042688330364,53.43898017669633,48.95033441939414,66.25
353,22.841007807805184,45.908343767192704,44.10855369737787,40.337914011941145,66.25
354,28.29715633024474,40.68662535270922,56.17617717480035,64.47998089186588,66.25
355,11.667026721181808,60.337239477373956,47.31693824580097,69.65282584521546,66.25
356,6.765442397500062,59.73932878204585,50.74550912917255,33.237959107118314,66.25
357,12.539489299688599,67.58542558053894,44.453858050347826,20.20135757728829,66.25
358,25.717753729802975,49.73114785785624,64.15911199193754,57.035498205274,66.25
359,12.24764162636264,60.656814680504866,38.90212003720177,44.903603191006674,66.25
360,17.63768492582179,60.63905297412339,68.17755760962494,51.89279713953933,66.25
361,20.982490803152736,59.04723555844183,44.52036848736938,54.781630430878046,66.25
362,37.833700513367866,19.282604055963077,49.7318118196305,68.17774287585083,66.25
363,16.626387477592417,76.59461757720453,50.13777265801345,66.7395167790959,66.25
364,14.603917881425616,41.225499794537846,50.635689279094805,48.963894896509686,66.25
365,29.20499264823672,43.678271976607064,42.11741907845199,42.105284708242046,66.25
