unit_id,JobThroughput,RackInletTemp,CpuClock,do_cooling_setpoint_controller
228,45.97210611380865,27.65566409520268,55.899227902599776,75.0
229,32.34741389723906,41.49280128138391,32.90485413634411,75.0
230,12.92935886760668,64.65336659916693,58.86815535384002,75.0
231,31.04443946486253,73.81342809666718,54.99690173277377,75.0
232,28.457268147682658,43.20661572134437,62.22381918259459,75.0
233,41.0658098189228,56.67739340485132,55.70576062622479,75.0
234,33.90935434963833,45.9591572298251,35.9717909250932,75.0
235,63.90174261250881,46.67065048224758,54.212674464519026,75.0
236,32.598470259228975,58.912412091496236,46.59275360375289,75.0
237,31.720653005620594,63.67425689784183,47.851710316172905,75.0
238,24.569172519338274,44.27320890870269,59.12544111911826,75.0
239,33.72502444233133,65.23589250317418,44.08301216936817,75.0
240,36.06339213801357,44.384196857439136,55.184938931298944,75.0
241,34.851074233998304,64.36057812871081,59.42405060952087,75.0
242,33.12704454364083,67.16915476662902,50.4763092961462,75.0
243,35.221243688225144,57.54200701774825,37.44277575316137,75.0
244,29.596510165050365,52.50581470645773,42.40207040529475,75.0
245,25.330940277765468,49.597622263273706,65.80311445552296,75.0
246,24.230591847411645,44.55594357730037,43.71286512284301,75.0
247,28.055957514914876,55.85816077362533,45.48358844013188,75.0
248,17.163115222612934,50.848451714790535,52.939989251132964,75.0
249,26.641582504967488,79.20317626970808,40.92876137763841,75.0
250,15.173485679913766,72.01551551070246,58.217031333963114,75.0
251,35.54913596413768,60.257266144446994,62.31955750180239,75.0
252,18.427116443439196,62.59446958834631,37.04122022111851,75.0
253,22.048888559836353,47.12278066087917,46.6603319989361,75.0
254,30.820980587936333,52.767547400510374,53.07256755170858,75.0
255,21.06889151285633,54.03633450004237,44.52106211891789,75.0
256,43.96170505907389,65.53413708161501,57.30580949223469,75.0
257,46.25374932799451,33.951834389047406,55.49482856426748,75.0
258,47.97689408996158,67.65834079065715,46.945038436090236,75.0
259,21.200167486539208,73.55719652181766,51.38605364521503,75.0
260,31.91153808967323,67.74261507502445,47.2078381565085,75.0
261,32.53646169577044,59.91729627169927,51.595075470328474,75.0
262,21.67843514667864,52.18884594721401,60.579695588137014,75.0
263,25.69944199919113,43.29963838605976,47.58634516761113,75.0
264,46.297031407564916,56.14210661655328,44.86336602555636,75.0
265,31.600235879187725,46.78921805474692,55.778819709805674,75.0
266,19.060149750570673,59.25524018469497,50.90267149363272,75.0
267,28.71324372827575,71.74339806101484,52.16360794272331,75.0
268,18.594182559070823,69.13457700391459,58.99983966481358,75.0
269,9.922124954112991,64.89516127093059,47.97301952467586,75.0
270,42.95314696475182,68.07867960698904,56.68935210357926,75.0
271,15.390994349933397,72.89091145692775,45.39046715932343,75.0
272,54.6076226278691,54.155324222204754,55.617768484053855,75.0
273,44.81956089922554,40.48953991616448,48.988024321297104,75.0
274,24.00803558188406,59.636736792699395,66.69433051150267,75.0
275,29.898284638508255,60.901172312087645,40.0600049364865,75.0
276,34.990184061535004,63.21491289260749,41.40977621252317,75.0
277,31.53358601139,31.22277458877599,68.52758396317724,75.0
278,36.39080929750832,52.898831690432644,36.8554585170375,75.0
279,42.48120434638785,57.62147746232907,62.58247129144746,75.0
280,52.14892182799098,38.67435072259596,60.89933458629022,75.0
281,33.41055594883232,45.84437581594056,43.61289991788398,75.0
282,24.978096331144613,49.40405157204093,52.738114582441284,75.0
283,17.283851024178645,65.9033831872792,53.24204659134024,75.0
284,43.52411803287099,66.7111924253468,58.03431966932712,75.0
285,25.888959440727188,59.72004178839039,53.895931618951465,75.0
286,24.05562722546693,67.90211126214787,54.80728352505008,75.0
287,43.032701497022785,51.65192085426186,65.7839294873262,75.0
288,31.627389628310226,39.25360118120172,33.38863678751243,75.0
289,36.03538178429149,58.7696563565508,48.99024339575116,75.0
290,23.513038927715563,62.258883270943194,34.27531044549272,75.0
291,49.508538000692766,46.53654490942421,49.14516639603991,75.0
292,34.005322667582966,61.13549912675801,62.17261204614969,75.0
293,15.350411822947127,76.33806809513747,38.22008477724354,75.0
294,37.91823740951108,40.83474682076614,31.473691903547824,75.0
295,22.061150408526167,68.65028554957166,54.142377014781836,75.0
296,40.30128795270751,65.0545702772347,53.53610658943228,75.0
297,44.87898426680303,61.67274130879665,60.561426610141645,75.0
298,50.740824587114645,44.90337387652153,47.99294463654393,75.0
299,22.489827335917212,46.52562684542701,47.53153037571807,75.0
300,40.0531186230322,63.055684101473126,69.42438091295908,75.0
301,56.35442091731642,69.17534783902762,41.666478096776274,75.0
302,27.44075158133596,35.014174623903706,57.72144816341183,75.0
303,24.399424207568714,73.10340372340427,46.00596370469779,75.0
304,54.585009992487926,44.31688445420308,30.92246000506992,75.0
305,45.04714697720614,38.90768647275539,60.32000185098697,75.0
306,33.09875672241276,54.42918739285068,73.1820738086585,75.0
307,27.917374269579405,63.05280925018379,48.131795860002285,75.0
308,52.06177771628173,54.69130425798324,41.19563568618031,75.0
309,47.83527247109591,48.83202125329006,53.48266849224753,75.0
310,34.47646299079707,54.28940856929723,47.52644360101057,75.0
311,18.468489043669233,70.22743257107801,55.63494827108945,75.0
312,38.7012232361079,61.29409067471125,63.18131518172158,75.0
313,45.73866031073164,53.4306587037552,64.43992875414418,75.0
314,21.197548488702807,51.91310812734784,44.273587113991155,75.0
315,35.7141030747832,51.93773944929306,53.26812035792322,75.0
316,45.841358652473396,70.7908451483662,47.83568703710918,75.0
317,26.542136169711796,64.56990123523097,58.98178545612006,75.0
318,13.495501823920069,68.59360544214852,47.94531389878803,75.0
319,22.8523716976548,55.58388951440815,54.345803881920176,75.0
320,67.26262307255985,34.693540643337535,60.897163125442574,75.0
321,13.937579996362379,57.91005690163735,46.1911800607051,75.0
322,26.744415502995725,48.72696411755993,54.35343248821981,75.0
323,34.36712727122326,41.806473996291814,44.828492653038346,75.0
324,5.48777483535037,79.995546030429,53.36110969796396,75.0
325,30.40181101145616,44.695207681664044,54.132845144427314,75.0
326,36.88840879252042,61.337193989754056,37.81626711254018,75.0
327,20.894700613639245,52.74196222211235,67.1701790797582,75.0
328,36.79852362949556,67.42290936062031,59.62741118136608,75.0
329,12.802964898721925,75.91493846764261,40.56049008596475,75.0
330,41.16032557760805,61.61117287639008,38.16271265540457,75.0
331,21.543411856968646,47.35456610651278,50.1765450956653,75.0
332,23.576495563685288,59.34398285919658,51.644262993278446,75.0
333,45.132826422199,53.49193384068022,40.530750634431776,75.0
334,40.45150520515862,72.02504670921135,39.91077915409451,75.0
335,36.02648921831583,59.56711119943127,40.47486333654327,75.0
336,5.1902767489514545,60.17979133228148,53.92675240625559,75.0
337,28.614869841674714,50.81223037565696,41.044374538380765,75.0
338,27.09716006829286,66.6696472819719,48.75490900399591,75.0
339,13.665094473077044,76.50990910441456,41.77991146362977,75.0
340,35.11085333416276,59.51258855401272,57.22370418721463,75.0
341,18.063373109182116,66.34461819122072,63.792133560982016,75.0
342,61.275790202407954,49.90295836042441,52.094583296352646,75.0
343,17.843979257664213,76.57464831935532,60.02237772964358,75.0
344,47.17374740644011,50.00567719126301,46.528427376820744,75.0
345,34.286436380960154,59.27128034956062,52.706560121450686,75.0
346,11.107576141712242,67.42348676678208,59.035823537504136,75.0
347,19.075318190498656,70.49880545958729,59.14294030071734,75.0
348,20.829410497010063,56.00563603397085,56.82841060578502,75.0
349,17.840720644579573,51.36735960162236,48.18796844232958,75.0
350,16.745565552017233,73.74859281241221,56.814610649263194,75.0
351,43.80893356848879,63.21400930713324,55.118547506659105,75.0
352,19.486252681235683,47.503441860678095,70.63652831406303,75.0
353,26.43542181163038,64.03274087659386,47.90702218081239,75.0
354,49.36261243729722,50.93031598188402,58.182358257568445,75.0
355,37.086507509424564,31.123046250634214,43.20711019501883,75.0
356,13.135569928278176,57.139802320683884,37.00428865799765,75.0
357,44.14932759686284,45.60811708873097,56.01091091956287,75.0
358,26.795235711791598,39.15580661222501,41.89922446949498,75.0
359,27.05944881507644,46.61448658434234,52.28907716946581,75.0
360,34.66676346488711,44.13460387300598,63.92970308604661,75.0
361,2.3561211454270325,91.35234335505587,54.865797108570575,75.0
362,30.515098941167892,58.68383757831227,46.32337921362497,75.0
363,52.51356879895309,43.9299620813526,43.31108412278823,75.0
364,27.27532240604344,43.464533079378036,52.93094557950404,75.0
365,62.43205157961526,57.596445982067586,49.808664218359894,75.0
366,44.15187741369067,48.049636458803135,41.798820451867606,75.0
367,53.95856710075174,58.11310746288965,45.18005846209789,75.0
368,44.71865808554033,46.5382204288566,49.47406747522478,75.0
369,17.375497591460885,58.252449141787636,45.85815165728651,75.0
370,21.78788375075494,63.65586443020391,44.6893612950703,75.0
371,28.394002761867714,46.59433563031688,39.921585541548616,75.0
372,22.487490525235792,60.23048771608912,51.151942931947964,75.0
373,25.17572320720161,52.628943359622916,43.549614557963565,75.0
374,23.18350349230569,55.75633018860841,44.566671051616844,75.0
375,43.40887833638769,53.50842173751559,60.75566543566464,75.0
376,26.346609034618314,44.69866790163343,59.31021460406515,75.0
377,50.53264673972857,39.22771142631516,42.96038715175175,75.0
378,33.38525624536427,78.52437249250947,59.088636021068375,75.0
379,34.76407917410707,66.93547697648263,46.20763713854708,75.0
380,2.9274997995714016,91.2314682862669,61.285379746667644,75.0
381,14.50898725553358,72.39290672547925,60.08801708137128,75.0
382,23.67559510395691,48.77579158608326,56.659705887628576,75.0
383,27.6695640371558,52.61024973133469,41.33656903074879,75.0
384,45.559014883890335,69.66829135490524,38.911608245567336,75.0
385,72.5570260122,36.97541256406697,58.80650396618141,75.0
386,24.845566662038266,49.93760903195091,38.14296845204211,75.0
387,49.008842199747725,40.914628244421586,37.46790598718426,75.0
388,19.25850916660862,49.69538386327107,45.071365108512815,75.0
389,38.426937719155966,42.532985787437326,45.60180434422176,75.0
390,15.19364506651312,58.192555438057695,51.02087675545216,75.0
391,14.802250109863136,62.67756733879732,54.570709398259524,75.0
392,38.06299592484956,41.61356128899031,49.65142619916842,75.0
393,36.397795599719444,42.14422789230457,53.82246336397863,75.0
394,32.771996369980045,71.84866162198247,48.06291444446172,75.0
395,40.26206660122761,54.09031887511469,60.72343575665907,75.0
396,34.63057279112746,39.61143491659418,47.12039731633823,75.0
397,14.623994066130894,47.697965929388594,53.88105894055955,75.0
398,24.540027446264297,56.86248261644625,43.80784928875565,75.0
399,35.9123359538566,33.0897790482673,52.37086950848307,75.0
