unit_id,ProductTiter,DissolvedOxygen,do_ChelatorDosing,do_FeedWaterFlowRate
79,32.877812589021666,71.81382015942033,60.0,0.0
80,19.10185760359134,54.89520864319843,60.0,0.0
81,31.799617247210353,75.47787107333595,60.0,0.0
82,35.70196987016884,88.68794582915696,60.0,0.0
83,30.78094253384686,73.62257077963423,60.0,0.0
84,19.375805240337105,62.382332771533804,60.0,0.0
85,46.278008350353204,94.43291399178732,60.0,0.0
86,30.611029918830848,75.19548567997205,60.0,0.0
87,29.913483765976558,66.16389678791231,60.0,0.0
88,30.649884488067137,76.87598576068689,60.0,0.0
89,38.18547350794585,84.32138749470248,60.0,0.0
90,22.514124139978403,71.86619959075851,60.0,0.0
91,34.43001714804814,84.68748519189654,60.0,0.0
92,24.786185269596423,56.634957123168405,60.0,0.0
93,22.16980578015991,69.85782917993747,60.0,0.0
94,33.31016901278481,70.86353253949248,60.0,0.0
95,33.62687954184021,80.98526597058,60.0,0.0
96,26.441725768504483,75.6216874195551,60.0,0.0
97,35.0357371581378,79.02369810487335,60.0,0.0
98,36.64670988738683,81.76326678587711,60.0,0.0
99,34.03850919987242,72.70236448998806,60.0,0.0
100,27.31976409784135,68.39582370546373,60.0,0.0
101,28.95667313901152,75.10642314144752,60.0,0.0
102,35.566778407709094,74.8822427506386,60.0,0.0
103,32.49757747320634,83.69206915112993,60.0,0.0
104,30.951561840162462,80.92481302038888,60.0,0.0
105,31.24309550563471,83.73825640742265,60.0,0.0
106,26.124624397810752,72.54226852140926,60.0,0.0
107,32.213056680648236,71.45179603701764,60.0,0.0
108,25.31286380367314,65.90938625828733,60.0,0.0
109,24.75796952259701,56.833020722445504,60.0,0.0
110,31.2549536464628,71.40649704159446,60.0,0.0
111,41.13003023535778,92.88190474867518,60.0,0.0
112,28.87563561468005,65.15373847188948,60.0,0.0
113,33.353429465915255,79.11437637073152,60.0,0.0
114,27.53187841642982,63.641408564888124,60.0,0.0
115,30.815433925297498,73.61281774085784,60.0,0.0
116,45.86942482469594,96.6398609931074,60.0,0.0
117,36.184634815167065,82.97136976863518,60.0,0.0
118,38.438559553483785,83.31130173993058,60.0,0.0
119,19.807450332155128,62.2866269478549,60.0,0.0
120,29.493563664250544,84.33762584298567,60.0,0.0
121,34.514647208079474,81.36248404686037,60.0,0.0
122,32.99934147189412,80.43611434572233,60.0,0.0
123,18.74106170598833,57.386934187469016,60.0,0.0
124,20.087586335567018,53.686188687892546,60.0,0.0
125,39.45574198659089,79.93896664342921,60.0,0.0
126,33.935580442321154,76.1566406913997,60.0,0.0
127,25.10101984972136,60.43703000520314,60.0,0.0
128,26.65858096071141,73.78816539822355,60.0,0.0
129,47.813918483469465,100.86776646129397,60.0,0.0
130,52.019883722046266,106.00466247382933,60.0,0.0
131,33.97899029752567,80.29540441061052,60.0,0.0
132,31.69678515522917,81.64059711015648,60.0,0.0
133,32.959960088588765,82.33024842954843,60.0,0.0
134,35.57453887582912,79.66974908884902,60.0,0.0
135,30.095514238002405,73.20281529843754,60.0,0.0
136,35.83229469140017,87.09815357144363,60.0,0.0
137,30.413259047141715,68.62805041756906,60.0,0.0
138,40.12491047774468,90.3549292521002,60.0,0.0
139,28.37763262361324,68.59099507458102,60.0,0.0
140,22.75471168360821,63.94487393199971,60.0,0.0
141,40.92512764262743,91.56152799802796,60.0,0.0
142,20.022979933837643,63.59314804001963,60.0,0.0
143,23.036559516526175,60.602581234862264,60.0,0.0
144,33.430506455925375,68.42334491539921,60.0,0.0
145,32.14739869112338,85.94889211379422,60.0,0.0
146,20.44021159791045,60.76326582464268,60.0,0.0
147,36.72477348396613,91.93990859555679,60.0,0.0
148,27.712827394346785,63.958239774327794,60.0,0.0
149,19.163685695951436,54.38173196206339,60.0,0.0
150,35.32977079568997,84.77520771241096,60.0,0.0
151,18.5937949851356,60.85184213011346,60.0,0.0
152,24.488186206270555,59.0048393698775,60.0,0.0
153,24.61958647749967,63.49286284190604,60.0,0.0
154,28.569199333441702,65.79868290890684,60.0,0.0
155,22.21882839341545,76.82673130396726,60.0,0.0
156,29.339369916397377,72.02939716978395,60.0,0.0
157,31.1399325912381,64.99307271841873,60.0,0.0
158,37.664305350893635,87.75520166433137,60.0,0.0
159,33.332710645662495,75.89109528045923,60.0,0.0
160,26.144367190897622,73.73212047294506,60.0,0.0
161,32.47639857447653,84.3028152932287,60.0,0.0
162,19.574069060306005,41.25174286190708,60.0,0.0
163,25.24822261119962,61.216564697448774,60.0,0.0
164,32.38552631749733,86.00298893761699,60.0,0.0
165,35.96984559483398,83.08799886008511,60.0,0.0
166,34.836847798646254,76.40793384167057,60.0,0.0
167,19.219809606327964,62.01809724985867,60.0,0.0
168,28.334024900556273,76.51794356879752,60.0,0.0
169,39.626777100855165,83.59087519515379,60.0,0.0
170,20.75337312914407,75.5977645324396,60.0,0.0
171,29.666793143701963,70.1234104193032,60.0,0.0
172,33.59607005208175,86.42844636869727,60.0,0.0
173,43.85037706807156,93.27236322667099,60.0,0.0
174,23.138023684714966,66.24831556656281,60.0,0.0
175,37.38404463628691,79.86909592789941,60.0,0.0
176,22.568576646424635,57.511792384903885,60.0,0.0
177,36.48007666477305,94.38726600554084,60.0,0.0
178,38.37700055531144,81.45521345125033,60.0,0.0
179,45.61595117862576,96.9734603678956,60.0,0.0
180,32.74848785071466,82.14576795667918,60.0,0.0
181,16.399090044145105,51.93518241083713,60.0,0.0
182,33.2921163178901,73.31150529279043,60.0,0.0
183,27.728412541040225,65.61248031574831,60.0,0.0
184,27.68637162123903,70.59423840586054,60.0,0.0
185,30.33565477709355,79.46883820927646,60.0,0.0
186,38.04150082862769,78.28669936225063,60.0,0.0
187,20.508529891416007,59.33646747874517,60.0,0.0
188,36.00444623820825,81.47825626018889,60.0,0.0
189,25.297251732036663,69.20530402772371,60.0,0.0
190,28.241549004674216,84.28698955260032,60.0,0.0
191,27.299151908970366,76.2980236467198,60.0,0.0
192,41.501878214337175,98.8804701018017,60.0,0.0
193,32.996342065872646,83.22266797391532,60.0,0.0
194,30.349130326955375,80.2158278973052,60.0,0.0
195,22.541669282136837,54.880152613077684,60.0,0.0
196,28.264670576405425,70.50638903970028,60.0,0.0
197,29.243931397540806,74.66508231127092,60.0,0.0
198,26.17799706686003,71.5157892325123,60.0,0.0
199,20.198339871063126,58.119006060127674,60.0,0.0
200,28.007685997691155,78.81182694484728,60.0,0.0
201,15.63113154208815,62.346768902239006,60.0,0.0
202,35.39209473685363,83.88560742965859,60.0,0.0
203,41.858663723733315,88.6524504626385,60.0,0.0
204,27.517827577269028,65.59990509521074,60.0,0.0
205,29.598192226595394,78.29076357687143,60.0,0.0
206,34.56356776424038,80.4528281512278,60.0,0.0
207,26.509196129962906,74.3687871503771,60.0,0.0
208,33.61858393313591,77.34045243059916,60.0,0.0
209,36.359344250515456,82.2401312988158,60.0,0.0
210,37.231516811188946,92.1965712789456,60.0,0.0
211,26.158533783365307,68.96443673088254,60.0,0.0
212,30.046367151429436,78.26137432040304,60.0,0.0
213,39.38243540077622,90.88484231765689,60.0,0.0
214,44.34904518598961,91.9164750923384,60.0,0.0
215,22.85843642936779,62.75067974194251,60.0,0.0
216,28.67970061635809,73.14735380039762,60.0,0.0
217,35.508745058622424,97.85147000397492,60.0,0.0
218,22.921265265636514,60.448100656805636,60.0,0.0
219,33.4314764046973,78.05312017522184,60.0,0.0
220,29.542240283994953,73.47453709703258,60.0,0.0
221,43.00644557072723,86.9129675891527,60.0,0.0
222,23.906596889073043,64.10277756736568,60.0,0.0
223,40.05050765900699,89.33111487984941,60.0,0.0
224,37.39283484724214,75.83575422945914,60.0,0.0
225,32.278840022085504,74.85411580285724,60.0,0.0
226,40.661778365814385,93.88077483680009,60.0,0.0
227,40.90028748708716,80.63325518780164,60.0,0.0
228,34.34586827003015,72.65281566029805,60.0,0.0
229,43.04970008751567,94.38844886067803,60.0,0.0
230,36.77315656435129,91.4817694302429,60.0,0.0
231,26.784483458843855,65.12759429534236,60.0,0.0
232,30.493331339434818,79.15723529348165,60.0,0.0
233,21.198676012858986,69.26408499554837,60.0,0.0
234,30.14881958250914,65.63901582615136,60.0,0.0
235,29.016396700091846,74.75648088922192,60.0,0.0
236,31.342633332144548,76.61144939899565,60.0,0.0
237,30.299467587968607,74.56428081562181,60.0,0.0
238,28.53803341294471,67.6657555031772,60.0,0.0
239,37.839821189919036,79.20600675738791,60.0,0.0
240,33.256904829588734,77.491639989065,60.0,0.0
241,19.819341634923802,59.41014458386092,60.0,0.0
242,30.801823959418734,73.21205499469797,60.0,0.0
243,29.848106162452826,75.00132135014492,60.0,0.0
244,31.86300534514337,72.83898871887676,60.0,0.0
245,30.1393038682448,77.87722290618495,60.0,0.0
246,26.923786685425924,68.61713055282767,60.0,0.0
247,35.38247789200387,87.89336284642125,60.0,0.0
248,40.9779892613146,89.3256310884782,60.0,0.0
249,24.779896526849335,73.24296319421306,60.0,0.0
250,39.13791321742975,89.69995242807957,60.0,0.0
251,22.1007331179946,56.772665740871446,60.0,0.0
252,37.39855373095122,87.69295524073493,60.0,0.0
253,35.11742489837003,84.65886536126006,60.0,0.0
254,27.145365360471615,79.61293970165673,60.0,0.0
255,34.924463298651794,72.25230504778172,60.0,0.0
256,39.3973033010453,82.47542371760666,60.0,0.0
257,28.325881048358987,61.36082242288072,60.0,0.0
258,29.943581953211908,77.96720295692771,60.0,0.0
259,31.20185941529924,73.01688343496606,60.0,0.0
260,21.528766684340496,63.58505550059393,60.0,0.0
261,25.498916286302578,71.26687333561907,60.0,0.0
262,37.24118170142019,89.53711547253997,60.0,0.0
263,24.547795023855297,72.78117926498862,60.0,0.0
264,34.8429721709205,83.10045665246308,60.0,0.0
265,27.35935816644691,73.04883239871702,60.0,0.0
266,31.135390326457223,74.7793264319746,60.0,0.0
267,27.73047018340558,78.99898885902384,60.0,0.0
268,22.839497933116988,61.043859012382505,60.0,0.0
269,12.79917659511707,46.519586408752524,60.0,0.0
270,39.49884051075214,85.90670996076041,60.0,0.0
271,25.694956350012337,65.0419311409964,60.0,0.0
272,30.862541154144104,79.06537662773121,60.0,0.0
273,24.83540929685083,68.29339105446527,60.0,0.0
274,29.338560808272593,61.66061983860495,60.0,0.0
275,28.67034674443818,84.84552841817087,60.0,0.0
276,22.68088493136027,54.824444614171526,60.0,0.0
277,30.583604487285964,64.06525930584137,60.0,0.0
278,27.98018436976629,69.62582961570497,60.0,0.0
279,28.267521271166878,72.33486688512008,60.0,0.0
280,24.70227348686415,59.323416049655336,60.0,0.0
281,37.60283193262234,85.14038788293239,60.0,0.0
282,22.738024159034985,64.89961795559492,60.0,0.0
283,33.14477008709571,82.5181252172707,60.0,0.0
284,21.023139301349413,56.05104742397642,60.0,0.0
285,36.16774200754284,83.54009484411226,60.0,0.0
286,25.870636105533436,70.07154708282638,60.0,0.0
287,11.979021620209855,47.13749197617773,60.0,0.0
288,29.205477734768454,81.53484173377716,60.0,0.0
289,23.20598201053912,67.20720746528323,60.0,0.0
290,30.389376959967755,72.02680781270077,60.0,0.0
291,36.087806283551515,74.91603161361556,60.0,0.0
292,34.490093140601005,81.43548841283862,60.0,0.0
293,16.301560916802988,62.19455499797091,60.0,0.0
294,35.09773606441095,74.2732055406405,60.0,0.0
295,26.580271837255808,72.65194001169006,60.0,0.0
296,22.80001336915915,65.94351037782195,60.0,0.0
297,34.12562938597422,88.75045386644237,60.0,0.0
298,24.091302050757925,69.29227182295713,60.0,0.0
299,25.992618963195856,66.39353618584981,60.0,0.0
300,44.27287440574257,94.48998003024269,60.0,0.0
301,28.603637035574216,71.10829500481859,60.0,0.0
302,23.121111399217483,73.3643033847995,60.0,0.0
303,24.589702077823528,62.32144771292784,60.0,0.0
304,34.03037821294578,80.77888228656798,60.0,0.0
305,21.761142486146106,54.400800332839445,60.0,0.0
306,30.88000629572956,73.89337279792157,60.0,0.0
307,25.18042016246259,67.06441854535338,60.0,0.0
308,23.459799615857087,60.95890107584421,60.0,0.0
309,22.514185923925734,61.94849607305813,60.0,0.0
310,31.380947289829496,69.52187073527546,60.0,0.0
311,29.411110230554158,75.90644944863118,60.0,0.0
312,28.935659321047133,71.72887828110866,60.0,0.0
313,33.26352130313842,85.34869699680686,60.0,0.0
314,29.558929227125525,76.73586750058463,60.0,0.0
315,32.196528731128616,69.65200463797616,60.0,0.0
316,26.66531916712677,58.53297942019546,60.0,0.0
317,30.84464697762759,71.19479434771485,60.0,0.0
318,38.84975647421951,88.32101073713173,60.0,0.0
319,24.895586562088425,61.92326492131861,60.0,0.0
320,30.461232705853305,57.10925497382145,60.0,0.0
321,29.457259307267076,69.88470687697972,60.0,0.0
322,29.12688979473102,73.91513409615652,60.0,0.0
323,32.88573892986685,68.3941930385272,60.0,0.0
324,25.346158675435447,57.593838284877044,60.0,0.0
325,33.45026094432318,72.30008238677344,60.0,0.0
326,21.686362963265754,58.63123380987324,60.0,0.0
327,35.05985895945467,80.9224745504638,60.0,0.0
328,28.04285839982816,81.23696269743276,60.0,0.0
329,24.176830012085386,62.830122547946914,60.0,0.0
330,35.769621812534034,82.3417190739435,60.0,0.0
331,26.266189514382607,70.4085537687396,60.0,0.0
332,23.555793158153783,57.260289513610054,60.0,0.0
333,31.507258713044973,68.3327780441113,60.0,0.0
334,18.345882480566416,59.21901533280292,60.0,0.0
335,37.96533222985812,82.65628643095235,60.0,0.0
336,27.606657391024182,71.17819706745456,60.0,0.0
337,28.13363138629721,74.40062160058977,60.0,0.0
338,25.96101698509893,77.64332874438301,60.0,0.0
339,29.420443273505754,70.0102135211737,60.0,0.0
340,34.88947206779211,76.82715603494732,60.0,0.0
341,38.026154904552506,79.43300538466765,60.0,0.0
342,26.978760203780062,78.55515613081437,60.0,0.0
343,30.51833726655527,71.23769726342225,60.0,0.0
344,21.479098594139103,68.98526974870313,60.0,0.0
345,24.160777871293245,70.72129950591568,60.0,0.0
346,25.946540998242384,78.513186396746,60.0,0.0
347,32.11556597328672,71.66764733739278,60.0,0.0
348,40.10634294464087,94.39435279509635,60.0,0.0
349,42.120616138972004,84.52798371985874,60.0,0.0
350,22.125870622371973,67.82632417735161,60.0,0.0
351,28.77703554285333,79.46190677778125,60.0,0.0
352,31.73145233227222,82.66724222101224,60.0,0.0
353,28.478628436275223,72.24020189791203,60.0,0.0
354,29.536149558884784,71.5423160832823,60.0,0.0
355,25.029245988441883,56.275648009231865,60.0,0.0
356,24.780594350976404,68.8710169586506,60.0,0.0
357,26.58420571970312,81.06577848812049,60.0,0.0
358,38.60433214495171,80.88005477902759,60.0,0.0
359,34.801563901280595,86.30593983381242,60.0,0.0
360,34.833496476991755,91.25219438242979,60.0,0.0
361,34.840002236200455,80.80207795796224,60.0,0.0
362,37.45546852723671,83.70800019344027,60.0,0.0
363,36.249481582412194,85.18146551981634,60.0,0.0
364,45.430929067719546,89.93139059870964,60.0,0.0
365,30.986164088224776,61.1812210675599,60.0,0.0
366,25.731714191781293,64.99440798277841,60.0,0.0
367,41.32371654155287,91.3957563239376,60.0,0.0
368,38.12127701303764,88.16236214338228,60.0,0.0
369,43.72350335789609,96.16257660369888,60.0,0.0
370,37.19379920437202,93.62987259353079,60.0,0.0
371,18.864387217841664,58.4900592504109,60.0,0.0
372,27.854822528035122,77.41973395022862,60.0,0.0
373,21.015913776768127,69.57724379037286,60.0,0.0
374,34.855987143532225,71.01055592243472,60.0,0.0
375,35.40357704527457,83.60496800976877,60.0,0.0
376,38.5508627432948,82.92437116194249,60.0,0.0
377,45.97867260839289,107.59199186965483,60.0,0.0
378,29.386112012812323,67.6940556462442,60.0,0.0
379,32.342452811265886,89.89484132471594,60.0,0.0
380,42.106739884286085,90.64349898684462,60.0,0.0
381,27.96026217607733,74.81857871947227,60.0,0.0
382,30.93974317011514,78.08800522536751,60.0,0.0
383,29.633339877406783,80.63483091900642,60.0,0.0
384,31.485141085650106,59.65354624162916,60.0,0.0
385,33.05689907457216,77.2338520712171,60.0,0.0
386,28.231482546619052,75.43832648517899,60.0,0.0
387,19.283791191903738,53.59632033738673,60.0,0.0
388,23.878522269701055,64.25522633550578,60.0,0.0
389,32.58026270763581,81.82073744034841,60.0,0.0
390,30.69772683402604,67.2264012806048,60.0,0.0
391,31.69778169333991,90.25264564223308,60.0,0.0
392,28.92291174584984,65.89896706318166,60.0,0.0
393,37.284174713910666,86.58218051924172,60.0,0.0
394,30.03188748715643,71.54781825886897,60.0,0.0
395,27.44665437395364,74.97587417548553,60.0,0.0
396,32.71441886895378,83.42659216648883,60.0,0.0
397,37.04780782358934,93.72396621415226,60.0,0.0
398,45.438949138421066,107.2391648070543,60.0,0.0
399,37.28836342731731,84.32596028401937,60.0,0.0
