unit_id,ProductTiter,DissolvedOxygen,do_ChelatorDosing,do_FeedWaterFlowRate
97,26.41582109184677,66.80169390299501,66.0,0.0
98,23.194968781002295,74.54971117523945,66.0,0.0
99,33.2323724151778,83.99048596424616,66.0,0.0
100,31.06242643710404,71.97900073492836,66.0,0.0
101,35.77148649761381,84.1797426087689,66.0,0.0
102,18.967808344543265,62.8769859858271,66.0,0.0
103,19.885215044534387,57.31440072488319,66.0,0.0
104,30.70732913894121,73.30289499272743,66.0,0.0
105,36.188883986289405,83.98718254560004,66.0,0.0
106,29.860372927065114,76.78627689465365,66.0,0.0
107,19.437747741358734,64.60105105550856,66.0,0.0
108,36.08198643581678,98.13968838878684,66.0,0.0
109,30.084999795285583,69.52335599717576,66.0,0.0
110,30.718359123764362,71.75487647214739,66.0,0.0
111,19.99593067704855,59.53894245583323,66.0,0.0
112,27.73683979353417,69.18745026103275,66.0,0.0
113,21.347448734922914,57.531441033866344,66.0,0.0
114,38.27615574451175,92.39821556595737,66.0,0.0
115,21.042220136606417,52.13222136293377,66.0,0.0
116,23.80582700373246,67.20335259560153,66.0,0.0
117,28.146345331078184,74.77696765341786,66.0,0.0
118,46.34561141812771,81.31239097731523,66.0,0.0
119,26.374099809262205,82.29175180175285,66.0,0.0
120,21.69378548780045,63.22864698880222,66.0,0.0
121,43.80481311431093,86.53258889624172,66.0,0.0
122,31.2008789779366,68.23949164222927,66.0,0.0
123,19.248824856633878,58.543854230517745,66.0,0.0
124,16.50852172273096,49.08727731755226,66.0,0.0
125,29.883392963571037,62.55935487589178,66.0,0.0
126,24.626912383713243,49.26593572375018,66.0,0.0
127,40.42844945047975,86.99544616210332,66.0,0.0
128,39.53319045341088,77.03824844519896,66.0,0.0
129,15.65496014965214,54.671547460195306,66.0,0.0
130,32.30750629820754,67.36294851853894,66.0,0.0
131,35.83923194422895,86.79705225725769,66.0,0.0
132,27.98217132063961,85.88237425053264,66.0,0.0
133,30.418710678743093,82.49058595109334,66.0,0.0
134,35.068407436778024,86.05049500326484,66.0,0.0
135,31.90235006279422,79.3938900746931,66.0,0.0
136,30.836748245721935,82.86482635598625,66.0,0.0
137,26.308464092818856,85.61123480652617,66.0,0.0
138,31.282734797815237,80.01520679159756,66.0,0.0
139,20.1697984159374,65.23514306850119,66.0,0.0
140,34.561738951159334,84.88686340712037,66.0,0.0
141,29.383699416389632,89.90543843037086,66.0,0.0
142,24.262367117811078,65.66434826910857,66.0,0.0
143,33.373315437347344,72.42179117415706,66.0,0.0
144,26.92944419111912,72.49271601658404,66.0,0.0
145,31.37227233664985,68.34331307940134,66.0,0.0
146,30.834319123610793,74.8093529041132,66.0,0.0
147,28.81238309816175,71.75961389679873,66.0,0.0
148,35.75323560311757,79.13217748268593,66.0,0.0
149,28.675727682100685,75.83296333288587,66.0,0.0
150,23.327845016164723,64.606226358653,66.0,0.0
151,41.926485983289155,95.04943911966726,66.0,0.0
152,30.17851409775696,71.78102551345799,66.0,0.0
153,28.268881699562534,76.93955538253161,66.0,0.0
154,25.14588592265075,72.5064040809446,66.0,0.0
155,33.09043889188297,70.50272909598688,66.0,0.0
156,25.331176881445096,61.08813874679276,66.0,0.0
157,27.03130331310532,64.61263698007123,66.0,0.0
158,21.3081650866302,63.90974251040847,66.0,0.0
159,19.968989785727622,57.7201547689618,66.0,0.0
160,30.993651930939123,78.86419183102774,66.0,0.0
161,22.999448584260257,65.08714767020767,66.0,0.0
162,41.80634070319954,95.42962251795844,66.0,0.0
163,41.89329333410559,109.81868259114425,66.0,0.0
164,31.509250264119114,77.2574002906188,66.0,0.0
165,40.281949982898574,100.79977395392531,66.0,0.0
166,22.46508063611607,55.03350814353587,66.0,0.0
167,16.52470388896956,59.86345794682206,66.0,0.0
168,33.46467958200189,98.7243272700743,66.0,0.0
169,39.513203481319046,82.34934837040255,66.0,0.0
170,26.18687551554996,69.26724086435772,66.0,0.0
171,30.44383114789292,76.9620893094261,66.0,0.0
172,36.52087355044766,77.94082435853392,66.0,0.0
173,36.72448959173927,92.17010967940078,66.0,0.0
174,40.17200689939375,84.7877572217091,66.0,0.0
175,29.175427237631894,79.37356701157324,66.0,0.0
176,31.21286896929137,73.44838003074838,66.0,0.0
177,34.054710038784336,85.43806678217041,66.0,0.0
178,36.5114102754144,83.90422739272202,66.0,0.0
179,28.409712160980533,81.28467512671693,66.0,0.0
180,34.62981937962441,72.91354594927249,66.0,0.0
181,35.72138567643698,74.28400473139835,66.0,0.0
182,27.361187268595987,63.10491583248491,66.0,0.0
183,28.759497500951284,67.31274187748765,66.0,0.0
184,38.678317543260746,78.24950217602789,66.0,0.0
185,30.35973204783886,77.15568826684436,66.0,0.0
186,25.6605907333288,66.44922576830629,66.0,0.0
187,25.531058164912437,51.28849333993475,66.0,0.0
188,25.48853594480527,67.15708603105752,66.0,0.0
189,25.512700393615575,66.8806752181095,66.0,0.0
190,37.345739204893064,79.34114832471388,66.0,0.0
191,30.734765400679777,68.0390192760246,66.0,0.0
192,39.515162270823055,96.04276254105059,66.0,0.0
193,29.185029272194303,71.36227438277228,66.0,0.0
194,38.526032369289915,86.20232941318874,66.0,0.0
195,28.061728394683332,64.63556889211,66.0,0.0
196,14.0137809193115,47.99108352703554,66.0,0.0
197,32.54128473454922,72.6343310262697,66.0,0.0
198,34.73420923676423,83.02405941973494,66.0,0.0
199,24.849410173637338,71.52562504154054,66.0,0.0
200,41.85898218432323,85.34444937574793,66.0,0.0
201,34.98834364763,79.96057087784122,66.0,0.0
202,36.99523764905288,82.07597266664683,66.0,0.0
203,33.12813250595208,77.96182858111361,66.0,0.0
204,32.60124736701853,75.87236429248414,66.0,0.0
205,32.875730775783836,89.26782225203311,66.0,0.0
206,35.386139909334204,88.67613360994385,66.0,0.0
207,29.526139130899715,66.90685010317904,66.0,0.0
208,37.08195897647304,81.11954108840312,66.0,0.0
209,25.76139495190535,66.01450887678611,66.0,0.0
210,26.950061850292098,68.86598603697372,66.0,0.0
211,26.962445822261802,61.901051021457945,66.0,0.0
212,17.96483745011563,58.30130498254915,66.0,0.0
213,32.81493737758432,74.05338800145098,66.0,0.0
214,18.039028323277535,62.88847008702642,66.0,0.0
215,26.626400167900925,82.67871287176268,66.0,0.0
216,39.03340844042121,87.56445851821047,66.0,0.0
217,35.2856214820867,89.69915727217986,66.0,0.0
218,14.209838609291165,50.81193493821512,66.0,0.0
219,38.33330045620148,88.87147983024332,66.0,0.0
220,33.17623770287582,92.6769637287374,66.0,0.0
221,41.15606027662336,80.79753088850482,66.0,0.0
222,33.59079979803134,79.75200572374523,66.0,0.0
223,37.308714025482395,72.5551200839035,66.0,0.0
224,22.915062159721497,70.62283757860818,66.0,0.0
225,18.883954595891396,59.19857047560602,66.0,0.0
226,19.394645233055307,53.598504937866096,66.0,0.0
227,38.73708282421945,87.47898443309994,66.0,0.0
228,25.471349712869152,62.020931288711886,66.0,0.0
229,21.09554557070067,62.15269067315616,66.0,0.0
230,36.7777684603638,82.54470178190616,66.0,0.0
231,30.492318147162283,66.82868671209137,66.0,0.0
232,42.65860279902901,97.92024234420326,66.0,0.0
233,24.737689815354646,75.64697996997695,66.0,0.0
234,35.30647089737192,85.61920392170119,66.0,0.0
235,26.77776376624473,68.78464011531784,66.0,0.0
236,24.465683002801285,57.17723200505057,66.0,0.0
237,25.323774698720904,73.08043293985374,66.0,0.0
238,28.028364668772785,63.61149535703029,66.0,0.0
239,26.90921545502583,67.81997746082499,66.0,0.0
240,33.57341845685248,79.32038151548743,66.0,0.0
241,19.69176755910897,53.75887101897194,66.0,0.0
242,25.060660996153366,64.91037126247465,66.0,0.0
243,24.943381983299048,65.70852131652298,66.0,0.0
244,29.644875933042545,94.94030997537597,66.0,0.0
245,19.09516238946092,50.664349605709475,66.0,0.0
246,32.32299101199234,74.71376397506243,66.0,0.0
247,38.17941922864563,103.9823997158065,66.0,0.0
248,13.409228682987015,47.559876925770624,66.0,0.0
249,40.31805380264258,79.88001582960612,66.0,0.0
250,39.761631951609864,83.6329093996909,66.0,0.0
251,29.438483401797317,65.66903429582597,66.0,0.0
252,27.993975737720625,68.76306733860666,66.0,0.0
253,40.136420407700534,89.688715683716,66.0,0.0
254,26.153403530217233,62.15961259637105,66.0,0.0
255,35.94276211298263,88.58890540961546,66.0,0.0
256,34.821438762870606,79.07100877211995,66.0,0.0
257,20.930175220611957,53.9159254677472,66.0,0.0
258,21.76170495680381,65.30055592809276,66.0,0.0
259,23.994178599733246,71.68480909436266,66.0,0.0
260,31.38772976986306,76.87133983576854,66.0,0.0
261,18.77886462571198,64.92194322092855,66.0,0.0
262,36.568100399475966,91.5706455853412,66.0,0.0
263,35.11555131083962,76.5672147705292,66.0,0.0
264,37.72864963507392,96.19667406816396,66.0,0.0
265,30.543667626094695,82.97504873103105,66.0,0.0
266,33.77897783389833,88.2441532108959,66.0,0.0
267,28.224274318030623,75.09475960085425,66.0,0.0
268,34.035791665868395,79.166403363435,66.0,0.0
269,37.0437673740391,85.59156241544682,66.0,0.0
270,33.20586233603892,63.06894948876641,66.0,0.0
271,34.03494412746659,79.79099708335944,66.0,0.0
272,37.01167471983662,83.9636713736648,66.0,0.0
273,37.90987200506478,88.88336107629463,66.0,0.0
274,21.471919729271313,54.723147091913674,66.0,0.0
275,36.865328048415115,81.38450811881755,66.0,0.0
276,32.226482242490846,86.95441927893377,66.0,0.0
277,38.49311434452494,81.47704006520478,66.0,0.0
278,28.480285145813887,62.33017855675793,66.0,0.0
279,35.77284471422642,83.75571167390189,66.0,0.0
280,34.165596392637894,82.06623395990982,66.0,0.0
281,42.380288143847814,101.69035994048225,66.0,0.0
282,36.27490996736924,86.51144583924204,66.0,0.0
283,28.689663480523567,68.26829039402787,66.0,0.0
284,36.4771100942606,83.19668985650148,66.0,0.0
285,23.49255250712947,55.28256361158668,66.0,0.0
286,22.681148620450163,63.515236596310004,66.0,0.0
287,24.855687075553124,74.00211422782877,66.0,0.0
288,32.376217706348,73.36058062304333,66.0,0.0
289,34.950287394515215,86.19434093999763,66.0,0.0
290,30.419795996945698,77.77101702043207,66.0,0.0
291,23.83755017204159,72.8774159057024,66.0,0.0
292,37.84955917119784,84.80188009181751,66.0,0.0
293,30.68092762195443,80.15512551887464,66.0,0.0
294,29.107585622302388,71.25322560435036,66.0,0.0
295,29.05486872777768,68.96301663626551,66.0,0.0
296,26.54981124308009,75.67307012086495,66.0,0.0
297,34.10940095877922,85.12889996788128,66.0,0.0
298,24.369598261716757,66.53572446434086,66.0,0.0
299,40.09788442439065,88.74339716278777,66.0,0.0
300,29.114822566618606,68.43738466063078,66.0,0.0
301,31.834693534206323,76.30443830071073,66.0,0.0
302,13.985134348586525,49.88204673318911,66.0,0.0
303,34.35557228549295,69.5912711920104,66.0,0.0
304,16.473794976931657,57.12730396712078,66.0,0.0
305,30.704208998443626,81.91212827401023,66.0,0.0
306,34.36321929310921,75.6887936884059,66.0,0.0
307,26.34741631827312,70.11259964593164,66.0,0.0
308,19.087893053457332,67.42606152817302,66.0,0.0
309,31.869427357148684,75.68850716210791,66.0,0.0
310,35.78669285987395,75.171514789757,66.0,0.0
311,10.28510240342451,39.94635794348379,66.0,0.0
312,33.412215275434896,72.64570120969077,66.0,0.0
313,37.89517062347541,82.66699923632835,66.0,0.0
314,23.594292873240107,65.92103958432455,66.0,0.0
315,35.628725551352524,86.60093153687849,66.0,0.0
316,34.027528517950984,67.49046154160786,66.0,0.0
317,30.314303048411837,64.35474269674292,66.0,0.0
318,38.421307251903116,79.89059966043563,66.0,0.0
319,35.35921888368351,80.67668698701587,66.0,0.0
320,31.721272105845298,74.9445078202777,66.0,0.0
321,32.265557283691614,82.17569278596133,66.0,0.0
322,30.903389159993548,63.978224638878466,66.0,0.0
323,24.717736113537136,63.45877534123902,66.0,0.0
324,31.96464888083275,74.83309059465054,66.0,0.0
325,24.238067386575842,67.59385077442876,66.0,0.0
326,27.593877354434404,69.36909636715808,66.0,0.0
327,29.930261794015593,76.19904770199668,66.0,0.0
328,25.843548251156435,65.43851717440953,66.0,0.0
329,27.038474571284887,85.43304162688977,66.0,0.0
330,34.338959537223566,80.88802979669762,66.0,0.0
331,34.785272429764916,77.70013351287135,66.0,0.0
332,43.73604308995097,86.20540717238462,66.0,0.0
333,31.00546458439247,82.67477525254252,66.0,0.0
334,43.63849277554727,87.536088291593,66.0,0.0
335,33.6382131711368,79.13789475176465,66.0,0.0
336,23.059855143845304,60.71610460179872,66.0,0.0
337,34.66880619930045,84.69844158281947,66.0,0.0
338,35.11956615203639,92.30500467656367,66.0,0.0
339,30.8349911967581,77.23994218163497,66.0,0.0
340,22.15552201335754,51.14743720445462,66.0,0.0
341,25.87060665309047,65.86132585984448,66.0,0.0
342,35.43632091753693,91.47754762502531,66.0,0.0
343,32.891391588784494,68.07310608318666,66.0,0.0
344,27.994692131467758,81.18408600327805,66.0,0.0
345,16.98350560049069,62.86823965299607,66.0,0.0
346,28.856975935247885,56.20322237665469,66.0,0.0
347,40.03030375217577,101.53628571874262,66.0,0.0
348,28.861644559289484,80.51522448760541,66.0,0.0
349,32.45494337070888,74.8399114391768,66.0,0.0
350,33.540497994791686,91.47707975895528,66.0,0.0
351,39.07825665218908,81.55915122229499,66.0,0.0
352,16.302837246093162,55.63065982872572,66.0,0.0
353,23.320767962307478,53.29757385366488,66.0,0.0
354,26.22199022327655,77.0647949083303,66.0,0.0
355,25.18735901259927,68.61605932692589,66.0,0.0
356,32.01728345199937,78.9250495831323,66.0,0.0
357,23.478009436867012,63.118017090768404,66.0,0.0
358,37.361208921316035,100.19830293048713,66.0,0.0
359,28.297569710400097,77.37376747760055,66.0,0.0
360,19.171860718152896,58.3002410937043,66.0,0.0
361,29.751956206950254,78.89721064470424,66.0,0.0
362,32.17235268369134,72.96504488507058,66.0,0.0
363,32.24451657716082,72.28112630518069,66.0,0.0
364,38.08732267939573,91.20868066564637,66.0,0.0
365,39.381823923886984,85.21409412942288,66.0,0.0
366,21.123419868205424,76.41332521265984,66.0,0.0
367,35.411983839730425,90.08783870313215,66.0,0.0
368,26.388591689195348,77.92168397952408,66.0,0.0
369,25.71465790529152,67.41973393224617,66.0,0.0
370,23.9027915327896,63.15745644622502,66.0,0.0
371,29.383706571306607,71.34459729460983,66.0,0.0
372,25.46904494810842,71.0868954990412,66.0,0.0
373,32.70113873862129,63.827531731867204,66.0,0.0
374,32.84649704726657,73.99812027276798,66.0,0.0
375,19.785073656870768,45.042280515718986,66.0,0.0
376,37.7328164380115,94.61591848851681,66.0,0.0
377,29.594982141385255,77.95922129588597,66.0,0.0
378,31.10657002647557,77.20024648870209,66.0,0.0
379,29.07963660079336,70.0421218458549,66.0,0.0
380,20.08272181401849,63.188684485109405,66.0,0.0
381,29.31712042691485,69.75141903747394,66.0,0.0
382,35.24043468026631,82.25012395903566,66.0,0.0
383,29.74100522687913,70.16897291312117,66.0,0.0
384,34.112661478882075,77.85730585612916,66.0,0.0
385,42.71761750072722,101.66240365306766,66.0,0.0
386,27.371696971267856,81.55347821168621,66.0,0.0
387,41.65365105363135,85.91186202160662,66.0,0.0
388,28.905686952961798,80.17818238771758,66.0,0.0
389,32.87860218482616,74.26428038965805,66.0,0.0
390,29.98520933334722,69.90423236927464,66.0,0.0
391,39.21678307133605,88.80762273903179,66.0,0.0
392,37.7340777441036,76.68148605064705,66.0,0.0
393,34.103044182320595,79.55799263103893,66.0,0.0
394,29.912489299655597,62.032985766282344,66.0,0.0
395,37.787122232284325,83.81546721032417,66.0,0.0
396,29.94709819865659,68.79867922443626,66.0,0.0
397,24.958101146822706,68.00391591271678,66.0,0.0
398,18.36424240121346,57.21611200983781,66.0,0.0
399,25.49114311327698,77.41704515579194,66.0,0.0
