unit_id,ProductTiter,DissolvedOxygen,FeedWaterFlowRate
315,27.987488076191006,67.06062760295993,40.1987863022199
316,21.992972860179307,65.6697099051548,54.995446614241885
317,11.967498048723806,72.77126266889962,54.32444338287261
318,8.251918506167511,84.85323377710414,68.63924697798885
319,-18.533016386769596,63.92236110811228,60.50757283441112
320,19.53420455317895,73.20811304916056,55.271957502104186
321,10.16421789241802,75.39899062440215,56.45093849607367
322,18.009502600537164,49.19587805373645,43.637451546605604
323,7.643913671448891,51.594105062285344,30.18551799586604
324,4.778116815184774,74.36759484848852,56.87324781077194
325,28.092055127569694,66.03406599493469,36.45091124197231
326,36.557345574472826,93.49664891627569,40.35254719683109
327,25.771014417360032,70.9172498081063,48.376587832407075
328,26.023204954130307,77.55578280884085,25.3398901419391
329,34.6002329120468,94.51984819511742,46.39156941228138
330,11.342975970089784,61.694371570577765,47.088370227084816
331,24.821206323669333,72.805230596947,11.350142884765166
332,4.746333147537295,81.33990831430985,63.573302091121384
333,16.7936915652341,54.14214416680758,9.658093427780507
334,22.60952650366471,95.17441582013278,52.42718064043437
335,21.823992472822084,88.69058724526784,55.01107572082877
336,-4.4270734695995415,58.2136095936526,63.1959406935974
337,25.551055979656603,82.98781967209631,48.400710125860556
338,26.045026300403844,70.863828721856,40.865603852447286
339,30.32221479428128,77.34969032136185,45.14788453972105
340,-0.1628855442441648,71.9212424568211,63.7675915783183
341,34.56929776789473,75.59617486574514,38.53434879128499
342,19.845648391617754,52.32489938184033,44.46701212285738
343,29.30676957496841,92.63787095631136,34.97777927418777
344,35.89464818127568,84.09447927513664,56.00955066903183
345,29.771215743303173,68.53934184169063,25.705345907366315
346,20.904060970327915,58.21358772559828,43.05736917277939
347,10.055169476204032,77.86344452250759,55.45812722758453
348,11.92202188135545,92.34826580993547,57.99277496639772
349,10.768859491326804,66.8171232013532,55.95621584998108
350,38.61606589331773,94.99804645154558,44.574242464511286
351,19.45251685286117,77.5209806467884,52.65552381695083
352,28.99372892732613,76.25672705296633,53.9087499997232
353,7.008920124950208,78.16886058162167,52.91411993683735
354,29.295641249846216,76.60250953797325,34.80215439270349
355,28.83654801295633,86.079089896998,41.21972702520259
356,20.11110894721564,62.35645085541325,46.199133727008864
357,24.97524622270331,84.89580873490648,52.029238079485225
358,-6.330369682394934,55.229837123994955,66.04614702191459
359,14.822655946346224,71.77551892350614,47.84936571847102
360,15.243520150131577,88.1211978689377,54.11494483335046
361,-29.864346350041643,57.60472954462957,74.4616482622791
362,13.794459053773675,56.08366530618605,41.350928628324084
363,25.73833664885523,80.1320882955546,59.614071785835776
364,10.732979204761957,64.96687711721191,53.78796195995872
365,8.580921877719444,70.3341236213081,57.74894483360803
366,10.76400832674566,67.2269477145312,54.32427665451951
367,7.196968451924235,75.0681428833263,60.10132785118462
368,15.461942960731077,64.1936428025125,27.964723465237746
369,1.742546864813062,61.691412581767885,60.38981408349542
370,37.96332090714894,86.45537692766548,42.73007327849729
371,33.530859378439985,77.71086371176501,37.37478058287596
372,14.680827077199751,63.54390857546118,54.16714155947505
373,24.03064143263398,66.56860111638925,45.953462172540185
374,9.39537736469846,61.28832966458523,49.31867736419408
375,29.296675389880015,76.13108683236257,24.658607095691774
376,20.791961894492363,62.96530098391045,37.626532039501846
377,38.870636500046466,90.39215901746941,21.299280218366256
378,32.15072995528699,85.13263979554873,22.968991126165896
379,40.15559629658959,98.45458966458352,41.62672480211071
380,25.626076688854372,73.24606647621063,27.78123921811007
381,23.323144739295515,60.04224745546277,39.79255701251874
382,34.41222497668158,84.70904628094019,31.14876913897192
383,4.186386616308545,85.39003714383762,63.593886618141724
384,18.265724600543376,60.6517805199764,36.02268168065548
385,23.967365323448803,71.76976372519668,15.391373873256013
386,11.805616543824012,68.72078683125446,62.71264082943449
387,10.380865730075836,67.57985031423915,55.66431563411228
388,-15.957284520780668,89.12575749605253,79.24708633834071
389,12.091051794873163,94.5546319171949,56.11555165894849
390,19.08866326149945,79.83499571002257,53.99041062496839
391,2.0572660442769948,67.24153188643636,51.17561059366131
392,19.29946981563753,82.81680473722969,58.00723609671332
393,17.293696116651226,74.83443496496119,52.598038416041305
394,1.0653657018757117,70.29528441692754,56.112136944400824
395,-1.4115077619343475,74.48756861166576,46.90248188436446
396,-11.661672343071942,57.299581988529276,68.16791466071508
397,18.035978154229646,68.79625014704669,42.57445289422156
398,4.416317397337545,64.46342129304408,49.395522586978394
399,25.907797282606637,72.16323630835747,23.982867009518984
