unit_id,CapacityRetention,AmbientHumidityBatt,ImpedanceSpectrum,CoolingPlateTemp,do_FormationCurrent,do_ElectrolyteAdditive
145,15.078226486184315,44.704017973190794,5.5056428399145485,50.55117922299254,0.4,50.0
146,15.539899253944752,74.17090178180986,5.626560036409712,47.520828401977376,0.4,50.0
147,17.463432722702073,39.12682483858282,1.6596246805744466,49.38441952830627,0.4,50.0
148,9.706075408663997,50.776664060540185,0.9348831105878972,55.75289480974604,0.4,50.0
149,16.50465311339386,46.53674330066706,10.877000702666795,33.47866280739849,0.4,50.0
150,5.583809119118284,54.008823178204565,-4.910579704219403,55.85616435803061,0.4,50.0
151,14.027216780571083,30.293552200712412,26.756939688733,72.16181851842596,0.4,50.0
152,13.267656422479781,59.33216118863018,17.9467725132999,60.5709819349657,0.4,50.0
153,14.416246189194812,46.96281812749725,-5.68788198800657,56.3576960640911,0.4,50.0
154,20.10326509703177,56.166661926433086,11.781055842387175,38.90919563169321,0.4,50.0
155,18.796732837495266,56.286251925415634,-4.62321097716096,39.29265766148465,0.4,50.0
156,7.858234218543924,44.1575463883118,28.351962919991657,32.076225967615194,0.4,50.0
157,15.58616491034372,34.731296418596116,14.394436165074183,49.648503946608294,0.4,50.0
158,15.402198515459325,51.82565937005814,14.183832789895021,35.686384124819035,0.4,50.0
159,18.500913715503305,39.426063964179676,24.452394785132803,72.51376805698831,0.4,50.0
160,16.191892058490634,45.78074166983054,13.850292317459733,50.27762746451677,0.4,50.0
161,7.314155942001214,49.377103904398496,-8.430891747670003,56.52193636633727,0.4,50.0
162,12.059747667816128,59.49172042463046,2.077743509102614,55.16166599824005,0.4,50.0
163,9.034476169651985,61.117978687374624,7.696730294582839,38.041912688799854,0.4,50.0
164,17.994650755584754,80.7221195883949,6.768391061969543,37.504158070831295,0.4,50.0
165,11.858028577333346,51.18516612376631,13.59790012129844,50.190774609147205,0.4,50.0
166,6.791928622475286,29.150332430224598,17.25118389775025,48.409530543590485,0.4,50.0
167,11.263143920398626,47.938811175312516,2.508158477495801,81.95466496936186,0.4,50.0
168,9.921128925476266,57.09340625042963,1.063898562098208,42.56295923384911,0.4,50.0
169,12.26536600625544,33.036208002580395,22.00186213507125,62.34994401596618,0.4,50.0
170,11.894578124740633,63.248063864676304,-6.194052530880747,65.13105697215043,0.4,50.0
171,16.737782383995203,49.025044952979094,22.643312439267515,39.0719875044191,0.4,50.0
172,14.68972376758424,38.469778060411585,30.664489717358226,40.19597207289891,0.4,50.0
173,11.445906978951006,53.69850428800791,-0.4029879612193348,65.45280458967436,0.4,50.0
174,16.05798096679225,46.40882644489784,17.83920986323587,56.73135223272849,0.4,50.0
175,12.822332761919276,37.08918360896216,15.119054693611737,39.40144125285511,0.4,50.0
176,13.485832413772371,40.514112369648934,18.893407732735554,56.39256747925825,0.4,50.0
177,6.844254464815513,41.17446016068678,2.4859502503841844,37.96359786949385,0.4,50.0
178,14.102087057313389,37.207619098940064,14.206789779697218,48.53584665929783,0.4,50.0
179,9.593484768716085,45.54968117597823,24.24745969707794,33.85486258142153,0.4,50.0
180,19.665411133713544,31.965432196472264,4.875800678897343,38.5727563307121,0.4,50.0
181,14.43656680681776,30.400976565342695,26.747578891169184,53.56445546233173,0.4,50.0
182,20.298112311682072,47.634175799120534,8.357099565717444,58.00459475882667,0.4,50.0
183,6.988161456982031,64.27557341246312,6.395010519029135,46.77837211467508,0.4,50.0
184,14.596794188314064,54.55388041380803,16.342672325554293,58.27900416974522,0.4,50.0
185,10.724049000735834,24.535656799606077,-5.909569886235751,52.52529912914584,0.4,50.0
186,21.477164604607538,50.15764711300749,-4.0680820468103,46.328463925551816,0.4,50.0
187,7.820876969839329,31.847935411792275,11.861443522282507,31.621430276939467,0.4,50.0
188,8.110043648486585,61.49295729375479,-7.118182679169667,53.49266615296051,0.4,50.0
189,19.43905236579741,40.28282136785393,25.279648245516558,36.435761477516024,0.4,50.0
190,16.132452886795843,41.86700007912958,3.6737388321435693,40.99297851974801,0.4,50.0
191,18.0322995375637,42.62706410496879,0.7585919934427086,39.49606213338944,0.4,50.0
192,12.684585373015654,51.69693137620992,9.431150156805279,54.412844017581676,0.4,50.0
193,12.807786164648926,48.85470524249985,-13.920407035407898,37.32151782116349,0.4,50.0
194,9.713191437191051,50.45698648864198,6.706620978259934,45.33489534096569,0.4,50.0
195,11.135643817245723,45.43377510642046,11.181588320100035,34.16156751136768,0.4,50.0
196,7.403516253721378,76.03891600290343,9.307576039565017,69.37634152257736,0.4,50.0
197,7.788306647589577,31.144815226404024,25.372731739821596,59.49513973167936,0.4,50.0
198,15.767405075218356,44.446061235493474,25.473738078768868,55.03389819411995,0.4,50.0
199,12.689421266395712,27.78090599340364,5.789743535502577,24.430396850788746,0.4,50.0
200,2.3281431425844348,40.4877984553356,14.545209149307915,39.43418797438474,0.4,50.0
201,14.154451131555685,61.10367024313278,15.753404989660309,73.11068265563678,0.4,50.0
202,8.550577042309305,44.300562800452305,7.459922438142068,55.221392401787,0.4,50.0
203,13.449284607122298,39.629488120121415,12.408634927237765,61.941229526115414,0.4,50.0
204,14.254310195373545,56.8247133842873,-6.082739473587429,34.51427692754371,0.4,50.0
205,11.581988578341424,33.21374545844875,5.718062275760909,49.9372179951633,0.4,50.0
206,8.78882351679065,62.76501615777111,18.81764305114472,62.63747960213772,0.4,50.0
207,12.748022899198315,54.559205963060464,14.6844560530443,57.46444081221009,0.4,50.0
208,5.05916866485528,44.90665628564351,-4.664107203270683,51.218500675651825,0.4,50.0
209,10.996774629250567,48.132780977736054,31.211276125890453,67.26089877387562,0.4,50.0
210,5.803773274897072,88.26824914324285,-3.9443920502583794,24.88753870326783,0.4,50.0
211,15.374357974918356,35.43926853035937,4.061506256843086,61.810078836803406,0.4,50.0
212,16.163445965493512,60.07470293551186,10.816537872650406,47.420063020453284,0.4,50.0
213,10.74435797568306,62.1539406165486,8.239020864098777,39.744877157250684,0.4,50.0
214,7.685352420968306,68.9314418330033,10.919768677312788,35.865865420685644,0.4,50.0
215,10.980550915666415,52.38369301681353,-12.609632769969362,29.998149125243522,0.4,50.0
216,4.592897574949335,58.863347468464674,10.58976196146252,62.1363656396035,0.4,50.0
217,10.866927861844543,50.80712621935591,20.391276949635888,44.01828378111842,0.4,50.0
218,8.681166112872221,40.87547046243412,13.823038527815836,41.662728620792834,0.4,50.0
219,9.5441941812047,41.0993654395965,3.5399229251418483,49.15997656215513,0.4,50.0
220,18.081804465244247,38.70147983760961,18.94342197613922,32.988328940144946,0.4,50.0
221,17.94641469457615,68.45815087272884,5.20213069867444,57.30795941322498,0.4,50.0
222,14.338536423290446,46.597747270435,0.8934857381825605,32.62055106339403,0.4,50.0
223,6.347551904918207,81.64131395550542,7.698717382213528,58.407873427917465,0.4,50.0
224,10.238273850271803,46.96212152200787,6.953428675124179,48.55861674762484,0.4,50.0
225,16.41165151318291,61.8656131142306,-10.71530876875639,45.33791612374847,0.4,50.0
226,10.649872945998254,37.777982457289575,6.25853753233522,56.34505169884186,0.4,50.0
227,13.142083636669469,53.74992737072659,22.656110465715546,55.97750251902583,0.4,50.0
228,11.248390742746322,54.057401850830296,1.6295307429395063,41.06166558367632,0.4,50.0
229,12.167276386517615,47.8661481129668,21.113248153115507,35.517779678747246,0.4,50.0
230,12.882830415623927,33.56353688693381,14.121535649988662,67.36570262094881,0.4,50.0
231,12.258402321420368,55.79739353707211,12.966082679303586,54.904447690293615,0.4,50.0
232,14.717664974805528,35.33274044057151,11.923062487067229,39.35180454245116,0.4,50.0
233,7.1532832749967685,41.64995902941884,12.40747487274628,76.12457671325058,0.4,50.0
234,19.308093431128917,21.46200825860067,5.912091410271413,58.25951647295634,0.4,50.0
235,14.624306912973578,62.951125164143626,16.540670319324818,36.814409430773004,0.4,50.0
236,16.311192729142057,69.02433205577118,-14.442302896383815,43.73599453471698,0.4,50.0
237,12.833412201356563,51.500704414158534,-0.5166382504829485,63.36410993169953,0.4,50.0
238,12.22475248509138,44.93813930410246,1.6596567588734485,63.696987816411195,0.4,50.0
239,7.512083972756658,32.65344937330367,6.870120814374559,36.03703320391491,0.4,50.0
240,12.456991985149116,71.66773156186179,10.87463365948005,52.19996032621165,0.4,50.0
241,13.474781873581227,57.771573551846465,-3.161285261204114,42.51816623653589,0.4,50.0
242,12.29048768069057,48.969391751303796,16.597936924326604,58.36101539091932,0.4,50.0
243,12.560892039542903,63.68095917059293,18.271859281100266,43.02975622272335,0.4,50.0
244,7.670370231209795,30.20092634362393,0.31040442734554574,44.133360880860884,0.4,50.0
245,12.498582544013608,47.762010603703914,22.1646820357087,50.61877087116362,0.4,50.0
246,15.258182708355605,70.16377955088973,-1.5491183887428015,41.28020407155036,0.4,50.0
247,8.668055286917925,43.22344192188251,-3.253589695327385,53.80643493035468,0.4,50.0
248,15.154854769530711,31.641169838723673,6.485924241953212,53.8358676749458,0.4,50.0
249,2.6896444292605546,57.75860039336201,14.596035811681627,33.730669754001056,0.4,50.0
250,21.69220572250979,56.1451702572012,11.604373761770255,45.022333982641165,0.4,50.0
251,7.289247828429942,51.206152920244335,15.469275643013905,37.56095555915073,0.4,50.0
252,6.372042108146967,47.71126139114867,9.628917797819042,70.33562204767263,0.4,50.0
253,21.975488668499587,59.55633106938592,20.673500372290825,43.25737647446481,0.4,50.0
254,13.522037285998739,71.13016787381667,18.31546653309887,62.20028653696478,0.4,50.0
255,9.795007804500651,70.75342332450042,-9.262068308673438,46.92769123167997,0.4,50.0
256,15.083447571264987,50.413077003616614,-2.742495956241253,46.63759000006162,0.4,50.0
257,5.712661052339103,43.61801266805844,9.377483421599084,50.948060011507806,0.4,50.0
258,3.86171339852252,38.97837660229134,3.936877356780787,44.993380930076235,0.4,50.0
259,17.14475201989645,30.967540463060285,21.959126779740842,51.25021166058634,0.4,50.0
260,9.40317009858979,48.06194207802376,-1.5949461510458,64.62136105152881,0.4,50.0
261,15.255252261482037,67.0621341486182,23.950348847970826,31.352813151879793,0.4,50.0
262,10.136084183025611,53.78907401309293,2.0317288306113532,35.91657300044504,0.4,50.0
263,18.997712576665545,62.984277549069674,3.0216419383984983,80.7314923023103,0.4,50.0
264,15.407199252187853,47.64725627483707,11.213589559811748,47.43969313262407,0.4,50.0
265,11.83415612223488,42.15703262788882,1.6887854894007317,49.07389801898443,0.4,50.0
266,10.94370861015156,45.304037300698475,-6.252256926109144,60.32302288394084,0.4,50.0
267,10.98745097548917,57.66673584036981,25.449127943233233,47.500633051470935,0.4,50.0
268,13.948325858472147,47.38206026099833,10.200950102821801,46.49766564281299,0.4,50.0
269,12.82588282141801,48.291398089727984,13.319985457189652,54.04876540729822,0.4,50.0
270,16.502389262763348,72.19448007100573,13.361713575765847,56.501417949159894,0.4,50.0
271,18.10433566994508,36.33844452031078,-0.6188424396056043,38.81628187135234,0.4,50.0
272,12.093072573209692,41.59403920398304,2.218468111698784,56.64195221274723,0.4,50.0
273,12.397569559932471,60.61951393046855,30.795636794933326,26.51006112292975,0.4,50.0
274,20.451027501842372,35.26029290649367,13.760810219541996,53.62158030231035,0.4,50.0
275,5.189226476975248,41.18242511743302,13.336848968730429,58.64917805709456,0.4,50.0
276,9.653666764795977,49.110705711640385,21.135416564818875,51.514152551045775,0.4,50.0
277,21.157820148137244,53.207519771121795,19.37856292923494,50.532235496939,0.4,50.0
278,16.946782223913786,26.07627984773509,-1.5341173575290945,65.95044571947956,0.4,50.0
279,8.516013706497468,44.94316219165617,0.3162436959783328,34.52441014314175,0.4,50.0
280,16.159030040739182,30.922412120025182,-6.210527462467196,40.2035835972177,0.4,50.0
281,13.628166883228367,44.072879790097765,21.991732846862135,63.99199161429759,0.4,50.0
282,10.812098832402082,53.234282263098855,17.26666749131509,53.187870859008456,0.4,50.0
283,19.1549103267074,51.72453603502645,19.372764578752623,59.969056603906104,0.4,50.0
284,8.890888598586022,65.09235350912842,10.076173822744762,27.288250714051202,0.4,50.0
285,12.76329409260917,43.59182144566192,2.7689856686458514,41.904501558635566,0.4,50.0
286,19.7297450061643,43.29774777915708,6.520424348850583,36.31343602308355,0.4,50.0
287,14.810906025179168,55.20943814505491,17.78496070034941,41.883925341683714,0.4,50.0
288,21.18232722273344,71.9141981336114,-1.011177597021316,58.60970944937656,0.4,50.0
289,13.693281838379818,66.4311876640317,-9.465235722637718,33.37122896006112,0.4,50.0
290,17.604795288124524,40.240013653345144,16.526871750231173,52.004435811338915,0.4,50.0
291,0.6088759176737497,26.91570288316694,29.95758364303694,74.38460014730413,0.4,50.0
292,13.462341404354289,41.090779734047715,-0.8686804383734454,38.69494209512743,0.4,50.0
293,12.00447309674807,39.51189279349633,1.8141512760953509,47.899819683622496,0.4,50.0
294,2.5578190424865674,78.37947060029491,7.783059420474942,42.31139897326381,0.4,50.0
295,17.46772988844203,56.51644782703217,27.46761892550203,47.67230509598077,0.4,50.0
296,6.693663737909551,44.85910555449549,22.583568037138424,45.52833374753254,0.4,50.0
297,11.277684212346788,53.36542755559248,33.11881904167369,55.60645816258114,0.4,50.0
298,12.7423594110392,64.2772580238114,3.2903221305176924,55.28525972046563,0.4,50.0
299,23.145397922732165,48.16113754009979,24.415419744902287,56.3613410688915,0.4,50.0
300,16.467378396132723,67.86385425033279,10.326500887855195,57.68440336909137,0.4,50.0
301,6.147788119746793,45.89430491867791,21.504978473539147,54.44506585174632,0.4,50.0
302,11.465577662315967,67.14295408631375,7.074437050590445,38.08301276925307,0.4,50.0
303,16.08287734984777,26.200440505934772,23.108375003121232,61.47294949239951,0.4,50.0
304,11.404822828671616,38.241142366412866,2.304294462825726,47.428998067875604,0.4,50.0
305,10.737264485577715,38.04445592844576,0.248237802166404,43.682863036289504,0.4,50.0
306,4.993744561118602,60.31410606409439,1.030910503393855,39.61591226184073,0.4,50.0
307,17.445625733321027,46.13425549978864,4.268648826843658,49.51292423378897,0.4,50.0
308,14.175980902682698,59.12793506537669,17.63880155380722,34.16382657603809,0.4,50.0
309,10.537952362563367,55.3664602474941,20.289388040834744,53.30794369973968,0.4,50.0
310,12.186415032153695,41.4020117745082,-4.366193493269957,48.22954162710832,0.4,50.0
311,13.008872697649572,47.561867028070104,31.14269903992998,31.310715955220775,0.4,50.0
312,16.891218116386526,68.19769470504501,16.381624549864377,37.80595130454047,0.4,50.0
313,14.952178899726237,36.62335503366087,11.778068676730337,40.05235093650017,0.4,50.0
314,13.016245132819519,80.32224082508479,-1.6079878098875966,40.497972862407536,0.4,50.0
315,10.906043749705884,59.754847494646036,19.35016579022505,48.33335716951858,0.4,50.0
316,10.156951822045114,43.863048289776856,6.245418108499269,39.508862585588176,0.4,50.0
317,15.079468205664654,39.2162487870038,-3.87796922791947,47.91384213107955,0.4,50.0
318,8.570532987126938,50.20709807784813,9.84846106591216,60.21717527464415,0.4,50.0
319,5.337511660812165,32.84613354758737,-10.796159851250787,46.33221246307623,0.4,50.0
320,11.650789948604146,39.4301093088994,1.7022577344413126,64.93606563622522,0.4,50.0
321,19.141767857689594,57.712606319201946,17.492503425015116,43.88788529476706,0.4,50.0
322,13.43972088524264,70.21566635918653,-5.543704130132591,71.42004978244368,0.4,50.0
323,8.689430883479377,50.24335016939678,21.66829814649772,42.69636790801828,0.4,50.0
324,13.571516620083674,29.8739832818882,-0.9148978947930271,45.02659501412027,0.4,50.0
325,14.287756030745244,38.40245703886311,4.382894905306866,62.3316533489614,0.4,50.0
326,6.175746538521526,56.77121125815953,9.443984717838662,30.288356624609637,0.4,50.0
