unit_id,CapacityRetention,AmbientHumidityBatt,ImpedanceSpectrum,CoolingPlateTemp,do_FormationCurrent
106,12.335741078371155,62.19388439582435,-2.2590855733682,41.965858845353694,0.4
107,19.378353518223378,42.64825741474096,22.36553854515396,25.406924161027604,0.4
108,9.743980919709285,44.57495551154949,10.91347919415953,71.74400247241745,0.4
109,8.570346714529027,56.2723452082073,6.6475444627154845,52.81981107157727,0.4
110,9.83276742623407,48.0709731931825,-4.668163150769809,53.635331337598956,0.4
111,15.777064685141598,43.897979460621286,-2.2525770386393447,59.66824183756085,0.4
112,4.347453172419604,67.5181353150964,6.286994179835327,52.4859438933604,0.4
113,13.369802678459878,46.2650558936304,11.961517085364665,54.642236690654244,0.4
114,4.904088498455643,44.60069710015392,-4.9345383817427155,33.44203994389334,0.4
115,9.313925800731731,42.27036205840003,-9.231851244732725,52.07505327157893,0.4
116,16.557260215783767,47.96819673173737,-2.7229566693930334,41.24610438592294,0.4
117,13.433240558487508,61.27461713710937,11.669263885000332,49.05296982043515,0.4
118,5.492589251529466,35.2718935299646,9.198426910030737,53.17061524078005,0.4
119,7.073227753395743,45.091567670828304,-0.7866167074283208,23.64511204624395,0.4
120,12.039061980176694,61.18128282231113,3.3535484203555495,47.31148024265663,0.4
121,14.564775594397355,31.424137822987984,8.306372464553316,46.90940162828987,0.4
122,9.66712977172956,42.069046221842534,6.158892354373003,41.041305898241326,0.4
123,13.770173766711368,31.088897192173896,-12.28667992883373,74.23406425951977,0.4
124,12.954052010631411,52.08853934236128,12.053369353735631,50.31407537995482,0.4
125,11.200977915656969,53.3000348508027,16.132103781459204,72.82873334184973,0.4
126,9.874381849045374,51.85051429531542,25.965366423955025,63.54816462418344,0.4
127,14.052429772556703,32.067693843714714,16.192028689079095,66.6013423047959,0.4
128,11.911321890712781,53.95099738327428,30.94053387890005,55.449861730601015,0.4
129,2.3164010644785478,55.5333324483725,16.375113130795718,28.993384167645914,0.4
130,13.129473396801487,56.84202911171804,26.623551408227996,44.34961994670491,0.4
131,13.301748109056277,36.09343182591855,-4.464276150201787,54.644598669537864,0.4
132,9.227713848458915,68.52584133480902,15.044871685378485,67.22989473149687,0.4
133,13.913069991212884,59.98078346539259,12.84414822377515,47.29332900685757,0.4
134,5.502107504470433,42.42508011129564,-14.071561761318177,54.452943086064735,0.4
135,11.91140408770379,45.94509067551209,-10.077057124092232,50.488972376798806,0.4
136,13.39847398599797,62.276040973712,19.983835996575255,58.29515974926809,0.4
137,8.103171994411218,60.07527109972134,14.06266896692378,31.98810533259335,0.4
138,2.4124850596109764,60.16346014670302,-15.37485491255351,40.10204443275535,0.4
139,12.374704439443638,61.93195506506777,21.28602772507012,42.46740034081248,0.4
140,12.567719519531382,62.07380210010364,3.054572528651839,62.51096632140531,0.4
141,13.96281459963714,40.55429721648417,-3.362500558702143,65.73617833286758,0.4
142,6.7864904528034975,53.406455799193076,28.863835288483887,54.55307347489351,0.4
143,14.24262854019715,62.27482537047733,7.202741812933163,57.86193974497028,0.4
144,16.778412878851345,42.39304485439199,21.967827970305642,43.12747832270997,0.4
145,15.003822098665573,42.35927775105195,16.55618159527963,43.830970720724345,0.4
146,16.038731775959967,49.365868356832785,15.65305946510853,53.39899200173322,0.4
147,12.863734977661126,42.45004774173651,-1.9227936762167364,51.559706247203465,0.4
148,5.663811481457223,64.72325088387271,4.460278194889572,48.26455959630018,0.4
149,19.154815689041904,65.40014581196866,4.072293253076425,56.423186045073194,0.4
150,19.404780197558896,48.77291832123075,7.068303417151339,37.22082055306757,0.4
151,18.01926236828094,27.735596240674074,-14.093467292935912,34.50696039445325,0.4
152,11.841818067132486,54.15480783354776,-4.965133269663886,58.332694369382985,0.4
153,11.124180116055417,62.80884966095447,20.18170945318474,61.39357323979339,0.4
154,15.886217911207256,66.33418903044836,3.053211860492376,29.345805154482182,0.4
155,12.864814837559463,84.24746438690332,-8.907942467612518,64.02768219359501,0.4
156,9.785599171657282,49.90960374264033,21.92403413131686,55.294066664902104,0.4
157,13.219963681891308,48.04404910720568,11.581939110016888,42.223264220203184,0.4
158,11.413964204154182,62.882378319042324,-5.8121174135802,62.531635200811095,0.4
159,21.571890532287586,46.515548719161266,11.179573160636076,48.21082584316215,0.4
160,3.292280774724552,50.885288391889475,10.93778656614408,39.651956146992475,0.4
161,13.271536695854973,64.92986730953672,11.49682153856731,42.475159633398256,0.4
162,7.787667121622914,59.18874923625037,10.738128573226371,40.25388766309551,0.4
163,13.394269823477536,58.614618352984316,14.829682031911727,48.28766140143292,0.4
164,16.771170566889015,47.033261344661796,22.338212886616112,55.752083380388896,0.4
165,13.019524112490078,52.47240498485228,21.546284035254857,63.32266590772782,0.4
166,10.481626828532011,56.529534145128125,11.432098394030715,58.86699873975734,0.4
167,14.080062696290703,66.14160582603392,1.2083623403967696,33.355024824164865,0.4
168,13.42807099696751,44.70435054991372,3.4382313616402875,28.43854817691958,0.4
169,8.999533035859312,69.35681605538923,23.092572111586097,67.14864618482669,0.4
170,10.165804535252738,56.972010528197075,-8.117706176275,49.33764527652381,0.4
171,11.25887360997011,59.95808354014463,7.567148804008629,48.14902613348303,0.4
172,14.085901450889814,28.250307261312123,13.122759355023112,38.40358990457591,0.4
173,13.384971193487962,36.87235115662804,12.978581087445393,60.40202676816177,0.4
174,7.038642051021438,51.58186075159905,11.793613933040085,68.10712924517337,0.4
175,22.86681687158878,53.52885387672158,8.553982943810768,38.96795073468407,0.4
176,7.48489905981673,59.07929695052118,2.678030015520039,55.44935988825995,0.4
177,15.187665563664906,55.436297321033834,11.847060055125185,43.44633693859067,0.4
178,13.185856427375326,13.601996561362121,1.6649446079901598,70.2318634554353,0.4
179,14.426337403375777,61.70049438282364,-8.064505079442403,58.11813155597592,0.4
180,10.225276318365186,43.18830013475221,-11.983809800962742,69.61296651092628,0.4
181,18.416892639432394,54.54715144082697,26.477821783148503,39.19856909531205,0.4
182,16.627042382048224,49.83351498856972,-4.459612219180482,44.12998018493216,0.4
183,11.689894125352392,49.94156785725306,20.664991366112762,49.59960398505769,0.4
184,10.898552385654536,36.52897312705814,25.76498146391023,49.37615695301891,0.4
185,11.998053674273196,61.398089238125664,-7.229957143811928,52.61306124687685,0.4
186,10.196943794512748,68.71971056763769,30.213491936946653,51.6798061884479,0.4
187,17.34851384466069,39.59957605589295,34.26376052412477,66.89042131727014,0.4
188,18.92511565183877,40.305239241420786,21.114447989816767,38.23195310067239,0.4
189,9.238206145733344,50.67582591913621,11.599756483448736,44.8704630543471,0.4
190,13.369097576642673,61.731352133067126,23.56533759730079,49.68264142399699,0.4
191,22.0554156640501,58.624282971808,19.478631654222056,57.09007982066306,0.4
192,18.539442942092276,52.33475972516093,22.11732307445721,40.36916749494496,0.4
193,15.503349700370102,73.91978391032669,19.727274485481345,32.37462321689637,0.4
194,6.913122655256572,39.126224172479795,-1.3195640050173854,43.90607491661913,0.4
195,3.5487315406872417,55.733358604721076,25.17204431723676,22.347344864563684,0.4
196,2.724303942516803,54.99641757572359,2.9577329804419357,51.969773866347204,0.4
197,19.927465955454544,39.671056440549314,28.988110906261518,29.48476703571843,0.4
198,11.742645538162765,71.04313675225144,9.828418824770603,58.46914804589432,0.4
199,9.644991558856548,53.27230616280718,11.178586270714248,61.814192829169976,0.4
200,13.058198378612236,26.138091346620538,2.8339524968759777,62.42500965841187,0.4
201,12.443708567358033,43.188566796729255,15.649913935020066,62.92192942427295,0.4
202,11.603391552491875,30.490205322966034,5.239214441494582,72.13550037799112,0.4
203,8.838356018738192,58.94462828825057,22.92936862923995,70.45798197669927,0.4
204,5.912971151349607,63.15950613061286,0.818454873354657,37.15561666472339,0.4
205,15.007617353114943,42.55554205975861,20.528345741701216,48.84585608200498,0.4
206,21.42475820780985,45.69881103095601,3.7282144731262514,43.113873086403274,0.4
207,11.733185497706891,32.59237585274376,8.549414199845003,41.26973663856265,0.4
208,11.796048905170647,45.89023049972489,22.931605689802137,41.04504197259526,0.4
209,7.878044245179646,58.187388234169106,40.63436438259269,82.8552230121258,0.4
210,5.817425355199326,57.77364477129309,30.538518810374224,57.44353376291157,0.4
211,14.143353213840015,41.40107509739667,1.9458716965793403,57.407342540172685,0.4
212,5.821214321881792,34.250906651891576,-6.974681131050735,44.26185952665804,0.4
213,14.273309582567864,54.54517041113235,13.70391861423373,51.587616925116734,0.4
214,11.081149479715444,55.12822970856879,9.635324795042301,47.8445051793707,0.4
215,7.638797841472834,43.724825585151144,31.88382886343659,55.0007310453709,0.4
216,7.406264321705781,29.9459231401072,21.68394082890537,71.6166308676756,0.4
217,19.928696726733534,55.942569048183,0.4698171890831073,23.530711175196338,0.4
218,13.197501346538209,64.43673195291207,13.992344037854329,34.80732353979197,0.4
219,16.44805680294453,62.488030526445826,4.750182676990635,69.14316836483711,0.4
220,9.044586465284437,43.73985232376518,17.993879058256322,35.064756690886036,0.4
221,3.439717802276359,36.79653602565468,5.143561779583683,60.75562207574026,0.4
222,17.918089083374316,51.83443492692432,-8.775178605385893,31.860808689481242,0.4
223,8.391099959223965,36.89134664160595,9.555316017378614,35.55735949352368,0.4
224,11.309953322829202,52.79989964737938,7.400979410510266,62.42223886429832,0.4
225,22.274976878132264,52.41733255118544,23.694636525262986,43.390308883279296,0.4
226,15.748330032168381,42.020732747747346,21.439534381004545,72.64763564441505,0.4
227,10.141530785017443,34.11073845147052,14.707993028536478,50.650709912352134,0.4
228,10.633700555564577,43.71525510596122,-2.05118803049775,44.10469236887607,0.4
229,7.524384837440564,55.11535809299298,28.74903004998535,68.85238296600086,0.4
230,11.735791468089749,52.23286307973371,-5.779306125857062,58.34941323438933,0.4
231,17.486328635526615,50.29324265301601,10.149072464590649,31.53940781474833,0.4
232,3.9452137696468097,46.13817274041178,28.95579835441194,60.48178130447125,0.4
233,13.739011739886047,47.51678830479391,13.9425128838065,67.6336615267341,0.4
234,9.696818438794473,51.35577760604476,19.074811180471578,24.00350816757727,0.4
235,18.94507870099015,43.747689896478086,17.953911449582765,74.77134789861874,0.4
236,14.12957997253795,52.65429268621449,15.418566141773162,84.98372488978464,0.4
237,15.847504994309537,53.32095084136277,27.36988857209151,61.07623945192984,0.4
238,14.963264293387027,45.99470881988123,12.294712338285844,47.41749526120388,0.4
239,17.37668333904501,30.66593870375953,11.582015975953357,48.571191757189574,0.4
240,17.824170215258427,46.991661400254394,12.023406079905957,66.45329110489523,0.4
241,5.8946584394364345,56.65061855399996,24.22920266040865,32.58687994018178,0.4
242,17.304162216615353,47.066544313387496,2.2938900205212516,33.60127607784216,0.4
243,15.366766400222884,59.55135191658788,12.799789323401637,48.106202534859904,0.4
244,12.17814332308031,53.04337306684072,12.386134838500144,62.49666225358069,0.4
245,13.751426199958653,28.99922776446355,10.632922451113883,50.81091849195422,0.4
246,18.33970188593072,39.438552534848085,0.1563556459092137,43.768708183488116,0.4
247,17.571457059174115,24.71151666483523,-4.454777094096695,39.085764728759834,0.4
248,7.451336449386119,40.31036810288003,2.0422215840854463,67.31055262037847,0.4
249,5.133156057920248,21.09979281614934,16.45825774729168,43.20041214653545,0.4
250,11.009019542236091,44.84994277878977,11.744143184485187,47.00356678399533,0.4
251,12.160616398829758,52.96495626918988,3.750443179604897,54.975789758939456,0.4
252,8.816148857915616,52.764206492732555,17.948497056973405,51.04311399588842,0.4
253,11.520947892744438,45.82703931469904,13.355619149033574,59.10161370492915,0.4
254,14.968481053127936,61.15617212438531,24.196830501072164,32.03804230799742,0.4
255,20.231020314600748,78.76771094656468,10.314019550503954,40.01088163468439,0.4
256,16.800756041025917,45.11305667654697,5.999166951407819,22.908518949323184,0.4
257,18.61249020847061,63.37470486005674,20.064693933088424,57.51135478582474,0.4
258,12.542427859351001,59.686815610232976,-2.4158082003875254,36.31176778349594,0.4
259,8.31762639393176,28.62305927776494,5.806957561106988,75.89834365656121,0.4
260,10.44589819982907,61.925093999412816,2.920284541610723,46.74805633435591,0.4
261,14.007568903759966,41.9337566865189,-6.398709295534857,61.19603115546595,0.4
262,8.05097209084499,37.31576314599047,-5.480425601142059,38.83774206702623,0.4
263,7.489317662832076,45.55384425223528,-5.345686364631572,47.96528557425826,0.4
264,15.228116665185405,41.62340083615295,19.33279968282514,48.88750802189221,0.4
265,9.727883779618569,64.02728809288776,15.118116592118,39.36312897727409,0.4
266,13.898934881589089,49.004697762953484,22.014197654662247,70.67856416797856,0.4
267,10.823027751696541,37.82251208353879,31.731242446139838,41.2231987467449,0.4
268,15.755848827416566,67.87530501844078,17.60379933384366,28.456211439417455,0.4
269,14.157461556344632,51.23928269756259,25.474359607770857,45.554385451101375,0.4
270,6.848127798679785,50.63455394458409,21.028597487548637,50.509010234610024,0.4
271,6.669355117235615,62.25128965672344,39.86578371088575,41.053719899669694,0.4
272,9.34635288056474,55.12056973954957,28.766818947821477,42.75290462533835,0.4
273,12.532600826495779,42.71136133195313,12.0437359229243,63.84911678067945,0.4
274,21.676074523258674,55.77771505531632,11.025374132001037,33.05248965613831,0.4
275,7.197468104503138,53.13755141903333,11.06828015722303,48.21998523554511,0.4
276,8.41924696647045,42.114778912728234,-12.176350523867043,51.62462226138547,0.4
277,20.22297295229474,42.3852864876472,4.952839242188572,53.356283704241555,0.4
278,7.1163497127695425,35.551796159991994,20.50091276559314,55.111332650153784,0.4
279,13.213123259870587,54.955086876495294,8.831401424432375,44.53543852984473,0.4
280,10.889536758120256,28.655862515115608,6.346901493135469,52.41919414608308,0.4
281,7.141473473509123,41.75101722697068,34.61724849488014,51.85817594792275,0.4
282,14.492635642847006,29.406503694436566,5.531572739002912,46.30076839799174,0.4
283,17.99067728939963,52.157144763857055,-5.415057913657622,65.76433349053342,0.4
284,13.54124620652631,60.91864379914993,11.098221468085155,56.36132572097674,0.4
285,14.057703564475572,40.99614046162161,15.908715803581835,45.49835441196066,0.4
286,2.2319396545229733,41.41790849548368,18.041572771756012,56.518811544759224,0.4
287,13.899583169859465,46.178878836166724,33.847290361198404,69.65197647837769,0.4
288,6.413658014037562,45.848201841004375,4.938314947057913,63.16394270671195,0.4
289,13.66127631397301,51.442610147568935,6.3909423920658455,57.17038230805363,0.4
290,21.327720025524826,50.605284292398046,-0.18875803245515854,62.390848566376,0.4
291,15.096941368853287,46.50800479210319,12.292674991121086,41.56969278004219,0.4
292,16.34494819329808,42.12155672873557,16.289958143492438,42.77510554077159,0.4
293,14.543234591649014,62.220787000508096,17.35002490478273,38.27517794657445,0.4
294,4.704004587768409,41.02829251100958,14.344181584885842,39.71450515796399,0.4
295,13.515856318085824,47.68421901148927,26.327639953793476,49.93712568494293,0.4
296,6.905550398806481,38.061245961412574,19.413775938412094,55.06102627714855,0.4
297,16.043230378846772,44.98145014871414,2.4675096508693484,54.95739867132626,0.4
298,17.357991456255533,33.990518377508195,13.769999674835177,38.05473781394331,0.4
299,8.08824815911477,72.07304351200283,4.572192244030452,39.964621680755954,0.4
300,6.145391463133233,51.11746852329014,30.770796337435982,43.92583311775228,0.4
301,8.841995014556716,50.06746110218336,-15.518648602656075,36.03373113003731,0.4
302,10.945590633611904,46.591149040485455,0.5110671535634808,69.24067779817156,0.4
303,7.1916482177571535,40.2129245106227,-8.932076902702018,47.24785209940641,0.4
304,2.99005904722063,53.63074878894695,3.1194782362361186,57.02540780364646,0.4
305,12.929625736159151,19.660380424519047,9.060724730201981,39.73537702150248,0.4
306,9.816885626080479,59.018695282815294,25.095081613968667,39.23868114013893,0.4
307,11.862628302522253,72.06348455717614,21.97278604389289,62.8360676780777,0.4
308,14.960400082545412,52.168490584195006,-8.616902676421686,47.211851047524576,0.4
309,9.67256965391484,45.53026616539292,-0.5860023807179253,71.04140850285998,0.4
310,14.870015171905626,57.917338046903524,19.314576667990032,45.57608063030284,0.4
311,9.552666353615077,49.04328651754086,13.410936472358479,26.131747212585513,0.4
312,11.644915151614006,58.763405531823096,16.536166338886346,50.332905564380304,0.4
313,15.817192876178021,40.14765047724915,9.207469325566283,42.42536151389292,0.4
314,3.9830852748783236,56.28331531762601,19.59494706920009,65.26591660160197,0.4
315,9.675832131025105,41.046916133639336,1.9627095781534551,13.966740964430523,0.4
316,10.83310748326017,54.26433256387453,0.5608785831003136,40.01354842630826,0.4
317,18.83314246405087,43.280034500557704,18.6527615211128,63.21955592142483,0.4
318,5.7514323734131825,41.0724982135776,12.014508994007754,23.33353371574219,0.4
319,11.052739324133174,46.79261210798613,24.923437940267817,31.381951090069567,0.4
320,12.640658525106637,66.92041855126594,12.335394012892234,50.527516616107846,0.4
321,13.215258280920905,45.666393782102645,21.343152208722834,69.96538932969577,0.4
322,8.780646158758872,55.464879427911065,14.371721524949237,59.57015115195307,0.4
323,15.355175848636154,69.23241499272936,19.998572337319303,44.73822777514896,0.4
324,15.954245243830936,59.42959408929461,29.04903793218168,52.113451825853154,0.4
325,14.218468005394355,14.517991460415395,27.157108094140785,59.10356988210122,0.4
326,5.400961254442933,35.97833980678668,0.5258341796028958,41.112008527349424,0.4
327,20.53178248609251,63.35821178137263,10.50288382649452,59.84284688331296,0.4
328,10.04338078297986,28.726197554412504,18.053541289327942,56.93077578087193,0.4
329,4.6316279998328325,36.65990917922813,-8.233887906324478,40.363183753376994,0.4
330,2.208146083711514,65.51416486113422,-1.5311429874764553,68.50211015556457,0.4
331,13.574271948108422,59.28388708416648,4.058303577603391,69.50846553716815,0.4
332,13.552199583586702,53.743447548250664,21.930719313049725,25.658365044936737,0.4
333,6.348572477565991,49.7474528945965,11.80769600206099,55.65808824436777,0.4
334,22.66315311322152,61.653405325913326,-18.253028526986657,43.93493169694988,0.4
335,4.534456741517762,56.22654498306182,12.305196817529,51.196993851760574,0.4
336,6.8808843158391895,57.97460195134517,4.833981505766536,35.457943534845036,0.4
337,12.482270429535586,45.71573361410208,11.107332823364018,37.74294477364824,0.4
338,15.778040225950928,56.8857700092335,35.009136598199895,50.085579557247655,0.4
339,13.777669231111117,54.81314081872114,14.219758894427335,47.98638843571173,0.4
340,4.312632290639942,44.870128237766124,6.64690637444115,77.80325407888444,0.4
341,12.16910918117966,38.34373100773047,2.65002623003702,44.54935280482966,0.4
342,15.066144589800993,55.72131759890554,29.068373811414997,82.66279805380928,0.4
343,9.266970646563912,35.21833750320367,-3.2426522332187986,51.79022562000039,0.4
344,8.78350425467103,69.05488309933392,3.5529532169586977,41.723883130821484,0.4
345,13.000414654900489,59.726108821642136,0.4356092728554728,53.15012035751909,0.4
346,3.71468288336556,75.88615009087275,15.2500897006924,32.15208004341203,0.4
347,9.440225719328675,50.05562705243599,9.678550075994732,42.48589882894625,0.4
348,16.992465883145545,77.16620217900956,11.785193513263595,58.44100742327321,0.4
349,6.317871034897369,36.925328868638275,15.927029214685199,46.16668144033914,0.4
350,3.4027474221087552,36.84432925072942,0.34910274171096844,29.324459339225875,0.4
351,13.922134058808492,50.2221749211295,8.758235538793727,56.55606250319921,0.4
352,8.285207842153444,65.9721453343346,-4.11521458237258,44.71762734643262,0.4
353,13.800156896599196,60.54754920743494,15.87714901794449,40.447665358507095,0.4
354,12.772270726158366,49.90122275862361,8.756824267927048,43.4305939120091,0.4
355,6.0129393607397486,51.58079724145267,-1.5732061121337217,43.857632921859434,0.4
356,10.714291526618918,66.29120736902324,8.441874866975557,51.0407363489265,0.4
357,15.343734209190844,65.35614556727666,18.503912385063664,63.02677895731651,0.4
358,19.23575919099639,47.482785305529035,23.965634557868825,37.75011268249885,0.4
359,9.990573024190393,64.4074730645287,11.429086520861327,66.61658904878374,0.4
360,16.18246777404236,44.93850553493088,8.79340685468817,46.48199706644763,0.4
361,-2.220674178130767,57.79588349437189,2.92398051434434,70.05728799680945,0.4
