unit_id,CapacityRetention,AmbientHumidityBatt,ImpedanceSpectrum,CoolingPlateTemp,do_ElectrolyteAdditive,do_FormationCurrent
134,12.151569918058557,65.68502364091812,8.681176821171,53.971911765962325,25.0,0.0
135,12.452239970571753,54.26174051269623,6.990705123413124,31.09177059874107,25.0,0.0
136,22.803223405836604,56.51811550049807,-2.045458288222715,68.94472666250732,25.0,0.0
137,12.648403707196222,59.646946012166225,21.647410986523404,53.80438370503511,25.0,0.0
138,19.93979373897113,22.941274869539757,7.228953774362083,50.06099863642275,25.0,0.0
139,1.3949431416532514,61.77688428471033,10.006384861914807,65.96234348142258,25.0,0.0
140,5.690427971641096,55.81146429802766,4.211289520429802,30.582563539910193,25.0,0.0
141,13.153250685467807,44.73326167677588,11.164854224172288,51.76769965879507,25.0,0.0
142,17.07305344471209,29.01428717467074,18.735056743026306,67.93832401506924,25.0,0.0
143,8.57511106355086,44.98708966977997,-1.6351740971921984,53.930051058750514,25.0,0.0
144,5.656891666723749,67.22507859986706,-0.07747845412795229,48.60642147962711,25.0,0.0
145,11.864504240125418,38.45320028657572,9.427645915241465,33.27997635818311,25.0,0.0
146,15.505741522687945,55.86236702394217,41.15929694721224,52.70708744884405,25.0,0.0
147,24.129170160651036,45.19121499102716,5.591479025178559,61.776259722011034,25.0,0.0
148,23.691535130387514,56.79997781128236,28.66050890869011,53.10424101475918,25.0,0.0
149,19.762662926485586,57.04811821411275,5.95638445735443,52.799945892187,25.0,0.0
150,14.463797747341419,43.99287886568462,-4.148721444611093,39.628796215496706,25.0,0.0
151,12.171654706175426,40.88767922859261,13.081873143283676,57.09682551346554,25.0,0.0
152,7.307160458872199,39.54297463662212,7.8497010142539825,41.89292014937268,25.0,0.0
153,11.972733246077444,65.82037445187964,3.905743833940539,63.81366439916235,25.0,0.0
154,13.526636304899721,37.929861587026245,1.6981936715485109,50.59604015436521,25.0,0.0
155,13.118592570265472,48.19455969278765,18.24568826673633,72.13281291371624,25.0,0.0
156,15.292558575156132,16.205953735281582,10.109087713834214,63.348602480337675,25.0,0.0
157,3.723162567385633,37.99892672109642,8.958631660494316,54.56312968658422,25.0,0.0
158,6.17032235207234,52.864366642706194,-25.355256487869887,47.49352822538874,25.0,0.0
159,17.100501400840734,49.66369255858249,20.43052593631412,61.004067326801426,25.0,0.0
160,12.666163124260173,49.3614092487785,1.4644079195310251,42.12241031134997,25.0,0.0
161,8.78157491405066,49.30195985950633,14.008254902320498,58.064064419764904,25.0,0.0
162,14.115306527383456,28.693912423750497,17.275327133132,53.9348391024496,25.0,0.0
163,15.41579123846072,69.40893247863583,0.3009907864977226,35.83963538170528,25.0,0.0
164,7.662112516579494,46.344866884044805,8.471711557632133,27.29531936687197,25.0,0.0
165,14.541212275960525,63.2429908748413,23.412318886091676,48.029143849937626,25.0,0.0
166,12.662255108333012,33.35767006009022,3.467822005770806,63.35589782509366,25.0,0.0
167,7.861599910806923,33.24300506364367,35.743555637945796,48.01110319636438,25.0,0.0
168,13.586663730527457,56.47679086205596,0.47816378624752076,55.54645599171632,25.0,0.0
169,10.285162958356171,82.08879993678374,23.10031073581947,41.091884697446986,25.0,0.0
170,4.481651971667366,36.790049240784526,22.998153502839337,57.233240945526276,25.0,0.0
171,14.776054394804355,63.52807886993379,2.982970313932852,47.578696335113484,25.0,0.0
172,12.270884431566278,56.59418791984232,18.82923617541941,60.62421328214462,25.0,0.0
173,16.026287624798975,46.59828354167872,23.112598388151643,42.41927667269654,25.0,0.0
174,11.200377805124411,30.307481299740594,16.778683193240543,39.67455053985779,25.0,0.0
175,12.228659631588162,64.79196025636854,-2.0735275194210274,55.833743986576124,25.0,0.0
176,20.740892549068604,60.55587874832549,-2.3306553311075984,60.16375702114183,25.0,0.0
177,9.33286289572893,30.375587774521012,-5.185459830325787,47.54227954953918,25.0,0.0
178,13.449556795641247,56.946756417853585,10.778904873604251,48.860819688967645,25.0,0.0
179,8.778399705408075,37.08248547921739,11.47269244349057,70.25668049723362,25.0,0.0
180,15.641948258620905,38.967208203577435,-5.513062429111558,52.10580162613027,25.0,0.0
181,11.579436420588767,36.37157237599358,13.235094464003218,46.18584903777821,25.0,0.0
182,9.85337248520344,52.62426907452656,1.0434656315026682,46.278833101228855,25.0,0.0
183,12.970143206541431,24.463181379807722,1.6791990424682464,21.606488653211674,25.0,0.0
184,1.5932203626276369,52.75083587879588,15.016255478830676,50.733712695702515,25.0,0.0
185,13.525199960067496,43.8841875007346,19.92254246666561,50.38337263899599,25.0,0.0
186,17.689850974380406,53.2879496627897,-6.073987310861217,65.98442724768069,25.0,0.0
187,10.220134377897798,53.999901314785895,2.934952860788967,56.79404854816125,25.0,0.0
188,17.56815717584489,53.26543021398864,11.216190435710725,50.44209961579574,25.0,0.0
189,12.479833235817939,55.78788029216783,12.210325371592969,56.83308379147261,25.0,0.0
190,5.5660013772701085,62.217830899448714,-3.4133785647385935,59.6574411926009,25.0,0.0
191,13.15910953199582,64.68397611253027,13.288837480050393,64.14028252931455,25.0,0.0
192,13.197665271471404,69.3351507690521,15.360208842495453,49.217553919095295,25.0,0.0
193,5.106986954737918,32.170457610297646,14.097444828284754,44.400608046779574,25.0,0.0
194,18.422714831586372,61.40138837145892,20.47998104337921,16.49450016143669,25.0,0.0
195,15.510756413757317,50.62951412216928,-11.281124193844589,63.18190883652306,25.0,0.0
196,13.35920430992612,44.6726130798039,4.973056749882239,58.91253978723789,25.0,0.0
197,8.906624795954503,35.141688805147275,18.72804144624064,61.43980408330282,25.0,0.0
198,13.0825693819373,70.34672894765545,20.323702106509856,43.382623216377716,25.0,0.0
199,6.655267529142919,46.48354059165423,-14.372274082451597,68.91453102192538,25.0,0.0
200,9.624878639465175,39.77277305514609,-7.333723482074571,49.85260554095187,25.0,0.0
201,12.09916799225963,63.27317130776129,3.5928222906011493,64.6771799426792,25.0,0.0
202,5.345541431009256,44.21192379924936,12.288222846619565,40.272663702116645,25.0,0.0
203,20.44345857626164,49.31689215210213,8.517975841265429,69.46848328933449,25.0,0.0
204,10.18283864165536,55.266674313249794,-2.7459501651404388,59.17042662925293,25.0,0.0
205,18.601817806799808,59.90149882064088,29.289860830434108,48.89545592339194,25.0,0.0
206,15.768319979245916,53.599443377410395,10.040813552956692,37.02671648978154,25.0,0.0
207,9.620291765451839,55.29936048697752,-16.258173796419698,30.834084379231136,25.0,0.0
208,13.69376707402441,50.911522023715385,0.5261785898034148,41.195507007380606,25.0,0.0
209,13.248240111466075,18.67627230397284,-5.110363326572255,61.77088109196633,25.0,0.0
210,13.272011150356462,42.9045912869851,-4.849652513156228,62.45159466908965,25.0,0.0
211,10.966029092768563,44.31751517810044,9.314872459343706,24.90094153940277,25.0,0.0
212,4.72231902840713,65.84643821895844,16.135627459449196,43.43842360100875,25.0,0.0
213,5.372446024784555,50.9737699147948,22.833876911771398,59.817171585483884,25.0,0.0
214,15.388120664775126,44.53253498662144,5.646622079794076,65.6014970844499,25.0,0.0
215,13.959185124557298,53.69409510027389,16.316209166504827,51.28603665385524,25.0,0.0
216,15.047549034350961,43.99181895416952,4.674636056402322,47.46530438568405,25.0,0.0
217,10.67652602760777,49.220759147679516,12.522686700930956,50.3637033784116,25.0,0.0
218,12.40191277159203,44.8296588130284,33.53211652139643,47.73962681824549,25.0,0.0
219,6.855776195085584,48.82802698102147,8.700211931474547,72.95433761005533,25.0,0.0
220,10.342262204967522,44.32309252329179,-2.3748877614366144,42.089908945867634,25.0,0.0
221,8.3650640836734,53.55264210752238,5.208444906505782,51.96488823735197,25.0,0.0
222,14.690908765808661,50.36986464053601,-4.4981714595122,75.30052109460455,25.0,0.0
223,14.458285016702662,31.72142286177936,-4.4735080238830935,56.29015243467295,25.0,0.0
224,12.362080847460918,57.15661591507684,-6.272950246729167,26.71338352792157,25.0,0.0
225,12.08576788209313,49.235903410738416,18.574375174644256,52.892338300031334,25.0,0.0
226,12.429016253342589,38.69079252506693,12.818837466333362,51.66226727847859,25.0,0.0
227,8.931341580088954,37.76485805070462,21.203613965402482,21.591804775097653,25.0,0.0
228,8.25380186510143,64.31479304146879,9.295457647534208,42.919482722801575,25.0,0.0
229,15.953417119863843,73.54631813249775,-10.274882610028083,77.41779222516621,25.0,0.0
230,12.15708434507183,32.15090389961463,4.416854566496145,56.29912544740385,25.0,0.0
231,5.944343629435636,56.17050174004256,-1.8318750949169509,57.87877466656185,25.0,0.0
232,16.413381839953622,45.30796338843169,6.6814709849775005,71.24214698115574,25.0,0.0
233,7.889391204907462,43.03059820013202,-0.25289248297468525,56.74199275176404,25.0,0.0
234,11.297008475638641,43.9788215790741,-2.0846849991154244,58.393343220768415,25.0,0.0
235,13.284620308090643,31.69195778536467,7.086490301635587,64.79305101032759,25.0,0.0
236,4.1737126545346275,40.4053269009055,20.212562627347246,55.53210515056625,25.0,0.0
237,11.15164458495705,52.92870954857374,6.517374241182267,49.2705410139454,25.0,0.0
238,15.434442730504143,66.06605811343039,4.146577107913522,52.0903122528362,25.0,0.0
239,12.138665869263832,64.53840015673006,25.285712421099866,66.7781850859231,25.0,0.0
240,7.7077616454178095,46.63334045317462,6.573190332875735,76.57265975383874,25.0,0.0
241,11.565364263652718,33.83028489190526,17.041118164253813,53.879283044583026,25.0,0.0
242,13.123047143458134,63.84465855649225,-13.444652734010036,42.660678678122956,25.0,0.0
243,9.448228603528383,34.82113745626689,13.683876577097486,55.95059551367699,25.0,0.0
244,15.059522955616412,43.27774271279034,6.859544301847594,55.41310821798075,25.0,0.0
245,12.195621912877403,66.88144251007863,28.79199043964283,48.37847761429405,25.0,0.0
246,14.029233003327656,56.871556671238565,10.188510410590618,22.557088270550356,25.0,0.0
247,19.6042710016502,70.82754988782033,7.899292264069478,63.97305995036328,25.0,0.0
248,3.1173194089396024,58.72381932458034,0.8605266691938542,50.37005980084137,25.0,0.0
249,12.459818256138364,63.948504797083736,-3.419759498393418,47.17904284105707,25.0,0.0
250,9.973244385184106,36.36964531508138,0.18939744668251635,46.056809370489205,25.0,0.0
251,14.70638918623343,42.70104438402216,2.893563684774409,62.6926782511403,25.0,0.0
252,13.3746607106471,65.23421702073452,-2.7891268377841243,62.86451063099662,25.0,0.0
253,14.103706547987235,45.42360677635492,13.945804342683513,40.20344454620068,25.0,0.0
254,12.150118342549368,48.99191433801875,27.1726187608255,43.82990879939914,25.0,0.0
255,17.194501930962666,50.62722836422273,-1.4364503591512996,47.81174892077389,25.0,0.0
256,16.775038778388645,56.658474519731165,11.983609568662398,53.68019214922989,25.0,0.0
257,16.679869545285996,34.49636347698734,9.39492138725311,52.02320112081013,25.0,0.0
258,10.622837095767807,58.1184756599163,12.108750617058094,71.63456623736711,25.0,0.0
259,11.05553979454457,33.03922353600098,13.041578531041152,39.325655173974525,25.0,0.0
260,12.118322747025847,79.26629350088825,22.59837165576664,51.377252433522955,25.0,0.0
261,11.373971438908207,44.55686935123045,-12.920245934585422,56.951768627574864,25.0,0.0
262,9.151652589070588,42.578873989235056,9.245466582723797,45.35181651695987,25.0,0.0
263,10.387465828471957,58.359240657246886,8.143915739692682,64.37434247754436,25.0,0.0
264,12.599045076144613,28.836425275231555,-0.4924146034471786,51.49557798216551,25.0,0.0
265,19.984609949012995,44.43123994770775,25.16352811119324,62.292249340517515,25.0,0.0
266,14.60520810657017,41.317995713240144,22.498214418291084,38.24015513041437,25.0,0.0
267,6.978743526091707,29.295145245729962,24.932486574847275,60.423211232005926,25.0,0.0
268,12.938604999382921,26.789972082636528,19.495265770479204,89.46654532824863,25.0,0.0
269,18.342341287614346,41.61159660452495,17.399082423650874,74.70121673221774,25.0,0.0
270,3.5517315602937733,59.469237762598446,-9.048123363262627,55.941136142442495,25.0,0.0
271,17.652222008892952,52.67886033476945,21.3259378145111,58.819078523996716,25.0,0.0
272,3.554134793481259,44.14008127836313,16.133666771498216,56.74400478594745,25.0,0.0
273,7.269685644360532,58.319828883660776,6.9611140872935735,54.44757168112609,25.0,0.0
274,14.408623473907447,66.51857483229922,-6.586415635979993,58.43908353822671,25.0,0.0
275,24.433475003395916,47.12226560953566,18.38651033587085,29.95284671714365,25.0,0.0
276,7.621394884295057,38.87168139527843,-4.05204825585389,54.89707205480806,25.0,0.0
277,12.272568934724552,63.75520829024833,-18.2358394957634,45.73350815757261,25.0,0.0
278,21.75657910109436,51.172744914325676,29.98884261534006,23.73699904813594,25.0,0.0
279,8.759189901629345,71.92791466807661,-3.757395399609228,58.49144509700015,25.0,0.0
280,21.195926694308667,40.54436469403781,2.4324876041706034,59.27117239684876,25.0,0.0
281,12.52915862350728,59.98388693572751,24.932332575263707,39.00770255859163,25.0,0.0
282,13.911620949215958,43.88237845953398,22.45215564390108,58.615048119315674,25.0,0.0
283,9.626061477247164,41.752385207266684,12.308807727786098,37.78084109617271,25.0,0.0
284,14.317739824124784,33.229794990003235,17.98293206689853,51.913085423757295,25.0,0.0
285,6.177245320051691,51.83610455943698,-4.046733197172406,32.700728332953716,25.0,0.0
286,11.345695026924158,31.744075645874233,11.405633511663595,46.62396565080793,25.0,0.0
287,6.075648013873797,49.161284563429604,15.444942136645293,32.16227989809974,25.0,0.0
288,15.584187231506181,64.40503917951594,20.714877625877588,54.49293891243938,25.0,0.0
289,14.030858273026137,36.37531664776358,16.17120728373078,70.50700464047775,25.0,0.0
290,9.058598508134544,56.79970947160242,21.97380590119402,40.39977359380126,25.0,0.0
291,8.616368516593536,55.5187191783207,18.31301226477515,69.9513861325588,25.0,0.0
292,18.27742587472081,53.088801543554126,3.9472296104976605,46.68103912765151,25.0,0.0
293,10.089514055150204,30.784975578420056,16.75669439822882,63.565979823328014,25.0,0.0
294,17.47750600756927,35.6855401829194,9.290747641297042,37.22252241528134,25.0,0.0
295,0.5280468383595078,49.70997921154484,21.842949715906023,50.9683095482676,25.0,0.0
296,11.365283290472979,43.8638924101005,26.064793731235984,48.887150499193915,25.0,0.0
297,9.541848573639342,58.5515329094265,32.07163932404316,42.5783852111686,25.0,0.0
298,12.522012958665067,43.33956552285515,-2.305426878472286,63.18778239535243,25.0,0.0
299,9.90099567694353,62.54983902071281,10.924018525571546,60.5508228782213,25.0,0.0
300,11.524647486276438,56.17640529641314,6.593025315737169,52.9907580500521,25.0,0.0
301,6.4148129604481,41.75791493616057,-17.006800114542095,60.846540626637854,25.0,0.0
302,14.795883184157606,32.25070006976984,4.556352605037637,37.43882838315006,25.0,0.0
303,16.143827790557562,51.294182838263445,16.514634125800363,50.514041541731665,25.0,0.0
304,12.593119712079135,42.34445589459977,11.235245937491777,53.2358520953587,25.0,0.0
305,11.130183025308895,59.94567078033582,6.482074566375086,49.05272963616432,25.0,0.0
306,14.52566350860042,36.408046951923,20.344931658666702,58.789513467482784,25.0,0.0
307,15.45114676453263,32.523692045769245,4.276570409171539,45.49573851855348,25.0,0.0
308,11.63603507383376,44.74645947895358,-0.021933896775539807,51.4653738444025,25.0,0.0
309,16.831665309395838,38.89904721914491,22.304789484026827,48.903354142296,25.0,0.0
310,10.303045961352938,37.37578758024251,43.8996718657022,74.22026690753961,25.0,0.0
311,13.596321032783692,57.993303973991914,-8.37052267589744,63.5838880846984,25.0,0.0
312,16.579648153400825,50.751423073466434,18.498472521216353,59.398546392305356,25.0,0.0
313,8.978481583579727,71.27126263903217,5.068321867535839,61.816749229433015,25.0,0.0
314,14.518278380884807,51.59916073889794,21.14964065533699,56.5334790945976,25.0,0.0
315,11.81252548404045,61.199078219874814,13.12113381652987,26.20186860522496,25.0,0.0
316,7.9744118523616985,54.97861090285382,22.61082605482212,49.93157804620236,25.0,0.0
317,6.660978454043932,51.429907080762874,14.244983914939803,60.57117603798445,25.0,0.0
318,19.92237844176239,42.89724644321191,16.10611256306791,56.11390050088324,25.0,0.0
319,7.505126734001751,48.039556630157925,22.9436971231959,54.44706428968431,25.0,0.0
320,17.636185726275794,53.10045688868862,-0.2639692199127932,63.67059685483889,25.0,0.0
321,12.88899516349263,45.84124885078455,0.39695383443997656,58.837633935447045,25.0,0.0
322,19.123290850358444,42.901546986690136,0.2017431693311682,69.14233549012086,25.0,0.0
323,21.374612496169448,44.745417469904,32.40349912189062,52.149808654040854,25.0,0.0
324,8.760620698337863,65.71796859541024,5.558503884200532,44.677973662121566,25.0,0.0
325,13.323968463515579,53.31686576479316,24.516448978872,55.692785268453015,25.0,0.0
326,8.609673922822397,35.01511903161589,30.885470767599273,47.486288045454586,25.0,0.0
