unit_id,CapacityRetention,CoulombicEfficiency,do_CoatingThickness
215,27.257693491469336,10.183600043802466,2.0
216,29.068607259840512,9.292862958964962,2.0
217,21.317514047796063,9.809937434122883,2.0
218,23.27733327119219,9.151908294796192,2.0
219,15.576291092467894,9.071651039758512,2.0
220,18.92820270830263,9.776695183290286,2.0
221,21.651195236029707,8.680317722734646,2.0
222,26.0804708222155,9.001712016375851,2.0
223,18.02624784789266,9.197150048559845,2.0
224,25.849873353400614,9.141843144603815,2.0
225,25.419146169450222,9.602336630665746,2.0
226,19.884492358749974,9.252981184608586,2.0
227,22.04214637135442,9.357336844024722,2.0
228,26.48815190926915,9.15098823427967,2.0
229,25.20868525229919,8.722926382459894,2.0
230,20.31715035095328,9.307153963625845,2.0
231,25.25099858281416,10.417936436433681,2.0
232,22.540761602317854,9.079928803168743,2.0
233,25.66701492166886,9.80580261479345,2.0
234,25.374635135578956,9.878677760611815,2.0
235,19.187189122148023,8.911066332790785,2.0
236,26.14531804997948,9.12392823115899,2.0
237,24.944269654528846,9.894647315812156,2.0
238,25.13786679257639,8.325207505241801,2.0
239,19.728808423908156,9.822318882749103,2.0
240,28.268758590732514,9.352722676312393,2.0
241,18.53882618481818,9.321964785615592,2.0
242,21.539109445580547,9.710919493516379,2.0
243,16.521297237933815,9.37618574475731,2.0
244,20.361704010450246,9.783460795487557,2.0
245,23.697637858497476,9.211116870795637,2.0
246,26.59300222883524,9.599132101137757,2.0
247,26.603396383199918,9.174762812977425,2.0
248,30.078023311355896,9.099975891461163,2.0
249,23.300382017986397,9.913205747529553,2.0
250,22.17346853820944,9.489033289577595,2.0
251,19.54994104174252,9.870913871789961,2.0
252,23.548736195586205,9.496838068461976,2.0
253,27.60325121144262,9.613250165140323,2.0
254,22.04398264916992,9.627989327054896,2.0
255,22.819371435948725,9.625493849958831,2.0
256,29.67562753546757,8.98064706530135,2.0
257,24.548894888428705,8.813222253098955,2.0
258,22.237173748717368,10.012378244948145,2.0
259,27.312081746276046,9.886675216952465,2.0
260,16.36590984542366,9.235761585595107,2.0
261,21.191175045495804,9.70234600665707,2.0
262,17.787749497409756,9.1576824894777,2.0
263,26.19222105190072,8.415397774454712,2.0
264,23.150380126891537,9.485619661357857,2.0
265,23.700967981104693,9.378144853609054,2.0
266,23.445965760920632,8.692737108472214,2.0
267,24.249705067985023,10.170312958359629,2.0
268,21.87944053905251,9.88558256742498,2.0
269,22.315793100571582,9.555835216157792,2.0
270,18.53238090991193,9.774357324959208,2.0
271,15.52903279633411,10.059888728041548,2.0
272,21.766321564525963,9.64516563879059,2.0
273,23.96503016806565,9.512418336469022,2.0
274,23.751233183757282,10.07719108889414,2.0
275,29.977826130882356,9.525676074079568,2.0
276,19.462344188320007,9.365948213899681,2.0
277,22.40777792361465,9.484554565600515,2.0
278,14.180073571080074,8.748699124389484,2.0
279,21.070118183630807,9.805656465824166,2.0
280,16.602549680309792,10.194668022559288,2.0
281,30.496751030244717,9.433271733632441,2.0
282,23.514158665357623,9.228636759166454,2.0
283,16.744816900474902,8.966470375641398,2.0
284,30.52513121397485,10.452724650981866,2.0
285,18.271058080649592,9.763203579195034,2.0
286,26.188828867061403,9.06368802291184,2.0
287,21.383953120043422,10.25012333538233,2.0
288,18.158463932704556,9.3215159738922,2.0
289,15.41674302659641,9.771239299241769,2.0
290,19.478069973388212,9.812640205816155,2.0
291,16.992294118285617,9.22293971232518,2.0
292,21.726160485662017,10.057515164218138,2.0
293,24.986908950043592,9.147205377935107,2.0
294,20.113420341296045,9.09850989449203,2.0
295,18.9369857819037,9.028446023653913,2.0
296,19.74455461503001,9.249673934248497,2.0
297,18.68760590410142,9.253660182845616,2.0
298,16.97960488249589,8.850553074317379,2.0
299,22.47564695969453,8.73418010378414,2.0
300,20.824704665033398,9.325720250126723,2.0
301,23.153302387890417,9.435682849953261,2.0
302,19.398029007984462,9.272549198542992,2.0
303,22.727259947897124,9.9974199093463,2.0
304,19.331306715298908,9.217004146885401,2.0
305,23.018279093448356,9.382983173127975,2.0
306,17.84506216625387,9.590550116338823,2.0
307,20.47879104390283,9.03050410724807,2.0
308,27.970258786203416,8.948107141711086,2.0
309,20.903500923933493,10.588320058175912,2.0
310,28.610896466194845,9.59039804228376,2.0
311,22.316785335499553,9.516478279329116,2.0
312,24.594358753194125,10.74597981657719,2.0
313,28.08809674579306,8.43787652735452,2.0
314,15.593885740869444,9.0929337285914,2.0
315,24.981906197067794,8.313836972264461,2.0
316,23.057357102964975,9.522529296457433,2.0
317,22.755988341840283,9.092617374665805,2.0
318,20.0165504085977,9.07444499217506,2.0
319,23.530065891328345,9.274054056515295,2.0
320,19.39800253381246,8.816486456592102,2.0
321,22.47550314059977,8.956307535152106,2.0
322,22.671381800638255,9.787491242689876,2.0
323,23.98022330599357,8.107121817483977,2.0
324,21.590776358333486,9.549999745271654,2.0
325,25.907337462770304,8.417074177051642,2.0
326,23.40769459382079,9.99415471662088,2.0
327,26.400182900245117,9.967084731989777,2.0
328,25.3003642540785,9.362899512304088,2.0
329,26.930907184787426,9.709141124607342,2.0
330,25.94588997482457,10.644270546968865,2.0
331,22.123825907238714,9.980057667328856,2.0
332,17.272153450240275,9.578484127789281,2.0
333,21.559351025131647,9.042357885938342,2.0
334,16.306185630468775,9.281057890285329,2.0
335,20.657011957779304,9.065703089884082,2.0
336,17.23018621650152,8.591345813248259,2.0
337,23.15965397609814,9.766772693778062,2.0
338,19.99250334868613,9.416599599233892,2.0
339,29.012528652177615,9.923588805350304,2.0
340,20.781607645982582,9.762193605348209,2.0
341,29.17111182125927,8.624367274089327,2.0
342,16.161104046668317,9.269357301745686,2.0
343,23.958921404006105,10.216994585695213,2.0
344,28.04154901986515,9.470286184963527,2.0
345,24.482788461438506,9.280281226490736,2.0
346,21.190846611568713,9.670933415667646,2.0
347,22.401350073398717,9.781714492121456,2.0
348,21.431370716036728,9.69723802614291,2.0
349,24.97886091993269,9.046295078897405,2.0
350,30.07838916228079,9.113385170544069,2.0
351,22.275576529411218,9.001333442956096,2.0
352,24.775879591023134,9.885916690295522,2.0
353,26.601292071689258,9.292249506369306,2.0
354,22.722210184186814,10.005714946817141,2.0
355,25.968366072762542,9.191591709192355,2.0
356,17.53145313461525,9.287415881069673,2.0
357,19.371881536035982,8.954860145667705,2.0
358,23.483774019686443,8.549230569973425,2.0
359,28.75707421142119,8.818411819966569,2.0
360,22.48186340080863,8.900577013227313,2.0
361,23.01163748463362,9.236614453672267,2.0
362,28.21430946132331,9.061818237200159,2.0
363,27.058931720160604,9.474853421018867,2.0
364,29.438589316370862,9.13707904619719,2.0
365,20.68670023116227,10.28724302686061,2.0
366,25.08263275998089,9.779884797791343,2.0
367,18.111607117803647,8.976770138244515,2.0
368,26.61617217832954,8.986924043140695,2.0
369,18.354220093336405,9.808217783793937,2.0
370,24.680477052370616,9.439710641219431,2.0
371,19.822909776816108,9.53555355848906,2.0
372,24.418707509465413,10.151985517562295,2.0
373,24.77848382523934,9.314475943207883,2.0
374,27.191543423471146,9.70066864950501,2.0
375,22.019318257813374,9.240718231761932,2.0
376,26.9102884009381,8.705442926528198,2.0
377,28.927960743823967,9.06724133703135,2.0
378,22.26975770347897,9.708812965660348,2.0
379,24.896136323662684,9.831086690366552,2.0
380,23.6960959905203,9.86603926273042,2.0
381,20.81036543561548,10.388432753884777,2.0
382,17.262542877677788,9.393980530930731,2.0
383,21.91630255930881,10.138581750637634,2.0
384,24.784050994172354,9.837280260925391,2.0
385,23.940575862872933,9.274893837796812,2.0
386,31.617075651539338,10.196419091295189,2.0
387,26.795758545168272,9.067040675274514,2.0
388,16.064218401699904,8.954856782782201,2.0
389,20.315339949260856,8.379032507384126,2.0
390,18.35062938574168,9.270887452154184,2.0
391,24.99854350720088,8.74985065169387,2.0
392,26.332220699727102,9.97090027289943,2.0
393,22.3241120776602,9.728219745383585,2.0
394,19.836580370816712,10.168439892265875,2.0
395,18.648648599421342,9.0284028147886,2.0
396,25.74632342738364,9.081105643181484,2.0
397,17.6493915829857,9.20714842504347,2.0
398,18.603101811318464,9.087858151258636,2.0
399,23.211942940578343,9.444992984094732,2.0
