unit_id,CapacityRetention,CoulombicEfficiency,ChargeRate
204,27.79950561662742,8.767620387040637,53.892876391056674
205,20.33544962789903,9.321639659027747,42.600601778488354
206,23.183577572083156,8.313363749916476,35.16844070672203
207,28.535338868203212,9.858236268257938,42.6081306273218
208,23.712096551749042,8.559922937771791,45.34582975217262
209,21.254467103462797,9.779216050959622,47.911469434701786
210,19.848350611981587,9.054671975159089,49.72461829726017
211,26.565927646114574,9.045319344424554,35.94282204316433
212,25.167986075610557,9.194547822615839,27.844055805441883
213,28.163871541037743,9.367357471923375,34.025237346457715
214,19.4939680233363,9.011415861243243,49.13752896473144
215,25.170290373446115,9.285926362371757,48.569408800915866
216,22.270900990033603,11.014773252954052,49.35738518215941
217,25.900778157333374,10.31149282740865,28.99252055285704
218,21.06536788493714,8.847882957129395,45.15517827216729
219,20.751206377353686,8.8405805985486,37.57932637014537
220,17.54229815884312,10.303251880179221,29.012563812931642
221,24.792675005484508,8.884209586397048,39.59068985517767
222,23.46908924178142,8.61543037849928,29.45368129603228
223,25.038101632561162,8.569298521876684,21.544868234970487
224,30.221903700461773,8.927738319028764,22.915324490947718
225,21.768592941292745,8.985593828804765,50.31056910841385
226,15.92705953727257,8.440138241454115,20.701615839580988
227,19.68408820413329,9.72693869605825,43.79586578845404
228,23.76750041696908,10.023397929220137,30.394917193645284
229,24.132339429091047,9.522511703620014,36.68010126887266
230,23.0763387218646,9.292650757332835,36.11308399270752
231,16.18452081805833,8.501780955131409,35.64829105415603
232,23.131634607338036,9.594737057762167,38.97439526814016
233,26.615430617057385,9.069587676734278,36.42924646450593
234,26.577104979162968,9.854521371991822,64.67532853292224
235,21.94411104138868,9.735420777586413,29.70356072908871
236,18.476422373317487,9.590396435686912,36.33282869866258
237,16.50636101008569,9.451364561127138,49.017048291097815
238,23.055369221467746,9.396675815384059,35.361103076025046
239,22.821545139258546,10.034541410842024,32.819988113244094
240,13.231826911266722,9.626935306670047,39.25839770742889
241,24.219542950311016,9.834647625532973,21.564709797278606
242,22.856563446207637,9.254779494029604,44.90703709877196
243,25.702142496620553,9.136472409121087,37.91953360820369
244,27.2439071140643,9.240098712611658,52.554943577941906
245,22.424105031529113,8.900164275118346,39.4600009216354
246,23.16201886170917,9.431976700955357,29.53608017985549
247,22.617116803088145,9.469324101983979,53.19933279446618
248,21.752336710697367,9.166848384800641,27.982557013600097
249,24.65051828530968,9.320793603958471,22.578243247834436
250,23.280725468352657,8.80539633609693,52.11211164219067
251,16.20799565643368,10.136686916358839,43.83388875957376
252,27.446307537904016,9.501189868047504,35.31077403684316
253,20.78305254526282,9.356627174270562,39.40990246673313
254,22.749524249437382,9.885129140532454,27.04017578277858
255,19.57205781199135,8.659141249629402,60.091883776844
256,20.76304427887601,10.123992348845187,68.1824373335249
257,19.850816013992176,9.954909696946526,49.25810949282414
258,22.15039939206791,9.75284895219106,44.83617124243705
259,24.918264441620277,10.46332238343171,41.76857713677833
260,20.57508498231711,10.494229904769039,39.736973546359046
261,16.70248044515674,9.712759283213654,45.085944080879756
262,22.698225115172974,9.303868672417304,33.866270989300716
263,20.84859648872866,10.301972926070802,41.67931240919883
264,26.56212600958373,9.43361159071419,27.552031624772784
265,17.644443337462892,10.01163852176958,66.61396707202093
266,27.427084717654473,9.252533935370742,47.82602339862473
267,30.807673775162414,10.230457999743654,38.489843314819666
268,22.127323693955567,9.897904904669105,45.8797053431036
269,15.370986912228314,9.885409973979462,27.65553315997282
270,20.46833644290629,8.930133675322656,23.508231601492273
271,25.50017387447464,9.519223605914078,23.261237073099785
272,26.638436720158893,9.938304515121176,7.231362866482726
273,27.065078960654322,8.929620743607144,30.443918922438634
274,23.433843810186588,9.12522741399593,31.967424219302405
275,19.26268320081005,9.340510455806605,35.212018241081104
276,22.018648660357876,9.544146757705446,34.880808270677775
277,29.873735045679833,11.213349304818118,66.75567217714537
278,26.91451830224233,9.887412985081061,24.10432628881186
279,27.466779975368308,9.512599653332716,54.612598375583914
280,29.10155937368983,12.06640203526648,57.41435770422251
281,17.182532079691335,9.001231933756747,23.803554812257136
282,20.237094632552363,9.709524538637803,59.51377436628238
283,22.637920038233933,10.024984667199725,44.96772521275549
284,20.330641177336233,8.622016260277187,26.46269276382107
285,18.854194636263394,8.191641072775347,44.39918641497496
286,19.739039768771686,9.051865571428733,41.75300594045788
287,21.903150283815176,9.11232652960328,53.2266629546325
288,20.589392086641244,9.978956457095828,42.144191517379504
289,21.237202721752762,9.521389417417812,47.16852675742744
290,28.88504140164988,9.818735823364865,45.563775528752906
291,29.10994501468572,10.050101209326941,41.53619951757261
292,28.47313741739221,9.219168964552118,35.35214529205144
293,21.629953830512676,8.73269491531735,8.733231884701684
294,22.912694665077726,8.872672554303994,29.581542501294535
295,31.808268157293924,9.975900502253953,61.24100945127494
296,31.205122532567806,9.530907855547342,43.04570978787927
297,21.667066011922433,8.760761586301262,41.44786873728572
298,18.796002405643552,9.27696132079671,45.39148702599212
299,27.215133038175875,9.849513992096632,46.77257192473908
300,21.206319725164548,9.456443818929227,42.087120721940444
301,22.269096841302584,9.36602417708181,43.76172981406403
302,26.711400320407154,10.057539997283946,46.89437677685919
303,23.7080546225055,9.041272573073464,43.40920740041558
304,23.988523106948783,8.859007404060836,43.41356506096001
305,27.671419501397473,9.387507617049383,43.78456207109018
306,22.397733459956275,10.202131390645198,48.0932867682965
307,23.105550967933073,9.565874750555016,51.98335355508427
308,19.687967820302326,9.676706368479348,39.05398066264525
309,20.738008298513158,10.347023315239307,66.56895012636681
310,20.813588990248167,9.3490886009589,44.91087273071595
311,22.45236334401531,9.758806358381936,44.33896705575017
312,26.868731425822922,9.978057121127247,41.80801421895607
313,26.441382667209663,10.918621947544047,44.13865518764354
314,21.975341055730205,9.36729257331677,36.28874401033409
315,21.44738779930211,9.289708255392272,37.33983676326076
316,29.822501004379845,9.808558117674329,49.82538785713511
317,18.31997422365476,8.14784258994286,27.230603962921577
318,30.536382883463943,9.166995923744437,37.59822732793233
319,20.840048785756096,11.233256299180375,53.43221847564991
320,26.612329927657864,9.517265104184602,47.80361456378583
321,23.089589785117838,10.214872736014687,47.767128510007545
322,26.548752428957393,9.246348432348556,23.688291733121982
323,27.481803274422468,9.09386899327969,36.439491769552085
324,20.445781163046316,10.11559379820863,49.726975016097306
325,30.85868418998927,9.084539947526187,33.4591896636567
326,28.320739092751374,9.552798096091417,78.35242406168771
327,24.461086719719216,9.295413202218024,27.17603596991098
328,25.009135944800185,9.608509963187734,24.009164893996463
329,28.076499747740492,9.778297299855815,28.687189258989658
330,20.134805912801646,9.18480808935175,21.97972559618837
331,23.008303218166017,9.44884979669094,22.007503240328894
332,16.795459734666952,9.268608146614548,50.989568580690396
333,19.432806996346596,10.124045106857661,13.71556782773617
334,17.788305871056853,9.54445892853273,35.428967219249174
335,19.845932675218293,10.28977420460516,52.14246392213853
336,26.461302702508263,8.956463734978701,33.305635242407334
337,20.611555492373018,9.971273842729712,47.98599261763179
338,26.819897785197536,9.130846973769986,28.75997421092864
339,22.336184703138294,8.499512110768006,39.8660606346895
340,16.94012509936114,9.717892379724612,41.608239804035335
341,21.47751235276287,9.699765231798445,48.13009113975193
342,17.521044066891605,9.738966085490905,31.42423041801517
343,20.10499907009647,8.931624982732165,47.612085248572804
344,27.26218302643569,9.88437282878733,49.93698010422674
345,25.320825575660713,9.426676381097728,84.01210144977262
346,16.679920948659277,9.29271340204383,36.625244617171205
347,21.492297419083155,9.015193195585885,42.11227004614459
348,23.685928381524867,9.868206023825923,61.712916328899034
349,29.469383259613323,9.625950634836014,33.06003710348953
350,23.611061964984877,9.900721449132405,53.061379116421094
351,22.873369852412065,9.368003670647001,23.489742852594414
352,18.078449005439218,9.75630640225096,46.776321872449905
353,27.091902132842247,8.996642150889551,27.52849994334927
354,24.70817295679359,10.258075408424999,52.77172642983631
355,15.06578345768757,9.41323892489771,58.0711172138116
356,18.08854700564454,9.665073898374327,42.722466124787374
357,15.472669889805939,9.149355027744294,26.73665726192349
358,22.42211575314961,9.981241451940422,25.787385476086747
359,26.911123613440832,8.922918254744136,47.600112155324965
360,20.495089291005797,9.189420126594491,39.724664561726826
361,25.115522582783104,9.588345828430167,72.65116820885362
362,22.60839260030849,8.919398979535945,40.73743256181471
363,20.44523434548418,8.806290478580857,39.684473234910236
364,23.924297349882565,8.815969446008136,53.88398314062818
365,21.28087828631479,9.417099197556958,34.12250604726884
366,20.468142720430986,8.601421729232204,37.6824295833498
367,18.250869512973807,10.803095316528223,49.45630854603872
368,20.9263092646878,9.005523306612853,42.54022587253737
369,24.48267655732274,9.45892285138273,52.85492987864046
370,20.59834852208923,9.054264359415795,44.666463123824954
371,16.836323063346544,10.079848550995122,54.08900002828002
372,19.013110103951735,9.779664503824801,27.554504639571352
373,23.521975356910144,9.497094858719207,30.24522539156021
374,22.06050974429212,10.218653174988233,37.812049108043645
375,28.239894671001085,10.46700975559337,53.29212384620629
376,22.920955203067994,9.917121916987115,45.6484996887418
377,20.58577897073277,10.099561765821234,54.680137064765844
378,28.60850621251,9.0106798014774,38.56996847544317
379,22.39153900406386,9.248178697265704,36.36597914002487
380,19.978685257529033,8.626796505765988,59.580270284229655
381,25.90434051089297,8.905237770857957,29.79455335172465
382,24.489370128050602,10.089239182723217,44.7977111073852
383,20.495566464131894,9.873917353633589,59.26295861073154
384,18.670297309291644,9.574308277437375,26.783702340513045
385,19.420545060926692,9.244721459368398,39.65291108809996
386,23.405164205275582,9.754370951261093,17.01771347258933
387,23.38694823114658,9.861803738164596,20.773543572429606
388,20.38526906609445,9.762403851817332,41.73969658786661
389,19.57628370089542,9.020716107232477,18.602468577616616
390,17.90088145059293,9.836634615100227,39.4446241047372
391,24.1847624409942,10.227221685048308,34.90033021867502
392,18.04739237583894,10.497862930443507,52.643335858254936
393,23.41770815843074,9.522905978646529,25.766169542845606
394,26.75143655529365,9.093777847591165,46.427248974626195
395,27.72153918746061,10.175388223442019,53.50934355922652
396,21.616513262937893,8.726753070230988,53.39264086147014
397,22.492368108325294,9.344057132564116,64.33394685981256
398,26.058108148318535,10.341528203980301,38.85109566000217
399,22.68666193229413,9.967370164172728,48.694117339394076
