unit_id,CapacityRetention,CoulombicEfficiency,AmbientHumidityBatt,do_DryRoomControl
54,19.920532001173264,6.279450008905448,36.01304941546318,25.0
55,-9.944788507734273,51.02954224615878,29.980798924804446,25.0
56,11.420594472374635,28.169704894622626,50.44951606189538,25.0
57,17.36944346978929,4.717399290022943,62.90638626673078,25.0
58,24.778914971025213,12.742772515993526,24.804975287695676,25.0
59,13.064288007351205,10.412699773500975,56.44339591000547,25.0
60,19.683764056030764,13.30071851009249,46.95450688791388,25.0
61,21.95822101682705,12.887016101267404,38.62432834932649,25.0
62,11.334210304933343,20.583183368109957,39.349349440683746,25.0
63,20.397223507235104,17.264071999373485,30.946733147099803,25.0
64,21.24188502659325,7.891337450331865,50.538454360549295,25.0
65,22.7712156097924,3.0203904062452276,32.51651985507879,25.0
66,12.754851078437737,18.260742265173477,58.51826686970048,25.0
67,26.938222173329212,13.672536170172966,44.438317633509094,25.0
68,16.043264971458758,6.57017495504109,49.059492967966804,25.0
69,23.130624469830273,10.82581912741672,62.02719796242534,25.0
70,16.97959495307969,24.37735641570967,45.41551284669658,25.0
71,17.106271652207024,2.53083765876723,41.069204026611395,25.0
72,22.02749192644081,-0.6263460304104278,57.454019218487666,25.0
73,16.09228725733919,17.849121607564644,31.974510841472625,25.0
74,21.42352306276957,10.605212881284732,42.27991852338969,25.0
75,22.50504034543008,11.547540411070756,59.06614364191338,25.0
76,25.94434026721347,19.160948937932528,50.261764210271785,25.0
77,12.178731859005612,0.8444087156443185,47.36170422057076,25.0
78,14.930822526890868,39.13273531299055,51.66111359642144,25.0
79,13.529715174500291,-0.31778357197002194,45.97421130751974,25.0
80,16.416547600267887,12.550715796393284,66.99268161547718,25.0
81,8.653461158526216,21.88112396886602,45.33146481367534,25.0
82,15.051953459326544,8.432684515206399,75.25045190496382,25.0
83,23.473760912550883,12.60885065755491,44.731655524138745,25.0
84,20.133873655030502,17.232656279364903,51.52428196286626,25.0
85,20.621280165640087,18.664576454903,33.371057552163705,25.0
86,15.768940780816987,11.346266904691594,61.63930237369255,25.0
87,21.5627498180054,10.87809351046268,44.92621376699425,25.0
88,16.28636344206701,9.646597625078954,40.81883436735331,25.0
89,19.568575827298375,7.010728447530093,46.968187645661644,25.0
90,17.180690071149233,18.348144439456995,46.462342231924154,25.0
91,20.919179340893983,10.84614187347809,66.54246999189614,25.0
92,25.316847656803333,16.138539578255827,58.280354301145586,25.0
93,13.84527795794646,4.664924039557868,54.146127067894966,25.0
94,23.811302097376004,3.8212882663749728,58.483908558321126,25.0
95,12.845615692104701,3.3453262828279122,53.97723569114441,25.0
96,15.202135535810942,18.63305057374135,44.7621555730956,25.0
97,13.938145992605598,12.720927195505917,59.998728837162766,25.0
98,17.00381108902075,5.134963078303126,47.73590792384999,25.0
99,20.67438053727357,14.974133349855824,51.75647986874905,25.0
100,10.35358355525375,23.907187528861503,30.848990900688314,25.0
101,11.513556056485406,23.276569374379818,51.75100295806534,25.0
102,24.1685300287043,11.55949545144718,66.27064190476982,25.0
103,24.17365219600309,1.4689784353909552,62.80268424855876,25.0
104,20.43946355779822,37.697621983324545,44.527439977528836,25.0
105,14.529211315133793,11.327931650244686,48.06605556384968,25.0
106,19.87445816746614,16.651807965308983,38.49607398070218,25.0
107,21.87861310430101,17.73542829458983,69.34072874444435,25.0
108,17.434604057730994,5.773660278151374,48.49395612910594,25.0
109,16.03442141759379,17.71458817527555,61.527966805371335,25.0
110,17.84354828200979,5.096851810182594,68.70233485435223,25.0
111,22.97487955357395,11.2557365782764,47.62789325884886,25.0
112,12.062595254342751,18.003906669705234,64.16289831132606,25.0
113,20.8633832173328,15.195437862771767,41.69504827544271,25.0
114,12.75875469855842,9.142613604163888,28.774026005444252,25.0
115,15.418264426849612,0.026278324974372325,41.09964524532425,25.0
116,24.433490154385307,10.277576355638631,57.974654413152706,25.0
117,20.9852700769717,11.353896959289008,36.480050668900866,25.0
118,13.126509558050891,20.37447808242718,56.606936732315106,25.0
119,15.614728272718752,12.500466105847844,52.31716906412457,25.0
120,19.749135498250087,13.52545985262017,71.0459225583855,25.0
121,21.85606023043956,6.143389831031615,35.82500806071339,25.0
122,17.717169554600865,14.363337813860765,61.930947111863325,25.0
123,21.452049880545665,15.425734737930082,44.78074371240189,25.0
124,13.06389677620942,11.972133097993533,45.75807750009604,25.0
125,18.859640247550917,21.20216941054887,34.51538682478935,25.0
126,16.898273193340227,20.865396245627274,54.85581035199084,25.0
127,20.81772942838792,18.108476834268895,38.936795866657405,25.0
128,17.05548103825302,11.250997746268396,63.129078919289434,25.0
129,-6.231607064509895,18.925980656108543,56.48569588941523,25.0
130,21.360949000206915,5.492316991541169,46.981149563644884,25.0
131,19.585349305419264,6.231813041839798,38.12084981046909,25.0
132,17.035830899828934,15.420994164305904,36.87786368895022,25.0
133,21.18730441906566,24.15236327439937,40.098739925555265,25.0
134,12.399084998574192,17.06419850172721,52.7244090393917,25.0
135,19.99400279157524,10.488556178234875,60.33498786804983,25.0
136,21.228001006337383,0.04450893364052355,38.60423880412431,25.0
137,15.798983856077857,27.007451473537024,42.9158622321847,25.0
138,8.533763278444505,1.7938060063720815,44.07874695935926,25.0
139,20.588631106170354,7.782592966956464,54.748004887992415,25.0
140,20.2034154163821,5.148496931504311,73.88919146339002,25.0
141,12.938221664021539,27.942869558959437,22.489968281108514,25.0
142,14.291117426874184,10.792214632838478,59.43967665783763,25.0
143,21.75747535016091,8.942222135406794,54.84125947245112,25.0
144,24.524758633051718,10.371817850797308,73.5827102627253,25.0
145,10.60813302393045,22.30956383110577,55.61987625989119,25.0
146,23.638590142228804,17.79554960518269,44.08460109497395,25.0
147,19.60884310945678,-2.184661996012828,64.47135287752764,25.0
148,12.607931300661186,11.553795720829756,43.67568571008606,25.0
149,27.086342506000342,0.5320407752333978,52.560378458404415,25.0
150,26.757250474401946,-7.160525291414462,48.424284605430366,25.0
151,25.47939493414291,4.789195215046627,63.0818759667075,25.0
152,18.82369319977904,0.5568057525927301,46.0328979591973,25.0
153,19.514429468997644,13.611192972010128,60.113635810262366,25.0
154,23.3095227177814,4.366794464450125,62.38495055098177,25.0
155,19.269853020725158,12.246872766682557,62.497430535921325,25.0
156,17.517061951320585,12.392077239137159,70.76305511557428,25.0
157,13.960207209965109,13.759374723510602,36.96680267699757,25.0
158,19.450423669712468,17.852137568502574,41.778316471182585,25.0
159,29.44104835281126,3.4484416059935734,42.78998107080274,25.0
160,11.243460571368477,10.110289079053183,67.7591568240562,25.0
161,20.686948758254168,5.915759941663822,42.080366361170306,25.0
162,16.427586206490496,8.960584863621014,39.750163102461734,25.0
163,14.179724343872724,12.554810097673222,46.22043028811848,25.0
164,24.883798321973064,5.688275795305872,67.8412149422132,25.0
165,21.114348503699215,7.990187173347255,64.88781838238013,25.0
166,17.548781442932913,10.511595619807489,64.3882376566299,25.0
167,22.153040447445946,17.061956637588118,62.959637759737404,25.0
168,21.25952108930349,10.645282937752134,64.07888479681151,25.0
169,14.946201414616194,3.0872718043047698,82.02844097488216,25.0
170,18.036702558675007,25.449888653649438,50.03163198822755,25.0
171,19.317250077407117,9.75976937704286,50.79241660539557,25.0
172,21.769480784499468,10.092230095596008,47.805452939179624,25.0
173,20.288704777287208,5.588007960869043,47.632915732836615,25.0
174,4.825868928970251,23.27263770849373,55.84896561408348,25.0
175,22.656550168013183,18.98684152076147,50.513236814798844,25.0
176,14.945994065787081,16.186556223185654,62.927969307791024,25.0
177,22.858970539849587,15.721488491188458,56.331465535386954,25.0
178,20.569093395927926,-10.72224344461814,73.41316298152896,25.0
179,21.613554937393296,23.67405022220248,37.69373658211965,25.0
180,18.234891931996522,-4.447216778873386,46.12784422579073,25.0
181,25.685994797198703,-6.100314524143574,56.89676428000159,25.0
182,17.827643084376504,19.26611342409657,65.31117460622855,25.0
183,18.475803644437512,7.517432095894666,41.73073869555194,25.0
184,17.930344931683198,4.983326415793735,52.56072318250266,25.0
185,19.011508381868442,21.091777022584246,62.88806433266052,25.0
186,17.8261677010165,7.2379058813991435,59.75334107641495,25.0
187,25.006016949352098,11.218555817399894,58.13427711938728,25.0
188,27.64379005062288,14.589648016517547,67.51564285378394,25.0
189,16.36220553086755,18.88230572565443,46.1465298129591,25.0
190,21.04732525165074,9.882729712697579,52.898306588263885,25.0
191,29.66176182458085,12.755424716252588,45.127388542553014,25.0
192,26.461351279836624,16.51664908832676,59.56091802794861,25.0
193,22.615041301344164,14.718224848014438,53.820785001102195,25.0
194,13.39709497949998,-3.358606889413002,62.58505883349349,25.0
195,-15.87272461496909,34.71812908925637,57.75028301378305,25.0
196,10.482764360841806,1.6211116918882507,39.32645293552368,25.0
197,27.104411690548957,14.57076402631937,44.08816272715629,25.0
198,19.31009459381429,15.482847100275835,52.80343370401185,25.0
199,16.735854410962673,22.542214214469524,25.766484959262943,25.0
200,20.96526014573358,6.120884479869844,61.808414154700586,25.0
201,20.25774461011228,17.23644527422347,65.10398287801134,25.0
202,19.011384969478097,-6.319142435449937,18.640170650300576,25.0
203,16.861242455620122,11.94671659001432,66.16590716313026,25.0
204,14.007590392894564,10.712041464615567,33.84914877647331,25.0
205,21.90997436207285,21.874386185349465,66.9058600624088,25.0
206,29.119498048361077,9.359080696749965,45.36197493651112,25.0
207,8.140651792194577,4.758647706046332,41.31090759226795,25.0
208,18.882916861215417,3.7203053319478263,44.124013822896345,25.0
209,15.444575060996668,21.486557103822427,50.147634320075426,25.0
210,13.809357417017697,11.860553406495821,47.66503183552063,25.0
211,21.695451641300203,11.465722686344742,26.735146714598955,25.0
212,13.505290024045214,3.4427817833898144,67.90950010413589,25.0
213,20.602750921655083,10.270527952902285,40.106288779918486,25.0
214,19.1485973639025,12.158397223923982,51.15935721498933,25.0
215,15.515680051364086,12.121336770047547,51.87828045776261,25.0
216,8.359442714604203,15.401280368080007,70.81925502189756,25.0
217,28.022810962578074,13.47286646486724,38.17978737464321,25.0
218,12.328666515630962,12.8271596780974,52.34705371939992,25.0
219,24.193612563117153,7.870556919427895,34.083128414667335,25.0
220,16.836337043196462,12.517990688213409,58.234660386932156,25.0
221,10.711160618504689,18.707886146233374,48.632423981790936,25.0
222,25.402157093251752,12.8821752023137,33.31725376279434,25.0
223,15.371987603089888,10.013604827562869,49.68157788741142,25.0
224,18.491340108522692,3.220161943442764,60.662085059620125,25.0
225,28.147068590016026,30.789517362522506,74.65342463948603,25.0
226,-2.0039375690080057,23.49467236739044,55.31718250404556,25.0
227,18.197248816347575,22.944737623665667,46.50964237109313,25.0
228,15.971362195202932,23.94534116295912,68.7221307311516,25.0
229,12.504665941992133,10.039904591995118,29.14158344970122,25.0
230,10.633032645972229,4.8951698917029525,37.660457056312396,25.0
231,25.051965591566862,16.06172019642108,67.62740628165888,25.0
232,12.194675046407703,8.175877455716819,77.44928558527496,25.0
233,21.670190017035303,8.341328820403877,44.81783768383809,25.0
234,16.98258636103995,11.08535708159837,66.13089835444931,25.0
235,27.265880190915837,-1.971954313836184,52.31300167594689,25.0
236,22.206459719173115,14.22711152001521,62.58327526887122,25.0
237,20.459231246836413,15.80258797847417,39.78700148294662,25.0
238,22.58086320062386,0.09471976844089802,39.65330200712045,25.0
239,25.136149649770744,12.728166352090266,46.00959691230427,25.0
240,25.09432743089887,15.04707162293628,32.69963129404989,25.0
241,13.26039249862944,-4.91041066315247,52.23622454928111,25.0
242,24.555796532351646,9.106608844282356,38.71048655262633,25.0
243,23.185491870305185,0.4731532812571242,55.986070323984805,25.0
244,19.3512770917378,11.998978038518498,36.72535597482493,25.0
245,21.271426362222755,0.6539803927305243,53.49426143408365,25.0
246,25.30472470619375,6.453955054141015,41.122195565817535,25.0
247,25.36574501685097,-1.7820334708610286,35.749456846906064,25.0
248,14.175350458719329,9.512633949800815,53.37159168194039,25.0
249,8.484834871259006,17.177854194560563,66.08613075179828,25.0
250,18.89593621187561,8.812554700430418,48.04839608857746,25.0
251,19.67083997075867,22.43569279092754,67.90512028215578,25.0
252,15.57961222434626,12.930775817092659,55.38687901509715,25.0
253,19.316791331589215,16.194224329472704,39.045477835972115,25.0
254,7.1755354312016015,24.051483992274456,58.802760042293485,25.0
255,27.849030386515587,22.47606172956694,48.54108739420755,25.0
256,4.138268423831927,48.88489793561232,52.678954608652376,25.0
257,14.720559996986225,24.58717163250676,53.05510389673173,25.0
258,2.1914511474279075,28.337314511598343,47.67643159968478,25.0
259,15.316317616495262,11.802604050073091,51.033406419804024,25.0
260,18.53893024246148,5.252905543171626,50.194411582506696,25.0
261,21.798843202090797,7.045400147767753,53.324696303474,25.0
262,15.42553475116001,-0.33367396279302675,60.0893662090276,25.0
263,15.553209532498848,9.317620661549226,37.614959436178395,25.0
264,22.721891392949672,4.505640910087863,58.259755914928036,25.0
265,15.889893962837451,2.2362710275446336,32.6976407682221,25.0
266,21.888874261957746,5.457267051792396,68.61306700677369,25.0
267,18.609487281142894,12.27322596753353,64.84252622164097,25.0
268,23.971873070696596,14.687986340377583,41.07486513917301,25.0
269,21.948140946267262,27.71806988118696,62.65736649474751,25.0
270,15.05119397312812,-0.8324567483010572,47.77153536665661,25.0
271,11.91948621384702,10.190633401786622,55.728628773775306,25.0
272,15.567138940805716,13.358627429158371,55.299263679375755,25.0
273,19.74064169595703,7.236820095065456,58.616730661585805,25.0
274,29.330241912459943,7.103054594453186,51.18256165837617,25.0
275,12.688305256327133,6.419625021620958,40.8939592713584,25.0
276,14.078713658439524,8.996729385317845,36.5164335671419,25.0
277,16.986994843703293,13.821925672000749,40.4040996044887,25.0
278,-14.50493139889412,37.79021692152805,50.44546991357736,25.0
279,20.441887759676842,6.752930366079729,36.65994917545061,25.0
280,14.662204660584713,14.462862322396754,64.58140393786218,25.0
281,14.889960479536265,13.795186652016447,53.60236316142688,25.0
282,22.752437211982837,2.070976547669221,63.627231522009694,25.0
283,25.795839318835437,5.840952644646892,43.423463339596125,25.0
284,16.541618347624443,13.453356807422951,79.44713205933539,25.0
285,21.417560499063274,5.331633033752062,54.058720618009154,25.0
286,9.028132292042132,-1.5295664392796393,34.968017227281365,25.0
287,-0.6917203745854565,36.21622774365901,33.73338448115591,25.0
288,0.42520806136218425,12.276117317556789,49.85902758830507,25.0
289,15.474751163905887,-0.5861652700816684,49.58199544125367,25.0
290,28.894784920504904,3.847089107614244,44.915077283136156,25.0
291,21.82010462125426,17.359774834602433,42.24600101978967,25.0
292,23.969429889027236,13.28674507929714,50.55244548450519,25.0
293,8.406056856929146,30.55765408045192,33.57454001023907,25.0
294,10.994425543845548,9.968487147662694,41.28804280004663,25.0
295,20.86728647844406,13.959287602194287,67.21763452638606,25.0
296,12.587732793634817,6.233211492627529,60.7893197817496,25.0
297,23.939995252679502,9.9665700721084,12.627617729978198,25.0
298,22.24729064508435,20.84275725854582,62.66388880088304,25.0
299,14.372148552530327,20.05786888974,50.946990469983085,25.0
300,12.174054694775442,8.767513482880114,48.2522498784402,25.0
301,16.757153010331567,13.1636585366304,37.58364656501845,25.0
302,15.887768471631952,17.33963094570457,46.72141144486735,25.0
303,12.007649887605494,17.326611692858577,65.755132934021,25.0
304,11.50879986191348,2.5831790879262906,41.57429979223429,25.0
305,16.18728415447104,3.871638837016116,36.597972945063766,25.0
306,17.251721760889637,10.610995856109621,76.89011482074905,25.0
307,18.71754318264471,13.964009794585294,55.532313886119105,25.0
308,23.05195128884091,26.22105358380704,26.784597897118232,25.0
309,12.025231118856835,-0.2621638048639561,46.24199756245312,25.0
310,22.12042318777239,17.087791815430776,70.95482604562564,25.0
311,16.67616732813928,9.901549330509924,63.69185562755956,25.0
312,19.07164761513762,21.264176660011678,48.861502664733344,25.0
313,23.77256074623122,21.694657243054507,46.921116974068035,25.0
314,11.652873976321143,11.705005832183566,47.98757707602964,25.0
315,17.554107952018267,-16.90930817530387,24.74944802697796,25.0
316,18.753110704136994,-0.16245742267357777,44.60105885710088,25.0
317,26.43254156679557,11.562200789108907,54.53014948040616,25.0
318,13.61348191004784,11.936460809602435,44.48879691971321,25.0
319,19.141122734424133,-9.194309382261324,50.62712627974033,25.0
320,18.98690610498345,22.531945764468183,48.47662326568079,25.0
321,21.189884423177176,9.665141803940614,44.44474912878256,25.0
322,15.60748258956933,19.243816640660107,46.233370518249615,25.0
323,23.460185038589287,19.992094670251063,40.97905670913452,25.0
324,23.184705241760255,10.04115185359108,68.37402913935098,25.0
325,21.781333005968683,5.585118131403028,61.97974359551118,25.0
326,13.253106301546389,-6.274834790600973,44.95688333452601,25.0
327,27.580144549024276,20.81023589587309,58.45536933087575,25.0
328,16.233869035296763,-15.284457383608675,56.19003503096471,25.0
329,11.273823000965201,27.48994743615405,41.66467060148273,25.0
330,9.257447391111699,5.136978454525599,35.606733155784354,25.0
331,19.25830624124007,8.534385377048846,44.429118078879966,25.0
332,21.776257326051642,2.6444007415815127,45.900110352748484,25.0
333,13.60722463118913,12.248721284140247,45.25912137864331,25.0
334,30.24702364767301,3.0046802940339,11.351915681025716,25.0
335,11.801278798926692,-4.831781072942013,67.89510603891598,25.0
336,14.798840138868977,6.782779726852529,46.12233457970417,25.0
337,17.434939508015223,11.94095907885996,46.352912249630144,25.0
338,23.70508296336597,15.275607068693724,38.617289041184776,25.0
339,22.103020581722912,25.978206707273092,42.77752891546959,25.0
340,11.798143775627722,19.29170549059073,47.03214923934556,25.0
341,19.690164074375044,6.56663531023856,38.08161521410555,25.0
342,23.018100553984013,0.5785314205554091,45.77303504249508,25.0
343,-7.541748452096414,14.485757944485758,67.41580837391774,25.0
344,11.7076901680899,8.682386296269318,74.41176261870945,25.0
345,21.270845511292887,30.362693340947292,48.09809690059167,25.0
346,10.09912155801332,10.871623200723013,65.65035562667968,25.0
347,11.881373911493938,30.623691613208596,35.813246937307994,25.0
348,22.853646619380086,12.078508618916828,54.501253438504015,25.0
349,13.996709661185859,0.6029912291123782,43.775638409937535,25.0
350,10.247089797075626,7.638728689106323,50.66590639689899,25.0
351,20.49322018370749,5.418302247958454,66.89542823492106,25.0
352,15.970362605743803,11.094511114521126,61.468275026047145,25.0
353,18.23680962785125,20.85224406172502,62.684636509402324,25.0
354,20.593636435423715,4.449118387431162,51.355060917970626,25.0
355,14.019005222214801,-5.404948897021367,41.2963807226873,25.0
356,13.671989214796827,14.3024058537669,51.582970375936455,25.0
357,23.671640569064635,10.743314843140496,49.414424179288844,25.0
358,27.086017006134785,7.932590723965765,25.93418718870405,25.0
359,17.926446065206775,5.977994925183468,52.9460542440173,25.0
360,25.302395262056105,21.973741254426212,55.34086230891409,25.0
361,5.152300701262022,-11.139004936962817,15.083644873499985,25.0
362,7.9185905222245205,14.736560562860227,44.29757256461154,25.0
363,22.362959455742242,1.2776181527222459,66.01349994211147,25.0
364,16.454046306771122,12.16192523854463,26.1061523168874,25.0
365,14.392659895222014,3.3927803287906597,48.15733781694215,25.0
366,20.629707990894016,15.0449745906347,62.13874967922102,25.0
367,21.399911092554106,-2.145453936817308,39.72585023938954,25.0
368,21.897214249829272,6.459593505778934,63.341547425394566,25.0
369,24.882563046002456,6.2795229111190745,44.42392200147512,25.0
370,16.087653591962887,14.011453744211343,37.61883708934265,25.0
371,-6.543594474184431,9.245509801810595,42.52426429026996,25.0
372,17.011112950962133,20.079795123835652,52.934519250925966,25.0
373,8.338428671855713,17.405081371541165,36.7948299097299,25.0
374,18.189662456306593,6.821420864360887,41.35501913016922,25.0
375,19.936002086538338,26.156581812354244,38.901677343755374,25.0
376,16.087667986461508,15.334409253306568,26.761574845201185,25.0
377,4.883073875765925,27.045779450612685,61.394296055344185,25.0
378,19.32776165972657,11.71057148655654,45.68176669453684,25.0
379,21.230818225344674,13.894497831569922,64.2723727055892,25.0
380,21.700938758767737,4.832192741993595,40.44925587109977,25.0
381,20.398111106293797,9.711886483665117,62.99147654584552,25.0
382,23.63746946887176,3.832561355665767,45.21506118144758,25.0
383,21.82597155180322,4.613004550784091,55.63737414752702,25.0
384,23.076322268244688,12.970411843081912,52.88378717588249,25.0
385,25.758869804780783,9.914496969315076,38.90686545128012,25.0
386,19.82850632533245,10.646004849500981,30.482319118572164,25.0
387,17.569891508844396,15.27775171888466,50.57902589876485,25.0
388,17.624580668130076,14.413032453973912,62.39160229803195,25.0
389,8.733023377058576,26.788185422768315,43.08111395895422,25.0
390,16.038940789472512,17.182298324922197,40.94500222584039,25.0
391,16.24873838839917,-0.8883521283449625,37.41397312454363,25.0
392,17.464818244824006,-4.381872007592058,50.21881731566461,25.0
393,18.29558287406429,15.72843008780489,36.66320462706455,25.0
394,18.14050823002541,15.03307927334264,59.88416576092114,25.0
395,9.48642978434195,5.5617834758194995,53.29662782316198,25.0
396,19.170251674726416,22.346767280468878,48.18211651748246,25.0
397,19.64800019116305,11.938221352656464,60.872679381702326,25.0
398,9.43563882883194,29.879725914508256,61.97289934470077,25.0
399,11.962871760174272,21.282978702381683,45.20827301645728,25.0
