unit_id,CoatingThickness,AmbientHumidityBatt
60,38.53337306220702,70.0713656882836
61,50.8510545987894,47.054789851277285
62,40.756014604990185,44.835460890955574
63,45.109908580726376,46.90755946168416
64,55.392905837196935,55.51247072254293
65,50.270687543012954,37.604725861102374
66,9.533713436792345,36.81531394254663
67,39.548345083055835,52.10863446645145
68,36.59118824388726,51.108088273585416
69,67.36943691274178,44.13569209639453
70,42.468556316999965,35.65819520789267
71,38.07766686707048,68.80793749688442
72,56.50634303562346,47.43841622892187
73,51.82371160002971,39.88329565422522
74,50.62086504563676,53.57400795673767
75,55.68835745117012,41.74533230200062
76,47.78270753276688,41.94063144992375
77,32.05042938997924,45.53205311725449
78,45.966109669985144,51.1912547211409
79,40.42674215872317,36.521309718321554
80,55.923296052669194,51.51733135958023
81,60.98579781841014,45.39831756692705
82,63.02940083932521,61.04868316724788
83,72.40801266925389,51.41767705427033
84,55.088280935542414,50.83610997609448
85,53.70123846868037,69.11570304165855
86,44.31140496256147,30.6905317316881
87,35.79021498671707,62.692202811945194
88,29.446455627178366,40.88976911043051
89,38.57711057516373,53.116733863041034
90,53.07485754108465,59.390755493302095
91,68.9747172839628,40.90130011281163
92,45.36524917789777,58.45378963350769
93,39.46233733377873,51.959169000763275
94,56.34164229077538,51.94749600049009
95,42.199669585276446,35.5375142080424
96,65.25504620277901,46.50703072843659
97,61.918751367573236,49.8774585300884
98,52.123678788969976,61.28057807974282
99,46.494155342634315,46.494983486182555
100,35.81690363091595,50.65892301070893
101,59.1937643710021,67.87575957538225
102,44.88573964337024,15.503041798499666
103,39.27973500064212,34.88167673598103
104,37.87364445628092,61.11643843809613
105,15.237970689586502,51.529320595363316
106,52.23874881711492,62.64172138608139
107,59.80883811300603,74.48581336944896
108,46.137487813898325,47.606786227686015
109,55.6869342786786,69.62462649622162
110,34.15016899015487,32.02857191699897
111,50.60427408639668,62.57549705507251
112,47.88657969895688,64.92724291259476
113,36.81845706712102,48.409102955472214
114,50.266956381346716,36.04998073094087
115,52.104074125538716,34.8461578061231
116,45.53556404349076,64.71616820642174
117,49.83335349992752,24.82389302705012
118,65.12274578376852,67.55467540078217
119,56.13311620067952,49.669720159342354
120,48.78948366121067,50.697568188049246
121,42.97892690527185,47.24337207604822
122,33.68723731110835,62.06615198127275
123,62.079913956003466,62.65789523642138
124,39.317269384891425,38.00406746420941
125,40.03086059806971,47.48155660405828
126,31.58216159394447,38.30719401283439
127,56.92916151687172,51.68430382874275
128,26.356136429858317,41.236324714809406
129,52.24204746580313,64.73477462618558
130,66.37962253993378,60.732708274594906
131,50.86481105224416,47.72053324734784
132,51.98017408428503,53.22947501563626
133,48.58325504588613,41.424696679780844
134,50.518311326243975,42.07440715017345
135,71.98637117870227,60.549556761510665
136,32.76999854015188,38.0261145813883
137,57.74297498481405,46.19330722340523
138,54.30754016954423,42.869829197044155
139,65.45263472237339,52.69026526283843
140,46.796262431732465,33.238417720592466
141,55.52879439282318,54.49795110273406
142,40.60031357748635,64.50746637790233
143,29.577118379683007,65.32196592948131
144,62.535191065504115,58.01301461204505
145,55.61567799722085,51.7159733871449
146,42.81367323826985,60.63897396353096
147,59.58179365007947,26.319455013388755
148,49.644291917010705,24.51581030162439
149,64.29028557079559,38.44811428876279
150,69.96890131312611,51.180783248542966
151,39.48519469978799,46.835846625042585
152,42.508405190626384,61.74676624718463
153,53.78911923301663,51.858836238862075
154,52.69522148366471,47.4553465534122
155,32.30513908711002,53.074643031065065
156,57.34215246296433,65.93905926259416
157,53.691127831659195,49.84604233687348
158,40.05044406685936,51.55456036557809
159,47.388093427467,36.2060351593294
160,69.06840830295491,38.35007236160739
161,73.47353102548371,57.35220986835491
162,29.971959605849733,33.62194251102154
163,37.61811869931486,45.034948059993546
164,37.766731003927106,54.24535893020725
165,35.6714363287608,53.3649971985837
166,35.71762285715436,39.98621555376538
167,36.529393465821386,48.36651737265715
168,42.318520010885365,55.41674199134855
169,60.02334487399272,41.327349893864685
170,55.35342353878284,54.630625887209604
171,62.73238201630999,48.971099598211374
172,50.37238403413769,62.863891223206316
173,54.935322249216405,42.770353994905264
174,40.61150350109848,44.72721680478948
175,30.71876805854105,40.066038300917164
176,62.17245174366808,48.85244921988586
177,73.60189922620053,42.92537465851628
178,51.422485357675754,60.53050443047345
179,46.556380317951465,62.11840495154193
180,39.43643069941145,37.55669526668963
181,46.972145147317924,57.73794280969537
182,38.602269142839916,51.57808433708737
183,54.13332989214926,38.35440087163326
184,31.859044929891645,45.9114183634056
185,61.987165534677956,75.38136320823129
186,52.687164104549026,45.309681341089735
187,53.339685461033255,63.23282819425442
188,60.2113275662828,50.93814989834004
189,78.20473878807353,71.21230065505058
190,38.69754157469463,59.864567627880774
191,49.703114861187856,33.72547935574428
192,50.52921178002951,43.45361042917245
193,51.857846535455174,64.26363974531078
194,67.61824613688559,62.101863634991396
195,36.32406206774226,59.554900819364406
196,50.13108687843047,45.25919113411787
197,77.34890452630978,44.15088739522105
198,28.91964746606377,41.86654462646898
199,55.846138094699555,57.52427675553242
200,39.22374219940081,71.38988455524373
201,66.20472473329274,57.70693233169824
202,76.89836615928502,47.6136854194188
203,54.97847764827556,44.08592403312657
204,76.13462279013434,44.085440153514035
205,48.1819682275743,55.64567307105224
206,43.47939113920917,44.53274920668342
207,71.36754590886586,44.22376330479382
208,50.25709296328067,57.08846292265543
209,59.02913629777984,68.13758172127355
210,46.640352813280685,54.30636700078833
211,65.88006910746483,36.67354965589147
212,39.83661726477509,42.3213798495377
213,58.281987314053914,62.15280004865232
214,59.13141760192518,56.135696236594
215,63.705345299057335,56.837644492620406
216,46.944203853283426,37.09266329041563
217,51.421359703237584,46.62938048636741
218,46.618242703746986,52.03090208394357
219,51.05396523471239,28.071811621357707
220,44.545694994927196,54.98904971550605
221,54.36610788839148,48.64304225260669
222,37.78219635919079,52.34404413149059
223,39.35130178967624,49.89264263097283
224,50.50301056287797,58.546800973797424
225,46.89773384602343,64.47157125568137
226,40.97190154124233,61.82706520887593
227,42.62139027162148,60.26114934423912
228,40.366766352172775,20.177532182246882
229,60.350198716436246,69.29304540403223
230,34.57837620956767,36.26317922315231
231,84.79271872828403,28.63874630627414
232,43.48009226631816,47.03219460994393
233,31.04663066345762,53.572832528788176
234,59.47954790629636,29.989476473546873
235,55.48059804741239,63.966470325745526
236,55.74698147481506,63.87532418034817
237,49.18615665601656,40.567421822353204
238,62.96723689201976,64.25591249725468
239,42.65760781216135,37.90981521337801
240,50.83581732975987,51.06362315047892
241,59.82843739963641,59.46825409980145
242,37.90030190439575,59.47683086756133
243,41.29312461836641,52.493443063626415
244,75.57037230180876,63.91133382651138
245,53.08227352314955,44.47750062776242
246,66.48354954728894,55.84724538598855
247,43.49127745265056,54.29093975731347
248,50.53736206459054,42.07906082197944
249,57.28047832953359,60.3507275845476
250,34.78329659051292,33.21415681918434
251,57.29628339072404,62.125230562319516
252,40.72921826872582,36.5323053651836
253,29.51234909359937,42.02551653651576
254,67.34294341392395,62.27743908996044
255,58.65744832093338,45.88727948462422
256,53.570465515805694,50.88121850344403
257,52.33053552207294,66.68570006782485
258,54.34223207499896,41.05999007530253
259,72.9946393369239,43.391311155984454
260,76.6163594745635,53.63534849326706
261,53.031813634870524,22.749948096555293
262,47.63972177393329,53.579762898936615
263,33.723731886453145,57.497692014490596
264,28.768148976750112,67.60131477730627
265,49.049912577848836,47.300711584569086
266,55.20468310724313,33.04532162571637
267,39.49271620882814,78.91925217511351
268,54.151149392499896,69.13544908463912
269,57.84307505434946,20.778516243877515
270,49.82180265985385,34.70800151307014
271,63.60566224722196,40.76810597399214
272,42.681956615262145,55.857380460699815
273,61.14848831691107,37.166320474729915
274,60.45225209462468,65.15442475048846
275,51.47342525937274,60.00878594205414
276,53.18350481860177,46.915162010633
277,71.20310314304122,68.71961835056722
278,57.72837226539479,30.53790582795478
279,46.50573796008031,61.68297715718816
280,68.20816952165806,59.16487783530922
281,62.256317618427474,51.36508953603057
282,49.55161778826772,67.54485060591661
283,45.082693880207295,45.44447913852669
284,71.87311554982085,52.842592049847184
285,74.76173144948078,41.75839112827265
286,46.43726935105359,30.482893015534476
287,45.5225338317228,58.187501783242375
288,34.23840291778383,27.610124608375898
289,66.51415807893767,56.88311222710574
290,28.47355794270989,55.41525108206059
291,52.24491610114096,45.02898735988027
292,51.349055366743244,47.75722525875594
293,45.60792297174183,53.754736084990405
294,53.76857700357253,58.50485948708844
295,70.48871935391858,78.03918189974445
296,23.228364437072468,35.922420175884355
297,52.229092034896574,46.62379255686428
298,38.24044804814671,50.29848693431416
299,53.01539187728185,38.33036292084743
300,35.84320851633954,38.2583402206161
301,45.98090926454366,63.705288179103455
302,42.26342551037934,32.56257951936123
303,40.60621847129245,25.893382534508937
304,41.9943362248634,48.50467294033044
305,42.73099563299772,39.46657163437459
306,66.46401227150595,58.85271703406434
307,50.138628106618434,55.90624467276931
308,64.39784272495672,55.09777671667896
309,62.42240281680077,58.888588366443976
310,41.630673729845,49.24351064654645
311,69.31179505644046,42.18778389532427
312,19.10189940636334,40.18859998072801
313,43.35735343963048,45.45231508777803
314,53.1481010256258,58.895369728373765
315,48.0276586888835,36.050193567604865
316,62.851677198621665,57.03983231944908
317,40.386097708941875,54.25844928819247
318,50.11409651619741,55.87736648492254
319,56.102997842494595,56.23248378979328
320,34.41072512754435,38.5919327191826
321,63.68256002362498,52.495505738338515
322,52.26806823009578,67.4014585453193
323,48.079224699851615,45.28898461684412
324,44.71791442798417,51.67994909606061
325,41.97831821659898,78.35016154439147
326,57.84475563516078,41.91321088387468
327,38.401084114476234,65.74679469799754
328,62.74724249960969,65.15721688196156
329,49.53061547625564,56.72509844390262
330,63.31271702171052,70.32272046671832
331,57.45432402036624,58.7945985875011
332,59.426259569316386,37.509774665328955
333,51.889846054298516,48.27225064123508
334,48.34026512575623,45.98040024238659
335,36.89530200135013,36.982474219786326
336,46.508122513729575,48.895028754294756
337,44.939933459032645,58.604234485755484
338,49.5351041902607,51.77803289707386
339,56.13936182465251,55.76826035877457
340,52.044799843939906,43.93382968964336
341,66.2109283677978,53.053148051216816
342,45.02497812464156,38.52682577698806
343,28.168131272634202,48.13035994454668
344,45.502794524886255,56.94415162968855
345,59.88374029835913,55.55188191670188
346,47.84761138645895,55.9257469450677
347,29.873847108365723,38.27245259383839
348,71.89100977104303,40.68097416886393
349,51.8131412846692,43.03890867055878
350,49.8808195576694,36.865688522091716
351,51.58701293255163,48.89005911705476
352,38.824634930001935,41.34792379206507
353,33.807248579842316,44.23884063681335
354,55.343952984727046,38.95322335041041
355,40.792717378204486,46.21993926899651
356,56.56086772302305,59.265301334730154
357,47.969216732370484,64.994534986667
358,37.07432531780658,41.107515025345684
359,67.18773127228823,49.92195336316514
360,54.374467382070975,34.50536309424674
361,37.97599321408168,43.73163919225266
362,57.934232108552976,17.591881391904593
363,51.22793456411112,55.85406379709176
364,29.056569409741332,22.294261791033506
365,59.22700279174625,58.221198651862636
366,67.93567032613208,52.32041156399252
367,43.08758929241871,55.561679684684144
368,50.90847857118097,32.26819350484684
369,45.36242355314242,38.52702357229814
370,54.18778001148641,42.44342084273221
371,74.81188851723724,37.807300184039775
372,76.35740835417589,62.85358617476538
373,60.728092728744755,44.208726419879326
374,59.61287395752242,74.98789666033977
375,22.888075250646455,45.64417316301268
376,40.43963096943967,22.239395255302792
377,53.13754695913164,49.310628193915534
378,52.3846575223246,41.41409154450386
379,30.05482015711593,54.00086283439814
380,57.961996820100104,71.48461262020678
381,69.7651830790546,54.12484100132263
382,22.614973708676196,57.81368232915776
383,40.67274187161712,50.60003911801776
384,31.486438672315924,37.95029968052934
385,61.23406141322327,34.40753470092657
386,69.7426862489938,33.42347704834014
387,72.61282892817326,41.17733931797862
388,44.015825924695555,72.51094491421183
389,41.81687103919735,35.37925722386585
390,28.98422574461522,32.37885090810593
391,64.26324672871453,22.835592866361242
392,44.11003008937601,57.89701563848347
393,66.11617746278512,46.85969591454074
394,71.14125633843915,45.282598349737285
395,54.310175662602425,60.64594763862558
396,52.77862054667487,41.42262343028854
397,70.5988914412029,59.99068672621523
398,61.573354740043946,45.18789849022991
399,57.021572342190055,45.99654579910441
