unit_id,CapacityRetention,CoulombicEfficiency,do_DryRoomControl
119,19.476975885654053,8.623464332551606,50.0
120,20.256263824459058,26.13495316349655,50.0
121,16.81641909140172,14.491214550942464,50.0
122,14.763383661493299,7.977337054021548,50.0
123,20.674770439094004,-6.787456316670742,50.0
124,22.594055814549463,0.49321284281220734,50.0
125,16.33867769292266,3.608671988737714,50.0
126,16.192657168583395,10.32678659350721,50.0
127,18.278977733146462,5.462003896863068,50.0
128,23.192600121167683,13.216022583481966,50.0
129,15.69504330424115,21.765539225803444,50.0
130,25.796456046912716,13.686723721308542,50.0
131,10.91386715229314,13.81456662551322,50.0
132,24.952244610351823,23.701501601644274,50.0
133,19.894686783563905,7.071443892077372,50.0
134,21.82576882202831,15.084375102817019,50.0
135,20.721542411375705,2.7198055841563713,50.0
136,17.733896073976283,21.542440595015083,50.0
137,16.98947134002801,-7.387700683880496,50.0
138,21.83423907278869,-7.6126227079190585,50.0
139,16.859658137506173,15.812793830425072,50.0
140,25.08796676202801,17.552709799345383,50.0
141,13.342322328885965,23.496444681049592,50.0
142,18.56770574201998,-2.8332155022462295,50.0
143,12.179811967389021,24.776886726636324,50.0
144,15.453616516550406,-4.606822626719708,50.0
145,18.83076026636741,2.0084964429107384,50.0
146,20.933275805552242,12.045121710080748,50.0
147,18.36905530353374,6.460673866951271,50.0
148,15.088233624090169,21.539420407078506,50.0
149,23.766314400331872,20.21886984295203,50.0
150,9.897636492833499,27.44607573282516,50.0
151,18.614088074794665,15.67583865207784,50.0
152,17.656001791413903,26.196510064377026,50.0
153,21.125463789602684,18.348147633395353,50.0
154,17.367676315462408,11.025411331095633,50.0
155,32.183527066879094,14.396329091599995,50.0
156,13.82091937332994,3.342172821088756,50.0
157,12.632890385643513,3.5624274214049754,50.0
158,15.193833906924784,22.73534393814446,50.0
159,19.81941203862639,9.062755413368924,50.0
160,23.35096798496424,19.601618427963228,50.0
161,16.165988515639242,-5.0765461184366885,50.0
162,21.45191677905637,-1.5758887526509788,50.0
163,23.028192928647876,-3.4401067568228516,50.0
164,27.714292540494238,15.630647228217608,50.0
165,20.00380745871073,17.607912652309384,50.0
166,28.47573828024626,1.32542093009664,50.0
167,18.21572724755511,3.5163516960932,50.0
168,24.082123383211634,11.477779782831277,50.0
169,12.285893034419841,2.7822158824257306,50.0
170,28.359310461484732,19.143468619789587,50.0
171,21.88127106562157,21.215428151451505,50.0
172,13.890763693231747,6.842180416776845,50.0
173,16.16221069913088,13.870937814757532,50.0
174,23.20946936371578,4.847981341301513,50.0
175,21.612450159422675,15.297223461802776,50.0
176,22.522617792428132,18.044838330483966,50.0
177,17.45870783136591,7.819445692691893,50.0
178,18.887310109389485,-6.978023982871017,50.0
179,27.58015396261506,5.754074288299618,50.0
180,24.666496841478565,15.38339425932588,50.0
181,24.654229384472146,18.534140652930837,50.0
182,26.655319749612847,-3.8735234830167116,50.0
183,20.646296220186844,15.49623095272153,50.0
184,21.305800037994043,9.8128043020201,50.0
185,20.97558389803077,6.424404752130794,50.0
186,16.30153596437844,12.890058702451892,50.0
187,27.10464514994902,-12.917888146687654,50.0
188,21.45005597889005,4.722383197325705,50.0
189,22.210275859500793,6.1965264418228365,50.0
190,10.893499856242695,18.51461740773569,50.0
191,17.34443966560699,20.14379937702288,50.0
192,24.282113428223152,2.335292164147842,50.0
193,28.4125843799483,10.413602352660293,50.0
194,19.31458876434132,-9.215705025065294,50.0
195,21.730027136799503,9.383549397048323,50.0
196,23.443946711452927,3.399196881700278,50.0
197,12.142434266110717,3.2936065553770364,50.0
198,22.686078585397283,-2.1960201218764066,50.0
199,3.342154661729719,22.109344305115915,50.0
200,17.746095411026797,9.486025582798804,50.0
201,15.519869153094886,1.8579700349097905,50.0
202,28.83077023301158,3.9263903141988497,50.0
203,24.150421540712124,8.81371568919547,50.0
204,17.51531326574397,2.730451554545528,50.0
205,19.37752427431951,-1.0775417126379736,50.0
206,18.924118493516893,9.451908729091423,50.0
207,23.32713918744028,0.10693896456046836,50.0
208,23.403015688593275,8.572262586301187,50.0
209,26.01499395573363,3.6302704703117943,50.0
210,23.56811417959204,24.212060180494582,50.0
211,11.907316323452518,2.698046293722432,50.0
212,18.32648108032062,17.343082730847534,50.0
213,15.849228380314132,6.52079762684426,50.0
214,10.5430430212272,0.4129428039040892,50.0
215,27.940240765377307,23.085812834030655,50.0
216,24.23370528386676,8.425759470047026,50.0
217,17.718557295259544,16.334500251062707,50.0
218,22.139557877172244,4.990322995220894,50.0
219,11.928594999677294,3.957019022375383,50.0
220,16.24799997267311,16.00681337915851,50.0
221,14.354899908900155,-2.730834127127114,50.0
222,26.850666365570156,2.932595328062664,50.0
223,10.89233368213768,6.077088469582117,50.0
224,22.865557401784965,5.240480793750106,50.0
225,21.000536527407736,13.11045185235218,50.0
226,17.091837209658994,7.0657741315689115,50.0
227,19.92374427916617,8.910224845221283,50.0
228,25.019357231626724,4.749992799665399,50.0
229,17.21416996835429,-0.3567984282421204,50.0
230,19.854049617061165,7.950165307313338,50.0
231,13.131238438482374,31.767286703529855,50.0
232,21.694340496958272,4.004957986187577,50.0
233,20.63636722203104,16.45790387987734,50.0
234,23.26204245169597,17.65282523681079,50.0
235,12.104042611097167,1.2029632283742986,50.0
236,22.15377922507857,4.925522592120584,50.0
237,24.187450405148294,18.11500602838062,50.0
238,25.118449130498703,-8.946839951868235,50.0
239,16.752053553231683,16.93362718138565,50.0
240,26.591692655743337,8.71607651524744,50.0
241,16.854424928993144,8.255891726269772,50.0
242,19.22903831160042,14.611711390753246,50.0
243,11.72625312647745,9.260164658278908,50.0
244,19.246486322491695,16.101819222132455,50.0
245,23.38324319888383,6.133532224772871,50.0
246,24.55881286520723,12.982629113797923,50.0
247,27.268479018070153,5.65407121121504,50.0
248,27.36091468428631,5.2103760210664545,50.0
249,20.378190785925202,18.041630674362736,50.0
250,20.26364934776465,11.111575400989867,50.0
251,17.31536553784233,17.70807707562551,50.0
252,22.087871109670296,11.251997126509464,50.0
253,27.59552788617772,13.243882895575773,50.0
254,20.39190781025579,13.401682916432582,50.0
255,23.956402553737448,13.452886319172519,50.0
256,20.87422072773354,4.545180271736705,50.0
257,22.070074802708763,-0.6675370950671713,50.0
258,17.95232724600597,20.064220595891832,50.0
259,26.02305018646925,17.88440817509112,50.0
260,11.86066307511417,6.503104948534209,50.0
261,18.58157539095733,14.846297948764068,50.0
262,17.51781866986267,5.2627450863170075,50.0
263,22.295268768632194,-6.707000641145303,50.0
264,20.239676687987092,11.085848740459133,50.0
265,21.02327425755558,9.149417230581927,50.0
266,20.173228060387764,-2.11689782982371,50.0
267,20.782001283638756,22.880261152363666,50.0
268,17.46298500210255,18.815083331158604,50.0
269,19.86852880543245,12.715691775963814,50.0
270,13.578713134545747,15.883641065932618,50.0
271,15.125587713300181,21.013203549194927,50.0
272,7.344385633194701,17.079702090805288,50.0
273,17.46997626984422,11.892257561518438,50.0
274,22.667299379899774,21.103860735466,50.0
275,26.822837972355273,12.005845329830064,50.0
276,16.804834142647824,8.88745192706069,50.0
277,23.668176610541813,10.95289074706952,50.0
278,10.032961248080818,-1.5806235892248495,50.0
279,17.344483392273368,16.43186755015001,50.0
280,15.481537115372234,23.191389443453417,50.0
281,28.82804052750614,9.868849043983555,50.0
282,21.473373292072047,6.686187325555121,50.0
283,13.997642832118641,2.282699227387683,50.0
284,24.40050502600033,28.110711180789746,50.0
285,18.58585201211593,15.84819649243935,50.0
286,24.296327684046044,3.9492827190035404,50.0
287,19.341189535272452,23.98247383418346,50.0
288,16.035260432488172,8.012175046563588,50.0
289,8.63835406497752,16.56773880001157,50.0
290,18.666829610121386,16.719682093364224,50.0
291,13.525097952348249,6.514216694492745,50.0
292,20.52518404659704,20.77351547934208,50.0
293,24.009935494875915,5.393262951510472,50.0
294,16.143102280022763,4.158734348190109,50.0
295,16.254390764305555,2.9698705865342427,50.0
296,13.499328474998581,7.303470786932224,50.0
297,16.1478921585579,6.777756497646674,50.0
298,14.838231625966497,-0.340081717601997,50.0
299,17.96602769637842,-1.026243751414711,50.0
300,17.588558691577514,8.386139803957095,50.0
301,16.028650367605668,10.365874348557533,50.0
302,21.131997733905212,7.1514927951299505,50.0
303,19.945437937404808,19.853572029996673,50.0
304,11.376501859482318,6.994025580391364,50.0
305,20.420573524858206,8.923435770866565,50.0
306,17.011368699454714,12.265386049340481,50.0
307,15.823074077473771,3.5904781665656165,50.0
308,22.925101887792323,1.873869983075961,50.0
309,19.390371418931814,29.647347554012615,50.0
310,25.834798554237818,12.90180428033688,50.0
311,20.12473041550085,11.411208358286004,50.0
312,21.3214326409785,32.77725929853415,50.0
313,21.313591259901997,-6.072900087286683,50.0
314,13.674393011180912,3.9673453604058935,50.0
315,21.97444084299604,-9.093510430397568,50.0
316,16.708019274386075,11.846306008463769,50.0
317,21.586860305179805,4.32636197715105,50.0
318,17.613924417838035,4.148531889303661,50.0
319,18.260863382540624,8.644562931490894,50.0
320,13.67362147427135,-0.8207574314967143,50.0
321,21.808896980012225,2.0398636097417207,50.0
322,25.843871346336137,15.668577856914645,50.0
323,19.63969237811966,-12.688023831863273,50.0
324,17.629596163702473,13.50350859530531,50.0
325,25.142287648436003,-7.419214736372833,50.0
326,17.783977333649062,20.44461559839459,50.0
327,22.559449208043272,20.251215490298286,50.0
328,14.473636077142897,12.331007833227803,50.0
329,22.297526917157803,16.475154823202185,50.0
330,20.46299124697347,31.512879272030276,50.0
331,22.56231707379115,19.361122408103014,50.0
332,16.988884184805503,12.673722654677267,50.0
333,16.585294550251383,3.2681042030757554,50.0
334,12.454699686394028,7.667742164408189,50.0
335,18.38210045601958,3.893628959597179,50.0
336,17.966864546711605,-4.6169764721113715,50.0
337,20.897750959890875,15.917284900290083,50.0
338,17.435985133267433,9.98238756737149,50.0
339,28.196917969701786,18.731390685298933,50.0
340,15.780044073733288,15.57691109272054,50.0
341,19.393278758594327,0.8743836674044676,50.0
342,10.729840113980664,7.311412720714422,50.0
343,15.594443260070381,26.62120622117497,50.0
344,19.4878461761042,12.278625833258573,50.0
345,22.951689407316476,7.566384639392755,50.0
346,23.56113406188913,14.041603455095698,50.0
347,20.70694088394335,16.26046962577624,50.0
348,22.29374344955047,14.549616033003254,50.0
349,24.831366857832293,3.525985444291564,50.0
350,19.321098882945044,10.146941051381848,50.0
351,20.691623477666113,2.5797634720245544,50.0
352,26.311726928770383,17.930846436929397,50.0
353,18.115034440309454,10.529398117284039,50.0
354,20.624838339570353,19.96403094345616,50.0
355,25.572709521007734,5.536771128723628,50.0
356,20.974636445860366,7.618594428192801,50.0
357,16.85005188772449,1.9177477507361207,50.0
358,21.078301322581268,-5.283105267898529,50.0
359,22.72309821683597,1.130499375292823,50.0
360,22.513202192805302,0.9737194873948916,50.0
361,22.414876237517205,7.074284893277177,50.0
362,25.55653972176006,3.8493243129195154,50.0
363,20.779705713138487,10.8686218799262,50.0
364,29.847136335454,4.894866348097091,50.0
365,13.706255216508287,24.987043112966965,50.0
366,23.624361392146906,16.05641968703198,50.0
367,12.685627927068179,1.856801723832275,50.0
368,23.928586822087436,2.256265815716379,50.0
369,16.280439055491765,16.498377780418007,50.0
370,22.700639296417087,10.318979990732029,50.0
371,19.728805089260877,11.390968085952519,50.0
372,21.696466656781965,22.432238071577398,50.0
373,23.180995232838107,7.866431294746714,50.0
374,27.232611890822646,14.775201531792975,50.0
375,19.53500025319515,6.763157223783258,50.0
376,25.252958777988262,-2.7228599320563713,50.0
377,23.615337254415863,4.043222432074433,50.0
378,10.610701779262182,18.83006810029608,50.0
379,21.326632910376738,17.12468757256614,50.0
380,26.38597550545005,17.73867076201885,50.0
381,21.74403089471529,26.561424886416425,50.0
382,16.583377698000525,9.31454868278307,50.0
383,19.99553354641749,21.920672662512004,50.0
384,13.796390533783597,20.120415411980908,50.0
385,18.88319680933454,7.1551496551947,50.0
386,29.909236750575882,23.663775711717754,50.0
387,19.136963504461388,4.6025742641884655,50.0
388,14.620578308566452,1.918825386496053,50.0
389,20.86407930145288,-8.202532227974292,50.0
390,17.892044459502788,6.822911350487925,50.0
391,24.313667182788997,-1.5059548667102582,50.0
392,23.285338565016808,19.35035508760431,50.0
393,21.331248362134385,15.08648508067961,50.0
394,19.350007031254346,22.819485387590408,50.0
395,14.770633082556598,3.2225464267083765,50.0
396,24.77831311346829,3.9664752956632032,50.0
397,20.877426267902088,5.580402723320215,50.0
398,16.14735317830819,4.045635542490402,50.0
399,22.03354792606843,10.065475792358013,50.0
