unit_id,CapacityRetention,CoulombicEfficiency,CoatingThickness
362,12.298025030574028,-3.327393225666185,33.77909546685239
363,16.2944738278088,10.695093007991462,38.22486842147262
364,19.30095467770654,17.95974605512519,38.88291335706705
365,18.97905063898942,19.671186794734513,50.038930870899335
366,14.596679340043226,3.0475265350960496,53.049533809128825
367,11.412124720096104,19.618534518450907,62.45553642515525
368,3.8495460718629566,9.543959438919323,39.14547146869354
369,24.625112701078237,13.342592536494813,28.07976403030527
370,18.388268662833013,8.737950274693748,70.82331573626914
371,6.756998166324084,3.723612384464225,42.48504415293862
372,14.901390244726976,4.147003495572587,42.31721603112023
373,1.1914608992834086,25.270889123755712,52.628226542261004
374,15.240209713841187,19.07368696634049,56.596170396562094
375,-10.435753843181818,18.543509664312317,44.53087549578804
376,-2.5608088698155784,26.157618655767152,48.83267441347935
377,15.558513818677397,30.202827710846716,58.258319631650515
378,25.349717492222553,7.372292685630828,60.68128447325528
379,18.686474892760014,2.8119639602470556,35.09716426919193
380,-31.76794076878014,52.11705001427356,60.1267472232385
381,12.280434333856796,6.870107613546745,37.48869309133567
382,8.158123017444264,10.696083796583846,69.5063683445353
383,15.596753015800548,17.370635101525757,67.38972377666069
384,10.570733780630436,17.777563617579123,64.5379117205012
385,12.804487824381933,-1.9030805881832151,44.62680635664474
386,-13.19089526506455,33.660056421247184,67.28107150432574
387,18.583831288548982,6.921931058672848,44.24728893117272
388,12.919824777347074,-3.247128540171021,39.169489637271674
389,16.936180759849076,9.402004123196283,29.60283493609801
390,11.314710100051567,7.77355186328111,68.897368077317
391,-13.582800640020368,27.163740794042216,63.59456527849023
392,12.295377844024214,25.121761190845756,42.31970133608424
393,19.2289093837555,-2.3958161617542917,61.75400646876758
394,12.549423662238366,26.816409763411805,59.104621373094076
395,22.287105924716755,6.9300415441423935,37.00322263340952
396,11.761120800289106,25.47481370932895,35.42676670662229
397,16.501991121707988,12.979511064907898,37.18055847196245
398,21.72436525434714,11.28094140549272,32.329123349853255
399,16.36916604270855,22.81803658212612,33.62841604528008
