unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,Temperature,do_feed_flow_controller,do_chelator_dosing
23,48.267175977112004,1.3646339105448568,48.83962646582476,33.169454015276386,1.0,100.0
24,47.96242798977239,34.039977173491394,53.780952422129026,33.289982548254706,1.0,100.0
25,53.867007636147434,6.360885538583775,45.530626440044834,31.253025902103094,1.0,100.0
26,42.86229971720195,8.79606568312909,37.10912827320041,32.728545985118636,1.0,100.0
27,67.96129077940034,-2.1304210983698004,70.66190887779834,29.208501111340244,1.0,100.0
28,43.69859031619886,17.3000267288617,46.87519241235217,28.57720658143136,1.0,100.0
29,51.202113019497396,13.307909326253105,48.82735900186456,27.076659981540825,1.0,100.0
30,57.891757266813904,14.397489671392686,59.48624796020774,37.14538460406419,1.0,100.0
31,61.05901792988771,3.7692139909708096,47.422852129526824,50.59341773797969,1.0,100.0
32,45.06478086400905,17.085526562784622,44.24546359466073,30.850894910948757,1.0,100.0
33,47.16683670115383,-2.3152364890866,50.720513701634374,47.26342931199509,1.0,100.0
34,47.85556929638673,-13.072322099875997,51.14739753685374,33.578613549840746,1.0,100.0
35,52.65265177077511,1.683330140527688,49.88004857754691,35.494055109142764,1.0,100.0
36,54.331169990524074,-15.492463593010939,56.74190101803276,55.106450710641354,1.0,100.0
37,45.26910749478953,6.081719423738329,45.56862830824415,25.11058542048527,1.0,100.0
38,49.23630431777054,-6.304989874686681,40.91591505267729,37.36289317121655,1.0,100.0
39,64.31602830122216,-8.081884831130562,65.64658910548002,39.89190389084289,1.0,100.0
40,60.66718270321448,-5.084081938579878,65.4676737787976,27.185226236529196,1.0,100.0
41,54.66014831521648,29.776606800202067,64.40916162252637,34.61356987742697,1.0,100.0
42,65.86847120679914,33.12910525242886,69.24529444992388,38.139042305177504,1.0,100.0
43,45.31089616985448,4.489841082435964,36.33444690256541,33.14571921958116,1.0,100.0
44,59.76203400352682,13.249827071622887,54.86937857034973,42.4132473815739,1.0,100.0
45,61.33454200911493,7.031829082959895,69.620397706363,40.139435564784975,1.0,100.0
46,57.5277899268562,7.683933746948969,65.29407957176245,31.64669675649601,1.0,100.0
47,58.09975977188276,10.732707014370945,59.51792596718266,32.25249504767398,1.0,100.0
48,52.14240239409409,9.386026213762129,58.570987938029155,27.995470562741176,1.0,100.0
49,55.14097117144403,43.48032925636719,51.70228511339447,39.50167509519666,1.0,100.0
50,63.22466343639904,5.033646308280654,61.48338609733309,33.82178714943758,1.0,100.0
51,46.879890100637546,2.2210117591139955,41.35713587490684,33.83828673657455,1.0,100.0
52,67.23693617861667,18.541508554614055,62.513706903934825,45.08465869243928,1.0,100.0
53,54.73501950987238,-12.511198664848436,40.20193148728605,46.95459257484957,1.0,100.0
54,41.20043718843046,9.620295745049965,36.94250499872571,37.23021296963517,1.0,100.0
55,45.86120051807758,39.456237759672035,33.35728502909895,31.60475230842388,1.0,100.0
56,63.212329573450226,6.404959568346078,75.15399035874789,36.26320579356566,1.0,100.0
57,60.26495535066194,-8.370533087448042,73.67773573232029,33.534684578841144,1.0,100.0
58,55.32812762167613,-21.667370157198004,53.452107921780566,28.613833355784873,1.0,100.0
59,51.61719986321013,20.63169309585089,48.15206309846124,39.49842541324227,1.0,100.0
60,59.59365744593431,16.787166839762996,64.71543400399027,29.041132386885117,1.0,100.0
61,53.086753297931786,-4.378259252332743,47.453325189280264,39.572174427141874,1.0,100.0
62,54.37200570114618,-2.010159823423562,56.85869755559358,43.160989706086184,1.0,100.0
63,47.38596455471585,-13.868309658529398,43.41115210364676,46.834485477732834,1.0,100.0
64,59.6805218691156,-8.294371595566378,62.194513700912935,34.716419315944044,1.0,100.0
65,48.03347988223767,13.78769721209126,27.929533420242088,33.99143487612011,1.0,100.0
66,59.63831995503011,-12.968320669193613,55.8358266617405,42.89001825830238,1.0,100.0
67,53.18074979521862,-4.7611275585369786,56.023258783916354,36.87711819796173,1.0,100.0
68,59.8323778200102,-0.7861746392653179,57.526722913005734,34.9074600820454,1.0,100.0
69,57.52380865137868,2.992334326672349,50.143811802367786,41.112278280383094,1.0,100.0
70,43.45143993977718,13.888312319882136,41.25147530974198,37.893945161704075,1.0,100.0
71,58.38823702408294,11.1020526221462,56.371187741212296,22.433801061904383,1.0,100.0
72,55.50348182223928,-0.015923488178810175,64.86368799446623,42.56731022387312,1.0,100.0
73,56.44500875731262,16.0758727321517,48.52155980529469,34.722289775241144,1.0,100.0
74,55.4258212235223,-12.836744818745856,59.990705586836846,35.05701930641279,1.0,100.0
75,59.69993164091876,9.380554003072987,58.14596520952575,40.3186414665325,1.0,100.0
76,59.90806196965802,-8.917661335559128,69.7059426250805,30.034332249484095,1.0,100.0
77,45.40235133094061,-20.255282681699946,58.40168229108191,46.83675021601753,1.0,100.0
78,57.73321794026986,8.180953147520436,66.13728966207202,42.616436268595116,1.0,100.0
79,60.392991391070744,-5.081791852343944,58.941107663691206,41.03280845305649,1.0,100.0
80,60.25637109067414,7.761653739450415,61.76315207118999,39.99131372320448,1.0,100.0
81,55.84355570989672,7.597611182279427,48.83507973309568,41.38830015803575,1.0,100.0
82,54.012929819686434,14.868134822606581,58.61563195460647,31.93590128863718,1.0,100.0
83,53.404819543404585,31.979298831654482,56.88523820882024,42.08025242568531,1.0,100.0
84,55.76135262641026,8.79388188276633,69.60209834288658,31.828047516770507,1.0,100.0
85,53.533017147811485,-14.586265189447325,58.69231424014156,34.29621839047259,1.0,100.0
86,47.631507973767185,-3.867867025463889,34.25859137255823,44.34085721508206,1.0,100.0
87,54.439908790735615,8.489724589007029,55.91718173012364,26.234583524823925,1.0,100.0
88,64.27281586031381,17.231963791727438,66.07259998599997,44.1680938726095,1.0,100.0
89,55.99646073626497,16.36016622957433,48.86409177262145,44.31203360233359,1.0,100.0
90,61.836084038917285,9.112864978394722,61.368233429671875,31.2360427639726,1.0,100.0
91,51.03900682664719,1.0029518789946739,59.64296900089684,36.41493335888573,1.0,100.0
92,54.49447397357829,-10.661028739970009,54.99964196277376,35.38683092153432,1.0,100.0
93,52.591442031100634,18.171802404191798,53.75299597354459,30.89272329503706,1.0,100.0
94,42.93312356686522,12.68578588152589,36.31335489541006,40.30798824406437,1.0,100.0
95,49.058244277368914,5.714141108125417,41.83474763521992,37.62398827177019,1.0,100.0
96,53.87159228555248,17.09368606400777,56.65403291473757,30.80025378516599,1.0,100.0
97,52.902195534056005,29.236437438635324,51.48659123311525,32.895082420839934,1.0,100.0
98,62.12022675428706,17.328442634107386,69.54458539012056,43.661869567861494,1.0,100.0
99,65.78244892240437,-1.9351457803126086,74.58380724249247,47.34715666362604,1.0,100.0
100,49.0831022439817,-10.275711462346953,40.572148282329785,46.52751104889769,1.0,100.0
101,48.61961213745213,0.5625469014206343,43.61059944318212,36.274908882832015,1.0,100.0
102,46.953910979838824,18.308642887086556,32.15551783358043,39.015023015697714,1.0,100.0
103,46.495600742393165,9.011679142311163,39.19306557615995,35.81553443599278,1.0,100.0
104,60.780283414670166,9.39583685710209,68.6117078985789,25.070745286429833,1.0,100.0
105,52.42842521700068,15.739712165222821,46.30572699500747,35.188649132970866,1.0,100.0
106,59.90985073096525,10.412074090591812,62.93329802861694,34.17706417195136,1.0,100.0
107,58.63002332017493,-11.46110445307296,64.55584063855657,40.336065044679756,1.0,100.0
108,51.65154200297215,26.323808379594986,41.91082069469907,33.5527167834896,1.0,100.0
109,69.97820309307573,29.390132801986724,89.8835107799441,45.47269607377282,1.0,100.0
110,49.49524241443404,35.39029756438187,53.16661077629149,43.094945001024186,1.0,100.0
111,64.64526469123587,8.295184398263224,59.30710529286817,28.29084360981373,1.0,100.0
112,53.643444017836984,-18.603605721675986,48.93444119534533,36.94365431276352,1.0,100.0
113,62.708908363116564,-1.3904781931271506,59.31810674834653,38.58990740044059,1.0,100.0
114,56.00665580637703,-10.482468663697555,62.994440150143994,27.301126163297877,1.0,100.0
115,76.72067846294497,24.773766557175996,79.69246089418749,31.06183821104189,1.0,100.0
116,67.44380850489954,16.935674200113468,87.46239815690035,32.5109776235975,1.0,100.0
117,57.78059684993601,25.37012530214275,62.14537826534517,45.077845139542504,1.0,100.0
118,58.21916640644015,-22.91110100292491,66.4114924591191,41.343421086729684,1.0,100.0
119,62.75374951208419,-6.7255690582460534,63.699631618626256,43.15712647307942,1.0,100.0
120,55.943117884716834,-0.1816845288045128,50.87261981316714,33.85584612242378,1.0,100.0
121,52.25233627774601,23.19729820251381,52.15254267041446,37.584005064934125,1.0,100.0
122,51.975187928453835,9.47767329969725,55.208162971432515,34.406170761433444,1.0,100.0
123,54.64993854708542,24.25100320042642,56.697325760167935,25.1499437661357,1.0,100.0
124,41.50279741566401,4.627216987413965,52.150569584011166,27.27386318765688,1.0,100.0
125,59.75780117205318,6.017733535330146,67.37430440196083,42.606588907409105,1.0,100.0
126,54.27598174560281,5.195972809061363,66.28086806738067,42.53616983490829,1.0,100.0
127,58.40737595355801,11.98281851163593,68.45311793381754,27.94448039777487,1.0,100.0
128,60.5370224089951,6.281346373010687,69.4672137483342,30.68650738290583,1.0,100.0
129,54.76394236003413,-1.6861587636263309,53.36780545728749,31.368925110181344,1.0,100.0
130,65.57485837018857,-8.032839291307583,77.49764339069482,46.499879378048306,1.0,100.0
131,42.813080157947574,2.9850669920106334,40.90513992800967,47.99121336961911,1.0,100.0
132,50.15769882376849,-2.4371262894930394,36.37572038064084,32.59258647465578,1.0,100.0
133,41.1933165103546,4.477609471894391,27.9220524091888,43.38228539513392,1.0,100.0
134,49.28312143189747,14.819686005969157,47.07571101703493,37.19699501356637,1.0,100.0
135,61.351217037874406,8.31589031970114,58.61381033617438,39.182806085888785,1.0,100.0
136,61.70547605995337,-13.325865976394216,70.2346717977642,34.43198828049699,1.0,100.0
137,63.561203470433725,1.5518268317703012,75.17880631103102,37.821750991916005,1.0,100.0
138,51.14041223546598,-1.1772056118752587,46.26963909925734,36.116833220771156,1.0,100.0
139,58.27473098741432,-5.839775614095187,55.42623531797662,33.325527495886575,1.0,100.0
140,48.66413170562543,18.896085594245335,51.33025137812409,46.468222361975435,1.0,100.0
141,58.5641149747707,14.865743654277912,64.12459183664414,28.84655864040972,1.0,100.0
142,51.17890516617487,5.224072995726795,45.034194239633436,55.61325449040563,1.0,100.0
143,56.37110185296931,12.745202714114331,61.45795591475028,44.26674625926583,1.0,100.0
144,61.800201919698935,-13.551842017763828,73.76813266590241,34.17865814857443,1.0,100.0
145,70.46111168677997,-1.1682830174590366,77.52013987804884,27.45368262062823,1.0,100.0
146,57.82822581385206,21.40027801336818,61.99755384177903,52.07294376836672,1.0,100.0
147,64.03500750812927,4.231374709487452,60.40730834030852,34.184486999294734,1.0,100.0
148,51.30175733255293,5.024254050027742,52.42026756458682,48.90794308121138,1.0,100.0
149,60.539719530619614,14.482906209861273,59.92450235281846,48.71813144574259,1.0,100.0
150,49.325404686270964,-3.4258521036858074,46.1457516527982,58.180822890041554,1.0,100.0
151,50.5624954604276,4.352146974531806,52.08744890218578,41.75771342360711,1.0,100.0
152,47.43498037218863,30.189571588196777,47.86608817398203,38.437571776299244,1.0,100.0
153,61.87641449123382,-14.267675828721831,54.89421411062894,34.08868389210752,1.0,100.0
154,62.71234093235697,25.821338559050872,55.89930494945491,23.04027481848122,1.0,100.0
155,63.72267107403113,35.65232775937951,55.725122468880755,36.7403464727181,1.0,100.0
156,39.11645290089027,29.966936416634372,41.98386331425124,33.4606657429458,1.0,100.0
157,53.386778576803124,-14.816624686138688,49.788790481891695,42.0494881799449,1.0,100.0
158,61.2649146548856,10.435729675875166,65.02752674593337,37.800023262989264,1.0,100.0
159,43.86911193218846,-7.568069293666001,36.579578586769244,29.262809501009052,1.0,100.0
160,59.840331243121646,-11.696678035380355,64.6597686012893,32.21841008103265,1.0,100.0
161,53.25786689652134,-1.1907320456286685,50.604491768021106,44.83552358672817,1.0,100.0
162,57.50875590030496,7.47603789651021,59.2908783484669,35.959679089577634,1.0,100.0
163,53.415181997536436,6.550773801269443,56.70158938342267,30.19916329476036,1.0,100.0
164,53.13654092254285,47.26228209520985,38.922378172526244,37.13221184126113,1.0,100.0
165,62.35461090958391,5.758355501966696,67.51409079444348,24.62747873885194,1.0,100.0
166,50.44808361552751,-19.342369053709433,58.883009823994556,34.53356401782533,1.0,100.0
167,55.60255721257432,3.2907413873005176,53.51907608047025,37.18983875612341,1.0,100.0
168,57.085774985854385,12.60856488284055,58.68455838488096,42.68413521778166,1.0,100.0
169,51.65889345781099,7.183721970543846,58.5640777230046,49.91036637839442,1.0,100.0
170,59.672780783987164,-0.13263720574621551,59.8506303925527,26.06577502007251,1.0,100.0
171,58.01380355749069,-0.7202167258873597,67.2535651680264,27.264087202329154,1.0,100.0
172,51.60303669378925,-16.835845923910068,54.46906972910508,28.269524842836486,1.0,100.0
173,54.7978353148039,-15.951387080766747,52.886519475199485,41.54957752420759,1.0,100.0
174,70.21942470855002,10.596057195211166,81.5775736513658,37.013109099750345,1.0,100.0
175,40.717671467445356,32.537500774216724,34.4342419549875,47.37620511633662,1.0,100.0
176,55.17929229669014,11.808622614823811,59.80132553223315,31.73233401405783,1.0,100.0
177,55.36960687378688,6.956531247184852,59.58801054230918,25.443439173522044,1.0,100.0
178,63.468449660632864,11.007613208783045,68.50934078509665,24.70765669887744,1.0,100.0
179,55.45212088607146,8.586063019239054,68.64851217839416,33.42055265850286,1.0,100.0
180,47.45714720520878,-12.943288217689627,37.84745299461287,41.473389686730336,1.0,100.0
181,59.453055132545046,-13.297877614094084,64.88058722652364,48.16583524257875,1.0,100.0
182,60.63416069414395,-3.764676310526328,56.97450622935458,37.51631774974339,1.0,100.0
183,48.27028314437056,10.215825751118924,54.7092240180491,34.435482594997005,1.0,100.0
184,72.37593044411439,4.550985707881603,82.26042149064612,33.34946391091065,1.0,100.0
185,50.32434915337399,9.762068863424311,40.22234673135827,45.788816837066065,1.0,100.0
186,54.90234325605732,40.24682763756655,44.35759238357943,43.38626968112049,1.0,100.0
187,49.302242872145364,1.590923929764101,52.84062057526277,38.993014151695085,1.0,100.0
188,49.27730854995505,-9.919515964700544,49.303277401889886,29.091319485835722,1.0,100.0
189,71.73548645045535,2.743654465853254,84.83560935008514,35.54743418653415,1.0,100.0
190,52.6452683549324,16.23758074641397,48.34576116231134,26.673529577386873,1.0,100.0
191,60.690253207586096,10.842109910904018,57.15103215235818,27.195246085560523,1.0,100.0
192,45.95473251181527,-9.028339019263594,43.790813452451715,37.10831731984161,1.0,100.0
193,61.35039885874858,17.936087731455217,58.70416601790395,36.51309703751211,1.0,100.0
194,61.00368252907803,-14.12554499015829,68.99574864342442,40.218090764248274,1.0,100.0
195,48.38715540048056,-9.52839316307912,47.973477388676244,32.15359905595618,1.0,100.0
196,49.31054584395527,5.261149609052422,48.348231485959055,34.83261257715672,1.0,100.0
197,51.062473030211045,-5.064175025415738,64.80556022463361,46.42374955730956,1.0,100.0
198,61.081784738157594,-21.241190341536957,72.07467579717904,32.521107633105444,1.0,100.0
199,48.971062702582955,1.3387425124189933,41.31953177123333,25.990978149435414,1.0,100.0
200,56.525340051457555,9.46534523888607,67.98855465747393,34.28518074823016,1.0,100.0
201,47.35946929547522,2.906339621342192,44.40979558135113,31.02977082916499,1.0,100.0
202,38.78602268765679,-5.562290058373927,33.51750697359192,22.808247573445573,1.0,100.0
203,47.646624430194414,-2.340548205652376,48.76621329885615,32.28959214717022,1.0,100.0
204,50.09246954389035,-7.721533400538567,41.08818728412477,34.30338036254463,1.0,100.0
205,67.95146931572623,12.327808350151138,72.6463549838599,33.61031825703848,1.0,100.0
206,51.26901593163244,-6.813336852191373,61.37623961485652,29.203294730331994,1.0,100.0
207,47.317158195845536,-4.6703930318836555,40.95351062090817,39.07965596218362,1.0,100.0
208,53.08195946429877,30.711471241555255,51.827564561501156,39.32914488151409,1.0,100.0
209,55.3527820611898,-4.3005858079319506,64.78547909248904,29.469181415833464,1.0,100.0
210,55.98017459873935,14.486027387901151,56.66853904316902,45.32096888158622,1.0,100.0
211,55.289667881396305,-24.586766705014945,53.23088249745667,35.966667176875866,1.0,100.0
212,53.21642616014213,25.324949337377635,47.63340689224244,47.23362891161964,1.0,100.0
213,67.76209543906542,4.690637441242556,79.70009991209646,45.8770154080976,1.0,100.0
214,55.48754946533628,1.2989941055091645,65.26639362232504,40.598211484412325,1.0,100.0
215,60.3370956403058,-3.7277318791059777,60.65734750367455,48.736920053077164,1.0,100.0
216,37.802484750083956,10.42632300093743,40.528619981859634,25.475859415887975,1.0,100.0
217,61.018008292570066,6.866473291332854,67.45550858255366,44.758706577639906,1.0,100.0
218,56.73634781156054,21.33312012034823,63.629133433143075,36.95758666547799,1.0,100.0
219,59.278254776335345,15.670346159691862,62.009501168249336,24.776116117371384,1.0,100.0
220,64.29478096085478,5.0490374860106915,69.05384880614717,37.21422746955129,1.0,100.0
221,64.09138495351708,-4.397578084247174,60.86167032758377,35.88569115887033,1.0,100.0
222,47.2511686307198,-13.595487013832685,37.96497404509034,41.14547718411995,1.0,100.0
223,46.773031251464694,19.874763440552545,43.02077412568187,48.7581445035653,1.0,100.0
224,53.432235880126576,17.456835348023425,48.61354360808269,51.308897996440386,1.0,100.0
225,69.72174515551303,8.005649347065209,69.61221449891659,35.90980318625869,1.0,100.0
226,51.66029737478843,0.6722685210789869,53.35611123174937,42.587676603156986,1.0,100.0
227,60.04209213599782,-9.768738688754864,65.83137189899877,38.26157114115291,1.0,100.0
228,55.36064792243199,9.656475532307308,50.09841759560548,35.69994196543564,1.0,100.0
229,54.47040635494151,18.647196622639996,56.35908298766147,41.918130986615196,1.0,100.0
230,59.03677939152632,-10.87698599370827,61.52084977534403,37.91993101372614,1.0,100.0
231,45.05774191542671,1.6968204231530448,48.5313774240578,30.409506425641737,1.0,100.0
232,37.74270100096637,-13.06247566330413,29.175969482762913,31.258127200725305,1.0,100.0
233,48.814269993467065,-6.688979103708256,48.73669393131949,34.54011068849239,1.0,100.0
234,60.62830182312515,3.499090607209384,62.911425316939045,33.16913929701354,1.0,100.0
235,57.0124955730462,-16.90184102290124,55.42829833918798,37.14961130316903,1.0,100.0
236,52.518266488340124,-2.671602975243225,40.634960394592,33.205607737914576,1.0,100.0
237,54.822882031402784,9.541881990811543,57.53405647980279,30.61444152956021,1.0,100.0
238,62.169272038822385,-17.743516829367238,67.16992561155051,34.95437634713838,1.0,100.0
239,54.88642104129162,7.174274484572947,59.411772924335935,36.35905139042756,1.0,100.0
240,47.015936689511555,-5.855634458960003,45.484704498551714,34.371523311422685,1.0,100.0
241,39.74561932266935,21.90315546672452,32.37800079043556,40.39446784179364,1.0,100.0
242,59.65846524696087,-5.999389946232737,69.06343043643955,41.926277313986986,1.0,100.0
243,49.940427245692604,32.60945766143755,49.14154369516775,47.00109678213989,1.0,100.0
244,53.06711168974176,15.344023406577652,56.62037334443943,28.722752023775772,1.0,100.0
245,40.2042692979984,13.104048897029479,40.335730784404355,42.140191463557315,1.0,100.0
246,51.36069179224992,-8.782049016715803,49.61371324118655,28.29095834190839,1.0,100.0
247,58.5918807754496,0.2695760525131332,60.685662963457276,33.36292284026237,1.0,100.0
248,49.35536710668221,-8.684614180735103,41.4843702478559,28.711219730974697,1.0,100.0
249,43.779037394357864,36.90565564030215,47.07656755964805,48.8238549148076,1.0,100.0
250,54.30166178725833,-19.735140189507447,49.34043693831669,36.90774828887781,1.0,100.0
251,59.55014497801843,16.475137401713518,61.57121969399955,24.196495016453156,1.0,100.0
252,40.973109484365374,11.600374227331809,40.17184624524039,43.28490176746874,1.0,100.0
253,53.755557552557164,-0.08717077427686082,48.259948127846584,35.53959761454546,1.0,100.0
254,52.50821001651592,-0.6602064988060716,57.282287904694655,34.55241823707817,1.0,100.0
255,65.56675618931955,-6.030209762840723,70.47606339912045,41.211183028701505,1.0,100.0
256,59.203395876092046,24.31088904834708,51.4551558679799,43.067648939961266,1.0,100.0
257,50.105569200599426,5.111362544133545,49.475046544538955,39.11444823276545,1.0,100.0
258,54.79775427490936,-5.317420533866812,63.59476653693647,43.61828192312601,1.0,100.0
259,48.83249768152951,-4.4250554494819685,44.16190182303847,31.48302535563252,1.0,100.0
260,59.666319321449436,4.10518124211715,63.187622621449094,37.558804216504534,1.0,100.0
261,56.19868915787422,8.898486797076245,57.68734338772197,28.0719152014134,1.0,100.0
262,58.71575365233847,-3.330166478561164,55.53087172364102,40.030571106590486,1.0,100.0
263,54.87680513554736,17.270940223442953,51.10512421508346,27.78909411420869,1.0,100.0
264,50.49413565289349,15.559081670766648,48.45251689886355,36.903503876808955,1.0,100.0
265,47.354170480603784,-11.440363691787766,44.746902399887986,40.85198700141805,1.0,100.0
266,39.33921037483058,-1.9724633159465261,25.3634317614476,36.40239975933262,1.0,100.0
267,48.53992774633004,5.988292268481579,48.83719220842444,35.60069902264612,1.0,100.0
268,54.24840021284981,-13.431945708281976,51.10873912773385,41.789978864384125,1.0,100.0
269,60.366220495757936,11.448220444107562,63.41183178854637,33.66728404085445,1.0,100.0
270,56.79713890321115,0.8688242213794721,57.211652772303545,41.03928081329111,1.0,100.0
271,58.837852331310636,6.281914783432129,48.84021477177209,34.764412323700554,1.0,100.0
272,42.83774460354111,-14.845337222191468,32.3112145179191,39.70922749695008,1.0,100.0
273,40.83996781175287,5.113765723487752,37.29330130863456,39.4493354800443,1.0,100.0
274,60.18997790601181,-12.99450166754228,57.194186614047744,27.76672211377836,1.0,100.0
275,55.52632473593954,0.3336160810756663,61.01811218954365,44.29902248772627,1.0,100.0
276,51.123879200802705,11.805313276982602,56.577164878524776,42.548328927701014,1.0,100.0
277,62.3509966916046,-11.400298361854944,67.94164554032317,38.51592058641962,1.0,100.0
278,59.197670947557455,9.499565940739469,53.48090227636562,42.10433680899781,1.0,100.0
279,56.255547310960935,-22.0573439331706,58.627052090849155,25.397561955143434,1.0,100.0
280,53.83943756721214,12.735776323205336,46.32902412330101,32.940598339831524,1.0,100.0
281,58.71966657785761,11.02175264986787,67.35540669406109,41.619167254867804,1.0,100.0
282,48.2955906552418,-11.247946158883273,41.032857498442574,54.49081561517716,1.0,100.0
283,52.92607409614268,-19.231167872283425,53.58829285963756,41.04554789655059,1.0,100.0
284,50.856365099899705,-0.5089183824554917,52.05305614963185,38.293721077110604,1.0,100.0
285,46.92726684552653,17.667379431168328,39.36048903936406,27.244887210328752,1.0,100.0
286,73.18149623757138,-18.254562737940237,81.40185844801624,37.28218100593241,1.0,100.0
287,62.72749899305524,2.9462178135571384,66.05122899458277,31.517135408106107,1.0,100.0
288,53.02930228121155,27.921380626428924,45.79522974624691,44.108544897057435,1.0,100.0
289,52.47653988098968,22.72674321515385,42.3044078576922,29.72639360956226,1.0,100.0
290,51.56259853035648,8.201014592002032,46.685874549087906,27.187315949913668,1.0,100.0
291,40.093151852321384,-15.09344007378742,43.83458763747096,55.04148827394142,1.0,100.0
292,50.320076082489365,16.45696867042413,42.34572298039596,30.72713120781248,1.0,100.0
293,53.15861840608153,-15.90744300854864,51.05819752896687,40.175726341683806,1.0,100.0
294,46.89165637624988,26.50931057369345,52.81904569602135,33.33197223745058,1.0,100.0
295,59.498956457320794,25.447827632494683,69.50385757879381,46.62805348531215,1.0,100.0
296,48.78327825319031,7.69500522268228,49.23720517104293,40.39166148199088,1.0,100.0
297,51.64566903920762,-1.0077631329486092,55.42649741018754,37.09139902789521,1.0,100.0
298,51.53845178360908,-4.344422132503176,50.80371746686708,48.41661162862987,1.0,100.0
299,45.266286406882124,10.32814971732959,37.18951369706017,40.23077476303775,1.0,100.0
300,54.92741353650289,7.116739134870217,51.731645667398496,26.8560343605899,1.0,100.0
301,58.64073910709871,12.67104388674808,67.91478012987895,40.702043742216595,1.0,100.0
302,48.554242050400596,9.404964534442756,44.385743216031,34.101469643324656,1.0,100.0
303,57.627991467838314,7.017415012456307,68.65055370287287,32.51839323225041,1.0,100.0
304,50.56117792691915,-21.19422293892542,44.63281902192949,49.472480572592815,1.0,100.0
305,53.62028315671211,-13.446478175466982,60.153222747914214,42.31015657492507,1.0,100.0
306,44.1779174197925,15.042226287215016,45.87674458895832,28.85591103897501,1.0,100.0
307,51.879652828152814,-4.690074731193706,48.50498590990833,42.42515282098078,1.0,100.0
308,50.20913175474945,26.960114098983787,52.42781806774711,42.645029895092854,1.0,100.0
309,50.5128762714861,19.378976218527654,55.90176664889797,40.08814207807881,1.0,100.0
310,57.44632995844135,4.985605935327208,54.41263931082968,35.327305125220256,1.0,100.0
311,60.641395243917586,5.178735318481023,70.85101712722731,43.39992216561711,1.0,100.0
312,53.9869730027658,22.738008167747275,56.78903532605572,32.07687115265472,1.0,100.0
313,48.004734695295326,-9.702595139531304,46.959339296322185,30.22529250125838,1.0,100.0
314,45.07817362657302,10.55729023801078,33.08602570522569,37.10769489472346,1.0,100.0
315,63.51815579033979,3.585085580772432,74.26529458886618,36.605831809462785,1.0,100.0
316,45.044355513397534,18.97328658254898,42.079839542235696,19.477076136900507,1.0,100.0
317,56.81538291294386,1.8593392887219293,52.88705069291741,43.72667722507803,1.0,100.0
318,55.682553584191766,-18.972285254752776,60.70505287013548,38.8273712500769,1.0,100.0
319,39.88523572448496,12.5134980504478,25.867830442334203,31.74077020233687,1.0,100.0
320,43.796937415162695,22.774469698845106,34.10897882330677,44.6452578260158,1.0,100.0
321,67.24775741222268,-17.21441037007527,69.70411797788402,29.5051404347545,1.0,100.0
322,61.101410438224455,-5.356223428428516,56.689739982295265,36.38789180776101,1.0,100.0
323,47.74109917079946,1.0627791944685128,54.64340419305572,44.90238517732139,1.0,100.0
324,61.73618662336398,-18.543998948960848,60.599538283747584,34.5423762003658,1.0,100.0
325,51.40415736978474,26.22126638909752,51.58924360443675,35.90909336631086,1.0,100.0
