unit_id,ProductTiter,BrothTurbidity,do_feed_flow_controller,do_chelator_dosing
72,60.642394343016946,28.666402782487403,1.0,75.0
73,59.01365040995394,15.959162866470074,1.0,75.0
74,57.592100039246674,9.031800836351309,1.0,75.0
75,71.60345332791043,19.65497712061736,1.0,75.0
76,65.69577071583583,17.89973565023174,1.0,75.0
77,59.44587478087658,-8.8874029734922,1.0,75.0
78,59.50605424935063,-15.549940347220172,1.0,75.0
79,78.71871359526817,12.69357837285217,1.0,75.0
80,60.817792241221476,11.15627649589857,1.0,75.0
81,59.868455425020734,12.2280796521795,1.0,75.0
82,59.91250740358998,-25.51792092382091,1.0,75.0
83,58.36256994589526,-7.6544926800929645,1.0,75.0
84,66.46179781482928,15.392985220141052,1.0,75.0
85,69.57273611060516,24.080319119007367,1.0,75.0
86,69.47468369572105,4.737359719587326,1.0,75.0
87,81.20171918750258,-31.945644623125844,1.0,75.0
88,67.3228449770532,36.161609772084354,1.0,75.0
89,62.206227341977566,-3.6995430933148157,1.0,75.0
90,69.3900794608095,27.56024354852378,1.0,75.0
91,65.91569135356029,16.188950666671154,1.0,75.0
92,71.98999235986714,33.01351845566393,1.0,75.0
93,64.11157982494429,20.05854328326661,1.0,75.0
94,67.17746198994391,-19.52835727791872,1.0,75.0
95,62.32944168582364,19.477393572614098,1.0,75.0
96,66.37103424905666,-3.4092093524151217,1.0,75.0
97,64.2047790374169,-7.820216252894296,1.0,75.0
98,69.93233295674594,27.02263394012587,1.0,75.0
99,60.81322411019379,-5.001114052661508,1.0,75.0
100,58.07340697650738,4.494223205394471,1.0,75.0
101,68.34758814788516,-1.1079646906535432,1.0,75.0
102,68.52194413244827,19.349225572439426,1.0,75.0
103,46.37312600132043,-3.336510524562179,1.0,75.0
104,66.01748249368553,24.122861403775506,1.0,75.0
105,68.89867248557036,-1.5941567720469925,1.0,75.0
106,74.9287224529967,1.2814137723296541,1.0,75.0
107,76.69189565076829,1.720056591602853,1.0,75.0
108,47.82455369743357,4.864966443863597,1.0,75.0
109,74.35340252334585,9.546257017050966,1.0,75.0
110,65.47774591342952,15.044124077042705,1.0,75.0
111,66.52770037256715,7.873716158014619,1.0,75.0
112,56.261787143861426,-4.9543885298344765,1.0,75.0
113,62.44210585255481,7.8137700412295565,1.0,75.0
114,56.027593725931176,38.26859589481741,1.0,75.0
115,64.70671045862119,27.62172949348683,1.0,75.0
116,70.07794409385833,0.8106518207143205,1.0,75.0
117,64.64857030996656,10.51398510656945,1.0,75.0
118,61.88782101248687,2.474938190500458,1.0,75.0
119,56.38656680992234,34.337117184774485,1.0,75.0
120,60.26447610648655,13.421710857825023,1.0,75.0
121,67.73086447912604,13.355991987124277,1.0,75.0
122,64.43244225600664,8.460602193727222,1.0,75.0
123,63.41343571898263,-3.864477704302807,1.0,75.0
124,62.96825791428008,-20.5237268493071,1.0,75.0
125,69.8338973571992,19.8842749952421,1.0,75.0
126,53.96235545832262,15.292065735953994,1.0,75.0
127,54.90145201232051,17.808191972604558,1.0,75.0
128,62.54232731327387,-16.61032063757158,1.0,75.0
129,67.17198291878324,-19.545763582170522,1.0,75.0
130,69.35336271367818,4.109266359829713,1.0,75.0
131,70.61127331821153,12.806969580946944,1.0,75.0
132,60.87499958277517,10.086581452481894,1.0,75.0
133,59.17682532432797,-5.085822444522231,1.0,75.0
134,54.39965066248007,17.392956333876413,1.0,75.0
135,55.166995659545975,10.118746144963467,1.0,75.0
136,45.39636560772606,-7.250636840202345,1.0,75.0
137,48.59437116357871,-17.603307779756296,1.0,75.0
138,72.3402210234668,2.655251879251525,1.0,75.0
139,63.2154200396159,7.969828266726489,1.0,75.0
140,67.36967963399384,-4.519135114160253,1.0,75.0
141,60.98928051872312,10.943686879771588,1.0,75.0
142,57.91702772444902,4.889615461909821,1.0,75.0
143,69.80775035246289,-13.82413479992174,1.0,75.0
144,62.06726817346383,13.270937842445276,1.0,75.0
145,69.14739548911005,9.160297643161005,1.0,75.0
146,68.70491290097833,17.764019567593717,1.0,75.0
147,64.78071229027115,19.92118836699934,1.0,75.0
148,68.20753035062523,5.23370502464211,1.0,75.0
149,49.08400630675208,-13.191151042345645,1.0,75.0
150,61.66250498647503,7.403537420513382,1.0,75.0
151,65.1219379238801,0.746935890466017,1.0,75.0
152,67.67128074880233,-17.706174936283805,1.0,75.0
153,63.82635210327953,12.654777353297565,1.0,75.0
154,56.49963647274032,33.54602631481627,1.0,75.0
155,58.06538739112108,4.920958520264363,1.0,75.0
156,59.90412329960469,-2.537384588248793,1.0,75.0
157,42.67185326658638,-22.685749716842903,1.0,75.0
158,70.84649748833648,16.11358723532541,1.0,75.0
159,63.006398969533386,-4.6192380423647155,1.0,75.0
160,63.0412394874995,-2.295222712273321,1.0,75.0
161,65.84826278450548,26.484087438978214,1.0,75.0
162,57.36802320514453,-5.38646371894127,1.0,75.0
163,65.093993612652,6.195709513507735,1.0,75.0
164,56.59660092212114,-5.2301764336600005,1.0,75.0
165,62.29763310729819,30.43394288520458,1.0,75.0
166,62.63556528498156,-28.012378438624197,1.0,75.0
167,42.815616834647734,3.4653488267058528,1.0,75.0
168,74.76094317363169,-11.7164951935248,1.0,75.0
169,79.99680095823727,16.665604593000307,1.0,75.0
170,68.2442679140868,15.563370993828485,1.0,75.0
171,65.02200105776086,-16.53289653033732,1.0,75.0
172,67.01758977695765,-3.018010403796028,1.0,75.0
173,50.73954747745049,16.35712435175787,1.0,75.0
174,63.62017071539164,7.377939518624235,1.0,75.0
175,57.66252011177369,13.94358777520485,1.0,75.0
176,58.398858079646644,15.996089653498966,1.0,75.0
177,61.870602826466246,8.696656232033117,1.0,75.0
178,66.9023457802585,13.938171099258904,1.0,75.0
179,63.74104146888326,25.59383845271692,1.0,75.0
180,63.45431856835761,15.138963187296364,1.0,75.0
181,63.29375603393506,-21.05915428011556,1.0,75.0
182,45.81496598230447,15.504530650630318,1.0,75.0
183,54.850944092738246,0.2715213813759396,1.0,75.0
184,58.100752834142845,-0.5243329531580816,1.0,75.0
185,76.04487962387317,0.20393704518768008,1.0,75.0
186,54.520212979300275,11.030692357514083,1.0,75.0
187,68.20250700245136,9.712792562615935,1.0,75.0
188,63.34749857316944,0.5191173309503165,1.0,75.0
189,60.91553609198409,7.194846811029407,1.0,75.0
190,67.53094795797875,-9.147767045775149,1.0,75.0
191,63.60603668916159,13.962847204903,1.0,75.0
192,61.09921359121855,6.129110387852323,1.0,75.0
193,63.22710027570761,-6.272914504624756,1.0,75.0
194,65.55150176516044,16.296216554675972,1.0,75.0
195,77.22569550110615,-2.960396868001701,1.0,75.0
196,66.86267810136816,-13.509689089655804,1.0,75.0
197,49.29812004004889,-8.837418325014804,1.0,75.0
198,61.37480794270843,6.109795720585601,1.0,75.0
199,68.39966071548571,22.469414839795366,1.0,75.0
200,63.12662643875913,-20.430542959113243,1.0,75.0
201,63.686054637057936,4.47793121018963,1.0,75.0
202,75.11362951862378,1.525891634161765,1.0,75.0
203,67.30310457132104,-5.965763060709042,1.0,75.0
204,64.6211690621407,-2.1968796622793176,1.0,75.0
205,55.996621281754386,6.2492625720277335,1.0,75.0
206,66.59638229553045,13.267501687871269,1.0,75.0
207,52.90557486903508,-8.817251394949071,1.0,75.0
208,64.26889469393647,3.742566381814078,1.0,75.0
209,68.19387418665306,14.013824246170355,1.0,75.0
210,64.00528779959741,21.87120887835078,1.0,75.0
211,60.582736199706,5.384916734555863,1.0,75.0
212,60.21854050643948,-0.18632444707099083,1.0,75.0
213,70.04609813710715,19.51153860761361,1.0,75.0
214,60.06687281546459,-23.492097607359497,1.0,75.0
215,66.12782205844965,16.48688979965987,1.0,75.0
216,61.51746586240398,9.162866095420785,1.0,75.0
217,74.21840499989399,-13.96031021032475,1.0,75.0
218,71.55744445486411,28.145845315011254,1.0,75.0
219,57.25262751014379,30.36523827674304,1.0,75.0
220,62.46737979258677,9.206291069381882,1.0,75.0
221,69.37298677390187,-10.473649325110049,1.0,75.0
222,54.945316219248795,7.015875448450284,1.0,75.0
223,62.03149246835854,-4.436021387403777,1.0,75.0
224,62.994295124776116,18.415915911474904,1.0,75.0
225,63.06517126194265,2.0979413054558838,1.0,75.0
226,69.67388789811267,16.668488230681213,1.0,75.0
227,64.03428868184012,11.074602733404213,1.0,75.0
228,70.88202737371476,9.620524644524039,1.0,75.0
229,56.43249457457809,-6.950282855955065,1.0,75.0
230,64.39811896426278,20.166320962622493,1.0,75.0
231,68.14738166815788,-13.582965011130575,1.0,75.0
232,58.38850599325108,19.9485560941897,1.0,75.0
233,62.11752111171732,15.119239212829761,1.0,75.0
234,51.140984433373944,11.801071429827187,1.0,75.0
235,51.56787077806717,-1.0997727965264215,1.0,75.0
236,73.51620993465568,23.54773554727275,1.0,75.0
237,58.9723422811113,12.370019907622913,1.0,75.0
238,73.71084748113866,33.67477217179156,1.0,75.0
239,64.67871004063446,-9.520883125653201,1.0,75.0
240,70.29715968397754,-4.178874829827327,1.0,75.0
241,57.65815864557834,-4.100151064769054,1.0,75.0
242,63.10827258331209,2.88011358596311,1.0,75.0
243,60.98610268780377,-2.399926764885776,1.0,75.0
244,60.41218077953343,2.202630494562215,1.0,75.0
245,61.23678390302677,-10.486746112835048,1.0,75.0
246,67.16658407064696,15.49046362188727,1.0,75.0
247,67.11165338261495,8.48127318363274,1.0,75.0
248,60.752434245102776,2.159372261371291,1.0,75.0
249,58.71362892222718,-2.9032524521542253,1.0,75.0
250,53.5782487807872,22.117643123702383,1.0,75.0
251,62.33988677183949,8.067216455345486,1.0,75.0
252,61.63395659461827,-1.8813695606436722,1.0,75.0
253,55.552210473617855,24.539040517290143,1.0,75.0
254,64.18253002012952,25.691398200509934,1.0,75.0
255,49.869630665535354,2.129993458226762,1.0,75.0
256,68.18507510369407,3.6021235223348764,1.0,75.0
257,48.800990794085514,14.337876383218184,1.0,75.0
258,57.08443025079792,-19.43233218184575,1.0,75.0
259,60.45027810013189,-13.826308719096268,1.0,75.0
260,54.83038990119921,36.721618480791506,1.0,75.0
261,51.96902398779407,18.582275374209104,1.0,75.0
262,66.06665198061727,-3.759470009788892,1.0,75.0
263,68.56985134409071,-4.394681277028727,1.0,75.0
264,66.31001818796645,24.006541471181794,1.0,75.0
265,64.84235795781692,17.44487180902518,1.0,75.0
266,70.4715513150725,-1.6964931308465543,1.0,75.0
267,61.66232932106705,1.1562529622835198,1.0,75.0
268,66.92778632404352,-16.882028274848675,1.0,75.0
269,40.17274826489479,17.992455335810586,1.0,75.0
270,57.71689332355335,13.522455985414965,1.0,75.0
271,69.19018435577874,-12.272679610514157,1.0,75.0
272,63.55227778589963,5.708339657378802,1.0,75.0
273,66.65563279347192,10.499289291971014,1.0,75.0
274,69.06582892843767,7.026417846579179,1.0,75.0
275,72.08690037901636,8.354192111525562,1.0,75.0
276,57.36893666413189,22.332904525439066,1.0,75.0
277,68.19048665324233,-11.99973454396996,1.0,75.0
278,78.64926966707927,3.9882147230420575,1.0,75.0
279,52.937162149419706,1.65670426798168,1.0,75.0
280,69.39236427392512,-2.328602559744078,1.0,75.0
281,55.49403258416885,3.613855191321427,1.0,75.0
282,64.03201107552721,17.659773272013684,1.0,75.0
283,68.1567059853916,1.8014682476905794,1.0,75.0
284,52.87542107854163,40.96795680751697,1.0,75.0
285,57.75055161721994,-3.17802684852337,1.0,75.0
286,66.99970009132781,13.024564008706836,1.0,75.0
287,68.40222716924107,-10.074217914114634,1.0,75.0
288,58.26016164144846,18.688694599520538,1.0,75.0
289,61.2273994414543,-9.416160263402556,1.0,75.0
290,61.92643698839176,22.113135321156054,1.0,75.0
291,68.07463332352907,26.57905444245131,1.0,75.0
292,73.97636093516584,-0.6344429442003197,1.0,75.0
293,60.749640699050396,-9.159014184655165,1.0,75.0
294,57.79307220202432,17.068514126953062,1.0,75.0
295,62.64817617994692,-12.121270133585366,1.0,75.0
296,56.85995400051271,5.823411794278414,1.0,75.0
297,61.387143912056146,20.660896079409177,1.0,75.0
298,50.562074279527906,21.18206585624252,1.0,75.0
299,68.1737619146704,36.67464593265892,1.0,75.0
300,69.23394870592016,8.983564415797645,1.0,75.0
301,66.76991351469104,19.47045559993428,1.0,75.0
302,59.5185944744222,-19.27418713535354,1.0,75.0
303,57.210112148248385,-19.139027105696314,1.0,75.0
304,62.61554535030149,11.282385946482666,1.0,75.0
305,57.439032741422714,7.963661425239323,1.0,75.0
306,72.22413757752349,9.442354168166563,1.0,75.0
307,58.255202730739455,21.138413537516794,1.0,75.0
308,62.09096916866503,4.929219383753337,1.0,75.0
309,58.31738526466382,8.414451914315533,1.0,75.0
310,56.489172070180175,1.9903871432461169,1.0,75.0
311,51.921299005527246,21.453707634088715,1.0,75.0
312,59.21920028331689,-5.6879891287827125,1.0,75.0
313,66.9068818026891,1.9715835816525895,1.0,75.0
314,66.80150887894406,0.9752800461293596,1.0,75.0
315,54.91644137536641,-7.253327334571484,1.0,75.0
316,54.64027988316149,18.458378016198758,1.0,75.0
317,63.66683464464574,14.703074025578285,1.0,75.0
318,63.2670108994032,7.7802629911342684,1.0,75.0
319,62.80995578913879,33.12007544066371,1.0,75.0
320,64.11852786253408,21.972004874762202,1.0,75.0
321,70.65424602850825,4.525704324050893,1.0,75.0
322,62.10751525665907,23.5069267992921,1.0,75.0
323,61.00957315944511,26.430300630309667,1.0,75.0
324,69.69834707949232,-26.63489915870242,1.0,75.0
325,72.16389887934415,-1.1995229594569343,1.0,75.0
326,74.33289067523998,27.045728723949992,1.0,75.0
327,68.05014650553862,5.949322396108141,1.0,75.0
328,62.63782201412996,-7.189639274651288,1.0,75.0
329,44.80849229636461,7.465507308063792,1.0,75.0
330,59.37409980194767,26.242885682149968,1.0,75.0
331,66.36293397746327,-8.318952802616733,1.0,75.0
332,66.9487905690907,5.623581212116562,1.0,75.0
333,67.88039625357092,10.295725243928285,1.0,75.0
334,57.80247716839434,-10.748985321367035,1.0,75.0
335,65.26118769834852,22.325627119766025,1.0,75.0
336,57.97942916822598,11.166199465835883,1.0,75.0
337,56.93420200384473,-11.333861891392626,1.0,75.0
338,55.11883467727784,13.714308807199046,1.0,75.0
339,53.40527804569117,-10.179154866303882,1.0,75.0
340,67.31642653652167,-1.4368041724172196,1.0,75.0
341,60.26177360661565,-9.670058999701105,1.0,75.0
342,51.35171354301898,-17.40663603676655,1.0,75.0
343,66.18518828686517,13.514809042424528,1.0,75.0
344,51.847647856573204,10.475410754632339,1.0,75.0
345,52.15166015023634,15.711304702471075,1.0,75.0
346,61.51988927253119,29.875579832352866,1.0,75.0
347,69.3350222460999,-9.69251116117987,1.0,75.0
348,68.31085715849271,-8.367577003437184,1.0,75.0
349,60.740164872061946,-0.39035423861926866,1.0,75.0
350,60.2326137594495,24.8153825224788,1.0,75.0
351,73.14145117958572,6.58798156366367,1.0,75.0
352,72.45439936934949,-21.95913303144967,1.0,75.0
353,69.03798377723687,0.9410314654464358,1.0,75.0
354,58.53255624954163,-32.7427997773112,1.0,75.0
355,56.924666950218,-9.296623971174698,1.0,75.0
356,70.00248821141821,7.074612160204702,1.0,75.0
357,61.2868025138883,19.41957647976266,1.0,75.0
358,58.724590627606396,12.119866131364557,1.0,75.0
359,67.11028905777906,5.621780819257544,1.0,75.0
360,54.750362085607065,1.0022770689332114,1.0,75.0
361,57.58651107786026,-5.557944073391006,1.0,75.0
362,52.24696775063612,13.347505981332894,1.0,75.0
363,64.1462063375398,15.353134465023725,1.0,75.0
364,65.56684408917874,18.64976482318375,1.0,75.0
365,57.57778690201409,-0.025884022631776027,1.0,75.0
366,49.733011197076,17.23410776344093,1.0,75.0
367,56.43926127392235,32.233148272622216,1.0,75.0
368,64.3396514453442,-23.342385456344967,1.0,75.0
369,46.25918641143107,18.806469072246855,1.0,75.0
370,57.31455559822211,19.055713399174245,1.0,75.0
371,62.50123293434917,-7.685918530692216,1.0,75.0
372,54.83125701023575,-3.605560429946175,1.0,75.0
373,60.89602641913485,-4.307892052156355,1.0,75.0
374,59.75363724705838,-6.051085633164501,1.0,75.0
375,62.45249863634779,-5.657570556085956,1.0,75.0
376,67.24269943043156,-6.149477045125787,1.0,75.0
377,59.552229087080356,-12.7079348078355,1.0,75.0
378,57.50649904062378,3.2901922427037733,1.0,75.0
379,65.5460791074314,11.186880107467449,1.0,75.0
380,58.41047713709075,14.75065157087909,1.0,75.0
381,75.43488978401471,22.790887363193885,1.0,75.0
382,63.74581141332091,-13.838903734710396,1.0,75.0
383,68.4191371409171,35.66632567262421,1.0,75.0
384,67.14795645578836,0.001077856948682232,1.0,75.0
385,63.360154527471245,-7.520883061711421,1.0,75.0
386,63.890563406783166,5.239233184406553,1.0,75.0
387,70.20255216084674,-17.093190641067853,1.0,75.0
388,57.77646424838744,5.167823240023935,1.0,75.0
389,52.08881709949397,20.35926688573582,1.0,75.0
390,56.137738867992645,-1.7010600963180371,1.0,75.0
391,64.44499351635446,-2.3612112586680025,1.0,75.0
392,53.30490731036914,-1.2277209459590575,1.0,75.0
393,58.97206151008797,-9.831498348204374,1.0,75.0
394,74.74374858023978,18.569701167973065,1.0,75.0
395,55.32658744846794,22.249844664184184,1.0,75.0
396,55.450061200304155,13.518139201268813,1.0,75.0
397,54.30309979465615,18.008376337880485,1.0,75.0
398,74.3606090310293,-6.523548179477457,1.0,75.0
399,57.45623922586369,24.711876290885016,1.0,75.0
