unit_id,ProductTiter,LDHRelease,do_CoolingWaterTemp
154,32.76239530148297,12.049696069301254,100.0
155,29.698684727505714,14.808802920094514,100.0
156,28.19903632548673,14.591777611699166,100.0
157,65.8805218940917,49.26703667995789,100.0
158,40.3701414489841,22.271422268542118,100.0
159,41.20904224485425,18.04825704637019,100.0
160,73.24492802640292,45.3004844483464,100.0
161,28.846401515365265,15.02690058400418,100.0
162,35.32086851635822,17.845492790538465,100.0
163,62.57484398064306,42.03090516850036,100.0
164,55.002212818145765,36.87834958396479,100.0
165,62.37707739277926,48.52881529217388,100.0
166,52.68841240329699,38.79950830593793,100.0
167,26.19177822272052,9.71478126119363,100.0
168,33.19430787353861,17.376524294936488,100.0
169,49.33148981688873,35.001655561088725,100.0
170,63.46632863039491,40.29983258360419,100.0
171,41.18999882426008,20.86833024777583,100.0
172,36.83225261109035,17.031258000134265,100.0
173,41.08418121622488,22.644970989039237,100.0
174,34.76018732905548,12.112594370201986,100.0
175,47.35136432864039,27.010324983079183,100.0
176,39.29459360320883,18.690652508464716,100.0
177,29.98058526144314,16.03738636909931,100.0
178,26.368076083317458,13.339209897185668,100.0
179,46.16483794557716,23.53741386647675,100.0
180,25.96846351759562,9.441755810158698,100.0
181,55.780506404669715,38.16117707419446,100.0
182,33.8213629224491,14.937411245775749,100.0
183,60.71372762712743,43.924272481059845,100.0
184,69.0606847735279,49.2941032233555,100.0
185,39.23624856409458,25.551203129215892,100.0
186,53.86957994328901,31.53312930509695,100.0
187,32.25827207342116,17.390240343937872,100.0
188,28.910847085068273,9.189635409979374,100.0
189,44.57527054210304,23.772800974292796,100.0
190,42.73094984082468,30.20352714083655,100.0
191,46.05792960567703,18.71232110005785,100.0
192,62.68475378032179,46.38056612530783,100.0
193,45.051416942052974,26.518839117923665,100.0
194,37.63147099973832,12.7320957918252,100.0
195,25.948063649865325,15.83781172800002,100.0
196,34.369186095016325,12.781944750634912,100.0
197,35.15500819244507,21.981941499986345,100.0
198,23.034436002150205,12.56923417026075,100.0
199,24.62292670327847,11.596948864338602,100.0
200,75.19647698084056,51.827788309544026,100.0
201,49.19566353796622,31.666947643190372,100.0
202,28.60538434525092,10.612708193565245,100.0
203,39.58090423363726,23.769712027297544,100.0
204,37.74475671670628,10.255157853814726,100.0
205,36.58067971078589,13.058095467125044,100.0
206,53.51922311339586,32.860058709474,100.0
207,24.63065116683982,13.500738022274689,100.0
208,29.605176942438007,12.842015539734822,100.0
209,67.08511531096923,51.34720965004736,100.0
210,53.84321009581196,38.2113703926922,100.0
211,29.688472162952692,11.645330770716948,100.0
212,26.68599319934927,9.32011482814783,100.0
213,38.68554118716422,18.09441621401509,100.0
214,40.736945373050816,19.23694835041565,100.0
215,49.218651444603374,35.37986081576692,100.0
216,30.245564494780652,14.894498554287996,100.0
217,40.74832122933329,16.61580763044004,100.0
218,42.70430843799436,24.839853762023576,100.0
219,55.094528870364954,41.85255890224692,100.0
220,46.19516285130315,27.636638285385107,100.0
221,40.440063048021656,17.798537338585067,100.0
222,58.59615086960363,39.435641316772944,100.0
223,31.911107358222562,13.297929304343745,100.0
224,63.38853427984534,51.57896737335512,100.0
225,25.934402171759984,11.473931790334436,100.0
226,33.47551829219394,17.626242569802354,100.0
227,59.25766775842993,44.735729656500645,100.0
228,32.37341182999675,16.555165603157658,100.0
229,34.170527289557484,11.416408193871028,100.0
230,59.480220459856305,41.32110150991996,100.0
231,38.268658480460715,23.530468464801416,100.0
232,30.073789464629296,13.17104196594742,100.0
233,59.11222312467917,37.66451527141347,100.0
234,57.77153697528565,42.83779343223661,100.0
235,43.37506617008159,27.69997129765343,100.0
236,30.054755048593215,13.482628611032018,100.0
237,36.16032922859816,19.29029932515289,100.0
238,43.21630179665228,27.505102817382223,100.0
239,21.97091455188864,9.507775232449845,100.0
240,29.77350179895899,12.580915843639987,100.0
241,23.631395577478127,9.860739742386498,100.0
242,64.42627095460986,50.72129478331122,100.0
243,73.90521633714494,51.71769398035327,100.0
244,33.83744902598598,15.596228647246093,100.0
245,67.87405471762212,46.09305128800712,100.0
246,50.05751569145612,32.73037820715779,100.0
247,55.83019143848023,40.181622890143565,100.0
248,46.202437976904186,26.588931994511178,100.0
249,40.072110188475236,25.319027521754528,100.0
250,43.671393603232055,19.15779968730657,100.0
251,31.538101501208125,15.236709460134993,100.0
252,30.462699665732302,13.036158860674544,100.0
253,33.922120624968684,12.068828390848184,100.0
254,64.2949165807636,45.51088454767344,100.0
255,51.11890249401286,27.701873086269163,100.0
256,73.4996151920714,48.66378969215604,100.0
257,50.062898924120546,32.5392956486032,100.0
258,27.19723347581256,9.072661275721266,100.0
259,26.212660600719623,10.830653369284704,100.0
260,50.017834153407314,34.50697922934033,100.0
261,31.94625153773562,17.753213558877345,100.0
262,37.81772612663552,22.69454355504533,100.0
263,69.09404650989127,48.57937182369067,100.0
264,44.54785433717779,28.189177966955782,100.0
265,49.45542132842603,31.718419769586156,100.0
266,45.57452285574052,26.780031026753143,100.0
267,41.41125662909989,24.378541763005426,100.0
268,40.160114783305936,24.391450456696067,100.0
269,55.77357193618714,35.36217240836612,100.0
270,32.30590046502814,13.180963179914235,100.0
271,26.67604822697911,10.739303463278816,100.0
272,33.32118248630893,19.412127118614613,100.0
273,55.782341660075026,34.44261952755316,100.0
274,31.038952079552235,11.98204614001486,100.0
275,28.775787556695,13.56106001782074,100.0
276,57.67221673390057,38.35397128620139,100.0
277,38.64133053389955,19.349157451326036,100.0
278,37.93445545009197,16.945700380775577,100.0
279,61.047365494277784,37.09695326770847,100.0
280,29.967725025694314,14.256624890343241,100.0
281,30.27847583989829,12.113605413407418,100.0
282,78.10696244264395,52.648003913679666,100.0
283,60.845967835528754,41.493418158634995,100.0
284,28.285920138017516,10.787595437820137,100.0
285,31.871795797151968,12.606232688940246,100.0
286,28.96105393667824,11.933985960477498,100.0
287,33.42363262744213,20.35557004441474,100.0
288,42.24164710700364,27.123966548975133,100.0
289,39.264570231344294,13.97405044239128,100.0
290,39.34688817783444,21.190184643165694,100.0
291,35.37337225163424,10.296677260051693,100.0
292,29.210647372933153,15.935752890510408,100.0
293,33.379987295181856,16.755909082060775,100.0
294,47.657737116910646,37.017381888299774,100.0
295,59.17488759196455,37.25596271082024,100.0
296,46.5801373190578,28.288871870149027,100.0
297,55.62827600890219,39.87137877745063,100.0
298,24.978727397887802,10.309561774820706,100.0
299,61.283477569417215,47.26021316909655,100.0
300,49.796841158875004,35.49259493955043,100.0
301,37.87523590054065,22.77741051928658,100.0
302,32.21561752966571,9.866741375411266,100.0
303,55.807046188975264,37.74792421369503,100.0
304,32.950332821537394,10.939406035872233,100.0
305,59.03936712056964,37.56796900914453,100.0
306,50.52964580296583,31.468895919062565,100.0
307,43.1180874931879,28.540534768265484,100.0
308,26.553352550388478,12.621836630384248,100.0
309,29.923653646229653,10.009823411358967,100.0
310,35.17203685126587,15.446064156819267,100.0
311,52.40593267448402,36.12962268255242,100.0
312,32.661852306599414,20.841435428636814,100.0
313,68.29733660065203,49.27807733069427,100.0
314,53.91234135933755,39.82865520594798,100.0
315,64.40986499785569,49.532237021573785,100.0
316,29.30002536356685,9.369713938205198,100.0
317,49.88252371469254,37.90296140205153,100.0
318,37.359638584137265,15.244426002225888,100.0
319,31.66702527975815,15.770078226747913,100.0
320,25.938473068270177,10.300189572644296,100.0
321,23.741891308110397,11.671803277159015,100.0
322,39.721179688683975,23.02757481276597,100.0
323,58.16070870017233,37.610311223237844,100.0
324,20.670737572944912,9.950902504078721,100.0
325,25.448449245134903,11.986976609274437,100.0
326,36.43246654827964,14.936997647281284,100.0
327,40.11901549025637,17.80820911007338,100.0
328,22.83002759853404,9.82531624971382,100.0
329,44.09866452531992,26.313704010888106,100.0
330,60.86119520849438,49.746923721486986,100.0
331,21.080807466032965,10.98725757414417,100.0
332,28.11718235198305,11.364630495038162,100.0
333,35.157869919550514,18.026691017339335,100.0
334,47.336737788441724,35.07424714749105,100.0
335,46.87510712062257,37.09492818104716,100.0
336,21.59337680798072,10.944592334955022,100.0
337,31.043799551392233,18.664857269269117,100.0
338,51.71426115913641,41.91652969022076,100.0
339,40.8379273866097,24.26970260008298,100.0
340,30.658031867748768,13.632416775425439,100.0
341,28.18644193985765,12.751785239048385,100.0
342,38.98424296953898,22.746706089004324,100.0
343,35.52658984973007,19.870423882954896,100.0
344,30.652934022026415,13.496199531809465,100.0
345,34.78471571775338,14.661650496088773,100.0
346,63.93987372754658,42.29765528818603,100.0
347,26.340441412442495,11.029212973091258,100.0
348,30.21669149323346,9.264939663056596,100.0
349,39.636438972904074,21.653212508318774,100.0
350,53.68077090356455,42.6543937058316,100.0
351,55.830721741119014,34.903215517551104,100.0
352,38.004420975337794,17.601064522927388,100.0
353,50.714850576106016,39.46726223741724,100.0
354,27.173903661857953,12.074330995826633,100.0
355,32.32616502415291,13.235405806754274,100.0
356,30.776069097648033,12.4164687684921,100.0
357,34.51366445966645,20.134157589210975,100.0
358,30.277456069189693,10.167561452197377,100.0
359,44.12338530472822,29.439942725342835,100.0
360,68.8232276591474,49.06403000742984,100.0
361,61.23020107200907,40.859272931807084,100.0
362,45.74628488086225,25.179213923560425,100.0
363,22.875246153653528,9.467470734159168,100.0
364,27.581130672151343,8.233394058374373,100.0
365,28.84470700326211,12.431391067428333,100.0
366,61.197653180349036,41.883131399700346,100.0
367,41.323697735477324,18.01528356422736,100.0
368,68.14513885424576,44.63996696930283,100.0
369,29.27438626442918,9.565553150277559,100.0
370,36.70780975685487,21.829590019837305,100.0
371,32.08275505402248,10.95127469233898,100.0
372,41.30643469234991,27.424606025871334,100.0
373,51.389521908084596,40.05842273867555,100.0
374,72.78099697780037,52.38436537487351,100.0
375,32.09169572686239,11.370156800478188,100.0
376,47.05378506082234,28.07093171911899,100.0
377,37.583875723870875,14.604240497499186,100.0
378,35.10009701042629,10.929534517019633,100.0
379,62.03854010283271,41.68217458504282,100.0
380,42.54283606319784,22.276679510977615,100.0
381,46.218853361756125,28.830140188381517,100.0
382,38.63869980767222,20.402945103655252,100.0
383,26.630517382144255,9.724326230607819,100.0
384,29.756846342674386,13.372926598140744,100.0
385,25.71616223310027,10.348310722372386,100.0
386,30.57812599481298,10.661942513540687,100.0
387,26.370220959664984,10.65582398430738,100.0
388,33.26023408339942,13.102352001581036,100.0
389,34.450360379273036,16.075361818928652,100.0
390,32.195836442739974,14.868878593622465,100.0
391,40.426189933568594,18.50562192325412,100.0
392,23.740916708111804,11.919059829889443,100.0
393,39.977725645393065,18.548213182784238,100.0
394,36.35975916299878,21.291948231292007,100.0
395,50.47791241801886,30.909019805856182,100.0
396,38.602381501436874,17.833889997249972,100.0
397,40.05570022613915,21.98040561624061,100.0
398,58.77081704731529,41.51099370836118,100.0
399,29.76417212153379,12.55949503214053,100.0
